,NOL6 (65083)
ACH-000004,-1.24787771316
ACH-000007,-1.03915436907
ACH-000009,-1.35534974567
ACH-000011,-1.0111257988700002
ACH-000012,-0.8972246143770001
ACH-000013,-1.01079094226
ACH-000014,-1.0988340260299998
ACH-000015,-1.50080895083
ACH-000017,-1.0310404124700001
ACH-000018,-1.5179445778100003
ACH-000019,-1.17937755463
ACH-000021,-1.18448279083
ACH-000022,-1.18788188372
ACH-000025,-1.33343852676
ACH-000028,-1.30371363405
ACH-000030,-1.29152350662
ACH-000035,-1.17886314139
ACH-000036,-1.2229298059
ACH-000037,-1.3755738239700002
ACH-000039,-1.30815799254
ACH-000040,-1.2941909074200002
ACH-000041,-1.16181431394
ACH-000042,-1.4617641858000001
ACH-000045,-1.24080076411
ACH-000047,-1.11834469264
ACH-000052,-1.06464928398
ACH-000053,-1.07709449712
ACH-000054,-1.24132335527
ACH-000055,-0.9563845117640001
ACH-000060,-1.12379205203
ACH-000067,-1.19123677441
ACH-000070,-1.3739828853600002
ACH-000075,-0.833596088205
ACH-000078,-1.01503056269
ACH-000082,-1.11953605768
ACH-000085,-1.6837649893000002
ACH-000086,-1.13678686121
ACH-000087,-1.24201846558
ACH-000092,-1.17726255513
ACH-000095,-1.27387781347
ACH-000097,-1.0238777639399999
ACH-000098,-1.34267801505
ACH-000099,-1.1289010955
ACH-000108,-1.43888544421
ACH-000113,-1.2019424037
ACH-000115,-0.6452221466529999
ACH-000116,-0.990042684444
ACH-000118,-0.985253495442
ACH-000120,-0.747564745815
ACH-000123,-1.2221680317399999
ACH-000127,-1.16887499817
ACH-000128,-1.2747250459100001
ACH-000132,-0.9490771375370001
ACH-000133,-0.9725499500489999
ACH-000137,-1.11822889971
ACH-000138,-1.47925842414
ACH-000142,-1.1202746405600001
ACH-000143,-0.9277416735940001
ACH-000146,-0.8989530361660001
ACH-000148,-1.4880568060600001
ACH-000150,-1.14254896353
ACH-000152,-0.999028666335
ACH-000153,-1.19429608886
ACH-000159,-1.4110525279
ACH-000160,-1.96806547118
ACH-000163,-1.61863691025
ACH-000167,-1.4493942825
ACH-000168,-0.9886740871870001
ACH-000169,-1.26975871792
ACH-000178,-1.2051873269
ACH-000182,-1.17936880067
