,PPP1CA (5499)
ACH-000630,-0.838883408328
ACH-000632,-0.502121656391
ACH-000633,-0.380021775003
ACH-000637,-0.5345428671600001
ACH-000638,-0.7188140855940001
ACH-000646,-0.0684999591177
ACH-000647,-0.631529119185
ACH-000648,-0.7227537455149999
ACH-000649,-0.530173784256
ACH-000651,-0.427982769054
ACH-000652,-0.8022755828129999
ACH-000653,-0.7581591543539999
ACH-000657,-0.836972812922
ACH-000658,-0.413428543376
ACH-000661,-0.997100417485
ACH-000662,-0.460065310769
ACH-000663,-0.484074202829
ACH-000665,-0.856821068091
ACH-000671,-0.491059946408
ACH-000673,-0.722824557984
ACH-000676,-0.18772424191300002
ACH-000677,-0.266311129504
ACH-000681,-0.560593887344
ACH-000682,-0.5834128394210001
ACH-000683,-0.448116506391
ACH-000684,-0.605688610834
ACH-000688,-0.758318805101
ACH-000693,-0.7509734037479999
ACH-000694,-0.897245351481
ACH-000695,-0.37286064589699996
ACH-000696,-0.7729472734530001
ACH-000697,-0.567211193417
ACH-000699,-0.591939200377
ACH-000701,-0.6573594693429999
ACH-000706,-0.630416292012
ACH-000711,-0.491361496989
ACH-000713,-0.861096596654
ACH-000714,-1.34458711157
ACH-000718,-0.9665472115610001
ACH-000720,-0.677018348071
ACH-000721,-0.41043466750600005
ACH-000724,-0.36897881505
ACH-000725,-0.8835740145219999
ACH-000732,-0.8823972023540001
ACH-000734,-0.867214416121
ACH-000735,-0.469290787058
ACH-000736,-0.455694452689
ACH-000738,-0.498936923156
ACH-000746,-0.336147511467
ACH-000747,-0.561041850522
ACH-000748,-0.804052810209
ACH-000753,-0.956175391721
ACH-000756,-1.41728708588
ACH-000757,-0.7552804435420001
ACH-000758,-0.616371142645
ACH-000760,-0.530765176345
ACH-000763,-0.9936239515109999
ACH-000764,-0.614279500986
ACH-000765,-0.683631258839
ACH-000766,-1.06012887203
ACH-000767,-0.493140553965
ACH-000768,-0.478674126648
ACH-000769,-0.567391930871
ACH-000770,-0.644265866135
ACH-000771,-0.745333407369
ACH-000773,-0.618104299275
ACH-000776,-1.16556220089
ACH-000777,-0.842176974609
ACH-000778,-1.12640065449
ACH-000781,-0.30976828318300004
ACH-000782,-0.836120953772
ACH-000783,-0.535368603947
ACH-000784,-0.383789177756
ACH-000785,-0.629222756096
ACH-000787,-0.5262477249409999
ACH-000788,-0.476464581891
ACH-000791,-0.7342476368549999
ACH-000792,-0.6063305738579999
ACH-000794,-0.714160016634
ACH-000796,-0.523034581993
ACH-000799,-0.706903258143
ACH-000800,-0.226746684932
ACH-000802,-0.7179003009139999
ACH-000804,-0.81385069442
ACH-000805,-1.02418834491
ACH-000809,-0.599923494436
ACH-000810,-0.5786216852880001
ACH-000811,-0.596001564025
ACH-000817,-0.601781763459
ACH-000819,-0.614879295568
ACH-000820,-0.9356343598870001
ACH-000821,-0.518715079803
ACH-000822,-0.652991970923
ACH-000823,-0.390145645102
ACH-000824,-0.624650964463
ACH-000827,-0.543839026223
ACH-000829,-0.373994193975
ACH-000831,-0.7013670266869999
ACH-000832,-0.748084626021
ACH-000833,-0.485076518843
ACH-000834,-0.82993412796
ACH-000835,-0.466961496276
ACH-000836,-0.126109435114
ACH-000837,-0.495358665215
ACH-000838,-0.859164427248
ACH-000839,-1.10486037535
ACH-000840,-0.613729086931
ACH-000841,-0.542563809592
ACH-000843,-0.616746139323
ACH-000846,-0.602184467997
ACH-000847,-0.637408186092
ACH-000848,-0.443934860308
ACH-000849,-0.581436876263
ACH-000851,-0.6058834343689999
ACH-000855,-0.354832838937
ACH-000856,-0.594041258659
ACH-000858,-0.614053017694
ACH-000859,-0.559542153978
ACH-000861,-0.738422905254
ACH-000862,-0.44131330485200004
ACH-000865,-0.5786393867849999
ACH-000866,-0.34000507138400005
ACH-000867,-0.508266584147
ACH-000869,-0.40080611468099997
ACH-000872,-0.915406208261
ACH-000873,-0.858579484147
ACH-000876,-0.503079761672
ACH-000878,-0.758179571005
ACH-000880,-0.455282392522
ACH-000881,-0.429521479793
ACH-000882,-0.376482276244
ACH-000884,-0.595139153545
ACH-000885,-0.390661667373
ACH-000887,-0.76282752184
ACH-000888,-0.659281188524
ACH-000889,-0.815423544145
ACH-000890,-0.708596454912
ACH-000896,-0.932635090106
ACH-000898,-0.536616323049
ACH-000900,-0.7646258210879999
ACH-000901,-0.980652818145
ACH-000905,-0.676473336028
ACH-000906,-0.574626024313
ACH-000907,-0.42092462929499996
ACH-000910,-0.719919112922
ACH-000911,-1.21892595649
ACH-000912,-0.572760617571
ACH-000913,-1.1763126341799999
ACH-000915,-0.604318138557
ACH-000916,-0.730729192799
ACH-000917,-1.00177624301
ACH-000921,-0.7916546592679999
ACH-000924,-0.361862805118
ACH-000926,-0.448044910087
ACH-000928,-0.530961010047
ACH-000929,-0.899965732244
ACH-000932,-0.528857598177
ACH-000935,-0.857397931579
ACH-000936,-0.777015799444
ACH-000937,-0.573063666254
ACH-000938,-0.47489100058399997
ACH-000939,0.00847114682646
ACH-000941,-0.590703832075
ACH-000943,-0.780333419597
ACH-000946,-0.786501848337
ACH-000947,-0.390977757913
ACH-000948,-0.49990902574199997
ACH-000950,-0.41704538682899994
ACH-000953,-0.7964472775239999
ACH-000957,-0.675863713135
ACH-000958,-0.7341041676360001
ACH-000960,-0.48940847824699996
ACH-000963,-0.892180092744
ACH-000968,-0.534978094718
ACH-000969,-0.7547470677089999
ACH-000973,-0.718318867147
ACH-000974,-0.533940188201
ACH-000975,-0.45010539095799995
ACH-000976,-0.858967248541
ACH-000978,-0.733362972078
ACH-000980,-0.39829555924000004
ACH-000984,-0.653600917328
ACH-000986,-0.6063656090089999
ACH-000988,-0.7626896815459999
ACH-000993,-0.35496344059600005
ACH-000994,-0.535860650923
ACH-000996,-0.8487535605519999
ACH-001001,-0.8030645095960001
ACH-001020,-0.608007530583
ACH-001028,-0.7460081303210001
ACH-001031,-0.757353608815
ACH-001038,-0.51503050049
ACH-001048,-0.606134472632
ACH-001050,-0.5730443608470001
ACH-001053,-0.44497633563
ACH-001054,-0.5140852101969999
ACH-001061,-0.42870141390100003
ACH-001067,-1.15150742108
ACH-001075,-1.0668981288500001
ACH-001096,-0.301645821892
ACH-001128,0.659196330333
ACH-001134,-0.451901704036
ACH-001151,-0.485810390271
ACH-001163,-0.681026709132
ACH-001164,-0.579308814924
ACH-001173,-0.603054465049
ACH-001183,-0.765163299968
ACH-001184,-0.266137982905
ACH-001190,-0.756682006461
ACH-001192,-0.528012942635
ACH-001193,-0.579650925176
ACH-001196,-0.490397249384
ACH-001197,-0.46715948141400004
ACH-001205,-0.600779723726
ACH-001211,-0.195381311807
ACH-001212,-0.835501885651
ACH-001228,-0.55235350975
ACH-001232,-0.526421899836
ACH-001239,-0.457663788002
ACH-001274,-0.928770471973
ACH-001275,-0.726150932062
ACH-001277,-0.27781660660999996
ACH-001278,-0.9366923170110001
ACH-001280,-0.522690111175
ACH-001283,-0.5588767942639999
ACH-001289,-0.626677384519
ACH-001295,-0.622790767676
ACH-001300,-0.560659676017
ACH-001301,-0.592423406951
ACH-001302,-0.705834905454
ACH-001303,-0.433520198397
ACH-001306,-0.685604821401
ACH-001318,-0.813538507878
ACH-001322,-0.501151230498
ACH-001328,-0.899310731817
ACH-001332,-0.622874339503
ACH-001333,-0.54158275186
ACH-001336,-0.6401317211800001
ACH-001340,-0.7076614515970001
ACH-001346,-0.914040420903
ACH-001353,-0.7434274469059999
ACH-001354,-0.101755365617
ACH-001367,-0.670704587785
ACH-001368,-0.659961889884
ACH-001374,-0.8494965193449999
ACH-001375,-0.732771864554
ACH-001377,-0.7307914457790001
ACH-001380,-0.657198755331
ACH-001391,-0.486846915382
ACH-001407,-0.750597971543
ACH-001408,-0.644914223714
ACH-001413,-0.935403881406
ACH-001430,-0.906290224853
ACH-001431,-0.325336447543
ACH-001450,-0.45635124997500004
ACH-001496,-0.340627749928
ACH-001500,-0.590956410764
ACH-001521,-0.334808110441
ACH-001523,-0.467756449687
ACH-001532,-0.6987269179000001
ACH-001536,-0.8200082142020001
ACH-001550,-0.38513744297700003
ACH-001552,-0.59132066615
ACH-001554,-0.637357040724
ACH-001645,-0.5123775294039999
ACH-001654,-1.11129919342
ACH-001715,-0.59531260048
ACH-001735,-0.751021153003
ACH-001736,-0.60964791599
ACH-001737,-0.855069413795
ACH-001740,-0.360028027413
ACH-001745,-0.316966640914
ACH-001750,-0.826838725195
ACH-001765,-0.300336967143
ACH-001956,-0.525916378703
ACH-001957,-1.33910434733
