,AGXT2 (64902)
ACH-000004,0.183174570973
ACH-000007,-0.0665383846112
ACH-000009,0.10690731786699999
ACH-000011,-0.17412352849399998
ACH-000012,0.145605835736
ACH-000013,-0.0226132710314
ACH-000014,-0.281420934663
ACH-000015,0.034957266505199994
ACH-000017,0.180023294201
ACH-000018,0.0961949529833
ACH-000019,-0.020239425511900003
ACH-000021,0.119570699448
ACH-000022,0.222808546576
ACH-000025,-0.0184158822203
ACH-000028,0.168926604503
ACH-000030,0.0708826987417
ACH-000035,-0.155158471079
ACH-000036,-0.122328538781
ACH-000037,-0.13795395084599998
ACH-000039,0.269948038503
ACH-000040,-0.165676292653
ACH-000041,-0.179457222808
ACH-000042,-0.09885546746360001
ACH-000045,-0.112686559523
ACH-000047,-0.0682437314167
ACH-000052,-0.0009675158955419999
ACH-000053,0.0254971379575
ACH-000054,-0.166059419327
ACH-000055,-0.0194945780587
ACH-000060,-0.0045397927704600004
ACH-000067,-0.0823488798775
ACH-000070,-0.07887919329269999
ACH-000075,0.35168486375600005
ACH-000078,0.268458224541
ACH-000082,-0.0770290308692
ACH-000085,-0.145694429199
ACH-000086,-0.08535743200310002
ACH-000087,0.106000174139
ACH-000092,0.0508128359389
ACH-000095,-0.118836897282
ACH-000097,-0.0332999297401
ACH-000098,-0.13492721828600002
ACH-000099,-0.0685162075634
ACH-000108,0.0590546906056
ACH-000113,0.116326071514
ACH-000115,-0.19192049688
ACH-000116,0.0726062520475
ACH-000118,0.049370698742199993
ACH-000120,-0.0515252168079
ACH-000123,0.07828562553849999
ACH-000127,-0.0781905586171
ACH-000128,0.0224148840342
ACH-000132,0.13820867720899999
ACH-000133,-0.011790731106499999
ACH-000137,0.0793725863912
ACH-000138,0.0817059009138
ACH-000142,-0.0259245968616
ACH-000143,-0.060900664407599996
ACH-000146,0.199407715225
ACH-000148,0.169759625046
ACH-000150,-0.00822565917643
ACH-000152,-0.100196119226
ACH-000153,0.413324732504
ACH-000159,0.038935809013400005
ACH-000160,0.429815026655
ACH-000163,0.0725701084227
ACH-000167,0.699434019751
ACH-000168,0.018777240883
ACH-000169,0.107131089187
ACH-000178,0.0318983287662
ACH-000182,0.07334722838669999
ACH-000183,-0.06840552576280001
ACH-000188,-0.17117282270999998
ACH-000189,-0.0602294687045
ACH-000190,0.198450216757
ACH-000198,0.103402250909
ACH-000204,-0.17096776950599998
ACH-000206,-0.11442215801200001
ACH-000207,-0.139204953436
ACH-000211,0.013284769450000001
ACH-000215,-0.070046527287
ACH-000221,0.146303604966
ACH-000222,0.0441937579464
ACH-000223,0.0481137588015
ACH-000226,-0.024306537996099997
ACH-000227,-0.043338474839199996
ACH-000228,-0.08069431598389999
ACH-000231,-0.0102932242995
ACH-000232,-0.135862917437
ACH-000233,0.147491242282
ACH-000234,0.180176868368
ACH-000235,0.0154040039716
ACH-000237,-0.013802161594700001
ACH-000238,-0.0231144369035
ACH-000243,0.046866246142300005
ACH-000244,0.142460240047
ACH-000246,0.0734922525336
ACH-000248,-0.0131260429033
ACH-000250,0.10038578828400001
ACH-000251,0.298533358132
ACH-000253,-0.0468868591881
ACH-000255,0.024415180811900004
ACH-000256,0.130816550768
ACH-000257,-0.254876047592
ACH-000258,0.287639379813
ACH-000259,-0.04032935408030001
ACH-000260,0.00151881470101
ACH-000261,-0.0312923364153
ACH-000262,-0.288529157097
ACH-000263,-0.31777106835700003
ACH-000264,-0.09749525288489999
ACH-000265,-0.049035165948199996
ACH-000266,-0.00430956628739
ACH-000272,-0.04217116618009999
ACH-000273,-0.156934838433
ACH-000274,-0.0880321677754
ACH-000277,-0.125875674966
ACH-000278,-0.030126170975900004
ACH-000279,-0.09276104311410001
ACH-000280,0.0818122730871
ACH-000281,0.231905185905
ACH-000288,-0.180122104357
ACH-000291,0.036339161440599996
ACH-000293,0.17496833130199999
ACH-000294,0.054802959205700004
ACH-000295,-0.140602717894
ACH-000296,0.0601663853274
ACH-000302,0.0634009755134
ACH-000304,-0.38080348098800004
ACH-000307,0.061831962222699995
ACH-000308,0.09399025120789999
ACH-000310,-0.0377616273848
ACH-000311,0.109373263563
ACH-000312,0.013211324431300001
ACH-000315,0.164537622679
ACH-000316,0.0205175063185
ACH-000317,0.128360096782
ACH-000318,0.106747659267
ACH-000319,-0.0800076778167
ACH-000320,-0.0550753283366
ACH-000322,-0.11068812018200001
ACH-000323,-0.119128219516
ACH-000324,0.0039651690721599995
ACH-000329,-0.09867919501849999
ACH-000330,-0.09109031966089999
ACH-000331,-0.153311569372
ACH-000332,-0.03802648142
ACH-000334,-0.327443400983
ACH-000335,0.280756649103
ACH-000336,-0.024451478657499998
ACH-000337,0.104610790596
ACH-000339,-0.07442148063080001
ACH-000341,0.052910283189699994
ACH-000348,-0.08276690475760001
ACH-000350,-0.051476560949900003
ACH-000352,0.154533361197
ACH-000356,-0.16018147961100002
ACH-000361,-0.22969110978
ACH-000362,-0.132904898485
ACH-000363,0.128396996895
ACH-000364,0.296681093437
ACH-000365,-0.035248715679300005
ACH-000366,0.072267317749
ACH-000368,0.20402993088500002
ACH-000374,0.112119840047
ACH-000375,0.240009100886
ACH-000376,0.096297025099
ACH-000381,-0.249739892776
ACH-000383,0.0216918877397
ACH-000387,0.12151962034399999
ACH-000389,-0.39630220678800004
ACH-000390,-0.14912717375600001
ACH-000393,0.07127022272960001
ACH-000395,-0.239475887214
ACH-000397,-0.176897220711
ACH-000401,-0.16604152430299998
ACH-000402,0.015028552934399999
ACH-000403,-0.043350039867400006
ACH-000404,-0.291211667233
ACH-000406,0.10202379691999999
ACH-000407,0.11399062974400001
ACH-000408,0.0663186561794
ACH-000410,-0.0440662732917
ACH-000411,0.08244745894910001
ACH-000414,-0.175857884102
ACH-000415,-0.10195178465299999
ACH-000416,-0.0777145664384
ACH-000420,-0.298184045512
ACH-000421,-0.0385595185329
ACH-000424,0.2941271757
ACH-000425,-0.176833171943
ACH-000426,0.00881625382661
ACH-000427,0.24642805669300002
ACH-000433,-0.031849563117400004
ACH-000436,0.270420408033
ACH-000444,-0.0365224717236
ACH-000445,-0.0658159012959
ACH-000448,-0.131845987901
ACH-000450,-0.383891101643
ACH-000452,-0.019955716529599998
ACH-000454,-0.0470110990901
ACH-000458,-0.07966265218230001
ACH-000459,-0.132398268334
ACH-000460,0.0128093430426
ACH-000461,-0.04205002347569999
ACH-000463,-0.168259867522
ACH-000464,-0.07343236856039999
ACH-000466,0.0622366823351
ACH-000467,-0.020081143044
ACH-000468,-0.013011825833100002
ACH-000469,0.245223743046
ACH-000470,-0.14199306293800001
ACH-000471,0.0811393156357
ACH-000472,0.0146301265243
ACH-000473,-0.0031518456863499997
