,EDIL3 (10085)
ACH-000522,-0.255079727847
ACH-000524,-0.23329516811999998
ACH-000527,-0.180120921471
ACH-000528,-0.160206753668
ACH-000537,-0.213601196638
ACH-000541,-0.129605849147
ACH-000542,-0.161424358795
ACH-000544,-0.41601442149400003
ACH-000545,-0.390804138447
ACH-000547,-0.270137478394
ACH-000548,-0.29673277791700003
ACH-000549,-0.0680883955811
ACH-000550,-0.204903242249
ACH-000552,-0.31775476034899997
ACH-000556,-0.036061945276099995
ACH-000557,-0.152437596353
ACH-000570,-0.149206702638
ACH-000571,-0.16438657185799999
ACH-000573,-0.07904074329810001
ACH-000576,-0.22608842651900002
ACH-000580,-0.10229799900900001
ACH-000584,-0.119007766872
ACH-000585,-0.19290005069000002
ACH-000588,-0.0532330458605
ACH-000589,-0.109549422821
ACH-000591,-0.167328552664
ACH-000593,-0.333048535618
ACH-000600,-0.0913473033285
ACH-000601,-0.182315970627
ACH-000604,-0.374092481039
ACH-000605,-0.37039849253799995
ACH-000606,-0.0903493292388
ACH-000608,-0.11267381546800001
ACH-000614,-0.047249604521199993
ACH-000616,-0.16811895191100001
ACH-000618,-0.19621384929900001
ACH-000619,-0.17240152471
ACH-000620,-0.338529547918
ACH-000621,-0.12446666193
ACH-000622,-0.11803645965199999
ACH-000623,-0.141247451421
ACH-000624,-0.208208388035
ACH-000627,-0.220693129665
ACH-000630,-0.24496025077300002
ACH-000632,-0.179692235168
ACH-000633,-0.0941380089246
ACH-000637,-0.160347315817
ACH-000638,-0.11165320074999999
ACH-000646,-0.06425364941480001
ACH-000647,-0.139157344622
ACH-000648,-0.466211595976
ACH-000649,-0.228262058098
ACH-000651,-0.160393600826
ACH-000652,-0.153909762191
ACH-000653,0.0627904556389
ACH-000657,-0.272295643963
ACH-000658,-0.230243983132
ACH-000661,-0.14254003748400002
ACH-000662,-0.30275545007800003
ACH-000663,-0.0108500489791
ACH-000665,-0.29403960871199997
ACH-000671,-0.213871889698
ACH-000673,-0.34179818447099997
ACH-000676,-0.16764004586200001
ACH-000677,-0.0627732016657
ACH-000681,-0.236034874925
ACH-000682,-0.141056020779
ACH-000683,-0.21916030414700002
ACH-000684,0.170917002594
ACH-000688,-0.134431427595
ACH-000693,-0.18625936899999998
ACH-000694,-0.266433937284
ACH-000695,-0.236743450348
ACH-000696,-0.140091575289
ACH-000697,-0.174592391387
ACH-000699,-0.194748614795
ACH-000701,-0.199710422024
ACH-000706,-0.19818094980999998
ACH-000711,-0.237905607995
ACH-000713,-0.156052955955
ACH-000714,-0.27092206516399997
ACH-000718,-0.259172101332
ACH-000720,-0.12318153591299999
ACH-000721,-0.196135299414
ACH-000724,-0.0493008852845
ACH-000725,-0.33117189172899997
ACH-000732,-0.18312605001600002
ACH-000734,-0.133745755171
ACH-000735,-0.269768915238
ACH-000736,-0.0939453698416
ACH-000738,-0.12027992645400001
ACH-000746,-0.45818180828500005
ACH-000747,-0.37104509554799997
ACH-000748,-0.291658320996
ACH-000753,-0.153335634879
ACH-000756,-0.257581938869
ACH-000757,-0.24982090869399998
ACH-000758,0.0848402563164
ACH-000760,-0.244747161646
ACH-000763,-0.184217673281
ACH-000764,-0.0032424038018000006
ACH-000765,-0.16504998655
ACH-000766,-0.176818817393
ACH-000767,-0.188189674534
ACH-000768,-0.145602313579
ACH-000769,-0.09285161010019999
ACH-000770,-0.149254489956
ACH-000771,-0.288093261509
ACH-000773,-0.27722776462
ACH-000776,-0.125758566906
ACH-000777,-0.028953324638
ACH-000778,-0.0322828161532
ACH-000781,-0.183286010046
ACH-000782,-0.137652983249
ACH-000783,-0.216158074356
ACH-000784,-0.20346386011
ACH-000785,-0.21499231124600002
ACH-000787,-0.09108303995780001
ACH-000788,-0.154631671778
ACH-000791,-0.21788980943599998
ACH-000792,-0.199381303855
ACH-000794,-0.173884771118
ACH-000796,-0.251658579711
ACH-000799,-0.00182057023865
ACH-000800,-0.215940536239
ACH-000802,-0.17732288060899998
ACH-000804,-0.253088728118
ACH-000805,-0.160076188782
ACH-000809,-0.17314681915999997
ACH-000810,-0.14631124975600002
ACH-000811,-0.0790589636334
ACH-000817,-0.23872670292800002
ACH-000819,-0.163279969847
ACH-000820,-0.10166216948699999
ACH-000821,-0.17519430469099997
ACH-000822,-0.23510478985
ACH-000823,-0.111321394504
ACH-000824,-0.13545105782400002
ACH-000827,-0.24386926177700002
ACH-000829,-0.018914179414400004
ACH-000831,-0.174267232027
ACH-000832,-0.319287255619
ACH-000833,0.0597856107323
ACH-000834,-0.245271086041
ACH-000835,-0.284768391617
ACH-000836,-0.142118592479
ACH-000837,-0.18106797637299998
ACH-000838,-0.228539693439
ACH-000839,-0.08644068281919999
ACH-000840,-0.27939692681899997
ACH-000841,-0.348640252566
ACH-000843,-0.179285040385
ACH-000846,-0.125838040372
ACH-000847,-0.290066575406
ACH-000848,-0.24309265489700002
ACH-000849,-0.159445416989
ACH-000851,-0.227168587571
ACH-000855,0.0705707825121
ACH-000856,-0.096378024222
ACH-000858,-0.0955000333531
ACH-000859,-0.26814564736200003
ACH-000861,-0.163985085979
ACH-000862,-0.243207136393
ACH-000865,-0.301779675609
ACH-000866,-0.10410096316199999
ACH-000867,-0.23640872345800001
ACH-000869,-0.307209451756
ACH-000872,-0.130481329896
ACH-000873,-0.381348613842
ACH-000876,-0.132724505055
ACH-000878,-0.39767459623999996
ACH-000880,-0.389689113089
ACH-000881,-0.137440511671
ACH-000882,-0.21792685283100002
ACH-000884,-0.271805580904
ACH-000885,-0.22796391911699998
ACH-000887,-0.259634042099
ACH-000888,-0.16801579745499998
ACH-000889,-0.118590198613
ACH-000890,-0.338477182399
ACH-000896,-0.30694755291299997
ACH-000898,-0.409377471619
ACH-000900,-0.172500320733
ACH-000901,-0.12308135577099999
ACH-000905,-0.27463770560600004
ACH-000906,-0.20382150189399997
ACH-000907,-0.169960858661
ACH-000910,-0.16635001750700001
ACH-000911,-0.11870465661699998
ACH-000912,-0.113757700185
ACH-000913,-0.190764720116
ACH-000915,-0.21390496612999998
ACH-000916,-0.335011717107
ACH-000917,-0.0212835040142
ACH-000921,-0.146094193738
ACH-000924,-0.339759472143
ACH-000926,-0.343927405618
ACH-000928,-0.033035666948199996
ACH-000929,-0.0440029265223
ACH-000932,-0.223617013374
ACH-000935,-0.25960294107299997
ACH-000936,-0.399067506079
ACH-000937,-0.20937940241300002
ACH-000938,-0.18134490545200002
ACH-000939,-0.13406335076099998
ACH-000941,-0.227936783897
ACH-000943,-0.210543917661
ACH-000946,-0.17299918271200002
ACH-000947,-0.302549652086
ACH-000948,-0.384523088042
ACH-000950,-0.0811939049191
ACH-000953,-0.19871905534200002
ACH-000957,-0.545713879029
ACH-000958,-0.380484054097
ACH-000960,-0.12631491757899999
ACH-000963,-0.520771834062
ACH-000968,-0.156347650369
ACH-000969,-0.34244068471100003
ACH-000973,-0.274245321217
ACH-000974,-0.191589450986
ACH-000975,-0.41545512787699995
ACH-000976,-0.036002706137900006
ACH-000978,-0.250033252652
ACH-000980,-0.197214790258
ACH-000984,-0.40336496525300003
ACH-000986,-0.321407524862
ACH-000988,-0.286755051441
ACH-000993,-0.223051499309
ACH-000994,-0.212688533911
ACH-000996,-0.0025252219104
ACH-001001,-0.18715249155699998
ACH-001020,-0.252300108482
ACH-001028,-0.364784088826
ACH-001031,0.038933197256900004
ACH-001038,-0.225470681337
ACH-001048,-0.18351729059799998
ACH-001050,-0.313392176952
ACH-001053,-0.11981950067700001
ACH-001054,-0.0824809003068
ACH-001061,-0.240082207119
ACH-001067,-0.22157425795699998
ACH-001075,-0.10448768574799999
ACH-001096,-0.148287153092
ACH-001128,-0.309008802542
ACH-001134,-0.144156641414
ACH-001151,-0.215324245987
ACH-001163,-0.20254395971
ACH-001164,-0.118170778485
ACH-001173,-0.11795078653100001
ACH-001183,-0.28451493204399997
ACH-001184,-0.130132469683
ACH-001190,-0.23186988954999999
ACH-001192,-0.28129520727699997
ACH-001193,-0.304382795681
ACH-001196,-0.23823655247699999
ACH-001197,-0.176541462647
ACH-001205,-0.346266839983
ACH-001211,-0.0649766628935
ACH-001212,-0.6611246563759999
ACH-001228,-0.18199006062399997
ACH-001232,-0.11086125050699999
ACH-001239,-0.227293992262
ACH-001274,-0.21987304286200002
ACH-001275,-0.399457161858
ACH-001277,-0.0413613446306
ACH-001278,-0.169625593025
ACH-001280,-0.08530199077600001
ACH-001283,-0.294331848343
ACH-001289,-0.210909875867
ACH-001295,-0.182050321294
ACH-001300,-0.0408454749888
ACH-001301,-0.25682812924000004
ACH-001302,-0.26004821175
ACH-001303,-0.262313895414
ACH-001306,-0.117044553513
ACH-001318,-0.129155001759
ACH-001322,-0.43223030246399996
ACH-001328,-0.240545415698
ACH-001332,-0.31440934213300004
ACH-001333,0.060612946069199994
ACH-001336,-0.19729808830200002
ACH-001340,-0.28945603684300003
ACH-001346,-0.20378218286
ACH-001353,-0.189175246376
ACH-001354,-0.46141600643799996
ACH-001367,-0.06876345696389999
ACH-001368,-0.265011599268
ACH-001374,0.537932467535
ACH-001375,-0.31531964391899997
ACH-001377,-0.248728054307
ACH-001380,-0.319298781482
ACH-001391,-0.259809350684
ACH-001407,-0.244171332535
ACH-001408,-0.0734458081243
ACH-001413,-0.156800426327
ACH-001430,-0.40371669434199997
ACH-001431,-0.114353680147
ACH-001450,-0.09156289875430002
ACH-001496,-0.233318021492
ACH-001500,-0.35735836032799995
ACH-001521,0.0240826232381
ACH-001523,-0.11367478090999998
ACH-001532,-0.115441788143
ACH-001536,-0.169586248371
ACH-001550,-0.37691907897699994
ACH-001552,-0.151296868587
ACH-001554,-0.269419296868
ACH-001645,-0.158251967798
ACH-001654,-0.0948273539966
ACH-001715,-0.468165151372
ACH-001735,-0.056401493061300004
ACH-001736,-0.10568563329500001
ACH-001737,-0.013801712728600002
ACH-001740,-0.23070491902399998
ACH-001745,-0.260127805991
ACH-001750,-0.152132855195
ACH-001765,-0.152587164842
ACH-001956,-0.229658743791
ACH-001957,-0.123847982392
