,NCAM2 (4685)
ACH-000004,0.05186151905090001
ACH-000007,0.0726100447358
ACH-000009,0.173613536455
ACH-000011,0.222708828668
ACH-000012,0.08190522050410001
ACH-000013,0.246695988756
ACH-000014,0.36127231997599996
ACH-000015,0.0693114747363
ACH-000017,0.0823216914155
ACH-000018,0.0656536916511
ACH-000019,0.16988176127000001
ACH-000021,0.21989182893000003
ACH-000022,0.09577839781919999
ACH-000025,0.24136438220800002
ACH-000028,0.0798368386549
ACH-000030,0.0800216229136
ACH-000035,0.249588138558
ACH-000036,0.041387111485900005
ACH-000037,0.060160502749800004
ACH-000039,0.178115930664
ACH-000040,0.155707674844
ACH-000041,0.346501614154
ACH-000042,0.137783656373
ACH-000045,0.26294124423799997
ACH-000047,0.153512349331
ACH-000052,0.25643259609200003
ACH-000053,0.177500531133
ACH-000054,0.109054087575
ACH-000055,0.22842909874200001
ACH-000060,-0.100605560037
ACH-000067,0.0798940917318
ACH-000070,0.257385740451
ACH-000075,0.0448514810728
ACH-000078,0.16921099313000001
ACH-000082,0.10584532312999999
ACH-000085,0.177466523633
ACH-000086,0.146074002645
ACH-000087,0.0534592891103
ACH-000092,0.181969037725
ACH-000095,0.237029305859
ACH-000097,0.128376002971
ACH-000098,0.176672357559
ACH-000099,0.149734970046
ACH-000108,0.0124460054077
ACH-000113,0.182030402564
ACH-000115,0.0317872082305
ACH-000116,-0.0270168781779
ACH-000118,0.20775764237
ACH-000120,0.017420890271099998
ACH-000123,0.144669749749
ACH-000127,0.0707712950658
ACH-000128,0.39266745788199997
ACH-000132,0.0314196548666
ACH-000133,0.0979065361696
ACH-000137,0.0635464465347
ACH-000138,0.227640422074
ACH-000142,0.09723051795880001
ACH-000143,-0.146796444278
ACH-000146,0.07513854956739999
ACH-000148,0.22293814767200001
ACH-000150,0.13623661989900002
ACH-000152,0.029016974320900002
ACH-000153,0.24363273317899997
ACH-000159,0.16987614441799997
ACH-000160,-0.0354632287238
ACH-000163,0.211255729041
ACH-000167,-0.0292696818058
ACH-000168,0.108637287635
ACH-000169,0.271328429508
ACH-000178,0.12208093646700001
ACH-000182,0.196467099543
ACH-000183,0.287813368176
ACH-000188,0.013789165015200002
ACH-000189,0.340446500421
ACH-000190,-0.0353054233297
ACH-000198,0.145058297006
ACH-000204,0.328300189803
ACH-000206,0.263045437317
ACH-000207,0.421637241827
ACH-000211,0.198840028525
ACH-000215,0.0823388922521
ACH-000221,0.19596795109700002
ACH-000222,0.06935842215219999
