,ADIPOQ (9370)
ACH-000004,-0.119906170493
ACH-000007,-0.0985638855672
ACH-000009,-0.025940052165799997
ACH-000011,0.12097995377000001
ACH-000012,0.0257545460391
ACH-000013,0.09663512719049999
ACH-000014,0.09787710612719999
ACH-000015,-0.0224366247617
ACH-000017,0.032954601704799996
ACH-000018,-0.16827580450100002
ACH-000019,0.0593855241361
ACH-000021,0.199942341304
ACH-000022,0.187430392478
ACH-000025,0.15846644476900001
ACH-000028,0.27675898404800003
ACH-000030,0.0227672483274
ACH-000035,0.21160387916700002
ACH-000036,0.00558270641355
ACH-000037,-0.0998178902695
ACH-000039,-0.12462155058499999
ACH-000040,0.0318732542841
ACH-000041,0.22424553155699997
ACH-000042,-0.16400163862199998
ACH-000045,0.15952580434
ACH-000047,0.06650598618800001
ACH-000052,0.0927500391257
ACH-000053,0.0702159935347
ACH-000054,0.023860802794099998
ACH-000055,0.12538772109000001
ACH-000060,-0.0620619914016
ACH-000067,0.120995885994
ACH-000070,0.32375445080299997
ACH-000075,-0.009701571867420001
ACH-000078,0.168117791978
ACH-000082,0.203365979421
ACH-000085,-0.00724396433986
ACH-000086,0.0551650264549
ACH-000087,0.313526529298
ACH-000092,0.10317876962200001
ACH-000095,0.0694540634759
ACH-000097,0.139893862433
ACH-000098,0.176145584283
ACH-000099,0.164455168081
ACH-000108,-0.0227300524757
ACH-000113,0.0655813954722
ACH-000115,0.12071207450400001
ACH-000116,-0.0549566924218
ACH-000118,0.044157547819
ACH-000120,-0.0712074258357
ACH-000123,0.023994070272499998
ACH-000127,0.08095332824780001
ACH-000128,0.0152356344694
ACH-000132,0.18072028672200002
ACH-000133,0.13195049376700002
ACH-000137,-0.122738415043
ACH-000138,-0.00824787263117
ACH-000142,0.134098324961
ACH-000143,-0.0156746847174
ACH-000146,0.0889401672581
ACH-000148,0.193924423372
ACH-000150,0.0830545974545
ACH-000152,0.19685489825199998
ACH-000153,0.563300422024
ACH-000159,0.082246178379
ACH-000160,0.21124959369899998
ACH-000163,0.115640057266
ACH-000167,0.230612213021
ACH-000168,0.087316397667
ACH-000169,0.17920529112199998
ACH-000178,0.09318883969969999
ACH-000182,0.136415673094
ACH-000183,0.0239058953412
ACH-000188,0.266617645256
ACH-000189,0.0296926272272
ACH-000190,0.139876971096
ACH-000198,0.107937156973
ACH-000204,0.271034872217
ACH-000206,0.261719675955
ACH-000207,-0.09064587080489998
ACH-000211,0.15116904939099998
ACH-000215,0.17341877987999998
ACH-000221,-0.023704244109099996
ACH-000222,0.09894132488489998
ACH-000223,0.09993006343369999
ACH-000226,0.182987101139
ACH-000227,0.14355858159
ACH-000228,0.31477824213000005
ACH-000231,0.13266552820900002
ACH-000232,-0.13486499558499998
ACH-000233,0.0673814759698
ACH-000234,0.0122011451752
ACH-000235,0.11447552800000001
ACH-000237,0.148183729747
ACH-000238,0.145635936514
ACH-000243,0.100554622927
ACH-000244,0.254157573028
ACH-000246,0.15093521439500002
ACH-000248,0.121456363588
ACH-000250,0.125147733369
ACH-000251,0.260272607262
ACH-000253,0.276976884394
ACH-000255,0.08199807920260001
ACH-000256,-0.109901599088
ACH-000257,-0.07202668101269999
ACH-000258,0.10258563168299999
ACH-000259,0.11428795140999999
ACH-000260,0.156053017287
ACH-000261,0.08436683697560002
ACH-000262,-0.163089116963
ACH-000263,-0.140329119093
ACH-000264,0.09934902007760002
ACH-000265,0.154249718514
ACH-000266,0.06936280707310001
ACH-000272,0.22433439575
ACH-000273,0.12291788508500001
ACH-000274,-0.0795971982724
ACH-000277,0.09321837900260001
ACH-000278,0.0447009341395
ACH-000279,-0.0371810763303
ACH-000280,0.058235905317
ACH-000281,0.0806472942438
ACH-000288,-0.016217376537399998
ACH-000291,0.147571405135
ACH-000293,0.218043646717
ACH-000294,0.30245037603700003
ACH-000295,0.196352281298
ACH-000296,0.12399022827600001
ACH-000302,-0.009731937920610001
ACH-000304,0.18897661467000001
ACH-000307,0.0766452812874
ACH-000308,0.106943566396
ACH-000310,0.10742433815500001
ACH-000311,0.18208339633099999
ACH-000312,0.010421122686200001
ACH-000315,0.154706299042
ACH-000316,0.140413011185
ACH-000317,0.06703054507230001
ACH-000318,0.20225398912700002
ACH-000319,0.020813241364400003
ACH-000320,0.337252092094
ACH-000322,0.176847512297
ACH-000323,-0.037651475711
ACH-000324,0.12011223370200001
ACH-000329,0.037219374981
ACH-000330,-0.014029774698000002
ACH-000331,0.20729827712499999
ACH-000332,0.10458737816500001
ACH-000334,0.0327370224095
ACH-000335,0.233344971387
ACH-000336,0.340478935939
ACH-000337,0.08470272007110001
ACH-000339,0.18702037968600002
ACH-000341,-0.083482626721
ACH-000348,0.319401008996
ACH-000350,0.0632532526013
ACH-000352,-0.107436955494
ACH-000356,-0.010437130346
ACH-000361,-0.127472817426
ACH-000362,0.04909975329749999
ACH-000363,0.0397992661633
ACH-000364,0.11924509376800001
ACH-000365,0.022438816426400002
ACH-000366,0.118634171769
ACH-000368,0.0682943914514
ACH-000374,0.229254064113
ACH-000375,0.0223555253835
ACH-000376,0.14558155627
ACH-000381,0.06950488966960001
ACH-000383,0.0918179906481
ACH-000387,-0.115648194835
ACH-000389,0.0665969221733
ACH-000390,0.109794137095
ACH-000393,0.307169471982
ACH-000395,-0.193821256997
ACH-000397,0.19372173017900002
ACH-000401,0.0403302386382
ACH-000402,0.164747529958
ACH-000403,0.0820268030749
ACH-000404,0.466519353328
ACH-000406,0.040939319950900006
ACH-000407,0.09549953660839999
ACH-000408,-0.031828100955699996
ACH-000410,0.117309047309
ACH-000411,0.124943903951
ACH-000414,0.20177700322500003
ACH-000415,0.0946275795534
ACH-000416,0.0828062568277
ACH-000420,-0.00881589541044
ACH-000421,0.08766071812110002
ACH-000424,0.0603986236206
ACH-000425,-0.023600003417199998
ACH-000426,-0.14490195989
ACH-000427,0.15354304630499999
ACH-000433,0.24141695149300002
ACH-000436,-0.0034445587618899998
ACH-000444,0.237712063438
ACH-000445,0.132968480036
ACH-000448,0.149699227838
ACH-000450,-0.0278630094128
ACH-000452,0.163327057878
ACH-000454,-0.0919529482618
ACH-000458,-0.0052455125661799995
ACH-000459,-0.12635847776599998
ACH-000460,0.0985619316217
ACH-000461,0.156770650713
ACH-000463,0.117394055419
ACH-000464,-0.0894839426605
ACH-000466,0.30970099676699997
ACH-000467,-0.0132172836919
ACH-000468,0.0511681303917
ACH-000469,0.0659910745648
ACH-000470,-0.048475955302300006
ACH-000471,0.123647295356
ACH-000472,0.0333891794938
ACH-000473,0.17203788345899998
ACH-000475,0.103872134271
ACH-000476,0.144505149803
ACH-000477,0.276616443569
ACH-000480,0.0146494761839
ACH-000481,0.00880747398756
ACH-000483,-0.286678058605
ACH-000484,-0.00725189494847
ACH-000485,0.144472934149
ACH-000486,0.129966437846
ACH-000487,0.11444214208699999
ACH-000488,0.0930188583129
ACH-000490,0.049004320261199996
ACH-000491,0.0489403159134
ACH-000495,0.180963451498
ACH-000496,-0.0356002201074
