,N4BP2L2 (10443)
ACH-000468,-0.005948979045189999
ACH-000469,0.147227085818
ACH-000470,0.219157239547
ACH-000471,0.04777328744749999
ACH-000472,-0.0433865529519
ACH-000473,0.10436746166000001
ACH-000475,0.0040461563318
ACH-000476,-0.0013509571325199998
ACH-000477,0.04600542694069999
ACH-000480,0.19548512665800002
ACH-000481,-0.228194007742
ACH-000483,-0.0243594842006
ACH-000484,0.00104968106729
ACH-000485,-0.0489980909029
ACH-000486,-0.0624873091156
ACH-000487,-0.0426489893326
ACH-000488,0.010906135640399998
ACH-000490,0.016784792495200002
ACH-000491,-0.05735946021049999
ACH-000495,0.00915411641518
ACH-000496,0.032861612858599995
ACH-000499,-0.253268407448
ACH-000500,-0.7249525298880001
ACH-000502,-0.027574224400800002
ACH-000503,-0.192129319111
ACH-000505,0.025054881041900002
ACH-000507,0.0491192721485
ACH-000510,0.0585468001121
ACH-000511,-0.054754604004499996
ACH-000512,0.0552894696001
ACH-000516,0.0532446407401
ACH-000517,0.011484686123200001
ACH-000518,-0.08991589049969999
ACH-000520,-0.115818785264
ACH-000521,0.10340552780099999
ACH-000522,0.0425268341397
ACH-000524,-0.021563838063500002
ACH-000527,0.042583866084699995
ACH-000528,-0.12093118388499999
ACH-000537,0.0278809700037
ACH-000541,0.25662710046
ACH-000542,-0.0817621675447
ACH-000544,0.031798220419799995
ACH-000545,-0.0670082463716
ACH-000547,0.0645579979316
ACH-000548,-0.0270322730881
ACH-000549,0.025191353227599998
ACH-000550,0.049451406296800005
ACH-000552,0.11299593328
ACH-000556,-0.153690962382
ACH-000557,-0.0998263579765
ACH-000570,0.0472631408242
ACH-000571,0.0547200080283
ACH-000573,0.0133275530008
ACH-000576,0.166261617274
ACH-000580,0.145205205271
ACH-000584,0.0260646882662
ACH-000585,-0.0139791567073
ACH-000588,-0.026885908542
ACH-000589,-0.0462338145303
ACH-000591,0.129866454972
ACH-000593,0.041461016963
ACH-000600,-0.034782095549599996
ACH-000601,0.00576934167879
ACH-000604,0.136102655873
ACH-000605,-0.134788363324
ACH-000606,-0.0393535212938
ACH-000608,-0.0722689123423
ACH-000614,0.009267568826910001
ACH-000616,-0.130923463827
ACH-000618,-0.109701763342
ACH-000619,0.0606246242148
ACH-000620,0.0276930802257
ACH-000621,0.023009959185299998
ACH-000622,-0.0769843723318
ACH-000623,0.021262661062099997
ACH-000624,-0.0264608099859
ACH-000627,-0.029944824863800002
ACH-000630,0.0646530789606
ACH-000632,0.0293634997885
ACH-000633,0.0492077044884
ACH-000637,0.06280304336590001
ACH-000638,-0.09120903494799999
ACH-000646,0.218839697555
ACH-000647,-0.014800323844899998
ACH-000648,-0.0695656623747
ACH-000649,-0.011934961617700001
ACH-000651,-0.0581753399778
ACH-000652,0.103243536743
ACH-000653,-0.0932329996091
ACH-000657,-0.08340799264899999
ACH-000658,0.148972870199
ACH-000661,0.0378895047831
ACH-000662,0.028554343884
ACH-000663,0.24449304256499999
ACH-000665,-0.048153051516199995
ACH-000671,-0.0364907111154
ACH-000673,0.101587734046
ACH-000676,0.006667380857279999
ACH-000677,0.0651770142373
ACH-000681,-0.051320266128900005
ACH-000682,-0.10391510175799999
ACH-000683,0.0166122246362
ACH-000684,0.13080586417600001
ACH-000688,0.014939654854899998
ACH-000693,-0.0201278930447
ACH-000694,0.0610451221473
ACH-000695,0.00139549919389
ACH-000696,-0.07348144423530001
ACH-000697,0.0658262618201
ACH-000699,0.0127932789639
ACH-000701,-0.040629970927800005
ACH-000706,-0.0238974990424
ACH-000711,-0.044365512005900005
ACH-000713,0.18870893711300002
ACH-000714,-0.14009986902899998
ACH-000718,-0.0714791515785
ACH-000720,-0.0848173643839
ACH-000721,0.013909795352399999
ACH-000724,0.269280954693
ACH-000725,-0.007595836812239999
ACH-000732,0.107446466928
ACH-000734,-0.0938237450123
ACH-000735,0.0647764022308
ACH-000736,-0.0185131444555
ACH-000738,-0.0466426419362
ACH-000746,0.027031114008599998
ACH-000747,0.044785708014900005
ACH-000748,0.051170683081
ACH-000753,0.0297701072126
ACH-000756,0.0391355380294
ACH-000757,0.0938996604648
ACH-000758,0.0925144306714
ACH-000760,0.14400529991900002
ACH-000763,-0.0674437421746
ACH-000764,0.0244904306861
ACH-000765,0.0575232681544
ACH-000766,0.012795494516
ACH-000767,-0.013984536880900001
ACH-000768,0.0479189826521
ACH-000769,-0.23384505372900002
ACH-000770,-0.0573916503415
ACH-000771,0.00213970138789
ACH-000773,0.131603890763
ACH-000776,-0.0990112641011
ACH-000777,-0.05649808686340001
ACH-000778,0.186969993689
ACH-000781,-0.0413956231552
ACH-000782,0.0451101832049
ACH-000783,0.0156286707786
ACH-000784,0.0556711852025
ACH-000785,-0.09060122625119998
ACH-000787,0.0542461092391
ACH-000788,0.041256338256
ACH-000791,0.07334271657619999
ACH-000792,0.138602570591
ACH-000794,-0.0151626538956
ACH-000796,0.0681336094244
ACH-000799,0.00963919466816
ACH-000800,-0.024314407338700002
ACH-000802,0.0642116758963
ACH-000804,0.108806338829
ACH-000805,0.022843304196599995
ACH-000809,-0.08441098918030002
ACH-000810,-0.226648170569
ACH-000811,0.0672970817035
ACH-000817,0.0369208651004
ACH-000819,-0.0364819133536
ACH-000820,0.038289790926199996
ACH-000821,0.10888977191600001
ACH-000822,0.101957414385
ACH-000823,0.0106801241288
ACH-000824,0.060041621189699995
ACH-000827,0.0113038268004
ACH-000829,0.0615171224113
ACH-000831,-0.24899779120499999
ACH-000832,-0.0126777986319
ACH-000833,0.0552891495278
ACH-000834,0.106601487929
ACH-000835,0.0286054783841
ACH-000836,0.353816756237
ACH-000837,0.0738134972634
ACH-000838,0.077925152202
ACH-000839,0.0533969296275
ACH-000840,-0.17916897729200001
ACH-000841,-0.05361250412619999
ACH-000843,0.10380466866900001
ACH-000846,0.0357961632749
ACH-000847,-0.0033930567561100003
ACH-000848,-0.18689365545400002
ACH-000849,-0.11816326261
ACH-000851,-0.0919448958387
ACH-000855,0.161851113691
ACH-000856,0.013798432592200002
ACH-000858,0.00638267317192
ACH-000859,0.154135492326
ACH-000861,-0.157463500823
ACH-000862,0.109923023519
ACH-000865,-0.0123855532345
ACH-000866,0.051287830982300005
ACH-000867,-0.0584453517777
ACH-000869,0.0718991988991
ACH-000872,0.045207882487699996
ACH-000873,-0.0931122875166
ACH-000876,0.08187741406489998
ACH-000878,0.0697429555713
ACH-000880,-0.0172223460803
ACH-000881,-0.0761962123858
ACH-000882,-0.0307303589431
ACH-000884,0.0350910342793
ACH-000885,-0.09170745628660001
ACH-000887,0.0544514728866
ACH-000888,-0.0482671326002
ACH-000889,0.009358041732200001
ACH-000890,-0.403232577913
ACH-000896,0.0527997640981
ACH-000898,0.144035179195
ACH-000900,-0.10314816908600001
ACH-000901,-0.117793003199
ACH-000905,-0.13394633703199998
ACH-000906,-0.043615061030800005
ACH-000907,-0.072259894593
ACH-000910,0.14754269299699999
ACH-000911,-0.101607269914
ACH-000912,-0.056155824993500005
ACH-000913,0.0732179410075
ACH-000915,0.132686120866
ACH-000916,-0.502271662097
ACH-000917,-0.104814368047
ACH-000921,0.199979144712
ACH-000924,0.144858113386
ACH-000926,0.09482852664449999
ACH-000928,-0.063744897686
ACH-000929,-0.07257868545639999
ACH-000932,-0.00106090261782
ACH-000935,0.0552556790019
ACH-000936,0.0764369042128
ACH-000937,0.0914436026435
ACH-000938,0.202656101354
ACH-000939,0.35406271162600006
ACH-000941,0.11117940757400001
ACH-000943,-0.09612020737339999
ACH-000946,-0.284454876852
ACH-000947,-0.0722784721799
ACH-000948,0.064645250068
ACH-000950,0.18347082038899998
ACH-000953,0.0236748381201
ACH-000957,-0.283281200599
ACH-000958,-0.049762822970199995
ACH-000960,-0.00928834955612
ACH-000963,-0.25987222919799996
ACH-000968,0.185692877233
ACH-000969,-0.05334373571980001
ACH-000973,-0.0058525151677500005
ACH-000974,-0.149579240383
ACH-000975,-0.14078400306
ACH-000976,-0.0707760168919
ACH-000978,0.147740014611
ACH-000980,0.011286817697100002
ACH-000984,-0.117462524801
ACH-000986,0.121565207881
ACH-000988,0.0230767522249
ACH-000993,-0.007658337393659999
ACH-000994,0.012069128931
ACH-000996,-0.154892567419
ACH-001001,-0.0238638706685
ACH-001020,0.190802469316
ACH-001028,-0.0302738580977
ACH-001031,-0.0598455814609
ACH-001038,0.104084770884
ACH-001048,0.0384583413075
ACH-001050,0.00085836463947
ACH-001053,0.132198074527
ACH-001054,0.0639704845632
ACH-001061,0.007624330450659999
ACH-001067,0.102394145728
ACH-001075,-0.0645941878837
ACH-001096,0.0365072886003
ACH-001128,1.15047183195
ACH-001134,-0.061073119792900005
ACH-001151,0.0156457358488
ACH-001163,0.06136091983730001
ACH-001164,0.0565204703498
ACH-001173,-0.0161603688696
ACH-001183,-0.09586054343860001
ACH-001184,-0.1102857508
ACH-001190,-0.0816156905425
ACH-001192,-0.110192723355
ACH-001193,-0.350418309665
ACH-001196,-0.299853490497
ACH-001197,0.101507053858
ACH-001205,-0.0748712881446
ACH-001211,0.0788522635359
ACH-001212,0.00205239208403
ACH-001228,0.0925923357332
ACH-001232,-0.14779280039
ACH-001239,0.0479418923585
ACH-001274,-0.07743973175160002
ACH-001275,-0.0544841144812
ACH-001277,-0.092245926688
ACH-001278,0.137010904246
ACH-001280,-0.0946886669876
ACH-001283,-0.0228952794616
ACH-001289,0.13069759786
ACH-001295,-0.128136283795
ACH-001300,-0.0526023635829
ACH-001301,-0.027190019959
ACH-001302,-0.108857704073
ACH-001303,0.020782211315
ACH-001306,0.100999703951
ACH-001318,0.0663990813625
ACH-001322,0.110612916401
ACH-001328,0.0856793930354
ACH-001332,0.010843514179499998
ACH-001333,0.0229799580308
ACH-001336,-0.144594942864
ACH-001340,-0.0783639251112
ACH-001346,0.0193014220206
ACH-001353,0.0743886461179
ACH-001354,-0.06474652022749999
ACH-001367,-0.111729786043
ACH-001368,-0.0859234585487
ACH-001374,0.21844910752500002
ACH-001375,0.0632737625735
ACH-001377,-0.08132060571039999
ACH-001380,-0.052558955726100004
ACH-001391,-0.13401340213500001
ACH-001407,-0.037786739806199995
ACH-001408,0.140350493279
ACH-001413,-0.15478028488700002
ACH-001430,-0.0540919933089
ACH-001431,-0.0698348470925
ACH-001450,-0.023561793346700003
ACH-001496,0.23115451056800002
ACH-001500,0.163032136025
ACH-001521,-0.140424012922
ACH-001523,-0.10607265072000001
ACH-001532,-0.05838158343930001
ACH-001536,0.257977308181
ACH-001550,0.335106357544
ACH-001552,-0.0618262715566
ACH-001554,-0.00958086584352
ACH-001645,-0.043982308566300005
ACH-001654,-0.0624250401961
ACH-001715,0.173907217575
ACH-001735,-0.14959750401799998
ACH-001736,-0.0809642483329
ACH-001737,-0.173191010542
ACH-001740,-0.169046142399
ACH-001745,-0.105039955404
ACH-001750,0.0573727057709
ACH-001765,-0.0553933375241
ACH-001956,0.0302541837049
ACH-001957,0.0662677912344
