,WHSC1L1 (54904)
ACH-000004,0.102456116952
ACH-000007,-0.0157460919793
ACH-000009,0.10211378530300001
ACH-000011,0.0333937323748
ACH-000012,0.19879254911
ACH-000013,0.173340885299
ACH-000014,-0.04502391557780001
ACH-000015,0.22162265306200002
ACH-000017,0.253549155653
ACH-000018,0.10251111906600001
ACH-000019,0.191739813486
ACH-000021,0.162412539941
ACH-000022,0.0492010859387
ACH-000025,0.0468176708114
ACH-000028,0.16405342039
ACH-000030,0.142966340446
ACH-000035,-0.09085796767139999
ACH-000036,0.263806281132
ACH-000037,0.200810736646
ACH-000039,0.123968095397
ACH-000040,0.25928042944400004
ACH-000041,-0.05773333439069999
ACH-000042,-0.030648412302599997
ACH-000045,0.123127465201
ACH-000047,0.08852372306810001
ACH-000052,0.203137726598
ACH-000053,0.20860058207199997
ACH-000054,0.283904697787
ACH-000055,-0.0773117517893
ACH-000060,0.177816700489
ACH-000067,-0.155455327143
ACH-000070,0.159725344821
ACH-000075,0.174753779919
ACH-000078,0.13828782487500002
ACH-000082,-0.233905555546
ACH-000085,0.201212774708
ACH-000086,0.329393589973
ACH-000087,0.23391152386
ACH-000092,0.285694379974
ACH-000095,0.06852698049049999
ACH-000097,0.180599049725
ACH-000098,0.192385836829
ACH-000099,0.178877392005
ACH-000108,0.129278726655
ACH-000113,-0.256084541035
ACH-000115,0.160620960674
ACH-000116,0.0781715594052
ACH-000118,0.25789739706099996
ACH-000120,-0.158084713627
ACH-000123,-0.037220565201
ACH-000127,0.08249340483749999
ACH-000128,0.18205927256499999
ACH-000132,0.0673441505391
ACH-000133,0.11494158476399999
ACH-000137,0.362183347853
ACH-000138,0.298245996681
ACH-000142,0.163676699834
ACH-000143,-0.5780457197259999
ACH-000146,0.14016002165400002
ACH-000148,0.129199938274
ACH-000150,0.124680260271
ACH-000152,-0.013504700754299999
ACH-000153,0.334460131721
ACH-000159,0.224998029912
ACH-000160,0.746744786804
ACH-000163,-0.0311546557875
ACH-000167,0.744523407269
ACH-000168,-0.313589594982
ACH-000169,0.10002638132000001
ACH-000178,0.17112828499699997
ACH-000182,0.00881736428688
ACH-000183,-0.16698927128
ACH-000188,0.0732444852151
ACH-000189,0.56394995476
ACH-000190,0.5453260319259999
ACH-000198,-0.127299403534
ACH-000204,0.0789693402177
ACH-000206,0.18810325923000001
ACH-000207,0.442872855553
ACH-000211,0.273355644138
ACH-000215,-0.0446450787329
ACH-000221,0.174322279472
ACH-000222,0.284516761377
ACH-000223,-0.0326111077704
ACH-000226,0.0827973715351
ACH-000227,0.302056558045
ACH-000228,-0.140476631808
ACH-000231,0.14341649336600001
ACH-000232,0.046205344599000005
ACH-000233,0.242030280105
ACH-000234,0.07411956396260001
ACH-000235,-0.055400273399
ACH-000237,0.127904384302
ACH-000238,0.252697859984
ACH-000243,0.373415576764
ACH-000244,0.537711848599
ACH-000246,0.17239569911400002
ACH-000248,0.1468282004
ACH-000250,0.145126692899
ACH-000251,0.24577319518899998
ACH-000253,0.140646897906
ACH-000255,0.0281521944778
ACH-000256,0.0407619961238
ACH-000257,0.0320452575996
ACH-000258,-0.0714842223494
ACH-000259,0.27300892459000003
ACH-000260,0.169413847432
ACH-000261,0.16076801729
ACH-000262,0.41217419190399995
ACH-000263,0.203507232771
ACH-000264,0.0601857257116
ACH-000265,0.125062530572
ACH-000266,0.18131010798
ACH-000272,0.227653001229
ACH-000273,0.28773415271200004
ACH-000274,0.0958876066454
ACH-000277,0.514273720471
ACH-000278,-0.028157656250400002
ACH-000279,0.190765530759
ACH-000280,0.00443566960619
ACH-000281,0.040896249643
ACH-000288,0.155824191212
ACH-000291,0.0741930818418
ACH-000293,0.341492179683
ACH-000294,-0.014372603990799999
ACH-000295,-0.0881908224958
ACH-000296,-0.18704217110399998
ACH-000302,0.19784351522799998
ACH-000304,0.0236789111387
ACH-000307,-0.011125801597299999
ACH-000308,0.201722516757
ACH-000310,0.00458750483792
ACH-000311,0.0400057070199
ACH-000312,0.0703064507641
ACH-000315,-0.00585772157124
ACH-000316,0.0609560434779
ACH-000317,0.0861907232058
ACH-000318,0.15106808806500002
ACH-000319,0.0574940338631
ACH-000320,0.142004067908
ACH-000322,0.38377152730999997
ACH-000323,0.248220762642
ACH-000324,0.0700276849943
ACH-000329,0.115502132642
ACH-000330,0.0955790432782
ACH-000331,0.00037755699835699996
ACH-000332,0.003909090345780001
ACH-000334,-0.0022075618934699996
ACH-000335,0.507618361757
ACH-000336,-0.31801038874000004
ACH-000337,0.475053675735
ACH-000339,0.054269237219599996
ACH-000341,0.134906446336
ACH-000348,0.123102289661
ACH-000350,0.139003499784
ACH-000352,0.0401117573879
ACH-000356,-0.012627149607
ACH-000361,0.28978593945799996
ACH-000362,0.0411845130473
ACH-000363,-0.010003046931700002
ACH-000364,0.00764424113732
ACH-000365,0.07460290234289998
ACH-000366,0.29307174128
ACH-000368,-0.103933294709
ACH-000374,-0.09134511989769999
ACH-000375,0.100465788518
ACH-000376,0.120865618414
ACH-000381,0.168597717506
ACH-000383,0.112354610781
ACH-000387,0.107035503034
ACH-000389,0.36990178612400004
ACH-000390,0.16130882919
ACH-000393,0.0154628581137
ACH-000395,-0.23044735247099998
ACH-000397,0.130580200617
ACH-000401,0.351890784678
ACH-000402,-0.0022010847250800002
ACH-000403,-0.040271197331800006
ACH-000404,0.0896053665031
ACH-000406,0.0200124125063
ACH-000407,0.08826520299820001
ACH-000408,0.20865310352000002
ACH-000410,-0.0289550523716
ACH-000411,0.050268802358400005
ACH-000414,0.047401716075599995
ACH-000415,-0.032534698802799994
ACH-000416,0.0181940367202
ACH-000420,0.335387380396
ACH-000421,-0.179534287663
ACH-000424,0.0993763872446
ACH-000425,0.07106722532380001
ACH-000426,0.153259387213
ACH-000427,0.0716260817217
ACH-000433,0.201791512544
ACH-000436,-0.248268370594
ACH-000444,0.219374409652
ACH-000445,0.0135840525264
ACH-000448,0.0154905361735
ACH-000450,-0.021960040817200002
