,PIGB (9488)
ACH-000322,-0.372106702647
ACH-000323,-0.19335462344999998
ACH-000324,-0.430176321832
ACH-000329,-0.430697604046
ACH-000330,-0.461245058219
ACH-000331,-0.547550144846
ACH-000332,-0.455992804466
ACH-000334,-0.24151141299000004
ACH-000335,-0.589734362306
ACH-000336,-0.158420039445
ACH-000337,-0.0568236231348
ACH-000339,-0.28067543239799997
ACH-000341,-0.7548510040549999
ACH-000348,-0.404877300508
ACH-000350,-0.40879034143299997
ACH-000352,-0.385197187337
ACH-000356,-0.0612636388093
ACH-000361,-0.542944432605
ACH-000362,-0.379361329243
ACH-000363,-0.222033236022
ACH-000364,-0.355657393611
ACH-000365,-0.343789019106
ACH-000366,-0.382589617436
ACH-000368,-0.233712679353
ACH-000374,-0.38885165011999995
ACH-000375,-0.24259514536899998
ACH-000376,-0.152925909605
ACH-000381,-0.16952046539
ACH-000383,-0.461035913169
ACH-000387,-0.346025489542
ACH-000389,-0.278917488451
ACH-000390,-0.266983487092
ACH-000393,-0.573207564314
ACH-000395,-0.058396535193999996
ACH-000397,-0.397520054397
ACH-000401,-0.06048796701669999
ACH-000402,-0.117025840427
ACH-000403,-0.35839894867
ACH-000404,-0.0605079031626
ACH-000406,-0.29515523905200003
ACH-000407,-0.489246189978
ACH-000408,-0.07990391297939999
ACH-000410,-0.622366752392
ACH-000411,-0.40789722811800005
ACH-000414,-0.357942167101
ACH-000415,-0.384559565912
ACH-000416,-0.395337258621
ACH-000420,-0.514304057002
ACH-000421,-0.416474834136
ACH-000424,-0.277626530564
ACH-000425,-0.357937513762
ACH-000426,-0.105967324364
ACH-000427,-0.512188071567
ACH-000433,-0.6768027379000001
ACH-000436,-0.168037834872
ACH-000444,-0.270041531843
ACH-000445,-0.463015198121
ACH-000448,-0.38867225432700003
ACH-000450,-0.366548546803
ACH-000452,-0.34356409489600004
ACH-000454,-0.19133884243000002
ACH-000458,-0.386500709076
ACH-000459,-0.22142744238099998
ACH-000460,-0.401504671002
ACH-000461,-0.237535569848
ACH-000463,-0.425270125066
ACH-000464,-0.8040407420379999
ACH-000466,-0.430875086194
ACH-000467,-0.24832918454
ACH-000468,-0.0946529438791
ACH-000469,-0.187024620315
ACH-000470,-0.317977107646
ACH-000471,-0.430265078957
ACH-000472,-0.24814912561299998
ACH-000473,-0.227025592032
ACH-000475,-0.377387242257
ACH-000476,-0.664240942949
ACH-000477,-0.18715684018399997
ACH-000480,-0.3608275465
ACH-000481,-0.42768440207099995
ACH-000483,-0.27613959989500003
ACH-000484,-0.241582593409
ACH-000485,-0.214450556097
ACH-000486,-0.36508929678400004
ACH-000487,-0.284634723521
ACH-000488,-0.182123305874
ACH-000490,-0.31834508378000004
ACH-000491,-0.420693783727
ACH-000495,-0.288941665372
ACH-000496,-0.648843091835
ACH-000499,-0.338085394776
ACH-000500,-0.372037487702
ACH-000502,-0.39509313389600004
ACH-000503,-0.361364754155
ACH-000505,-0.296917865185
ACH-000507,-0.31964976612199997
ACH-000510,-0.394331626402
ACH-000511,-0.411375171199
ACH-000512,-0.071373463806
ACH-000516,-0.609559190724
ACH-000517,-0.554003957478
ACH-000518,-0.445015271789
ACH-000520,-0.658451357145
ACH-000521,-0.33952247439800004
ACH-000522,-0.654398357701
ACH-000524,-0.4904203215
ACH-000527,-0.36498045479900004
ACH-000528,-0.355595136026
ACH-000537,-0.467656109404
ACH-000541,-0.139667243218
ACH-000542,-0.425893888285
ACH-000544,-0.392604523679
ACH-000545,-0.32105394618099997
ACH-000547,0.0049417255772099995
ACH-000548,-0.183707412443
ACH-000549,-0.3474002115
ACH-000550,-0.45932004806800003
ACH-000552,-0.421344128403
ACH-000556,-0.260437124272
ACH-000557,-0.20970601437
ACH-000570,-0.40440441540700006
ACH-000571,-0.340914870762
ACH-000573,-0.336726059025
ACH-000576,-0.187039713459
ACH-000580,-0.151105670319
ACH-000584,-0.209221984507
ACH-000585,-0.34097396086099996
ACH-000588,-0.262162818614
ACH-000589,-0.321639860062
ACH-000591,-0.616343096387
ACH-000593,-0.356540798
ACH-000600,-0.404774566479
ACH-000601,-0.38139781309500004
ACH-000604,-0.626881176105
ACH-000605,-0.338213892659
ACH-000606,-0.530721683593
ACH-000608,-0.475570794713
ACH-000614,-0.411802315198
ACH-000616,-0.350666699148
ACH-000618,-0.284935474853
ACH-000619,-0.348260010902
ACH-000620,-0.532379431786
ACH-000621,-0.215701490665
ACH-000622,-0.147270181508
ACH-000623,-0.464395216876
ACH-000624,-0.407605419132
ACH-000627,-0.441230384437
ACH-000630,-0.494226409748
ACH-000632,-0.45893894532799995
ACH-000633,-0.187076874953
ACH-000637,-0.221677828079
ACH-000638,-0.6468221346940001
ACH-000646,-0.448226885846
ACH-000647,-0.43420413295599997
ACH-000648,-0.226101240221
ACH-000649,-0.386855955468
ACH-000651,-0.348461741188
ACH-000652,-0.203918110368
ACH-000653,-0.409099242707
ACH-000657,-0.450225940549
ACH-000658,-0.073483265545
ACH-000661,-0.272808986754
ACH-000662,-0.425871539148
ACH-000663,-0.417509540224
ACH-000665,-0.43475985521099997
ACH-000671,-0.466265587773
ACH-000673,-0.36021396277900003
ACH-000676,-0.164518548961
ACH-000677,-0.423402977245
ACH-000681,-0.531650473497
ACH-000682,-0.30405646925200003
ACH-000683,-0.273836614355
ACH-000684,-0.572735090221
ACH-000688,-0.605021503641
ACH-000693,-0.591357910329
ACH-000694,-0.164710879151
ACH-000695,-0.45477212883199997
ACH-000696,-0.391747652758
ACH-000697,-0.288241309352
ACH-000699,-0.260959635288
ACH-000701,-0.09481021118710001
ACH-000706,-0.450912715328
ACH-000711,-0.487185106913
ACH-000713,-0.336327366157
ACH-000714,-0.0680489826985
ACH-000718,-0.552086607194
ACH-000720,-0.37435356503399997
ACH-000721,-0.316582599824
ACH-000724,-0.38327779842299997
ACH-000725,-0.149234996002
ACH-000732,-0.192580778695
ACH-000734,-0.399260249156
ACH-000735,-0.334919532578
ACH-000736,-0.23230617803000003
ACH-000738,-0.47387169391199996
ACH-000746,-0.148711946905
ACH-000747,-0.40840096650300006
ACH-000748,-0.502544035382
ACH-000753,-0.36534336372000004
ACH-000756,-0.517012204389
ACH-000757,-0.7245279036310001
ACH-000758,-0.35680085516000004
ACH-000760,-0.328680527348
ACH-000763,-0.5257926077399999
ACH-000764,-0.393823931233
ACH-000765,-0.401799190237
ACH-000766,-0.382751317667
ACH-000767,-0.436041344973
ACH-000768,-0.485023325689
ACH-000769,-0.365616792796
ACH-000770,-0.36885392172
ACH-000771,-0.37667672143200004
ACH-000773,-0.552220915118
ACH-000776,-0.25951058595
ACH-000777,-0.418464185085
ACH-000778,-0.506854407814
ACH-000781,-0.49590489277500005
ACH-000782,-0.214714173882
ACH-000783,-0.387112232981
ACH-000784,-0.14959307988
ACH-000785,-0.649427911494
ACH-000787,-0.33133487398899997
ACH-000788,-0.466285483836
ACH-000791,-0.7362738269429999
ACH-000792,-0.22526451426199998
ACH-000794,-0.38544684956999997
ACH-000796,-0.413631954292
ACH-000799,-0.489139828405
ACH-000800,-0.372377289323
ACH-000802,-0.37066952819
ACH-000804,-0.57659117116
ACH-000805,-0.40797356155599995
ACH-000809,-0.227368505652
ACH-000810,-0.632879909478
ACH-000811,-0.24788899150600002
ACH-000817,-0.17979868460499998
ACH-000819,-0.0584257243317
ACH-000820,-0.414194172598
ACH-000821,-0.39922581483
ACH-000822,-0.41664655218
ACH-000823,-0.554582214408
ACH-000824,-0.243991469835
ACH-000827,-0.367933247861
ACH-000829,-0.496867251569
ACH-000831,-0.477642284292
ACH-000832,-0.439067858002
ACH-000833,-0.451205270124
ACH-000834,-0.26014068593899997
ACH-000835,-0.214013439177
ACH-000836,-0.302290389271
ACH-000837,-0.251355104808
ACH-000838,-0.0290196592745
ACH-000839,-0.6072936112699999
ACH-000840,-0.187329192427
ACH-000841,-0.350464853423
ACH-000843,-0.192446692308
ACH-000846,-0.293477788393
ACH-000847,-0.051325027641000005
ACH-000848,-0.34383897574600003
ACH-000849,-0.464260888473
ACH-000851,-0.48709046907
ACH-000855,-0.201845945947
ACH-000856,-0.34526044916000004
ACH-000858,-0.282849646844
ACH-000859,-0.373175217829
ACH-000861,-0.505343708442
ACH-000862,-0.22833637420400002
ACH-000865,-0.36302760868
ACH-000866,-0.22199667797800002
ACH-000867,-0.414446147893
ACH-000869,-0.155363250094
ACH-000872,-0.323917335335
ACH-000873,-0.58977736895
ACH-000876,-0.392526910804
ACH-000878,-0.421076262307
ACH-000880,-0.40770812995
ACH-000881,-0.365455886945
ACH-000882,-0.352193582708
ACH-000884,-0.265861541652
ACH-000885,-0.645232176058
ACH-000887,-0.449414597619
ACH-000888,-0.329075169254
ACH-000889,-0.24709245361999999
ACH-000890,-0.263708130923
ACH-000896,-0.432362128914
ACH-000898,-0.363424497932
ACH-000900,-0.598236281326
ACH-000901,-0.404190626308
ACH-000905,-0.384938819591
ACH-000906,-0.471745584981
ACH-000907,-0.33072745143800003
ACH-000910,-0.379059183241
ACH-000911,-0.277312126266
ACH-000912,-0.2839686157
ACH-000913,-0.413547868463
ACH-000915,-0.436863475138
ACH-000916,-0.029406032760799998
ACH-000917,-0.28184090612
ACH-000921,-0.38848670369099997
ACH-000924,-0.33505373672
ACH-000926,-0.138392652549
ACH-000928,-0.232030103637
ACH-000929,-0.777636269155
ACH-000932,-0.556896827715
ACH-000935,-0.21679988740800002
ACH-000936,-0.246195415073
ACH-000937,-0.476318055163
ACH-000938,-0.227827986541
ACH-000939,-0.276485091585
ACH-000941,-0.249788391216
ACH-000943,-0.141296296932
ACH-000946,-0.35860896543799997
ACH-000947,-0.274810352396
ACH-000948,-0.419329922593
ACH-000950,-0.35235028993
ACH-000953,-0.434242055959
ACH-000957,-0.454066662341
ACH-000958,-0.42948602222300003
ACH-000960,-0.41596571337300003
ACH-000963,-0.366825290048
ACH-000968,-0.0948645520395
ACH-000969,-0.31543874202399996
ACH-000973,-0.415264299581
ACH-000974,-0.486502615415
ACH-000975,-0.21617585636999997
ACH-000976,-0.537378109759
ACH-000978,0.067032684847
ACH-000980,-0.351801830854
ACH-000984,-0.630759451326
ACH-000986,-0.336536229279
ACH-000988,-0.412802459653
ACH-000993,-0.265735537605
ACH-000994,-0.7901373694670001
ACH-000996,-0.438971069604
ACH-001001,-0.428291643215
ACH-001020,-0.33895456348499997
ACH-001028,-0.371532860718
ACH-001031,-0.5262344742399999
ACH-001038,-0.39125164500200005
ACH-001048,-0.405406154643
ACH-001050,-0.556150117738
ACH-001053,-0.23150904133000003
ACH-001054,-0.550397017642
ACH-001061,-0.334642143587
ACH-001067,-0.175792989688
ACH-001075,-0.337153899351
ACH-001096,-0.270654601535
ACH-001128,-0.467552606199
ACH-001134,-0.16129373895500002
ACH-001151,-0.42588946520300003
ACH-001163,-0.509277105365
ACH-001164,-0.31599086539099996
ACH-001173,-0.37771783169
ACH-001183,-0.311711177338
ACH-001184,-0.372288558613
ACH-001190,-0.39622541008900003
ACH-001192,-0.43821351912900003
ACH-001193,0.0535360670029
ACH-001196,-0.46296870248599997
ACH-001197,-0.0361278273667
ACH-001205,-0.47985190974799996
ACH-001211,-0.524794634314
ACH-001212,-0.705171443193
ACH-001228,-0.41213298991700004
ACH-001232,-0.415613879442
ACH-001239,-0.18188759112599998
ACH-001274,-0.7183131860259999
ACH-001275,-0.394485300814
ACH-001277,-0.266806621081
ACH-001278,-0.378082518086
ACH-001280,-0.593692041077
ACH-001283,-0.37919564242299997
ACH-001289,-0.263368390652
ACH-001295,-0.51064597917
ACH-001300,-0.468188702219
ACH-001301,-0.576348419733
ACH-001302,-0.565339618877
ACH-001303,-0.596267189034
ACH-001306,-0.480666179829
ACH-001318,-0.45555666678199996
ACH-001322,-0.380180875571
ACH-001328,-0.48797912472800004
ACH-001332,-0.419617453308
ACH-001333,-0.084067062623
ACH-001336,-0.363282618499
ACH-001340,-0.555425331001
ACH-001346,-0.16027546983
ACH-001353,-0.35540778195
ACH-001354,-0.496461026015
ACH-001367,-0.30539532040999995
ACH-001368,-0.39426870292599997
ACH-001374,-0.49819963905299997
ACH-001375,-0.502593486592
ACH-001377,-0.444030602647
ACH-001380,-0.332593948175
ACH-001391,-0.419606368705
ACH-001407,-0.251117731412
ACH-001408,-0.296946072712
ACH-001413,-0.349716676021
ACH-001430,-0.598477030924
ACH-001431,-0.44103524067199995
ACH-001450,-0.25899992456099996
ACH-001496,-0.356701861251
ACH-001500,-0.13603087252499999
ACH-001521,-0.131478665978
ACH-001523,-0.14867918285999998
ACH-001532,-0.399185299045
ACH-001536,-0.6748678543529999
ACH-001550,-0.193339618953
ACH-001552,-0.211857719001
ACH-001554,-0.37203275599
ACH-001645,-0.600550710212
ACH-001654,-0.41158352013300004
ACH-001715,-0.0273934249491
ACH-001735,-0.327660003173
ACH-001736,-0.48114792477799995
ACH-001737,-0.856232211204
ACH-001740,-0.331224522031
ACH-001745,-0.31783233647799997
ACH-001750,-0.446112647574
ACH-001765,-0.36042712848700004
ACH-001956,-0.43821539484399996
ACH-001957,-0.44237689486500004
