,CTR9 (9646)
ACH-000362,-1.00253157682
ACH-000363,-0.909963719727
ACH-000364,-0.814274438844
ACH-000365,-1.2121169622
ACH-000366,-0.868261953339
ACH-000368,-1.03635876595
ACH-000374,-0.988234579919
ACH-000375,-0.7547020230679999
ACH-000376,-0.726029570255
ACH-000381,-0.5728348057729999
ACH-000383,-0.505145749096
ACH-000387,-1.10472677942
ACH-000389,-0.958493446615
ACH-000390,-0.986823569248
ACH-000393,-1.0425076256399999
ACH-000395,-0.513728337118
ACH-000397,-0.819990635267
ACH-000401,-0.460206277159
ACH-000402,-1.21450629229
ACH-000403,-0.5647193504300001
ACH-000404,-0.394175691174
ACH-000406,-0.807424920097
ACH-000407,-0.802252176619
ACH-000408,-0.804195765915
ACH-000410,-0.905128739225
ACH-000411,-1.0819178531799998
ACH-000414,-0.953068548149
ACH-000415,-0.951711841904
ACH-000416,-0.797644953638
ACH-000420,-0.99480554707
ACH-000421,-0.764697058662
ACH-000424,-0.6971866928239999
ACH-000425,-1.06202749109
ACH-000426,-1.02422210115
ACH-000427,-1.1202872719299999
ACH-000433,-0.8138282536920001
ACH-000436,-0.954735745511
ACH-000444,-0.501920361959
ACH-000445,-0.793295796514
ACH-000448,-0.963806691393
ACH-000450,-0.799178799223
ACH-000452,-0.811600231276
ACH-000454,-0.675658369391
ACH-000458,-0.828520535237
ACH-000459,-0.8754026459119999
ACH-000460,-1.0447848512
ACH-000461,-0.5657706736020001
ACH-000463,-1.05590217634
ACH-000464,-0.856807141212
ACH-000466,-0.7299250431919999
ACH-000467,-0.730066048526
ACH-000468,-0.6140849097309999
ACH-000469,-1.12889618167
ACH-000470,-0.555086966612
ACH-000471,-0.5872371616759999
ACH-000472,-0.640459820757
ACH-000473,-0.991892880476
ACH-000475,-0.615931209714
ACH-000476,-1.06923581565
ACH-000477,-0.993265695398
ACH-000480,-0.9438722922380001
ACH-000481,-0.8389827022220001
ACH-000483,-1.28566814951
ACH-000484,-1.09652186411
ACH-000485,-0.663516949916
ACH-000486,-0.8270086134289999
ACH-000487,-1.21964444878
ACH-000488,-0.6866894406559999
ACH-000490,-1.0535189735700001
ACH-000491,-0.669419889296
ACH-000495,-0.775694146592
ACH-000496,-0.623413981759
ACH-000499,-0.950143979384
ACH-000500,-0.455477304375
ACH-000502,-0.650138126331
ACH-000503,-0.7271187852709999
ACH-000505,-0.951022171137
ACH-000507,-1.11709431926
ACH-000510,-1.20589265536
ACH-000511,-0.891353144807
ACH-000512,-1.04966706589
ACH-000516,-1.15836930927
ACH-000517,-0.91141945865
ACH-000518,-0.660025270354
ACH-000520,-1.0160632619399999
ACH-000521,-0.7978772791230001
ACH-000522,-0.8638777610299998
ACH-000524,-0.846397368154
ACH-000527,-0.750259593055
ACH-000528,-0.8130712077760001
ACH-000537,-0.613922746067
ACH-000541,-0.808312521309
ACH-000542,-0.8519809946410001
ACH-000544,-0.764582417398
ACH-000545,-1.04684503366
ACH-000547,-1.3575620525
ACH-000548,-0.740123820483
ACH-000549,-0.634413576783
ACH-000550,-0.792149598364
ACH-000552,-0.7851233438959999
ACH-000556,-0.716474913738
ACH-000557,-1.29275391678
ACH-000570,-0.8816344783299999
ACH-000571,-0.807711049588
ACH-000573,-0.8213320302930001
ACH-000576,-0.9731011547149999
ACH-000580,-0.651555781602
ACH-000584,-0.700204474545
ACH-000585,-0.916615608949
ACH-000588,-0.867709053231
ACH-000589,-0.582749444554
ACH-000591,-0.9631833596320001
ACH-000593,-1.14049908982
ACH-000600,-1.15142505174
ACH-000601,-0.9481475427480001
ACH-000604,-1.03079187423
ACH-000605,-0.9719909945119999
ACH-000606,-0.5713271494200001
ACH-000608,-0.820224005314
ACH-000614,-0.767788069684
ACH-000616,-0.902665456083
ACH-000618,-0.8368517984880001
ACH-000619,-0.948877127773
ACH-000620,-0.827421505739
ACH-000621,-0.8199624848270001
ACH-000622,-1.01127734393
ACH-000623,-1.1104187931799998
ACH-000624,-1.07936744811
ACH-000627,-0.643292894717
ACH-000630,-0.781605232699
ACH-000632,-0.8284581971349999
ACH-000633,-1.08069717626
ACH-000637,-0.614112936819
ACH-000638,-0.523550079643
ACH-000646,-0.8582013905399999
ACH-000647,-1.16698419147
ACH-000648,-0.938741110084
ACH-000649,-0.800391447209
ACH-000651,-0.652494147377
ACH-000652,-0.726703869394
ACH-000653,-1.14217718003
ACH-000657,-0.8090577191399999
ACH-000658,-0.9861859926369999
ACH-000661,-0.8002380585500001
ACH-000662,-0.6268887020530001
ACH-000663,-0.60429567677
ACH-000665,-1.0364264434700001
ACH-000671,-0.838452437569
ACH-000673,-0.867173507771
ACH-000676,-0.721479450573
ACH-000677,-0.7552800612839999
ACH-000681,-0.588948499294
ACH-000682,-0.614539596324
ACH-000683,-1.01896730605
ACH-000684,-0.983997889287
ACH-000688,-1.2334824284600001
ACH-000693,-0.83320821918
ACH-000694,-0.568580491208
ACH-000695,-0.924306193561
ACH-000696,-0.974959338608
ACH-000697,-0.718045533988
ACH-000699,-0.9976801712440001
ACH-000701,-0.7296074500740001
ACH-000706,-0.622548460994
ACH-000711,-0.9685630662360001
ACH-000713,-1.01036258042
ACH-000714,-1.15924944971
ACH-000718,-0.979487552291
ACH-000720,-0.881092566982
ACH-000721,-0.569201233123
ACH-000724,-0.862876361096
ACH-000725,-0.749824259627
ACH-000732,-0.5524083731239999
ACH-000734,-0.5929765597309999
ACH-000735,-0.44479427451000003
ACH-000736,-0.904030895076
ACH-000738,-0.754526234148
ACH-000746,-0.568035619246
ACH-000747,-1.3354137227299998
ACH-000748,-0.821936997025
ACH-000753,-1.08136964946
ACH-000756,-1.4485824328999999
ACH-000757,-0.769527968633
ACH-000758,-0.766252215586
ACH-000760,-1.09986369588
ACH-000763,-1.1650256273100001
ACH-000764,-0.616977583157
ACH-000765,-0.7404172813619999
ACH-000766,-0.9778657059899999
ACH-000767,-0.8473375589219999
ACH-000768,-0.7825584631820001
ACH-000769,-0.735152144375
ACH-000770,-0.74633845406
ACH-000771,-0.620802452197
ACH-000773,-1.15467800973
ACH-000776,-0.298378230011
ACH-000777,-0.831614130621
ACH-000778,-0.736301319094
ACH-000781,-0.681455165141
ACH-000782,-0.799913506135
ACH-000783,-0.953217027421
ACH-000784,-0.755795044929
ACH-000785,-0.737637622477
ACH-000787,-0.7515480461990001
ACH-000788,-0.9714741783700002
ACH-000791,-0.794367791458
ACH-000792,-1.07247358005
ACH-000794,-0.8778840812809999
ACH-000796,-0.5865381415609999
ACH-000799,-0.9869440961329999
ACH-000800,-0.662880035321
ACH-000802,-0.894165275911
ACH-000804,-1.083068437
ACH-000805,-0.945798814128
ACH-000809,-0.698963652684
ACH-000810,-0.662451179156
ACH-000811,-0.875114389821
ACH-000817,-0.978262278617
ACH-000819,-0.8250286849449999
ACH-000820,-0.6474363009740001
ACH-000821,-0.903250360461
ACH-000822,-0.8949695044239999
ACH-000823,-0.969939290102
ACH-000824,-1.29043156035
ACH-000827,-0.972302580414
ACH-000829,-0.8458811652279999
ACH-000831,-0.9162834183849999
ACH-000832,-0.9112797599089999
ACH-000833,-0.607402172111
ACH-000834,-0.557462037351
ACH-000835,-0.481633434179
ACH-000836,-0.582681795789
ACH-000837,-0.718070508601
ACH-000838,-0.9183459932879999
ACH-000839,-0.853609433953
ACH-000840,-0.597191506474
ACH-000841,-0.9076248543529999
ACH-000843,-0.7594825116249999
ACH-000846,-1.00551445508
ACH-000847,-0.519492586778
ACH-000848,-0.84491703535
ACH-000849,-0.7093177385989999
ACH-000851,-0.833715114245
ACH-000855,-0.7264102739210001
ACH-000856,-0.676914769911
ACH-000858,-0.623087636048
ACH-000859,-0.9110433881159999
ACH-000861,-0.679233892042
ACH-000862,-0.68612276634
ACH-000865,-0.740657234507
ACH-000866,-0.800877497711
ACH-000867,-1.18315526145
ACH-000869,-0.829466872725
ACH-000872,-0.7999733895960001
ACH-000873,-0.8208921786550001
ACH-000876,-0.340360377456
ACH-000878,-0.938548023491
ACH-000880,-1.0389537415299999
ACH-000881,-0.720119905039
ACH-000882,-0.78004312058
ACH-000884,-0.675530922933
ACH-000885,-0.787782587342
ACH-000887,-0.481577706716
ACH-000888,-0.819136233287
ACH-000889,-1.03597906198
ACH-000890,-0.627056248272
ACH-000896,-0.592219479236
ACH-000898,-0.954296817312
ACH-000900,-0.88810599986
ACH-000901,-0.9204968608480001
ACH-000905,-0.9386465059450001
ACH-000906,-0.6460296188100001
ACH-000907,-1.0735371809999998
ACH-000910,-0.9043487934919999
ACH-000911,-0.837440361361
ACH-000912,-0.71258668428
ACH-000913,-0.58471458023
ACH-000915,-0.6178718937259999
ACH-000916,-1.3508982635
ACH-000917,-0.639669890562
ACH-000921,-0.95050164646
ACH-000924,-0.527610998498
ACH-000926,-0.5073614817000001
ACH-000928,-0.814142208786
ACH-000929,-0.7451719031640001
ACH-000932,-0.9033569758140001
ACH-000935,-0.442432708838
ACH-000936,-0.625029282942
ACH-000937,-0.8521417070739999
ACH-000938,-0.8109397830239999
ACH-000939,-0.563305190724
ACH-000941,-0.731940274636
ACH-000943,-0.9605325168269999
ACH-000946,-0.7619926762479999
ACH-000947,-0.723527202207
ACH-000948,-0.96662747487
ACH-000950,-0.455265752376
ACH-000953,-0.9887566167980001
ACH-000957,-0.734528247605
ACH-000958,-0.958959644081
ACH-000960,-0.747052859962
ACH-000963,-1.27666715812
ACH-000968,-0.578085694374
ACH-000969,-0.5478156876079999
ACH-000973,-0.971255305921
ACH-000974,-0.806277625527
ACH-000975,-0.6540371876300001
ACH-000976,-0.792545006363
ACH-000978,-0.7088191408840001
ACH-000980,-0.6207173193469999
ACH-000984,-0.44720002951399995
ACH-000986,-0.725219854304
ACH-000988,-0.7635424045039999
ACH-000993,-0.9782248762029999
ACH-000994,-0.6341329266669999
ACH-000996,-1.0
ACH-001001,-0.8956106673090001
ACH-001020,-0.756944463435
ACH-001028,-0.60497793785
ACH-001031,-0.483972765266
ACH-001038,-0.5456993999490001
ACH-001048,-0.7366602953720001
ACH-001050,-0.7480970072650001
ACH-001053,-0.8534541357690001
ACH-001054,-0.827377948778
ACH-001061,-0.825933955311
ACH-001067,-0.8599147374339999
ACH-001075,-0.664697843003
ACH-001096,-0.79389448737
ACH-001128,-0.056172740918100005
ACH-001134,-0.634665596187
ACH-001151,-0.7781502010950001
ACH-001163,-0.7296054450030001
ACH-001164,-1.13893990494
ACH-001173,-0.990882019457
ACH-001183,-1.04055800999
ACH-001184,-1.10797518059
ACH-001190,-0.739344253699
ACH-001192,-0.821879611285
ACH-001193,-0.734223685415
ACH-001196,-0.974897699411
ACH-001197,-0.9892413059890001
ACH-001205,-1.07098526812
ACH-001211,-0.7179736975419999
ACH-001212,-0.665260146178
ACH-001228,-0.782883739331
ACH-001232,-1.1670528041600001
ACH-001239,-0.505549970661
ACH-001274,-0.377949124894
ACH-001275,-0.8037214721070001
ACH-001277,-0.905388005897
ACH-001278,-0.896841850661
ACH-001280,-0.963680797044
ACH-001283,-1.0615307221799999
ACH-001289,-0.711587023459
ACH-001295,-0.678186111731
ACH-001300,-0.714619377246
ACH-001301,-0.578375190031
ACH-001302,-0.7422384171780001
ACH-001303,-0.651743876219
ACH-001306,-0.865044432329
ACH-001318,-0.7360259341509999
ACH-001322,-0.8809155001729999
ACH-001328,-0.718782738485
ACH-001332,-1.03889276405
ACH-001333,-0.726494156582
ACH-001336,-0.8924170480239999
ACH-001340,-1.1885074145299999
ACH-001346,-0.6751572066760001
ACH-001353,-0.601576424947
ACH-001354,-0.790438083346
ACH-001367,-1.26493696783
ACH-001368,-1.00648034504
ACH-001374,-1.27932181333
ACH-001375,-0.708388454445
ACH-001377,-0.840364295993
ACH-001380,-0.837488380828
ACH-001391,-0.924845337132
ACH-001407,-0.9485261139560001
ACH-001408,-1.03196428493
ACH-001413,-1.0793150697
ACH-001430,-1.14019480532
ACH-001431,-1.0003133798200001
ACH-001450,-0.870556875284
ACH-001496,-0.6020899614540001
ACH-001500,-0.49966788299099996
ACH-001521,-1.30438943233
ACH-001523,-0.883035345412
ACH-001532,-0.873239682834
ACH-001536,-0.880944867952
ACH-001550,-0.22670814768199998
ACH-001552,-0.7905942903759999
ACH-001554,-0.931655416296
ACH-001645,-1.23190009198
ACH-001654,-0.991452288189
ACH-001715,-1.01893681222
ACH-001735,-1.03285226692
ACH-001736,-0.6674285026300001
ACH-001737,-0.8410125910330001
ACH-001740,-0.8660929442120001
ACH-001745,-0.94157296248
ACH-001750,-0.6817561959890001
ACH-001765,-0.844014242314
ACH-001956,-1.04180827096
ACH-001957,-0.8023372913869999
