,SPX (80763)
ACH-000004,0.309690321633
ACH-000007,0.2049846636
ACH-000009,0.140109265411
ACH-000011,0.121400751425
ACH-000012,0.221439945407
ACH-000013,0.19254036267900002
ACH-000014,0.31810042382599996
ACH-000015,0.161374358222
ACH-000017,0.164732928202
ACH-000018,0.0839474360104
ACH-000019,0.0414514232959
ACH-000021,0.12385532732799999
ACH-000022,0.188946255618
ACH-000025,0.31511629480500003
ACH-000028,0.384121842149
ACH-000030,0.205236807254
ACH-000035,0.19283435711
ACH-000036,0.292107393998
ACH-000037,0.132535692507
ACH-000039,0.16947042964899997
ACH-000040,0.431239026448
ACH-000041,0.302232705988
ACH-000042,0.160395085854
ACH-000045,0.219913812305
ACH-000047,-0.0426897927728
ACH-000052,0.204268511582
ACH-000053,0.19418465746599997
ACH-000054,0.025968790130799998
ACH-000055,0.32249322115400003
ACH-000060,-0.013144357063200001
ACH-000067,0.164810684635
ACH-000070,0.46890878519699997
ACH-000075,0.259946348248
ACH-000078,0.05406893231269999
ACH-000082,0.0799248897238
ACH-000085,0.24786735869600002
ACH-000086,0.139865279787
ACH-000087,0.174721950508
ACH-000092,0.23818061791200001
ACH-000095,0.101687301371
ACH-000097,0.19073322118
ACH-000098,0.19930472984900002
ACH-000099,0.209220618296
ACH-000108,0.15307863587
ACH-000113,0.194299122501
ACH-000115,0.129303790724
ACH-000116,-0.13290350941600002
ACH-000118,0.209226585061
ACH-000120,0.011484424714
ACH-000123,0.19009855386500002
ACH-000127,0.174904181501
ACH-000128,0.41077110252800003
ACH-000132,0.27202057210499997
ACH-000133,0.178617285898
ACH-000137,0.023969189871400003
ACH-000138,0.0141159447863
ACH-000142,0.29418339364
ACH-000143,0.09809537107489999
ACH-000146,-0.17365629662700002
ACH-000148,0.31253740194699997
ACH-000150,0.15221098568
ACH-000152,0.170202090121
ACH-000153,-0.00826701148505
ACH-000159,0.16774787355
ACH-000160,0.0763793262523
ACH-000163,0.22997054972800002
ACH-000167,-0.206057960101
ACH-000168,0.5848135842859999
ACH-000169,0.24665795055999998
ACH-000178,0.114519849723
ACH-000182,0.151787941629
ACH-000183,0.133021798118
ACH-000188,0.219005107972
ACH-000189,0.34069663253700005
ACH-000190,0.439794351848
ACH-000198,0.128358114213
ACH-000204,0.0904440229293
ACH-000206,0.183798557164
ACH-000207,0.12325727261399999
ACH-000211,0.211573780745
ACH-000215,0.225064832736
ACH-000221,0.0867297801186
ACH-000222,0.0118819784391
ACH-000223,-0.0102194488671
ACH-000226,0.140246057688
ACH-000227,0.13592016810799998
ACH-000228,0.0211931557764
ACH-000231,0.16727726439
ACH-000232,0.246532897278
ACH-000233,0.210159399718
ACH-000234,0.0674287489514
