,GAS1 (2619)
ACH-000004,-0.122050005786
ACH-000007,-0.268361688717
ACH-000009,-0.0652838390686
ACH-000011,-0.181076149148
ACH-000012,-0.25899272598
ACH-000013,-0.207121027927
ACH-000014,-0.171161475131
ACH-000015,-0.525128364047
ACH-000017,-0.130505034582
ACH-000018,-0.16157822725600002
ACH-000019,-0.23633296076
ACH-000021,-0.192591206934
ACH-000022,-0.149113160725
ACH-000025,-0.269029400169
ACH-000028,-0.221955864662
ACH-000030,-0.150163694967
ACH-000035,-0.21610544731400003
ACH-000036,-0.393530044508
ACH-000037,-0.19455835226
ACH-000039,0.12353862964500001
ACH-000040,-0.273589479902
ACH-000041,-0.24916386511100003
ACH-000042,-0.290713838665
ACH-000045,-0.18160963995299997
ACH-000047,-0.166725865534
ACH-000052,-0.17150630695900002
ACH-000053,-0.158370811633
ACH-000054,-0.308721376535
ACH-000055,-0.11000243997000002
ACH-000060,-0.262773104064
ACH-000067,-0.231507329514
ACH-000070,-0.0433014584169
ACH-000075,-0.113783879145
ACH-000078,-0.056763677221900004
ACH-000082,-0.229716542975
ACH-000085,-0.027280245122599998
ACH-000086,-0.08914137046810001
ACH-000087,-0.5541045133070001
ACH-000092,-0.172501504527
ACH-000095,-0.13766871073200002
ACH-000097,-0.13852229524700002
ACH-000098,-0.14684783637499998
ACH-000099,-0.11746700532299999
ACH-000108,-0.139745692591
ACH-000113,-0.255013847456
ACH-000115,-0.19443908654800002
ACH-000116,-0.11116083482599999
ACH-000118,-0.160042228117
ACH-000120,-0.191753554401
ACH-000123,0.0412674713805
ACH-000127,-0.310031709954
ACH-000128,0.0979795239578
ACH-000132,-0.33131124622499997
ACH-000133,-0.18818623351100003
ACH-000137,-0.242349685709
ACH-000138,-0.252271105066
ACH-000142,-0.15317640816199998
ACH-000143,-0.219557417022
ACH-000146,-0.0871820134543
ACH-000148,-0.221858782125
ACH-000150,-0.337723603267
ACH-000152,-0.23790119024
ACH-000153,-0.41038963306000004
ACH-000159,-0.28649393674199997
ACH-000160,-0.33265351173700003
ACH-000163,-0.348351234427
ACH-000167,-0.334555907549
ACH-000168,0.048754348469199994
ACH-000169,-0.37284612789899996
ACH-000178,-0.277444303558
ACH-000182,-0.154635525937
ACH-000183,-0.309549440934
ACH-000188,-0.367334972903
ACH-000189,-0.392912435585
ACH-000190,-0.498963636891
ACH-000198,-0.210243035719
ACH-000204,-0.281190117759
ACH-000206,0.031540381723099996
ACH-000207,-0.168053034411
ACH-000211,-0.24640126729000003
ACH-000215,-0.231547970455
ACH-000221,-0.20320824230999998
ACH-000222,0.0442902366223
ACH-000223,-0.32487706903
ACH-000226,-0.28628270141
ACH-000227,-0.040143144873000004
ACH-000228,-0.0224364822102
ACH-000231,-0.0982466615373
ACH-000232,-0.2155588059
ACH-000233,-0.36938815825300003
ACH-000234,-0.138919849756
ACH-000235,-0.18441598761300002
ACH-000237,-0.231996113504
ACH-000238,0.005736268585600001
ACH-000243,-0.108027798893
ACH-000244,-0.209908639071
ACH-000246,-0.295681964067
ACH-000248,-0.158995440361
ACH-000250,-0.27884095868000003
ACH-000251,0.111797648073
ACH-000253,-0.155027092712
ACH-000255,-0.338320897012
ACH-000256,-0.315368708546
ACH-000257,-0.121273463013
ACH-000258,-0.142310697806
ACH-000259,-0.105239243564
ACH-000260,-0.112719419284
ACH-000261,-0.271236854539
ACH-000262,-0.473715295204
ACH-000263,-0.0715454264552
ACH-000264,-0.326666169714
ACH-000265,-0.16785787327100002
ACH-000266,-0.201116627266
ACH-000272,-0.27407226536
ACH-000273,-0.32365369668
ACH-000274,-0.13896317907
ACH-000277,-0.263364272942
ACH-000278,-0.154691023411
ACH-000279,-0.196320408883
ACH-000280,0.0415157952184
ACH-000281,0.138452351493
ACH-000288,-0.157979139427
ACH-000291,-0.263470334514
ACH-000293,-0.153393453173
ACH-000294,0.082724462517
ACH-000295,-0.625422555652
ACH-000296,0.12286272544299999
ACH-000302,-0.200753277797
ACH-000304,-0.22062427721900002
ACH-000307,-0.15042806693
ACH-000308,-0.20820454880999997
ACH-000310,-0.231538938517
ACH-000311,-0.08496278044260001
ACH-000312,-0.20273271195300002
ACH-000315,0.0260072006954
ACH-000316,-0.404368275785
ACH-000317,0.117425086492
ACH-000318,-0.332500937455
ACH-000319,-0.399876672358
ACH-000320,-0.0501717570082
ACH-000322,-0.28845499663400004
ACH-000323,-0.164342691622
ACH-000324,-0.16504669874000003
ACH-000329,-0.0921718929725
ACH-000330,-0.0782815753942
ACH-000331,-0.299735543268
ACH-000332,-0.14083257885199998
ACH-000334,-0.22460011723700002
ACH-000335,-0.176635176525
ACH-000336,-0.581690976681
ACH-000337,-0.060006867441
ACH-000339,-0.16808248476
ACH-000341,0.020573754682900004
ACH-000348,-0.269006579734
ACH-000350,-0.105176694875
ACH-000352,-0.0666487416314
ACH-000356,-0.302272725481
ACH-000361,-0.12204079338
ACH-000362,-0.222023552604
ACH-000363,-0.190881683424
ACH-000364,-0.11863538877900001
ACH-000365,-0.0649407431352
ACH-000366,-0.250873232083
ACH-000368,-0.38665492733900003
ACH-000374,-0.192178833284
ACH-000375,-0.0176188096534
ACH-000376,0.00321867019735
ACH-000381,-0.0599955695017
ACH-000383,-0.21861245425999998
ACH-000387,-0.09296895769369999
ACH-000389,-0.218808600226
ACH-000390,-0.41500155644500003
ACH-000393,-0.130183612289
ACH-000395,-0.16457387014699998
ACH-000397,-0.270182844593
ACH-000401,0.050528248832700004
ACH-000402,-0.35349221788699997
ACH-000403,-0.107325761953
ACH-000404,-0.186466571151
ACH-000406,-0.11105854058700002
