,PRAMEF20 (645425)
ACH-000004,-0.220341732587
ACH-000007,-0.034608382273400004
ACH-000009,-0.293106323222
ACH-000011,0.07367210349230001
ACH-000012,-0.218634711717
ACH-000013,0.117266457891
ACH-000014,-0.0495732094112
ACH-000015,-0.0500884320029
ACH-000017,-0.050950152309600004
ACH-000018,-0.148821508633
ACH-000019,-0.131055467938
ACH-000021,0.033935431142599996
ACH-000022,-0.18745803515099999
ACH-000025,0.0111047300734
ACH-000028,0.162003872546
ACH-000030,-0.031125124704400004
ACH-000035,-0.0973735601354
ACH-000036,-0.0443680620312
ACH-000037,-0.127611954344
ACH-000039,-0.261899304889
ACH-000040,-0.303278255777
ACH-000041,-0.140331585261
ACH-000042,-0.10517079706900001
ACH-000045,-0.0981486087666
ACH-000047,0.10991778072799999
ACH-000052,-0.295423354475
ACH-000053,-0.17177488445300002
ACH-000054,-0.149998296909
ACH-000055,-0.15824254564200002
ACH-000060,-0.236739105708
ACH-000067,-0.14832822377399998
ACH-000070,-0.29514484667700003
ACH-000075,-0.147259516507
ACH-000078,-0.144298216399
ACH-000082,-0.178452300515
ACH-000085,-0.299149370942
ACH-000086,0.0215241760745
ACH-000087,-0.18199075449700003
ACH-000092,-0.0636251226547
ACH-000095,-0.152444207454
ACH-000097,-0.106912794188
ACH-000098,-0.124808166468
ACH-000099,0.125313797314
ACH-000108,-0.0623041456173
ACH-000113,-0.13820414344100002
ACH-000115,-0.22682511947099998
ACH-000116,-0.19536592732900002
ACH-000118,0.12083488436499999
ACH-000120,-0.023477454608400002
ACH-000123,-0.0367240709183
ACH-000127,-0.174888006116
ACH-000128,-0.38293107768600004
ACH-000132,-0.114740099702
ACH-000133,0.0690603655491
ACH-000137,-0.010406898125399999
ACH-000138,-0.112649858037
ACH-000142,-0.119288662061
ACH-000143,-0.13681288034000003
ACH-000146,-0.10432114511099999
ACH-000148,-0.125575028586
ACH-000150,-0.242004603298
ACH-000152,-0.18388391744600002
ACH-000153,-0.238465021001
ACH-000159,-0.154396006115
ACH-000160,-0.21999454721099998
ACH-000163,-0.16655640531500002
ACH-000167,-0.28457800409899997
ACH-000168,-0.00986228729512
ACH-000169,-0.014555590109700001
ACH-000178,-0.164037463171
ACH-000182,0.14683661931800002
ACH-000183,-0.00167149564557
ACH-000188,-0.256066257291
ACH-000189,-0.0971002611224
ACH-000190,-0.007429597685479999
ACH-000198,-0.0806456584198
ACH-000204,-0.252727063162
ACH-000206,-0.303432329637
ACH-000207,0.08584828191789999
ACH-000211,-0.0322070081147
ACH-000215,-0.21268520048700001
ACH-000221,-0.171038785011
ACH-000222,-0.10150261134199999
ACH-000223,-0.0494216426335
ACH-000226,0.050912143256699995
ACH-000227,-0.0519751930765
ACH-000228,-0.089818877652
ACH-000231,0.0369181677909
ACH-000232,-0.036947531942
ACH-000233,-0.108088855457
ACH-000234,-0.176240634666
ACH-000235,-0.13326358038799999
ACH-000237,-0.19671730834399997
ACH-000238,-0.13337393622000002
ACH-000243,-0.0719912945907
ACH-000244,-0.323986154552
ACH-000246,-0.0232941524498
ACH-000248,0.0739846045627
ACH-000250,-0.236567178541
ACH-000251,0.24110184718199998
ACH-000253,-0.514054265796
ACH-000255,-0.00123808725472
ACH-000256,-0.35349527686899995
ACH-000257,-0.22956962010899998
ACH-000258,0.04788826678
ACH-000259,-0.10318654706000001
ACH-000260,-0.155643321088
ACH-000261,-0.0290237905733
ACH-000262,0.0064055960382
ACH-000263,-0.318387277567
ACH-000264,-0.23867278382399998
ACH-000265,0.158011959491
ACH-000266,0.0430959000679
ACH-000272,-0.24296091983000004
ACH-000273,-0.0637966065377
ACH-000274,-0.33852489590499996
ACH-000277,0.054863317666
ACH-000278,-0.0431241535767
ACH-000279,0.00178374814143
ACH-000280,-0.0778928715636
ACH-000281,0.12064179670499998
ACH-000288,-0.344491941983
ACH-000291,0.00308556017792
ACH-000293,-0.132578029714
ACH-000294,-0.179738129025
ACH-000295,-0.09950630827490001
ACH-000296,-0.08691794231689999
ACH-000302,-0.19234120170400001
ACH-000304,0.107673265408
ACH-000307,0.0389857959537
ACH-000308,-0.021831760284799998
ACH-000310,-0.007602156271930001
ACH-000311,-0.00572058732387
ACH-000312,-0.20124055946
ACH-000315,-0.195720631008
ACH-000316,-0.234390601581
ACH-000317,-0.0183304876987
ACH-000318,-0.216688561043
ACH-000319,-0.13542718789799998
ACH-000320,0.05306685993290001
ACH-000322,-0.0952892182667
ACH-000323,-0.208847349681
ACH-000324,-0.208542097495
ACH-000329,-0.550235274539
ACH-000330,-0.152183081901
ACH-000331,-0.238083039244
ACH-000332,-0.12494396631100001
ACH-000334,-0.41497536481799996
ACH-000335,0.0541660330154
ACH-000336,-0.094893536743
ACH-000337,-0.275989833209
ACH-000339,0.14992217921499998
ACH-000341,-0.09331036099710001
ACH-000348,0.005829134420810001
ACH-000350,-0.336779109196
ACH-000352,-0.22316490775800002
ACH-000356,-0.0302568678444
ACH-000361,-0.117362245298
ACH-000362,-0.164018469989
ACH-000363,-0.508144668671
ACH-000364,-0.0773726716407
ACH-000365,-0.21855936961999997
ACH-000366,-0.0919107451454
ACH-000368,-0.07538551916019999
ACH-000374,-0.38652234814
ACH-000375,-0.0017121133764
ACH-000376,-0.30706595303
ACH-000381,-0.034942767401999995
ACH-000383,-0.103628812733
ACH-000387,-0.0216223411492
ACH-000389,-0.09690833918330001
ACH-000390,-0.0914068095356
ACH-000393,-0.296091422416
ACH-000395,-0.296915549319
ACH-000397,-0.0143518926325
ACH-000401,-0.153777326364
ACH-000402,-0.336960316463
ACH-000403,-0.361382374366
ACH-000404,0.0194416971952
ACH-000406,-0.0375615673085
ACH-000407,-0.09844133068630001
ACH-000408,-0.11685472177100001
ACH-000410,0.0325842685445
ACH-000411,-0.0872883366778
ACH-000414,0.0290123168346
ACH-000415,-0.033136033782
ACH-000416,-0.037891545324
ACH-000420,-0.260310783985
ACH-000421,-0.22663531415
ACH-000424,-0.158559702337
ACH-000425,-0.0817414885037
ACH-000426,-0.27600634253600004
ACH-000427,-0.159445773713
ACH-000433,0.00815313197323
ACH-000436,-0.486740393286
ACH-000444,-0.125934999263
ACH-000445,-0.04435089497769999
