,CYLC2 (1539)
ACH-000004,0.188719989502
ACH-000007,0.217631510226
ACH-000009,0.00468457705688
ACH-000011,0.262724283297
ACH-000012,0.124516391317
ACH-000013,0.132995801203
ACH-000014,0.263786525979
ACH-000015,0.08642845178950001
ACH-000017,0.115750431271
ACH-000018,0.38237459911300004
ACH-000019,0.16461576505699999
ACH-000021,0.0636974577313
ACH-000022,0.09673108619930001
ACH-000025,0.028688179108500002
ACH-000028,0.143318168984
ACH-000030,0.169608076076
ACH-000035,0.21479186670699998
ACH-000036,0.21345674288199998
ACH-000037,0.0655320859907
ACH-000039,0.0342273926872
ACH-000040,0.0367386243958
ACH-000041,0.196927536879
ACH-000042,0.135449475393
ACH-000045,0.204497212815
ACH-000047,0.19117494120099998
ACH-000052,0.0494574516855
ACH-000053,0.225359978961
ACH-000054,-0.0032620424349000003
ACH-000055,0.08817794700989999
ACH-000060,0.403118237741
ACH-000067,0.308205136674
ACH-000070,0.255667998376
ACH-000075,0.0542792227685
ACH-000078,-0.0204629518386
ACH-000082,0.17826892250300003
ACH-000085,0.391097912016
ACH-000086,0.155507954708
ACH-000087,-0.0257310983514
ACH-000092,0.253813724377
ACH-000095,0.0680484030673
ACH-000097,0.04462817815219999
ACH-000098,0.182185157828
ACH-000099,0.051456711230100004
ACH-000108,0.119989290725
ACH-000113,0.18574731847800002
ACH-000115,0.165127793727
ACH-000116,0.17364127882
ACH-000118,0.197032951934
ACH-000120,-0.0226044390577
ACH-000123,-0.012943177909299998
ACH-000127,0.139033341156
ACH-000128,0.180402904842
ACH-000132,0.09386858348589999
ACH-000133,0.175082256403
ACH-000137,0.172733445671
ACH-000138,0.0999088406687
ACH-000142,0.220405175124
ACH-000143,0.11460160523499999
ACH-000146,0.162655831188
ACH-000148,0.24405544596999998
ACH-000150,0.28297165029599997
ACH-000152,0.134292854055
ACH-000153,0.0935819369492
ACH-000159,0.226620608712
ACH-000160,0.145068846877
ACH-000163,0.225969751407
ACH-000167,0.0637357506658
ACH-000168,0.134190767521
ACH-000169,0.00822074735975
ACH-000178,0.198734360882
ACH-000182,0.150451516497
ACH-000183,0.25426066666200003
ACH-000188,0.09191676173519998
ACH-000189,0.244938186643
ACH-000190,0.0159669774686
ACH-000198,0.160245975236
ACH-000204,0.182028071679
ACH-000206,0.16287092646
ACH-000207,0.323307240798
ACH-000211,0.168495316322
ACH-000215,0.06025622653
ACH-000221,0.249124310194
ACH-000222,0.15817502599000002
ACH-000223,0.09885793688580001
ACH-000226,0.191039121333
ACH-000227,-0.15316474425999999
ACH-000228,0.216959665946
ACH-000231,0.24974537069000002
ACH-000232,0.129602439098
ACH-000233,0.0225671178137
ACH-000234,0.308251128615
ACH-000235,0.184729993128
ACH-000237,0.27448794566
ACH-000238,0.10273985321799999
ACH-000243,0.10596199714
ACH-000244,0.39735558906400004
ACH-000246,0.180811642844
ACH-000248,0.262782626205
ACH-000250,0.108840351971
ACH-000251,0.252025243753
ACH-000253,0.0799778782266
ACH-000255,0.141860233412
ACH-000256,0.11828433916400001
ACH-000257,-0.0494367991262
ACH-000258,0.15424795547700001
ACH-000259,0.219223156626
ACH-000260,0.217627760644
ACH-000261,0.215725408288
ACH-000262,0.204429401469
ACH-000263,0.13385196074300001
ACH-000264,0.253061070969
ACH-000265,0.128699742556
ACH-000266,0.0902179394347
ACH-000272,0.15458014132
ACH-000273,0.202161318345
ACH-000274,0.0909630846557
ACH-000277,0.210055033763
ACH-000278,0.262911021314
ACH-000279,0.227700413822
ACH-000280,0.0820438062915
ACH-000281,0.126815519464
ACH-000288,0.243058978951
ACH-000291,0.08920004779349999
ACH-000293,0.310679285788
ACH-000294,0.09106912242339998
ACH-000295,0.361680725708
ACH-000296,0.0182129702567
ACH-000302,0.19791786481600002
ACH-000304,0.039899856070599996
ACH-000307,0.346764517471
ACH-000308,0.0852283482512
ACH-000310,-0.0162321664877
ACH-000311,-0.010681176573900001
ACH-000312,0.08782823235710001
ACH-000315,0.430126310365
ACH-000316,0.350703249728
ACH-000317,0.0362237836323
ACH-000318,0.0163236183079
ACH-000319,0.109685117209
ACH-000320,-0.009762239818209999
ACH-000322,0.15919663986500002
ACH-000323,0.10438083593900001
ACH-000324,0.042462044888000004
ACH-000329,0.231143360592
ACH-000330,0.31679746976
ACH-000331,0.0686524212163
ACH-000332,0.133627428452
