,ANLN (54443)
ACH-000263,-0.6064283307280001
ACH-000264,-0.220358394776
ACH-000265,-0.913044596867
ACH-000266,-1.00928629281
ACH-000272,-0.8153313951379999
ACH-000273,-0.412716811636
ACH-000274,-0.488886212256
ACH-000277,-1.03661150338
ACH-000278,-0.73417824602
ACH-000279,-0.653139720035
ACH-000280,-0.534449454119
ACH-000281,-0.387729823113
ACH-000288,-0.440920704756
ACH-000291,-0.929476560778
ACH-000293,-0.9697851508299999
ACH-000294,-0.7645236387119999
ACH-000295,-0.303459761516
ACH-000296,-0.764948634968
ACH-000302,-0.936553015135
ACH-000304,-0.6760764279960001
ACH-000307,-0.950174431599
ACH-000308,-0.9182063167569999
ACH-000310,-1.16081360958
ACH-000311,-0.583153174286
ACH-000312,-0.620202364189
ACH-000315,-0.17239034424600003
ACH-000316,-0.8179989291259999
ACH-000317,-0.620842112142
ACH-000318,-1.02780641112
ACH-000319,-0.623955392535
ACH-000320,-0.899211535913
ACH-000322,-0.550715977133
ACH-000323,-0.783999277429
ACH-000324,-0.804111622135
ACH-000329,-0.275152218132
ACH-000330,-0.588932052938
ACH-000331,-0.8775964413249999
ACH-000332,-0.557610204003
ACH-000334,-0.09544014241039998
ACH-000335,-0.7021596792929999
ACH-000336,-0.476014696623
ACH-000337,-0.421177695199
ACH-000339,-0.683785681798
ACH-000341,-0.7609505634039999
ACH-000348,-0.0429030503465
ACH-000350,-1.0537604362100002
ACH-000352,-0.401928176547
ACH-000356,-0.6891693578329999
ACH-000361,-0.532041825474
ACH-000362,-0.775283718531
ACH-000363,-0.630616819506
ACH-000364,-0.77097175775
ACH-000365,-0.37145473961
ACH-000366,-0.48419900807899996
ACH-000368,-0.18790353566100002
ACH-000374,-0.40852497657
ACH-000375,-0.636407487914
ACH-000376,-0.511736008143
ACH-000381,-0.457547289172
ACH-000383,-0.720900920037
ACH-000387,-0.8532909153839999
ACH-000389,-0.428659412473
ACH-000390,-0.502321297438
ACH-000393,-0.836385175176
ACH-000395,-0.7122440639650001
ACH-000397,-0.8119249637229999
ACH-000401,-0.44913920980899996
ACH-000402,-0.741727247324
ACH-000403,-0.0828540500759
ACH-000404,0.140649661121
ACH-000406,-0.508614610033
ACH-000407,-0.597589444801
ACH-000408,-0.863176339042
ACH-000410,-0.917373577073
ACH-000411,-0.8457623519859999
ACH-000414,-0.7298619074830001
ACH-000415,-0.863569545915
ACH-000416,-0.8514148107800001
ACH-000420,-0.7501811240999999
ACH-000421,-0.869744962028
ACH-000424,-0.7172550235940001
ACH-000425,-0.644769749028
ACH-000426,-0.580271275466
ACH-000427,-0.6278812858839999
ACH-000433,-1.1124776205700002
ACH-000436,-0.770722976684
ACH-000444,-0.689341993196
ACH-000445,-0.7458470751530001
ACH-000448,-0.444735901312
ACH-000450,-0.297965322141
ACH-000452,-0.644902071646
ACH-000454,-0.8856287095700001
ACH-000458,-0.578976404506
ACH-000459,-0.385553933591
ACH-000460,-1.12152709486
ACH-000461,-0.8241406928039999
ACH-000463,-0.9783927595049999
ACH-000464,-0.545653220381
ACH-000466,-0.7286547694840001
ACH-000467,-0.598529472678
ACH-000468,-0.528782085155
ACH-000469,-0.364421036056
ACH-000470,-0.623871842125
ACH-000471,-0.834383911021
ACH-000472,-0.486893778814
ACH-000473,-0.870105645707
ACH-000475,-0.45504265418000006
ACH-000476,-0.362932914843
ACH-000477,-0.893086107849
ACH-000480,-0.615632821388
ACH-000481,-0.8744865703229999
ACH-000483,-0.9395337184970001
ACH-000484,-0.95345054107
ACH-000485,-0.8182704407889999
ACH-000486,-0.9776270957780001
ACH-000487,-0.639065027828
ACH-000488,-0.83929389878
ACH-000490,-0.836031462782
ACH-000491,-0.148159896013
ACH-000495,-0.333047889529
ACH-000496,-0.616590800542
ACH-000499,-0.486386068542
ACH-000500,-0.8249553078380001
ACH-000502,-0.969979004061
ACH-000503,-0.0639259349813
ACH-000505,-0.668597167411
ACH-000507,-0.563144420363
ACH-000510,-0.534752555978
ACH-000511,-0.620348009481
ACH-000512,-0.263364793595
ACH-000516,-0.400713389622
ACH-000517,-0.22820799435199998
ACH-000518,-0.863401627131
ACH-000520,-0.495792003797
ACH-000521,-0.494549663151
ACH-000522,-0.617557822884
ACH-000524,-0.7862048502560001
ACH-000527,-0.876280399928
ACH-000528,-0.9305800627399999
ACH-000537,-0.762392902661
ACH-000541,-0.439558192311
ACH-000542,-0.5490488353949999
ACH-000544,-0.8663915783499999
ACH-000545,-0.572852058118
ACH-000547,-1.3624695816799999
ACH-000548,-0.823390740464
ACH-000549,-0.805682075285
ACH-000550,-0.824406635703
ACH-000552,-0.7221955643260001
ACH-000556,-0.612839153466
ACH-000557,-0.814523449917
ACH-000570,-0.517651309596
ACH-000571,-0.331908177578
ACH-000573,-0.580774094126
ACH-000576,-0.438740873008
ACH-000580,-0.968476989479
ACH-000584,-0.919682992038
ACH-000585,-0.8184394875929999
ACH-000588,-0.675165596181
ACH-000589,-0.751642768248
ACH-000591,-0.596377128291
ACH-000593,-0.945653101669
ACH-000600,-0.283628106688
ACH-000601,-0.567591093873
ACH-000604,-0.309128837083
ACH-000605,-0.428181015807
ACH-000606,-0.572981878937
ACH-000608,-0.45645653557899996
ACH-000614,-0.649337180651
ACH-000616,-1.0398038840600001
ACH-000618,-0.890806097614
ACH-000619,-0.7529737362860001
ACH-000620,-1.19548087856
ACH-000621,-0.22759100171500002
ACH-000622,-0.47798515274
ACH-000623,-0.45140139192199996
ACH-000624,-0.787757939294
ACH-000627,-0.566867919927
ACH-000630,-0.587956448376
ACH-000632,-0.319860434408
ACH-000633,-0.914779604786
ACH-000637,-0.6950110734010001
ACH-000638,-0.745658810778
ACH-000646,-1.16522986397
ACH-000647,-0.276634361978
ACH-000648,-0.262303790754
ACH-000649,-0.660266392578
ACH-000651,-0.634829016514
ACH-000652,-0.669336309762
ACH-000653,-0.261287127115
ACH-000657,-0.66220011752
ACH-000658,-0.675318993208
ACH-000661,-0.352555819594
ACH-000662,-0.37876974210600006
ACH-000663,-0.9994838775210001
ACH-000665,-0.233525673941
ACH-000671,-0.145119850809
ACH-000673,-0.557934540745
ACH-000676,-0.48436953547899997
ACH-000677,-0.8201791202940001
ACH-000681,-1.0420708109799999
ACH-000682,-0.609471938181
ACH-000683,-0.963943283241
ACH-000684,-0.484143658293
ACH-000688,-0.342732516448
ACH-000693,-0.864544879255
ACH-000694,-0.67753324287
ACH-000695,-0.611774021227
ACH-000696,-0.654132558116
ACH-000697,-0.50841370315
ACH-000699,-0.9023535985690001
ACH-000701,-0.7220032757520001
ACH-000706,-0.56719900831
ACH-000711,-0.7244285829170001
ACH-000713,-0.863135195503
ACH-000714,-0.929637208172
ACH-000718,-0.364576609714
ACH-000720,-0.545739890169
ACH-000721,-0.0946982869077
ACH-000724,-0.286341955783
ACH-000725,-0.195208586948
ACH-000732,-0.743007769004
ACH-000734,-0.537868304758
ACH-000735,-1.33985702855
ACH-000736,-0.551678028576
ACH-000738,-0.308851664342
ACH-000746,-1.01610347275
ACH-000747,-0.963932405461
ACH-000748,-0.524568784776
ACH-000753,-0.924913869983
ACH-000756,-0.7036472131329999
ACH-000757,-0.721566915998
ACH-000758,-0.623166269398
ACH-000760,-0.688440899461
ACH-000763,-0.72584561589
ACH-000764,-0.9281768294949999
ACH-000765,-0.53481614667
ACH-000766,-0.536241570938
ACH-000767,-0.646224912498
ACH-000768,-0.47425540457800003
ACH-000769,-0.613403382196
ACH-000770,-0.916700409265
ACH-000771,-1.4299188131099998
ACH-000773,-0.583345848807
ACH-000776,-0.496554860894
ACH-000777,-0.523080715673
ACH-000778,-1.50393309593
ACH-000781,-1.0
ACH-000782,-0.620706724168
ACH-000783,-0.255439774262
ACH-000784,-0.9024966608939999
ACH-000785,-1.20990286121
ACH-000787,-0.519839827669
ACH-000788,-0.35495834939099996
ACH-000791,-0.5439998409619999
ACH-000792,-0.237601633594
ACH-000794,-1.10772237952
ACH-000796,-0.7191114920620001
ACH-000799,-0.7804217822589999
ACH-000800,-0.711222326762
ACH-000802,-0.8329689258040001
ACH-000804,-0.529467228929
ACH-000805,-0.401033075405
ACH-000809,-0.60740799082
ACH-000810,-0.678455475897
ACH-000811,-1.18465078529
ACH-000817,-0.214241466972
ACH-000819,-0.717482324795
ACH-000820,-0.6842804980030001
ACH-000821,-0.20814836131900002
ACH-000822,-0.565314781772
ACH-000823,-0.488051370013
ACH-000824,-0.9511881033
ACH-000827,-0.365161139263
ACH-000829,-0.80327280415
ACH-000831,-0.665767996739
ACH-000832,-0.601041490543
ACH-000833,-0.35975529992399996
ACH-000834,-0.7908120658679999
ACH-000835,-0.901844188286
ACH-000836,-0.846618806473
ACH-000837,-0.494821764592
ACH-000838,-0.48539381054200004
ACH-000839,-0.5319098069039999
ACH-000840,-0.61122708437
ACH-000841,-0.6493853234260001
ACH-000843,-0.8608359028829999
ACH-000846,-0.761071184778
ACH-000847,-0.660113353374
ACH-000848,-0.6424205913459999
ACH-000849,-0.405624360677
ACH-000851,-0.8398049858040001
ACH-000855,-0.536482397832
ACH-000856,-0.782062098717
ACH-000858,-0.732938560829
ACH-000859,-0.8416188338449999
ACH-000861,-0.7842325281
ACH-000862,-0.908521737236
ACH-000865,-0.72455831728
ACH-000866,-0.340943776445
ACH-000867,-0.548269616553
ACH-000869,-0.48844337222499995
ACH-000872,-0.5429097062899999
ACH-000873,-0.614929214181
ACH-000876,-0.503156355638
ACH-000878,-0.542488005866
ACH-000880,-1.02147051953
ACH-000881,-0.529691105591
ACH-000882,-0.34317257793899997
ACH-000884,-0.8513955158930001
ACH-000885,-0.840838814308
ACH-000887,-0.6258878873789999
ACH-000888,-0.43700349896799995
ACH-000889,-0.212990389417
ACH-000890,-0.17034909789500002
ACH-000896,-0.49344737008
ACH-000898,-0.311733649743
ACH-000900,-0.8470898423759999
ACH-000901,-0.326792585503
ACH-000905,-0.830813874301
ACH-000906,-0.549407751602
ACH-000907,-1.04143669987
ACH-000910,-0.718797863237
ACH-000911,-0.616933002101
ACH-000912,-0.683215139728
ACH-000913,-0.75089853442
ACH-000915,-0.559621961668
ACH-000916,-0.761052178075
ACH-000917,-0.276281674295
ACH-000921,-0.791662676962
ACH-000924,-0.778666740192
ACH-000926,-0.34456493629900004
ACH-000928,-0.960632347475
ACH-000929,-1.3465648375
ACH-000932,-0.536680930172
ACH-000935,-0.20721939997699998
ACH-000936,-0.678363639294
ACH-000937,-0.38390125438199996
ACH-000938,-0.549105646185
ACH-000939,-1.06450406599
ACH-000941,-0.6936189957009999
ACH-000943,-0.645817063447
ACH-000946,-0.7500781932420001
ACH-000947,-0.755168926771
ACH-000948,-0.957678645984
ACH-000950,-0.6858830904090001
ACH-000953,-0.0306861798965
ACH-000957,-0.670011421621
ACH-000958,-0.488190788286
ACH-000960,-0.6762779856300001
ACH-000963,-0.5488241040240001
ACH-000968,-0.754521651811
ACH-000969,-0.783541501866
ACH-000973,-0.630121625654
ACH-000974,-0.530550809756
ACH-000975,-0.329561705719
ACH-000976,-0.46079326491800005
ACH-000978,-0.984289482488
ACH-000980,-0.6293329543739999
ACH-000984,-0.8423897529909999
ACH-000986,-0.770152563938
ACH-000988,-0.811742660429
ACH-000993,-0.7860491436779999
ACH-000994,-0.512387616287
ACH-000996,-0.9883700567939999
ACH-001001,-0.556120055756
ACH-001020,-0.583003219706
ACH-001028,-0.81824699845
ACH-001031,-0.5779156897300001
ACH-001038,-0.389622900521
ACH-001048,-0.829766507197
ACH-001050,-0.512178333883
ACH-001053,-0.41222251765600004
ACH-001054,-0.447927272201
ACH-001061,-0.832491536093
ACH-001067,-0.7152751909559999
ACH-001075,-0.890347145985
ACH-001096,-0.781072475651
ACH-001128,-0.293166673305
ACH-001134,-0.974966756179
ACH-001151,-0.480695651711
ACH-001163,-0.837281088774
ACH-001164,-0.479475197597
ACH-001173,-0.5141678734049999
ACH-001183,-0.934924095484
ACH-001184,-0.714501335256
ACH-001190,0.13545042050699999
ACH-001192,-0.852315470467
ACH-001193,-0.298779816654
ACH-001196,-1.02994105333
ACH-001197,-0.524944508696
ACH-001205,-0.622508634811
ACH-001211,-0.6743593486049999
ACH-001212,-0.869913339526
ACH-001228,-0.36985060269599995
ACH-001232,-0.571171649935
ACH-001239,-0.252427017221
ACH-001274,-0.623981772014
ACH-001275,-0.43412558393899997
ACH-001277,-0.6575148259660001
ACH-001278,-0.7134689553620001
ACH-001280,-0.44747825972800004
ACH-001283,-0.780014140672
ACH-001289,-0.764958106332
ACH-001295,-0.941495509488
ACH-001300,-0.566769657588
ACH-001301,-0.7718436227609999
ACH-001302,-0.6037591025469999
ACH-001303,-0.780116970054
ACH-001306,-0.828443351117
ACH-001318,-0.381143094733
ACH-001322,-0.681462752149
ACH-001328,-0.8941643372429999
ACH-001332,-0.7704558740449999
ACH-001333,-0.7127361207870001
ACH-001336,-0.582629156841
ACH-001340,-0.743419563362
ACH-001346,-1.14626726313
ACH-001353,-0.866852737252
ACH-001354,-0.501256323507
ACH-001367,-0.765872484282
ACH-001368,-0.266968495671
ACH-001374,-0.740638392192
ACH-001375,-1.08397759384
ACH-001377,-0.660723228581
ACH-001380,-0.7344337900669999
ACH-001391,-1.08793037041
ACH-001407,-0.758784844649
ACH-001408,-0.742061498281
ACH-001413,-0.548500997137
ACH-001430,-0.59947282941
ACH-001431,-0.49225076851599997
ACH-001450,-0.738955739658
ACH-001496,-0.602334412941
ACH-001500,-0.65518122317
ACH-001521,-0.8552259634180001
ACH-001523,-1.00749258733
ACH-001532,-0.702408382133
ACH-001536,-0.901314944692
ACH-001550,-0.810097208773
ACH-001552,-0.238042218694
ACH-001554,-0.5568132078279999
ACH-001645,-0.536327561605
ACH-001654,-0.6029422634880001
ACH-001715,-0.792972569307
ACH-001735,-1.05184024905
ACH-001736,-0.37289033371799996
ACH-001737,-0.10630092733100001
ACH-001740,-0.514932606717
ACH-001745,-0.764667500743
ACH-001750,-0.719919699666
ACH-001765,-0.35765964572400005
ACH-001956,-0.851717906012
ACH-001957,-0.424591192689
