,MAMDC2 (256691)
ACH-000004,0.059787955565
ACH-000007,-0.14231405192500002
ACH-000009,-0.0875053513817
ACH-000011,0.09853297203639999
ACH-000012,0.00243160371588
ACH-000013,0.0247345245973
ACH-000014,-0.25981488182100004
ACH-000015,-0.079074072515
ACH-000017,0.28897357351799996
ACH-000018,-0.139498002987
ACH-000019,0.0625791096091
ACH-000021,-0.130587364435
ACH-000022,-0.037792610424
ACH-000025,0.261382336612
ACH-000028,0.168137139544
ACH-000030,-0.0235623292562
ACH-000035,-0.126429223985
ACH-000036,-0.020515260860200002
ACH-000037,-0.0362828628825
ACH-000039,0.0547078935769
ACH-000040,0.013632054277700001
ACH-000041,0.00946333422263
ACH-000042,-0.011801771789200001
ACH-000045,0.097878522913
ACH-000047,-0.0007073305680210001
ACH-000052,-0.17679932563
ACH-000053,-0.0324369090588
ACH-000054,0.08140001935619999
ACH-000055,-0.046733229947100004
ACH-000060,0.144818573456
ACH-000067,0.23250629826299998
ACH-000070,0.0866430031379
ACH-000075,0.251966596706
ACH-000078,0.0511307001455
ACH-000082,0.34341815863499997
ACH-000085,-0.0707377542093
ACH-000086,-0.00828300099773
ACH-000087,-0.0670632984062
ACH-000092,0.0302770691882
ACH-000095,-0.0021256673965999997
ACH-000097,0.023755038348500002
ACH-000098,0.10195906267799999
ACH-000099,-0.0208493362553
ACH-000108,-0.142727871193
ACH-000113,0.14381683594
ACH-000115,0.141790018582
ACH-000116,0.08515389147839998
ACH-000118,0.015251541733899998
ACH-000120,0.141120805939
ACH-000123,-0.155620400017
ACH-000127,0.0313103737074
ACH-000128,0.0971542952764
ACH-000132,0.13159662342800002
ACH-000133,0.0152980442163
ACH-000137,0.0704581525274
ACH-000138,-0.0652235071039
ACH-000142,0.10064513985
ACH-000143,0.18575225156599998
ACH-000146,0.0551298113856
ACH-000148,-0.0278925023814
ACH-000150,0.214497391446
ACH-000152,0.09931773908399999
ACH-000153,0.0416869352309
ACH-000159,0.08034085661530001
ACH-000160,-0.0658148471612
ACH-000163,-0.05393847337669999
ACH-000167,0.019348745617099997
ACH-000168,0.277364852062
ACH-000169,0.066055411991
ACH-000178,0.0007970986802889999
ACH-000182,-0.08806283491630001
ACH-000183,0.142451040319
ACH-000188,0.127001857976
ACH-000189,0.0257167700293
ACH-000190,-0.0828666571261
ACH-000198,-0.06834179793089999
ACH-000204,-0.0763479603554
ACH-000206,0.10982250144200001
ACH-000207,0.14014101529200002
ACH-000211,0.0627425684939
ACH-000215,0.04581166565690001
ACH-000221,-0.0385303576845
ACH-000222,0.25337950765
ACH-000223,0.09981198278589999
ACH-000226,0.0180402256907
ACH-000227,-0.23051027223
ACH-000228,0.0013965068244100002
ACH-000231,-0.0627977515369
ACH-000232,0.0335412301444
ACH-000233,0.0118815595055
ACH-000234,0.105072503651
ACH-000235,0.032286202186
ACH-000237,0.0395793248516
ACH-000238,0.191048469324
ACH-000243,0.11735775669000002
ACH-000244,0.133184738903
ACH-000246,0.088070635105
ACH-000248,-0.0650074299863
ACH-000250,0.009469829792629999
ACH-000251,0.20590312699000002
ACH-000253,0.0518804408028
ACH-000255,0.00511112687683
ACH-000256,0.11793096340800001
ACH-000257,-0.100398338379
ACH-000258,-0.0017073281962399999
ACH-000259,0.101979129014
ACH-000260,0.037161399907
ACH-000261,-0.00446809815804
ACH-000262,-0.0285184349021
ACH-000263,0.0686500994214
ACH-000264,0.047943877894900004
ACH-000265,0.0109111358267
ACH-000266,0.0071773403904900005
ACH-000272,0.021935097140099998
ACH-000273,-0.00216198003783
ACH-000274,-0.06395148673750001
ACH-000277,0.243570511538
ACH-000278,-0.0244688198772
ACH-000279,0.18337671140200001
ACH-000280,0.061366522798699995
ACH-000281,0.20994770744199998
ACH-000288,0.06835940827050001
ACH-000291,-0.029699987034
ACH-000293,0.118006912719
ACH-000294,-0.0688073380177
ACH-000295,-0.151341100999
ACH-000296,0.149578515157
ACH-000302,0.08271873686060001
ACH-000304,0.0883497995896
ACH-000307,0.07566157762
ACH-000308,-0.09917491719660002
ACH-000310,-0.200813578154
ACH-000311,0.126764140093
ACH-000312,0.0868389279625
ACH-000315,0.0258506950805
ACH-000316,-0.0152314908609
ACH-000317,0.115603892613
ACH-000318,-0.0767110131339
ACH-000319,0.0435738130953
ACH-000320,0.18482267879500003
ACH-000322,-0.13274718750199999
ACH-000323,-0.0363472425333
ACH-000324,-0.0950500772325
ACH-000329,0.0220858345199
ACH-000330,0.0516811033706
ACH-000331,0.0703813514967
ACH-000332,0.10260770981799999
ACH-000334,0.251229896965
ACH-000335,-0.24741349664999998
ACH-000336,-0.21617402668900002
ACH-000337,-0.0739567402694
ACH-000339,-0.032298732914999996
ACH-000341,-0.0157989943908
ACH-000348,0.0451007678805
ACH-000350,0.119954808937
ACH-000352,-0.0103891217894
ACH-000356,0.161003823544
ACH-000361,-0.0202825440295
ACH-000362,-0.047888499254199995
ACH-000363,0.0661568042801
ACH-000364,0.00160664328875
ACH-000365,0.053098109610800005
ACH-000366,0.0110016714952
ACH-000368,0.0607298566755
ACH-000374,0.0783761958713
ACH-000375,0.2314475446
ACH-000376,0.211053373798
ACH-000381,0.05496179787140001
ACH-000383,-0.0094118832683
ACH-000387,-0.0153510420449
ACH-000389,0.08316522467139999
ACH-000390,0.0020686770264
ACH-000393,0.10968741526100001
ACH-000395,0.025664789328200002
ACH-000397,0.139892582648
ACH-000401,-0.296842568935
ACH-000402,0.127580285416
ACH-000403,0.19305473798099998
ACH-000404,-0.0493987937953
ACH-000406,-0.0261456945112
ACH-000407,0.074177202057
ACH-000408,0.09706952565789999
ACH-000410,-0.0257883724075
ACH-000411,0.070970071995
ACH-000414,0.173111192344
ACH-000415,0.116538483339
ACH-000416,-0.028702254202700003
ACH-000420,0.09019027171289999
ACH-000421,0.0368009848701
ACH-000424,-0.11463391800799999
ACH-000425,0.051577619392499996
ACH-000426,0.27560294767
ACH-000427,0.21745013367899999
ACH-000433,0.055597972543199994
ACH-000436,0.14237825511
ACH-000444,0.111875796551
ACH-000445,0.052727545970800004
ACH-000448,0.148483488934
ACH-000450,0.104349004592
ACH-000452,0.057239467185399996
ACH-000454,0.08329640738960001
ACH-000458,0.022743422741200003
ACH-000459,0.0986511376086
ACH-000460,0.051906403257300004
ACH-000461,-0.192331140309
ACH-000463,0.0812721737625
ACH-000464,0.0582084966763
ACH-000466,-0.0564143445154
ACH-000467,0.147548771272
ACH-000468,-0.0668473937331
ACH-000469,0.157027772062
ACH-000470,-0.148315720922
ACH-000471,0.0016285061170899999
ACH-000472,0.114797831518
ACH-000473,0.105026618743
ACH-000475,0.120984608706
ACH-000476,0.122835488815
ACH-000477,0.07784494828039999
ACH-000480,0.0792365956866
ACH-000481,0.0316238528339
ACH-000483,0.132715867505
ACH-000484,0.337587687101
ACH-000485,0.246956833368
ACH-000486,0.08657359338510001
ACH-000487,0.0695471683259
ACH-000488,0.00115447877601
ACH-000490,-0.0336040139471
ACH-000491,-0.0744604281447
ACH-000495,-0.0345775409829
ACH-000496,0.0512958883679
ACH-000499,0.27741440410100004
ACH-000500,-0.12456834436599999
ACH-000502,0.0160009951856
ACH-000503,0.274145529864
ACH-000505,0.041618179585800004
ACH-000507,0.111370872665
ACH-000510,0.045879727950400004
ACH-000511,0.043197198957400006
ACH-000512,0.18441891985599998
ACH-000516,0.013336712619100001
ACH-000517,0.0853351484046
ACH-000518,-0.0276266484565
ACH-000520,0.029760078988
ACH-000521,0.0130592076485
ACH-000522,-0.11960731940500001
ACH-000524,0.0909614055379
ACH-000527,-0.0234211744931
ACH-000528,0.069727526789
ACH-000537,0.048652952134499994
ACH-000541,0.199964072174
ACH-000542,0.154294514477
ACH-000544,0.04558728616669999
ACH-000545,0.15905079488399998
ACH-000547,-0.0329688124847
ACH-000548,0.17712436717500002
ACH-000549,0.054452703503300004
ACH-000550,0.18580777609000002
ACH-000552,0.0713114006972
ACH-000556,-0.0441803366436
ACH-000557,0.0056047225522
ACH-000570,0.0269959363677
ACH-000571,0.0035174058642
ACH-000573,0.011594446038600001
ACH-000576,0.08545356700930001
ACH-000580,0.197746562301
ACH-000584,0.00201625609694
ACH-000585,0.052592565231999996
ACH-000588,0.133869014613
ACH-000589,0.169229587189
ACH-000591,0.0051313524107
ACH-000593,0.0184891996434
ACH-000600,0.181482138518
ACH-000601,0.022314927721700004
ACH-000604,0.09388553088030001
ACH-000605,0.0743001010719
ACH-000606,0.0884769796621
ACH-000608,0.12477885326400001
ACH-000614,0.0307633727053
ACH-000616,0.164681195102
ACH-000618,0.154083317115
ACH-000619,0.11840421360999999
ACH-000620,0.24274722523400002
ACH-000621,-0.0553636250846
ACH-000622,-0.148942442704
ACH-000623,0.0152962074278
ACH-000624,-0.0244123804291
ACH-000627,-0.009686616797149999
ACH-000630,-0.000627036778239
ACH-000632,0.0478230978016
ACH-000633,0.11104724399499999
ACH-000637,0.16666976548100002
ACH-000638,0.039301353564599996
ACH-000646,-0.0767993558632
ACH-000647,0.10284856076400001
ACH-000648,-0.019617969371900003
ACH-000649,0.0664498485764
ACH-000651,0.042045851446
ACH-000652,-0.046447438323599995
ACH-000653,-0.0452003028443
ACH-000657,0.0815566777454
ACH-000658,-0.07928366716919999
