,PLEK (5341)
ACH-000721,-0.121329095212
ACH-000724,-0.023922574912900004
ACH-000725,-0.081254508833
ACH-000732,-0.130146869521
ACH-000734,-0.16772018126
ACH-000735,-0.293105217922
ACH-000736,-0.275621707913
ACH-000738,-0.051078591877800006
ACH-000746,0.0737433241179
ACH-000747,-0.130634164281
ACH-000748,-0.25875595779399996
ACH-000753,-0.24613111000799998
ACH-000756,-0.0117260672709
ACH-000757,0.133730888711
ACH-000758,-0.169724208212
ACH-000760,-0.0379341531434
ACH-000763,-0.0851552126686
ACH-000764,-0.09560456191689999
ACH-000765,-0.00409129791371
ACH-000766,-0.284224635106
ACH-000767,-0.10345402600199999
ACH-000768,-0.161424747224
ACH-000769,-0.22882384303300002
ACH-000770,-0.0447546669466
ACH-000771,0.0487094875679
ACH-000773,-0.0355608891539
ACH-000776,-0.38410007019000003
ACH-000777,-0.26899265257
ACH-000778,-0.261590563129
ACH-000781,-0.174579053526
ACH-000782,0.0907668709128
ACH-000783,-0.131735177807
ACH-000784,-0.165673657723
ACH-000785,-0.209390424628
ACH-000787,-0.21457550599599998
ACH-000788,-0.173782355556
ACH-000791,-0.141163518755
ACH-000792,-0.0732374931234
ACH-000794,-0.162507430199
ACH-000796,-0.234544752297
ACH-000799,-0.367529735865
ACH-000800,-0.115465157336
ACH-000802,-0.127021819799
ACH-000804,-0.205953706398
ACH-000805,-0.0403857401105
ACH-000809,-0.0024159781572800003
ACH-000810,0.246163833034
ACH-000811,-0.106432449059
ACH-000817,-0.355692847398
ACH-000819,-0.131900917268
ACH-000820,-0.09008792245580001
ACH-000821,0.401319387013
ACH-000822,-0.0281055380726
ACH-000823,-0.132001583383
ACH-000824,0.0220873832772
ACH-000827,-0.229292949193
ACH-000829,-0.355160709639
ACH-000831,-0.207290824372
ACH-000832,-0.159674364554
ACH-000833,0.024646564447400002
ACH-000834,-0.19423253877
ACH-000835,-0.0222700228773
ACH-000836,-0.18693076768599998
ACH-000837,-0.0884918931869
ACH-000838,-0.024098372656099997
ACH-000839,-0.28312315666099996
ACH-000840,-0.118972289962
ACH-000841,0.013945863928700002
ACH-000843,0.0436922767722
ACH-000846,-0.705858905467
ACH-000847,-0.293391496702
ACH-000848,-0.136530200617
ACH-000849,0.0537656745263
ACH-000851,-0.216646805798
ACH-000855,-0.422868099323
ACH-000856,-0.136379029165
ACH-000858,-0.06562692923499999
ACH-000859,-0.194176828827
ACH-000861,-0.13028173050699998
ACH-000862,0.0199018699885
ACH-000865,-0.028589459988599998
ACH-000866,-0.0507555106899
ACH-000867,-0.13668289643
ACH-000869,-0.171069204236
ACH-000872,-0.016532857677700002
ACH-000873,-0.0729348994345
ACH-000876,-0.0649375673776
ACH-000878,-0.032152724054099996
ACH-000880,-0.0397857561914
ACH-000881,-0.214968210801
ACH-000882,-0.266331965504
ACH-000884,0.019687234874
ACH-000885,-0.151062677368
ACH-000887,-0.176204797028
ACH-000888,-0.212644571731
ACH-000889,-0.0846962866128
ACH-000890,0.111758011615
ACH-000896,-0.0448850295146
ACH-000898,-0.0882255919199
ACH-000900,0.0700259489419
ACH-000901,-0.165751749332
ACH-000905,-0.147576170413
ACH-000906,0.00383870684171
ACH-000907,-0.0969531624789
ACH-000910,0.10690586953
ACH-000911,-0.129850959928
ACH-000912,-0.253457634732
ACH-000913,-0.10634669175799999
ACH-000915,0.0700431660612
ACH-000916,0.102386086248
ACH-000917,-0.13162454670999998
ACH-000921,-0.201749738487
ACH-000924,0.041755647554800004
ACH-000926,-0.09743147287210001
ACH-000928,-0.24031280439599997
ACH-000929,-0.501191715743
ACH-000932,-0.208636586112
ACH-000935,-0.100092334848
ACH-000936,-0.22421089805799999
ACH-000937,-0.240222013101
ACH-000938,0.15596147203
ACH-000939,0.064727143707
ACH-000941,-0.149894270573
ACH-000943,-0.176295844652
ACH-000946,-0.276802152502
ACH-000947,-0.167578398378
ACH-000948,-0.18030210822599999
ACH-000950,0.042261286458
ACH-000953,-0.21019093151
ACH-000957,-0.0816103868783
ACH-000958,-0.352433257165
ACH-000960,0.050463318570800005
ACH-000963,-0.38044824844
ACH-000968,-0.020820746929099996
ACH-000969,-0.048738882730599994
ACH-000973,-0.170702769892
ACH-000974,-0.185133247487
ACH-000975,-0.0931841142313
ACH-000976,-0.26486130321
ACH-000978,-0.166887386196
ACH-000980,-0.091675802528
ACH-000984,0.0471425092233
ACH-000986,-0.173421203596
ACH-000988,0.00530386373247
ACH-000993,-0.17663861208299997
ACH-000994,-0.136209728157
ACH-000996,-0.324347899479
ACH-001001,-0.279822308931
ACH-001020,0.226623228061
ACH-001028,-0.0901670475024
ACH-001031,-0.08798012584489999
ACH-001038,-0.0192217960745
ACH-001048,-0.042863713692500006
ACH-001050,-0.33627922986500003
ACH-001053,-0.052572109067599994
ACH-001054,-0.17096322344099998
ACH-001061,0.032485027431
ACH-001067,-0.24524194900199997
ACH-001075,-0.0843528217432
ACH-001096,-0.14599556596
ACH-001128,-0.421656618535
ACH-001134,-0.15498737048
ACH-001151,-0.16358894744000002
ACH-001163,-0.275074886837
ACH-001164,-0.357604628671
ACH-001173,-0.181025595055
ACH-001183,-0.13378883696
ACH-001184,-0.005483814117010001
ACH-001190,-0.355550022139
ACH-001192,-0.16818227357700002
ACH-001193,-0.43132697568800005
ACH-001196,-0.105841684657
ACH-001197,-0.021026701233099996
ACH-001205,-0.19749043745900002
ACH-001211,-0.034772140550000004
ACH-001212,0.0854548878923
ACH-001228,0.07412335936339999
ACH-001232,-0.179773661899
ACH-001239,-0.198487202414
ACH-001274,-0.22822177772100002
ACH-001275,-0.17702946331799999
ACH-001277,-0.518733244645
ACH-001278,0.0341713577041
ACH-001280,-0.465812281875
ACH-001283,-0.03935786179
ACH-001289,-0.0109662254369
ACH-001295,-0.08877340671710002
ACH-001300,-0.10369452070599999
ACH-001301,0.032201204
ACH-001302,-0.193726324957
ACH-001303,-0.108570384257
ACH-001306,-0.109774667092
ACH-001318,-0.140000164947
ACH-001322,-0.20789727375199998
ACH-001328,-0.047422580906300006
ACH-001332,-0.25812849710200003
ACH-001333,0.00160652377055
ACH-001336,-0.253525858342
ACH-001340,-0.12196298580399999
ACH-001346,-0.153582298801
ACH-001353,-0.16638027999299998
ACH-001354,-0.134679713552
ACH-001367,0.0812666011652
ACH-001368,-0.160978148829
ACH-001374,-0.271957219584
ACH-001375,-0.09681013826570001
ACH-001377,-0.121346795496
ACH-001380,-0.199431576479
ACH-001391,-0.00534452243088
ACH-001407,-0.186284868845
ACH-001408,-0.118282075322
ACH-001413,0.0100951456541
ACH-001430,-0.32984404733100003
ACH-001431,-0.182673654212
ACH-001450,-0.0937492482604
ACH-001496,-0.0218148727475
ACH-001500,-0.12097338510500001
ACH-001521,-0.13937074599000002
ACH-001523,-0.161300565501
ACH-001532,-0.32585923651099996
ACH-001536,-0.125228798249
ACH-001550,-0.204169262604
ACH-001552,0.106778717315
ACH-001554,-0.19146304997699998
ACH-001645,-0.248945153758
ACH-001654,-0.0214312911742
ACH-001715,0.0503265996022
ACH-001735,0.0478974734588
ACH-001736,0.044677037326
ACH-001737,-0.0870012516449
ACH-001740,-0.234604754729
ACH-001745,0.0804734667987
ACH-001750,-0.0775864320132
ACH-001765,-0.14334919581299999
ACH-001956,-0.18459694192499998
ACH-001957,-0.142656517285
