,JSRP1 (126306)
ACH-000477,-0.16727082680400002
ACH-000480,-0.06657398229719999
ACH-000481,-0.33775467975100004
ACH-000483,-0.490800174677
ACH-000484,-0.22665125771699998
ACH-000485,-0.19397379628199998
ACH-000486,-0.336490329666
ACH-000487,-0.304576674012
ACH-000488,-0.155790260013
ACH-000490,-0.184292833829
ACH-000491,-0.132532953214
ACH-000495,-0.234590513933
ACH-000496,-0.163848874651
ACH-000499,-0.463375188677
ACH-000500,-0.35895501890000003
ACH-000502,-0.09042891991350001
ACH-000503,-0.17137050011500002
ACH-000505,-0.197150304642
ACH-000507,-0.103452182393
ACH-000510,-0.18429376616700002
ACH-000511,0.00198394373338
ACH-000512,-0.332122490339
ACH-000516,-0.22726437323100002
ACH-000517,-0.256234929951
ACH-000518,-0.211194388767
ACH-000520,-0.530233277795
ACH-000521,-0.27083643931999996
ACH-000522,-0.293200432752
ACH-000524,-0.264580198677
ACH-000527,-0.387749063439
ACH-000528,-0.239819695233
ACH-000537,-0.22227780281
ACH-000541,-0.375846805572
ACH-000542,-0.212138254054
ACH-000544,0.104386902226
ACH-000545,-0.329001929032
ACH-000547,-0.338990563316
ACH-000548,-0.325684931083
ACH-000549,-0.43912026926200004
ACH-000550,-0.166039783107
ACH-000552,-0.20106518509
ACH-000556,-0.302026880377
ACH-000557,-0.168217414946
ACH-000570,-0.162815980175
ACH-000571,-0.184730345224
ACH-000573,-0.192727312513
ACH-000576,-0.253470135064
ACH-000580,-0.210348399426
ACH-000584,-0.264016471852
ACH-000585,-0.338201275291
ACH-000588,-0.14098945262
ACH-000589,-0.014951715690799998
ACH-000591,-0.45743143386699997
ACH-000593,-0.362181397237
ACH-000600,-0.175550104011
ACH-000601,-0.238264347219
ACH-000604,-0.530085364263
ACH-000605,-0.16551509933
ACH-000606,-0.320116740169
ACH-000608,-0.24288345685899998
ACH-000614,-0.422586605389
ACH-000616,-0.242530271644
ACH-000618,-0.378207879372
ACH-000619,-0.0218949295595
ACH-000620,-0.149176698844
ACH-000621,-0.08600745983750001
ACH-000622,-0.248893972317
ACH-000623,-0.0645286141514
ACH-000624,-0.264682245593
ACH-000627,-0.19488812976199998
ACH-000630,-0.21566000966600002
ACH-000632,-0.11058161711799999
ACH-000633,-0.43612249515
ACH-000637,-0.22289341609000002
ACH-000638,-0.137052527355
ACH-000646,-0.595481406096
ACH-000647,-0.0244154100102
ACH-000648,-0.25396624999699996
ACH-000649,-0.202950655498
ACH-000651,-0.374239571131
ACH-000652,-0.18427212127700002
ACH-000653,-0.0786772574712
ACH-000657,-0.189558823379
ACH-000658,-0.09744925849710001
ACH-000661,-0.23696238957899998
ACH-000662,-0.309806269579
ACH-000663,-0.26487811982
ACH-000665,-0.329511914028
ACH-000671,-0.0400413178042
ACH-000673,-0.107655356178
ACH-000676,-0.247826223187
ACH-000677,0.0414358665355
ACH-000681,-0.17473331371800002
ACH-000682,-0.398397406927
ACH-000683,-0.309352030629
ACH-000684,-0.0523490216205
ACH-000688,-0.347398769715
ACH-000693,-0.313483036222
ACH-000694,-0.0398742649565
ACH-000695,-0.161299822924
ACH-000696,-0.308805691256
ACH-000697,-0.261475361758
ACH-000699,-0.276610260592
ACH-000701,-0.20990758446
ACH-000706,-0.23063049376400002
ACH-000711,-0.262146192676
ACH-000713,-0.126236230276
ACH-000714,-0.236717482258
ACH-000718,-0.154711308639
ACH-000720,-0.130349383299
ACH-000721,-0.0787397281484
ACH-000724,-0.17091128336
ACH-000725,-0.313714957611
ACH-000732,-0.425087771308
ACH-000734,-0.253496762915
ACH-000735,-0.327366541263
ACH-000736,-0.38769435475100006
ACH-000738,-0.173615298829
ACH-000746,-0.0662081445336
ACH-000747,-0.18251017695099997
ACH-000748,-0.368419781584
ACH-000753,-0.235892876349
ACH-000756,-0.284884629839
ACH-000757,-0.199109013618
ACH-000758,-0.14978634011199998
ACH-000760,-0.28101429831700003
ACH-000763,-0.19879047883900003
ACH-000764,-0.23248680919
ACH-000765,-0.258494066676
ACH-000766,-0.16793827473200001
ACH-000767,-0.451371946256
ACH-000768,-0.148289982772
ACH-000769,-0.23077201422899998
ACH-000770,-0.205698989144
ACH-000771,-0.061465203841
ACH-000773,-0.12956270356799998
ACH-000776,-0.265372033014
ACH-000777,-0.41911989532399996
ACH-000778,-0.329519248594
ACH-000781,-0.205362637308
ACH-000782,-0.0634434207593
ACH-000783,-0.368290815115
ACH-000784,0.0157084954294
ACH-000785,-0.310295877617
ACH-000787,-0.23387579013300003
ACH-000788,-0.06342405146930001
ACH-000791,-0.21177106832400003
ACH-000792,-0.36394338085699995
ACH-000794,-0.359408521416
ACH-000796,-0.167839662657
ACH-000799,-0.175453296523
ACH-000800,-0.304284502018
ACH-000802,-0.249778967744
ACH-000804,-0.06630879729280001
ACH-000805,-0.235538447543
ACH-000809,-0.165596205104
ACH-000810,-0.158429560033
ACH-000811,-0.325380635464
ACH-000817,-0.40117410742299997
ACH-000819,-0.305261300558
ACH-000820,-0.383390230893
ACH-000821,-0.308002286753
ACH-000822,-0.129428592228
ACH-000823,-0.28386181645799996
ACH-000824,-0.197029659259
ACH-000827,-0.15703863516
ACH-000829,-0.240630231726
ACH-000831,-0.19546452373300002
ACH-000832,-0.171835456096
ACH-000833,-0.11462211576999999
ACH-000834,-0.060710729644099994
ACH-000835,-0.237611629457
ACH-000836,-0.17266502057500002
ACH-000837,-0.149483587302
ACH-000838,-0.06996306887880001
ACH-000839,-0.414748653249
ACH-000840,-0.49589527346699996
ACH-000841,-0.09101665974060001
ACH-000843,-0.168817456123
ACH-000846,-0.247561179586
ACH-000847,-0.13807693906
ACH-000848,-0.298854163263
ACH-000849,-0.22080114118799998
ACH-000851,-0.021700576237200002
ACH-000855,-0.0267949310358
ACH-000856,-0.390909794233
ACH-000858,-0.231358668745
ACH-000859,-0.173459672165
ACH-000861,-0.248401900272
ACH-000862,-0.34917429287600005
ACH-000865,-0.337734006042
ACH-000866,-0.0798960669971
ACH-000867,-0.162434521836
ACH-000869,-0.0186122945222
ACH-000872,-0.419567107818
ACH-000873,-0.237141106217
ACH-000876,-0.157988117638
ACH-000878,-0.15497416900699998
ACH-000880,-0.207229850368
ACH-000881,-0.139569462462
ACH-000882,-0.276101940008
ACH-000884,-0.16675091045399998
ACH-000885,-0.203709974595
ACH-000887,-0.265171877143
ACH-000888,-0.112216042812
ACH-000889,-0.0354944065145
ACH-000890,-0.19759542214200002
ACH-000896,-0.328135646339
ACH-000898,-0.205588365266
ACH-000900,-0.303772077232
ACH-000901,-0.15709625338
ACH-000905,-0.21463163406
ACH-000906,-0.198329813002
ACH-000907,-0.321049423234
ACH-000910,-0.212852347389
ACH-000911,-0.19170321765099999
ACH-000912,-0.288515327803
ACH-000913,-0.175535000869
ACH-000915,-0.141807059658
ACH-000916,-0.335464177791
ACH-000917,-0.17219474621599998
ACH-000921,-0.265727974799
ACH-000924,-0.184645508708
ACH-000926,-0.115416936301
ACH-000928,-0.21114327677
ACH-000929,-0.22453835760899998
ACH-000932,-0.209404907255
ACH-000935,-0.17047072259799997
ACH-000936,-0.07632666535060001
ACH-000937,-0.125218984618
ACH-000938,-0.150397903065
ACH-000939,-0.348249151626
ACH-000941,-0.228119625515
ACH-000943,-0.21385193983
ACH-000946,-0.149379650562
ACH-000947,-0.28554781897799997
ACH-000948,-0.160975764946
ACH-000950,0.00865932425214
ACH-000953,-0.255332695523
ACH-000957,-0.00918242226669
ACH-000958,-0.0626242057991
ACH-000960,-0.133590735062
ACH-000963,-0.07417326740069999
ACH-000968,-0.164457882906
ACH-000969,-0.0826411203977
ACH-000973,-0.206088641917
ACH-000974,-0.239753242645
ACH-000975,-0.182980021556
ACH-000976,-0.297320981375
ACH-000978,-0.210132528436
ACH-000980,-0.23342165963300002
ACH-000984,-0.290356469186
ACH-000986,-0.154635556579
ACH-000988,0.00440827639055
ACH-000993,-0.26884908395
ACH-000994,-0.26156822820799996
ACH-000996,-0.408737824867
ACH-001001,-0.0929327034269
ACH-001020,-0.18236050279599997
ACH-001028,-0.22140184413400002
ACH-001031,-0.277193589225
ACH-001038,-0.209070255031
ACH-001048,-0.0760929577322
ACH-001050,-0.284294067411
ACH-001053,-0.424375067197
ACH-001054,-0.255531560453
ACH-001061,-0.292573216531
ACH-001067,-0.354049178533
ACH-001075,-0.166521832042
ACH-001096,-0.024327053264700003
ACH-001128,-0.251465690759
ACH-001134,-0.17584349328499999
ACH-001151,-0.138588944719
ACH-001163,-0.169218443682
ACH-001164,-0.39697863263899996
ACH-001173,-0.261432048718
ACH-001183,-0.26136593909600003
ACH-001184,-0.264927035201
ACH-001190,-0.231852103192
ACH-001192,0.018134412682599996
ACH-001193,-0.302734875467
ACH-001196,0.0018241328989100003
ACH-001197,-0.13325532624800002
ACH-001205,-0.249057667262
ACH-001211,-0.24327333371999998
ACH-001212,-0.0990368905689
ACH-001228,-0.070861817923
ACH-001232,-0.219374201615
ACH-001239,-0.27173701442299997
ACH-001274,-0.22936395171399998
ACH-001275,-0.187726901324
ACH-001277,-0.347661620806
ACH-001278,-0.133994041749
ACH-001280,-0.123806025434
ACH-001283,-0.269197211017
ACH-001289,-0.28082655838799997
ACH-001295,-0.230272223795
ACH-001300,-0.299192520535
ACH-001301,-0.427823238282
ACH-001302,-0.46806865775300005
ACH-001303,-0.0134966169984
ACH-001306,-0.326542046869
ACH-001318,-0.22448857315200002
ACH-001322,-0.248145271721
ACH-001328,-0.351495867368
ACH-001332,0.115405716612
ACH-001333,-0.13251392609
ACH-001336,-0.157865079433
ACH-001340,-0.235751019496
ACH-001346,-0.287373173349
ACH-001353,-0.236507401989
ACH-001354,0.261258519118
ACH-001367,-0.147831838149
ACH-001368,-0.08169108271089999
ACH-001374,-0.49424786459
ACH-001375,-0.426739923144
ACH-001377,-0.448885971954
ACH-001380,-0.287567098541
ACH-001391,-0.578996432803
ACH-001407,-0.252700924925
ACH-001408,-0.42211285402599996
ACH-001413,-0.366709546755
ACH-001430,-0.5309367343029999
ACH-001431,-0.24567075604699998
ACH-001450,-0.07434708231639998
ACH-001496,-0.293301665355
ACH-001500,-0.217157437566
ACH-001521,-0.314059318812
ACH-001523,-0.21660770322099998
ACH-001532,-0.20586056323899998
ACH-001536,-0.289596240914
ACH-001550,-0.119883481269
ACH-001552,-0.224409278596
ACH-001554,-0.236482784178
ACH-001645,-0.24818270254500002
ACH-001654,-0.24522949764899998
ACH-001715,-0.096563732409
ACH-001735,-0.207344912508
ACH-001736,-0.228838856899
ACH-001737,0.48860707005000004
ACH-001740,-0.557097735354
ACH-001745,-0.263374914949
ACH-001750,-0.103837604197
ACH-001765,-0.228334483039
ACH-001956,-0.275920217984
ACH-001957,-0.17721960454900001
