,ANKRD40 (91369)
ACH-000004,-0.0543581345548
ACH-000007,-0.0237318856849
ACH-000009,-0.5640321269049999
ACH-000011,-0.0117957944383
ACH-000012,-0.364692013521
ACH-000013,-0.197474508857
ACH-000014,-0.230572990605
ACH-000015,-0.24900804778900001
ACH-000017,-0.0950649464906
ACH-000018,-0.011743008964499998
ACH-000019,-0.6723948638420001
ACH-000021,-0.24890035236900002
ACH-000022,-0.0871356559261
ACH-000025,-0.227009213378
ACH-000028,-0.257039884804
ACH-000030,-0.170219248327
ACH-000035,-0.286121286935
ACH-000036,-0.363708725404
ACH-000037,-0.00643173629666
ACH-000039,-0.309051651376
ACH-000040,-0.24749259994000003
ACH-000041,-0.042611320354599996
ACH-000042,-0.27438528262
ACH-000045,-0.310745991059
ACH-000047,-0.28066714084399996
ACH-000052,-0.196213523122
ACH-000053,-0.204110796095
ACH-000054,-0.301527835787
ACH-000055,-0.22830134448000003
ACH-000060,-0.105965434639
ACH-000067,-0.33832554160899997
ACH-000070,-0.311375534038
ACH-000075,-0.240288652494
ACH-000078,-0.213027191039
ACH-000082,-0.30767829761599996
ACH-000085,0.00894098003552
ACH-000086,-0.32898055360100004
ACH-000087,-0.341159215144
ACH-000092,-0.279329609113
ACH-000095,-0.294115093967
ACH-000097,-0.29697399628800003
ACH-000098,-0.274788529818
ACH-000099,-0.291772549998
ACH-000108,-0.352192900314
ACH-000113,-0.35417707602700005
ACH-000115,-0.229682664556
ACH-000116,-0.38983029631399996
ACH-000118,-0.139829156127
ACH-000120,-0.699789859823
ACH-000123,-0.22428551960999998
ACH-000127,-0.208598859439
ACH-000128,-0.310531770525
ACH-000132,-0.33780168970200003
ACH-000133,-0.0166668155463
ACH-000137,-0.394976509665
ACH-000138,-0.17626903335799998
ACH-000142,-0.30949729859499997
ACH-000143,-0.177660015433
ACH-000146,-0.193153687718
ACH-000148,-0.3353946228
ACH-000150,-0.483995564671
ACH-000152,-0.278366299179
ACH-000153,-0.205550007375
ACH-000159,-0.219061880385
ACH-000160,-0.42323005875
ACH-000163,-0.502106095265
ACH-000167,-0.08564132839579999
ACH-000168,-0.0948505838941
ACH-000169,-0.19389961961399999
ACH-000178,-0.21905303909200002
ACH-000182,-0.270762921725
ACH-000183,-0.052324075538300006
ACH-000188,-0.18301747067899998
ACH-000189,0.021315083269599997
ACH-000190,-0.212859342689
ACH-000198,-0.25088881994199996
ACH-000204,-0.10498649303600001
ACH-000206,-0.170482829214
ACH-000207,-0.22005978293200001
ACH-000211,-0.428394855048
ACH-000215,-0.21434390335200001
ACH-000221,-0.031527228123599996
ACH-000222,-0.145037225456
ACH-000223,-0.256367655844
ACH-000226,-0.274641166738
ACH-000227,-0.47809602024400005
ACH-000228,-0.405851689944
ACH-000231,-0.0800751107538
ACH-000232,-0.0400616621414
ACH-000233,-0.188473748226
ACH-000234,-0.46660859642200003
ACH-000235,-0.223085355268
ACH-000237,-0.11896455445999998
ACH-000238,-0.502072724089
ACH-000243,-0.35170463840800004
ACH-000244,-0.28276976460000003
ACH-000246,-0.458819975875
ACH-000248,-0.31689324494300003
ACH-000250,-0.154816936268
ACH-000251,-0.450238991854
ACH-000253,-0.24237964210299998
ACH-000255,-0.476344310353
ACH-000256,-0.434501871984
ACH-000257,-0.22738945767700003
ACH-000258,-0.043392715528199996
ACH-000259,-0.16901024875999998
ACH-000260,-0.22738745653700002
ACH-000261,-0.419382103266
ACH-000262,0.014178647435600001
ACH-000263,-0.671202633709
ACH-000264,-0.062065355888
ACH-000265,-0.297751755196
ACH-000266,-0.236109184476
ACH-000272,-0.142474869584
ACH-000273,-0.21271627529399997
ACH-000274,-0.18477354269299998
ACH-000277,-0.162558402559
ACH-000278,0.0185713617447
ACH-000279,-0.186158729727
ACH-000280,-0.242631163429
ACH-000281,-0.30914136501600004
ACH-000288,-0.28333574194899996
ACH-000291,-0.249417200203
ACH-000293,-0.304020467115
ACH-000294,-0.255452720884
ACH-000295,-0.59269713787
ACH-000296,-0.136205512821
ACH-000302,-0.05070134424719999
ACH-000304,-0.27760457746
ACH-000307,-0.329038498858
ACH-000308,-0.336752360181
ACH-000310,-0.35581594186
ACH-000311,-0.373764533493
ACH-000312,-0.273878634949
ACH-000315,-0.178778590017
ACH-000316,-0.670721327666
ACH-000317,-0.300911029364
ACH-000318,-0.24812253925900002
ACH-000319,-0.347869701659
ACH-000320,-0.368827712568
ACH-000322,-0.49669191107
ACH-000323,-0.37425496549000004
ACH-000324,-0.622771533356
ACH-000329,-0.402763520081
ACH-000330,-0.220057461876
ACH-000331,-0.146944883945
ACH-000332,-0.279028902078
ACH-000334,-0.386351301437
ACH-000335,-0.35999974542499996
ACH-000336,0.0337655954536
ACH-000337,-0.269685352622
ACH-000339,-0.15513251074
ACH-000341,0.175220319027
ACH-000348,-0.22766024276
ACH-000350,-0.167231952551
ACH-000352,-0.21498451334000002
ACH-000356,-0.41724253618699997
ACH-000361,-0.278050084739
ACH-000362,-0.266990084208
ACH-000363,-0.23156857180999998
ACH-000364,-0.0902732966624
ACH-000365,-0.281254520871
ACH-000366,-0.0144264121554
ACH-000368,-0.21126751617400003
ACH-000374,-0.0788179065235
ACH-000375,-0.40399949211499997
ACH-000376,-0.11312938942299999
ACH-000381,-0.173532207982
ACH-000383,-0.19568043002399998
ACH-000387,-0.231441528039
ACH-000389,-0.254328742472
ACH-000390,-0.0689552567769
ACH-000393,-0.13167490218
ACH-000395,0.12902875408
ACH-000397,-0.111018614517
ACH-000401,-0.348960923926
ACH-000402,-0.314378093822
ACH-000403,-0.198299236839
ACH-000404,-0.583288833649
ACH-000406,-0.19866092378800002
ACH-000407,-0.31069326646400003
ACH-000408,-0.08095179906510001
ACH-000410,-0.103078405882
ACH-000411,-0.29259536094099997
ACH-000414,-0.151173644493
ACH-000415,-0.335841111507
ACH-000416,-0.312391403951
ACH-000420,-0.2632726857
ACH-000421,-0.19857283154199998
ACH-000424,-0.329980754052
ACH-000425,-0.20545167026
ACH-000426,0.245692731289
ACH-000427,-0.186304538176
ACH-000433,-0.626023645136
ACH-000436,0.026602238856
ACH-000444,-0.37401786909900003
ACH-000445,-0.384665188285
ACH-000448,-0.180510465216
ACH-000450,-0.18123504986699998
ACH-000452,-0.0691135207224
ACH-000454,0.00314741778651
ACH-000458,-0.201158804342
ACH-000459,-0.122570038885
ACH-000460,-0.046158714909
ACH-000461,-0.167405931124
ACH-000463,-0.28969206336
ACH-000464,-0.23600922475400002
ACH-000466,-0.23783811910900002
ACH-000467,-0.14431955332000002
ACH-000468,-0.165686548495
ACH-000469,-0.385276944551
ACH-000470,-0.304586715199
ACH-000471,-0.157621245832
ACH-000472,-0.362389522874
ACH-000473,0.00698967507922
ACH-000475,-0.189208234237
