,AKR1C4 (1109)
ACH-000004,-0.0414056722661
ACH-000007,0.05537161284850001
ACH-000009,-0.0799176186133
ACH-000011,0.0487415125913
ACH-000012,0.0573315575076
ACH-000013,0.031249950308699998
ACH-000014,-0.24940427168600002
ACH-000015,0.026762285753700002
ACH-000017,0.12350260566400001
ACH-000018,-0.128534463812
ACH-000019,0.39572357299500005
ACH-000021,-0.082969970142
ACH-000022,0.09955664587739999
ACH-000025,0.037829966374
ACH-000028,-0.0514250535034
ACH-000030,0.061063765735
ACH-000035,0.11370171574599999
ACH-000036,0.0194675490209
ACH-000037,-0.0677737365873
ACH-000039,0.0391596820991
ACH-000040,0.09678641638110001
ACH-000041,0.0902075666067
ACH-000042,0.0193045462378
ACH-000045,0.022805074087799998
ACH-000047,0.052980121552499995
ACH-000052,-0.339530894177
ACH-000053,0.055995486078699995
ACH-000054,0.083109599119
ACH-000055,-0.005893290397399999
ACH-000060,0.050428552605599995
ACH-000067,-0.0876295540135
ACH-000070,0.137885284861
ACH-000075,-0.10939941230799999
ACH-000078,0.0527933835429
ACH-000082,0.131429170482
ACH-000085,0.0413101889414
ACH-000086,0.281529976578
ACH-000087,-0.114387870941
ACH-000092,-0.0178889754183
ACH-000095,0.0631254433175
ACH-000097,-0.026403951548
ACH-000098,-0.040424438031599993
ACH-000099,-0.0397371276782
ACH-000108,0.092461416709
ACH-000113,0.08042650742160001
ACH-000115,0.0348116901419
ACH-000116,0.07799759473210001
ACH-000118,0.0015031106967299999
ACH-000120,-0.04299769454130001
ACH-000123,0.133478530877
ACH-000127,-0.08429205364150001
ACH-000128,0.185115172711
ACH-000132,-0.00382469086679
ACH-000133,0.04689117766649999
ACH-000137,0.0753301787274
ACH-000138,0.0848870096944
ACH-000142,0.12424618149
ACH-000143,0.0170499106023
ACH-000146,-0.0644474427437
ACH-000148,-0.0029127706585100003
ACH-000150,-0.0674118584026
ACH-000152,0.192611814571
ACH-000153,0.267158864294
ACH-000159,0.15729578395899999
ACH-000160,0.101486673506
ACH-000163,0.21568837157600002
ACH-000167,-0.0379528795832
ACH-000168,-0.139255015442
ACH-000169,0.116318822968
ACH-000178,-0.167089328938
ACH-000182,0.116062160117
ACH-000183,0.00457421802774
ACH-000188,-0.063674770166
ACH-000189,-0.181598177466
ACH-000190,0.251958083625
ACH-000198,-0.0582873472607
ACH-000204,-0.284187407097
ACH-000206,0.127785744976
ACH-000207,-0.271580815914
ACH-000211,0.0772082260392
ACH-000215,0.039846289835
ACH-000221,0.148857767278
ACH-000222,0.0351054113169
ACH-000223,0.0370574155589
ACH-000226,0.0532204507422
ACH-000227,0.0663239999574
ACH-000228,-0.0900674358959
ACH-000231,0.0542406079351
ACH-000232,-0.0539100436492
ACH-000233,-0.024906668676999998
ACH-000234,0.0131005274427
ACH-000235,0.0573757612397
ACH-000237,0.0595054016905
ACH-000238,-0.0292170837493
ACH-000243,0.036839750846199996
ACH-000244,-0.045891200809699995
ACH-000246,-0.00760306160879
ACH-000248,0.0618701685851
ACH-000250,0.0423771996364
ACH-000251,0.34824978940800005
ACH-000253,-0.034428498242099995
ACH-000255,0.163107500295
ACH-000256,0.0638275226826
ACH-000257,0.0888872316849
ACH-000258,0.09533923294379999
ACH-000259,0.08562496540650001
ACH-000260,-0.054763245027900004
ACH-000261,0.0738004677322
ACH-000262,0.167580882899
ACH-000263,0.17410450162500002
ACH-000264,0.0365778797797
ACH-000265,-0.117100754377
ACH-000266,0.024587355655799996
ACH-000272,0.0908126180858
ACH-000273,0.160286859261
ACH-000274,0.0333256428968
ACH-000277,0.26569897909400003
ACH-000278,0.226906671129
ACH-000279,-0.0843402132924
ACH-000280,-0.0300876717254
ACH-000281,0.0191678305945
ACH-000288,-0.0217985877259
ACH-000291,0.121662564107
ACH-000293,0.08536499594519999
ACH-000294,0.10993856020199999
ACH-000295,0.178179226797
ACH-000296,0.0450001939387
ACH-000302,-0.015814695615999998
ACH-000304,-0.0416439381545
ACH-000307,0.0128820679887
ACH-000308,0.0231472692856
ACH-000310,0.0634709527692
ACH-000311,0.08641001840439999
ACH-000312,0.20232564889899998
ACH-000315,0.181155541189
ACH-000316,0.0028713076232800006
ACH-000317,0.0303442738723
ACH-000318,0.13418117923200001
ACH-000319,0.155216454772
ACH-000320,0.129141982808
ACH-000322,-0.0685202693423
ACH-000323,0.0414407875261
ACH-000324,-0.08517709225360001
ACH-000329,0.172032142923
ACH-000330,0.124899375044
ACH-000331,0.0187625911698
ACH-000332,0.063146691431
ACH-000334,0.011578906897700001
ACH-000335,0.223974421897
ACH-000336,-0.108342348782
