,ARHGDIB (397)
ACH-000004,0.0817843014222
ACH-000007,0.334036927964
ACH-000009,0.086933208203
ACH-000011,0.117338157766
ACH-000012,0.204770880269
ACH-000013,0.20594719595
ACH-000014,0.193584077214
ACH-000015,0.0839278130088
ACH-000017,0.0944014929352
ACH-000018,-0.172836399757
ACH-000019,0.434115457426
ACH-000021,0.107464122034
ACH-000022,-0.000558715825959
ACH-000025,0.17344520219700002
ACH-000028,0.288098317424
ACH-000030,0.188479702966
ACH-000035,0.279778451297
ACH-000036,0.25421095893
ACH-000037,0.018415265964799997
ACH-000039,0.262953782428
ACH-000040,0.0597355322224
ACH-000041,0.0917408493021
ACH-000042,0.135615100679
ACH-000045,0.126384798103
ACH-000047,0.274333821206
ACH-000052,0.262646072942
ACH-000053,0.247229749388
ACH-000054,0.18800862605000002
ACH-000055,0.362031877702
ACH-000060,0.201666159107
ACH-000067,0.148042456547
ACH-000070,0.33723133085
ACH-000075,-0.08625653440189998
ACH-000078,0.22045452906
ACH-000082,0.156320333443
ACH-000085,0.256951905012
ACH-000086,0.305902643616
ACH-000087,0.31124691147
ACH-000092,0.145115555953
ACH-000095,0.133622541345
ACH-000097,0.12891743732
ACH-000098,0.23495200594300003
ACH-000099,0.201716115916
ACH-000108,0.268976897978
ACH-000113,0.411206240097
ACH-000115,0.20261010103799998
ACH-000116,0.286414607952
ACH-000118,0.126029281572
ACH-000120,0.19764114044199999
ACH-000123,0.221124405734
ACH-000127,0.225335198769
ACH-000128,0.229080892279
ACH-000132,0.233809826411
ACH-000133,0.18373466287999998
ACH-000137,-0.00864304306944
ACH-000138,0.146095143259
ACH-000142,0.292762898469
ACH-000143,0.17216819073399997
ACH-000146,0.07569916614239999
ACH-000148,0.0803628648813
ACH-000150,0.210665468881
ACH-000152,0.170349399485
ACH-000153,0.057250953943999996
ACH-000159,0.04544190621230001
ACH-000160,0.0772650506207
ACH-000163,0.157402373965
ACH-000167,-0.20708084527399997
ACH-000168,0.113329477457
ACH-000169,0.20221716846299997
ACH-000178,0.103523625785
ACH-000182,0.222875461884
ACH-000183,0.19167118098900002
ACH-000188,0.181963517715
ACH-000189,0.362065152945
ACH-000190,0.205103140856
ACH-000198,0.225666096489
ACH-000204,0.04552106310909999
ACH-000206,0.106169509495
ACH-000207,0.224025858125
ACH-000211,0.223784280068
ACH-000215,0.148862172706
ACH-000221,0.136278838696
ACH-000222,-0.00493304818697
ACH-000223,0.10545393038100001
ACH-000226,0.155439936945
ACH-000227,0.046454676082600004
ACH-000228,-0.0619772494515
