,DGCR14 (8220)
ACH-000004,-1.14430091713
ACH-000007,-0.8596917601200001
ACH-000009,-0.907311649146
ACH-000011,-0.780123191384
ACH-000012,-1.22644177685
ACH-000013,-0.985388766101
ACH-000014,-0.5330704889410001
ACH-000015,-0.9918348333589999
ACH-000017,-0.996915476643
ACH-000018,-0.603946031555
ACH-000019,-1.32489161687
ACH-000021,-0.419559003504
ACH-000022,-0.979564995077
ACH-000025,-0.9336911728799999
ACH-000028,-1.17098311219
ACH-000030,-1.19799011319
ACH-000035,-0.902156888207
ACH-000036,-1.02484179283
ACH-000037,-0.048254642309800005
ACH-000039,-0.844783110702
ACH-000040,-0.742386737669
ACH-000041,-1.03190445747
ACH-000042,-1.03149716592
ACH-000045,-0.7886876359899999
ACH-000047,-1.05089383326
ACH-000052,-0.933503198625
ACH-000053,-1.19303340549
ACH-000054,-0.861118191701
ACH-000055,-0.813968404141
ACH-000060,-1.07405404504
ACH-000067,-0.872587507702
ACH-000070,-0.762727751436
ACH-000075,-0.852407481364
ACH-000078,-0.633294641184
ACH-000082,-1.25381324028
ACH-000085,-0.7142314950859999
ACH-000086,-0.7802821247239999
ACH-000087,-0.9923908329610001
ACH-000092,-0.890087130228
ACH-000095,-1.0955016044700001
ACH-000097,-0.8115382874189999
ACH-000098,-0.864654639559
ACH-000099,-0.788749036955
ACH-000108,-0.918877240695
ACH-000113,-1.07765173682
ACH-000115,-0.851525896276
ACH-000116,-1.0335763058
ACH-000118,-1.15283648254
ACH-000120,-0.7123166918880001
ACH-000123,-0.990475541193
ACH-000127,-0.7708749831980001
ACH-000128,-0.7222116795739999
ACH-000132,-0.9880036197390001
ACH-000133,-0.6942866072939999
ACH-000137,-0.920199995945
ACH-000138,-0.7582747448430001
ACH-000142,-0.9279003300700002
ACH-000143,-0.9713600073890001
ACH-000146,-0.7476343935690001
ACH-000148,-0.743372583114
ACH-000150,-0.8146934079770001
ACH-000152,-0.848952381149
ACH-000153,-0.871274889965
ACH-000159,-0.774080686258
ACH-000160,-1.11941950661
ACH-000163,-0.757619634976
ACH-000167,-0.848962039092
ACH-000168,-0.614486459127
ACH-000169,-0.873144494963
ACH-000178,-0.9307864806980001
ACH-000182,-0.9440264590549999
ACH-000183,-0.955485357406
ACH-000188,-1.21854797598
ACH-000189,-1.0157347636399998
ACH-000190,-1.2727729354100001
ACH-000198,-0.939258384633
ACH-000204,-0.560439006529
ACH-000206,-1.22463522088
ACH-000207,-0.950583243352
ACH-000211,-0.9163690111310001
ACH-000215,-0.902068458767
ACH-000221,-0.9763736473360001
ACH-000222,-0.8375295880429999
ACH-000223,-1.10142552242
ACH-000226,-1.0406273413
ACH-000227,-0.7652432132510001
ACH-000228,-1.10477873565
ACH-000231,-0.846122615048
ACH-000232,-0.865260625995
ACH-000233,-0.9533739405830001
ACH-000234,-0.771575085047
ACH-000235,-0.978386072902
ACH-000237,-0.9383112983299999
ACH-000238,-0.934515879478
ACH-000243,-0.755159425415
ACH-000244,-0.983530607688
ACH-000246,-0.8546596895469999
ACH-000248,-0.8669821534029999
ACH-000250,-1.08867031505
ACH-000251,-0.892375806331
ACH-000253,-1.09059868449
ACH-000255,-1.03569411797
ACH-000256,-0.670500802508
ACH-000257,-0.573992054136
ACH-000258,-1.31225118639
ACH-000259,-0.748045013405
ACH-000260,-0.906935785816
