,LCN8 (138307)
ACH-000004,-0.0859098579906
ACH-000007,-0.42031479556
ACH-000009,-0.486334921382
ACH-000011,-0.447195186166
ACH-000012,-0.463321784625
ACH-000013,-0.608831860588
ACH-000014,-0.21218686344
ACH-000015,-0.420268129801
ACH-000017,-0.384289524131
ACH-000018,-0.321034086401
ACH-000019,-0.412598931927
ACH-000021,-0.327489884768
ACH-000022,-0.347871736993
ACH-000025,-0.21561705866
ACH-000028,-0.261556580852
ACH-000030,-0.37502342619499995
ACH-000035,-0.14672258516
ACH-000036,-0.346866123239
ACH-000037,-0.35931582468400003
ACH-000039,-0.18843578427299998
ACH-000040,-0.335864976725
ACH-000041,-0.43642424844899996
ACH-000042,-0.494007803518
ACH-000045,-0.35314224077
ACH-000047,-0.445561121494
ACH-000052,-0.565632036023
ACH-000053,-0.407000166628
ACH-000054,-0.314875411975
ACH-000055,-0.201992850596
ACH-000060,-0.566358785687
ACH-000067,-0.29209880041499997
ACH-000070,-0.177050808852
ACH-000075,-0.41374821574500004
ACH-000078,-0.5077855014399999
ACH-000082,-0.131800360496
ACH-000085,-0.575962539535
ACH-000086,-0.287773584372
ACH-000087,-0.294597608578
ACH-000092,-0.356565462474
ACH-000095,-0.37050767803400003
ACH-000097,-0.344752425164
ACH-000098,-0.216841147441
ACH-000099,-0.548470779732
ACH-000108,-0.519622639923
ACH-000113,-0.217499468641
ACH-000115,-0.576270625085
ACH-000116,-0.400580493658
ACH-000118,-0.443049745072
ACH-000120,-0.33772078179799997
ACH-000123,-0.38685351551200003
ACH-000127,-0.286978005566
ACH-000128,-0.219002606772
ACH-000132,-0.387548540687
ACH-000133,-0.280055391438
ACH-000137,-0.301696709482
ACH-000138,-0.35195930521200003
ACH-000142,-0.328077871866
ACH-000143,-0.215134151093
ACH-000146,-0.494406388804
ACH-000148,-0.34868340731700004
ACH-000150,-0.346053408512
ACH-000152,-0.282511074408
ACH-000153,-0.22955976679
ACH-000159,-0.296578058644
ACH-000160,-0.352388179636
ACH-000163,-0.319787959487
ACH-000167,-0.23869660064800002
ACH-000168,-0.573669863241
ACH-000169,-0.45350325945200004
ACH-000178,-0.487275482235
ACH-000182,-0.307537309168
ACH-000183,-0.298257720959
ACH-000188,-0.466285170272
ACH-000189,-0.47293053966000004
ACH-000190,-0.18244191627599998
ACH-000198,-0.292414701395
ACH-000204,-0.08837891597139999
ACH-000206,-0.20002257451299998
ACH-000207,-0.591647717607
ACH-000211,-0.327406137853
ACH-000215,-0.42665824750799997
ACH-000221,-0.053602847120000005
ACH-000222,-0.557690672743
ACH-000223,-0.321648363633
ACH-000226,-0.273710284761
ACH-000227,-0.081471741386
ACH-000228,-0.34292579179
ACH-000231,-0.42407579885499996
ACH-000232,-0.354522741148
ACH-000233,-0.44915037123499996
ACH-000234,-0.321779427192
ACH-000235,-0.35973390648599995
ACH-000237,-0.427320826809
ACH-000238,-0.44114127136299996
ACH-000243,-0.26619788305
ACH-000244,-0.164555982688
ACH-000246,-0.367950874268
ACH-000248,-0.178090231726
ACH-000250,-0.547391080444
ACH-000251,-0.5476924206279999
ACH-000253,-0.388427936111
ACH-000255,-0.351761626763
ACH-000256,-0.29586315716999995
ACH-000257,-0.241593497283
ACH-000258,0.0412529036325
ACH-000259,-0.41860100437700004
ACH-000260,-0.455361741131
ACH-000261,-0.313073472703
ACH-000262,-0.34749200012500003
ACH-000263,-0.607470841588
ACH-000264,-0.418656919568
ACH-000265,-0.253323621409
ACH-000266,-0.424428306935
ACH-000272,-0.434678995785
ACH-000273,-0.547826893044
ACH-000274,-0.634904899811
ACH-000277,-0.518865909649
ACH-000278,-0.41723373087
ACH-000279,-0.39917758128499997
