,SDPR (8436)
ACH-000004,0.0235478417339
ACH-000007,-0.0605017326478
ACH-000009,0.0164797854918
ACH-000011,-0.00619288777703
ACH-000012,0.057547151441699994
ACH-000013,0.08209298963480001
ACH-000014,0.201821721743
ACH-000015,0.169952872617
ACH-000017,0.123835888859
ACH-000018,0.0659429168678
ACH-000019,0.324467209156
ACH-000021,0.20750146797200003
ACH-000022,0.17019588027399998
ACH-000025,0.010593146847399999
ACH-000028,0.138113662777
ACH-000030,0.167966690393
ACH-000035,0.25716589974
ACH-000036,0.172724008672
ACH-000037,0.155605027773
ACH-000039,0.005956201285649999
ACH-000040,0.226371844806
ACH-000041,-0.0907951469564
ACH-000042,0.20078319185199997
ACH-000045,0.32588585788
ACH-000047,0.167764978643
ACH-000052,-0.051899005515400005
ACH-000053,0.019177522742599998
ACH-000054,0.077351239872
ACH-000055,0.387601799752
ACH-000060,0.181278187415
ACH-000067,0.18342531946899998
ACH-000070,0.0803514831637
ACH-000075,-0.31137500725699996
ACH-000078,0.31066125134100003
ACH-000082,0.12905595218399998
ACH-000085,0.28024069706599997
ACH-000086,0.075545252768
ACH-000087,0.148084939735
ACH-000092,0.198603380804
ACH-000095,0.0566024492811
ACH-000097,0.00743933474835
ACH-000098,0.05742973354730001
ACH-000099,0.176773427805
ACH-000108,0.014888188053299998
ACH-000113,0.195702725128
ACH-000115,0.0705333383411
ACH-000116,0.144242787392
ACH-000118,0.184032357084
ACH-000120,0.21275261653299998
ACH-000123,0.18161705635400002
ACH-000127,0.100178815259
ACH-000128,0.13337442187100002
ACH-000132,0.163383774394
ACH-000133,0.19536274108600002
ACH-000137,0.192265147064
ACH-000138,0.17527214111699999
ACH-000142,0.318016427458
ACH-000143,0.0508767843756
ACH-000146,0.181805398682
ACH-000148,0.22454668631400002
ACH-000150,0.214084860091
ACH-000152,0.183559783641
ACH-000153,0.40223207177000003
ACH-000159,0.255122977714
ACH-000160,0.257081181298
ACH-000163,0.13766635621200002
ACH-000167,0.31308650764699997
ACH-000168,0.0895573801923
ACH-000169,0.24167779367199999
ACH-000178,0.27311658216400003
ACH-000182,0.0301993340725
ACH-000183,0.151756611934
ACH-000188,0.18958570801600003
ACH-000189,0.33933711621299995
ACH-000190,0.0285972373869
ACH-000198,0.280300769622
ACH-000204,0.396007411763
ACH-000206,0.273544835584
ACH-000207,0.37999731269500003
ACH-000211,0.195098860315
ACH-000215,0.163281110678
ACH-000221,0.18921228839600002
ACH-000222,0.0550378842794
ACH-000223,0.07976945456949999
ACH-000226,0.0122488081883
ACH-000227,0.17279250340900001
ACH-000228,0.286255412127
ACH-000231,0.129384286476
ACH-000232,0.122583314733
ACH-000233,0.232908265154
ACH-000234,0.15301180210100002
ACH-000235,0.0608188971715
ACH-000237,0.0828350548815
ACH-000238,0.132809141848
ACH-000243,0.254421032155
ACH-000244,0.49877919069
ACH-000246,0.0029821764313600002
ACH-000248,0.0623028677374
ACH-000250,0.0791193450462
ACH-000251,0.0709472134105
ACH-000253,0.24524706524300002
ACH-000255,0.146611789764
ACH-000256,0.17511021636500002
ACH-000257,0.136960311119
ACH-000258,0.128051332935
ACH-000259,0.271467004547
ACH-000260,0.08323122752069999
ACH-000261,0.135703131074
ACH-000262,0.281915250084
ACH-000263,0.09342309377810001
ACH-000264,0.2072953104
ACH-000265,0.0712506227173
ACH-000266,0.120740205322
ACH-000272,0.115245691161
ACH-000273,0.148695868241
ACH-000274,0.04622951927130001
ACH-000277,0.47063149763499995
ACH-000278,0.148289896405
ACH-000279,0.20074535643
ACH-000280,0.291839757103
ACH-000281,0.141593987583
ACH-000288,-0.041549308004
ACH-000291,0.21718099787599998
ACH-000293,0.0448182983818
ACH-000294,0.123509647234
ACH-000295,0.150104143655
ACH-000296,-0.0400529959659
ACH-000302,0.234111603951
ACH-000304,0.17933569871
ACH-000307,0.115829350431
ACH-000308,0.07516502599769999
ACH-000310,0.310594590137
ACH-000311,0.19697901656199998
ACH-000312,0.12150184501399999
ACH-000315,0.273770096041
ACH-000316,0.08580675071260002
ACH-000317,0.0835466755252
ACH-000318,0.156391801504
ACH-000319,-0.106240383301
ACH-000320,0.33244522660799997
ACH-000322,0.207839249349
ACH-000323,0.197465786186
ACH-000324,0.168273493475
ACH-000329,0.09457977499129999
ACH-000330,0.260205568695
ACH-000331,0.133171769901
ACH-000332,0.18303959052000002
ACH-000334,0.219195441428
ACH-000335,0.21658574774
ACH-000336,0.0343954856413
ACH-000337,0.163357738654
ACH-000339,0.15273452910399998
ACH-000341,0.199342621511
ACH-000348,0.110229265282
ACH-000350,0.051109645294699996
ACH-000352,0.24918276945099999
ACH-000356,0.24703947719900002
ACH-000361,0.0363634357342
ACH-000362,0.255071461669
ACH-000363,0.135899453671
ACH-000364,0.13928883275999998
ACH-000365,0.26837699785999997
ACH-000366,0.17488586721299998
ACH-000368,0.242119293728
ACH-000374,0.08461225698580001
ACH-000375,-0.023125632294400005
ACH-000376,0.10118798818600001
ACH-000381,0.051182850325300004
ACH-000383,0.0820358810962
ACH-000387,-0.0839316963107
ACH-000389,0.132320413499
ACH-000390,0.127133988937
ACH-000393,0.09998304225160001
ACH-000395,0.180622180119
ACH-000397,0.0262476982798
ACH-000401,0.105181475028
ACH-000402,0.249384736828
ACH-000403,0.22810022421599999
ACH-000404,0.403196725986
ACH-000406,0.12191226183800001
ACH-000407,0.111244292621
ACH-000408,0.017351343052700002
ACH-000410,0.0382386773966
ACH-000411,0.173771456096
ACH-000414,0.246054273409
ACH-000415,0.133904530045
ACH-000416,0.168624361089
ACH-000420,0.20187196988699999
ACH-000421,-0.00986304955598
ACH-000424,0.188402479661
ACH-000425,0.09884689484480001
ACH-000426,0.091085796851
ACH-000427,0.306749765909
ACH-000433,0.018719386838
ACH-000436,0.3997518052699999
ACH-000444,0.259296521253
ACH-000445,0.112931793342
ACH-000448,0.196220239036
ACH-000450,0.019836620328099998
ACH-000452,0.0709253793039
ACH-000454,0.19580904620499998
ACH-000458,0.31246969613200004
ACH-000459,-0.127877502448
ACH-000460,0.223049054014
ACH-000461,0.314212728167
ACH-000463,0.215422738066
ACH-000464,0.0361238481992
ACH-000466,0.148967936906
ACH-000467,0.090096244715
ACH-000468,0.20142863799600003
ACH-000469,0.181849762157
ACH-000470,0.152603254293
ACH-000471,0.165617826299
ACH-000472,0.176914220412
ACH-000473,0.0521520913669
ACH-000475,0.0406408179514
ACH-000476,0.30640328115
ACH-000477,0.39703651651
ACH-000480,0.307199284614
ACH-000481,0.0436788230779
ACH-000483,0.15413296394099998
ACH-000484,0.0343550502013
ACH-000485,0.289336358716
ACH-000486,-0.0136156584439
ACH-000487,-0.024368744469900002
ACH-000488,0.209051494644
ACH-000490,0.179084454508
ACH-000491,0.208260450301
ACH-000495,0.493424062685
ACH-000496,0.10494959137399999
ACH-000499,0.199562195808
ACH-000500,0.13723846913100002
ACH-000502,0.255152907536
ACH-000503,0.051692906345
ACH-000505,0.10045398225600001
ACH-000507,0.134691100979
ACH-000510,0.14153738378
ACH-000511,0.0247152170945
ACH-000512,0.21747082552400002
ACH-000516,0.17246806036499998
ACH-000517,0.10807482560000001
ACH-000518,0.122721267853
ACH-000520,0.133105295342
ACH-000521,0.0865767689212
ACH-000522,0.0501171904411
ACH-000524,0.166147675699
ACH-000527,0.0618294249859
ACH-000528,0.0920446921234
ACH-000537,0.283483157124
ACH-000541,-0.0999390707599
ACH-000542,0.105482091219
ACH-000544,0.09653353361469999
ACH-000545,-0.0524672367576
ACH-000547,0.0516600264392
ACH-000548,0.0881711350688
ACH-000549,0.12727949763399998
ACH-000550,0.04503090428999999
ACH-000552,0.0230158600141
ACH-000556,0.119078090231
ACH-000557,0.116045663521
ACH-000570,0.115096315824
ACH-000571,0.0713325159602
ACH-000573,0.0312133062773
ACH-000576,0.208961089127
ACH-000580,0.308412662445
ACH-000584,0.174738007065
ACH-000585,0.071802572074
ACH-000588,0.0625784588179
ACH-000589,0.280557438906
ACH-000591,0.249641717588
ACH-000593,0.23410784562399997
ACH-000600,0.0150953467734
ACH-000601,0.09592064080849999
ACH-000604,-0.123508798455
ACH-000605,0.0664211491472
ACH-000606,0.267383140446
ACH-000608,0.0728091059518
ACH-000614,0.25666854218
ACH-000616,0.231899837568
ACH-000618,0.110326497885
ACH-000619,0.166762656462
ACH-000620,0.16920455395999998
ACH-000621,0.151320368149
ACH-000622,0.17356601170299998
ACH-000623,0.0199421438981
ACH-000624,0.06639601806340001
ACH-000627,0.10436938557700001
ACH-000630,0.171324615134
ACH-000632,0.0686572725849
ACH-000633,0.16072215479399998
ACH-000637,0.28230177805
ACH-000638,0.19710005329
ACH-000646,0.0807895700158
ACH-000647,0.15742781906199999
ACH-000648,-0.029624866185599997
ACH-000649,0.140595720801
ACH-000651,0.118318905778
ACH-000652,0.355241656219
