,PPP1R14D (54866)
ACH-000004,-0.237323101333
ACH-000007,0.0665521191933
ACH-000009,-0.308900423264
ACH-000011,0.0175956597253
ACH-000012,-0.249882925812
ACH-000013,-0.018621136724499998
ACH-000014,-0.192143918317
ACH-000015,-0.0572746155261
ACH-000017,-0.0223735080654
ACH-000018,0.024590624832000002
ACH-000019,-0.104470379785
ACH-000021,-0.0244263402772
ACH-000022,-0.230617116439
ACH-000025,-0.09236841930800001
ACH-000028,0.124667480931
ACH-000030,-0.112514036073
ACH-000035,-0.0742477249373
ACH-000036,-0.04369962788390001
ACH-000037,-0.213023629028
ACH-000039,-0.17085673784000002
ACH-000040,0.0261183767069
ACH-000041,-0.120305780096
ACH-000042,0.0051021579836999995
ACH-000045,-0.0543316245446
ACH-000047,0.024800005438599997
ACH-000052,0.07685656645889999
ACH-000053,-0.162098138704
ACH-000054,0.0435363400136
ACH-000055,0.289403371299
ACH-000060,-0.025289238762
ACH-000067,-0.08454954117939999
ACH-000070,-0.0225398543082
ACH-000075,0.106491718807
ACH-000078,-0.14139061412
ACH-000082,0.0241674717167
ACH-000085,0.0356278783197
ACH-000086,-0.0934263957965
ACH-000087,0.021202659871799995
ACH-000092,-0.0733012066923
ACH-000095,-0.09783516571419999
ACH-000097,-0.168950677361
ACH-000098,0.148491296134
ACH-000099,-0.139938840028
ACH-000108,-0.121403108709
ACH-000113,-0.15497362313899998
ACH-000115,-0.18178530674
ACH-000116,-0.0860821128345
ACH-000118,-0.09775282401900001
ACH-000120,-0.284885265073
ACH-000123,-0.129609654919
ACH-000127,-0.0522184052857
ACH-000128,-0.129211165269
ACH-000132,-0.211163759634
ACH-000133,-0.0282680635583
ACH-000137,-0.0244444601822
ACH-000138,0.029657406886
ACH-000142,0.0913759949524
ACH-000143,-0.242630394062
ACH-000146,-0.172405499263
ACH-000148,-0.00395424146987
ACH-000150,-0.0490815048566
ACH-000152,-0.0491396962436
ACH-000153,-0.392511169515
ACH-000159,-0.145108337833
ACH-000160,-0.442988805771
ACH-000163,-0.22709507308200003
ACH-000167,-0.208128428254
ACH-000168,-0.280443277853
ACH-000169,-0.27050570831
ACH-000178,-0.037911844841699995
ACH-000182,-0.129002018111
ACH-000183,-0.110769745286
ACH-000188,-0.19949550428800003
ACH-000189,-0.16554521554
ACH-000190,-0.17317076713
ACH-000198,-0.14310044093000002
ACH-000204,-0.127739112185
ACH-000206,-0.104066675582
ACH-000207,-0.07258350020610001
ACH-000211,-0.043814438664
ACH-000215,-0.000135122569872
ACH-000221,-0.21966418022700002
ACH-000222,-0.203785645916
ACH-000223,-0.261540212858
ACH-000226,-0.0809014440628
ACH-000227,-0.279002854419
ACH-000228,-0.0335894301527
ACH-000231,-0.144723149441
ACH-000232,-0.159248850257
ACH-000233,-0.22134411421999997
ACH-000234,0.206244080317
ACH-000235,-0.294057650273
ACH-000237,-0.123260111357
ACH-000238,-0.124123830855
ACH-000243,-0.30641230711
ACH-000244,-0.048391220993499996
ACH-000246,-0.0318271429613
ACH-000248,-0.23677745450399998
ACH-000250,-0.0333137369712
ACH-000251,0.0298057095925
ACH-000253,-0.08476969209480001
ACH-000255,-0.115269051235
ACH-000256,-0.058766020673000005
ACH-000257,-0.23048309554000002
ACH-000258,-0.184765899834
ACH-000259,-0.17467111971000002
ACH-000260,-0.19545692037300003
ACH-000261,-0.19657825364999998
ACH-000262,-0.10903288714199999
ACH-000263,-0.149162471501
ACH-000264,-0.165850447443
ACH-000265,-0.293912782197
ACH-000266,-0.273840352672
ACH-000272,-0.19770536222500001
ACH-000273,0.033759081197799995
ACH-000274,-0.06526629012299999
ACH-000277,-0.0518568185195
ACH-000278,0.0492894279141
ACH-000279,-0.252037511906
ACH-000280,-0.09225436100849999
ACH-000281,-0.0172227389534
ACH-000288,0.00502276489593
ACH-000291,-0.006654272136640001
ACH-000293,0.177670133656
ACH-000294,-0.187333691417
ACH-000295,-0.0729559626398
ACH-000296,-0.118171340072
ACH-000302,-0.225332843418
ACH-000304,-0.142204907795
ACH-000307,-0.033676540534
ACH-000308,-0.05816736470890001
ACH-000310,-0.255775332203
ACH-000311,-0.22632501018399998
ACH-000312,-0.308546432966
ACH-000315,-0.0566564167286
ACH-000316,-1.80846608747e-05
ACH-000317,-0.136427988211
ACH-000318,-0.111693826298
ACH-000319,-0.19069326226799999
ACH-000320,-0.261645733634
ACH-000322,0.0820670926843
ACH-000323,0.208063589601
ACH-000324,-0.0707121698704
ACH-000329,0.0237893397804
ACH-000330,-0.245339796807
ACH-000331,-0.108119363519
ACH-000332,-0.18219859936000002
ACH-000334,-0.17973983345199998
ACH-000335,0.0367628027529
ACH-000336,-0.157884659135
ACH-000337,0.128940143752
ACH-000339,-0.180349062514
ACH-000341,0.0766444323356
ACH-000348,-0.16988354938900002
ACH-000350,0.0402043396425
ACH-000352,-0.153248139109
ACH-000356,0.149277662533
ACH-000361,-0.395753997528
ACH-000362,-0.189618964856
ACH-000363,-0.142485134145
ACH-000364,-0.10328311860600001
ACH-000365,-0.171235145486
ACH-000366,-0.0487322056984
ACH-000368,-0.043640117948799996
ACH-000374,-0.17913665191199998
ACH-000375,-0.10060080518100001
ACH-000376,-0.09665709617910001
ACH-000381,-0.127580059487
ACH-000383,-0.0671534197872
ACH-000387,-0.0850792032533
ACH-000389,-0.0605122964468
ACH-000390,-0.23029081183400002
ACH-000393,-0.18515736104400002
ACH-000395,-0.046841040229699996
ACH-000397,-0.000766928911905
ACH-000401,0.0619028022499
ACH-000402,0.0457232402979
ACH-000403,-0.22734336501999997
ACH-000404,-0.023049433528400002
ACH-000406,-0.103962511701
ACH-000407,-0.246149587434
ACH-000408,0.0696800971779
ACH-000410,-0.12383125552200001
ACH-000411,0.0398104985641
ACH-000414,-0.188542845904
ACH-000415,-0.008578644054720001
ACH-000416,-0.08964942767889998
ACH-000420,-0.08979581338829999
ACH-000421,-0.0515279232541
ACH-000424,-0.244027335341
ACH-000425,-0.0715982412582
ACH-000426,-0.148490953531
ACH-000427,0.029816372340599997
ACH-000433,0.161387894859
ACH-000436,-0.291515923277
ACH-000444,-0.240555038461
ACH-000445,-0.260541925843
ACH-000448,-0.0757259997993
ACH-000450,-0.007872592450830001
ACH-000452,-0.13504863022299998
ACH-000454,-0.0709040180132
ACH-000458,-0.00694519229163
ACH-000459,-0.345791962836
