,PRODH (5625)
ACH-000503,-0.36014584431
ACH-000505,-0.498188092323
ACH-000507,-0.17610411954900002
ACH-000510,-0.512805265088
ACH-000511,-0.38960870525700003
ACH-000512,-0.0691568224097
ACH-000516,-0.639814443177
ACH-000517,-0.592028877536
ACH-000518,-0.600473252367
ACH-000520,-0.305478212322
ACH-000521,-0.446857523138
ACH-000522,-0.32127569565999997
ACH-000524,-0.476963520945
ACH-000527,-0.534870995296
ACH-000528,-0.43424616189099996
ACH-000537,-0.501568390968
ACH-000541,-0.531356506093
ACH-000542,-0.36213711926700004
ACH-000544,-0.346133326581
ACH-000545,-0.383567032855
ACH-000547,-0.5786262825140001
ACH-000548,-0.42003873157099997
ACH-000549,-0.252225055092
ACH-000550,-0.491623749115
ACH-000552,-0.42936888086099995
ACH-000556,-0.37179058791
ACH-000557,-0.577543185026
ACH-000570,-0.7677275613179999
ACH-000571,-0.470904053366
ACH-000573,-0.371751050597
ACH-000576,-0.598284807482
ACH-000580,-0.570039777615
ACH-000584,-0.40909668279399997
ACH-000585,-0.455290673349
ACH-000588,-0.31237648158500003
ACH-000589,-0.508067493274
ACH-000591,-0.490692012158
ACH-000593,-0.105495980667
ACH-000600,-0.45316771648500004
ACH-000601,-0.448469558683
ACH-000604,-0.271987588561
ACH-000605,-0.455322844199
ACH-000606,-0.34030772682899996
ACH-000608,-0.528307328811
ACH-000614,-0.202590851291
ACH-000616,-0.515717271772
ACH-000618,-0.33954611283799996
ACH-000619,-0.598314759505
ACH-000620,-0.40973921539999997
ACH-000621,-0.518850239559
ACH-000622,-0.615847999974
ACH-000623,-0.66511343796
ACH-000624,-0.458367339283
ACH-000627,-0.358775339377
ACH-000630,-0.477994858445
ACH-000632,-0.571484791948
ACH-000633,-0.452386955276
ACH-000637,-0.443745759341
ACH-000638,-0.256282037339
ACH-000646,-0.242388379142
ACH-000647,-0.507235229533
ACH-000648,-0.397376979311
ACH-000649,-0.53789427253
ACH-000651,-0.333304460859
ACH-000652,-0.575751003339
ACH-000653,-0.516463671966
ACH-000657,-0.43588201173999996
ACH-000658,-0.34206885053900005
ACH-000661,-0.129569432339
ACH-000662,-0.7511495023739999
ACH-000663,-0.616587614473
ACH-000665,-0.654236747006
ACH-000671,-0.394487790048
ACH-000673,-0.452121802759
ACH-000676,-0.294686633324
ACH-000677,-0.440792567102
ACH-000681,-0.507694215496
ACH-000682,-0.47026946766000005
ACH-000683,-0.42217669626000004
ACH-000684,-0.377465266633
ACH-000688,-0.48175269568
ACH-000693,-0.44003614807499997
ACH-000694,-0.354467954471
ACH-000695,-0.627835010164
ACH-000696,-0.452571050734
ACH-000697,-0.756443195791
ACH-000699,-0.23678504757399998
ACH-000701,-0.28893091259500003
ACH-000706,-0.620351421118
ACH-000711,-0.541751827607
ACH-000713,-0.318231878565
ACH-000714,-0.555198233893
ACH-000718,-0.507651881316
ACH-000720,-0.608353722354
ACH-000721,-0.700555310295
ACH-000724,-0.388342477725
ACH-000725,-0.420955102106
ACH-000732,-0.513528060741
ACH-000734,-0.430043572598
ACH-000735,-0.478249776048
ACH-000736,-0.180175000606
ACH-000738,-0.255716251733
ACH-000746,-0.4753434449
ACH-000747,-0.547262949792
ACH-000748,-0.679060659153
ACH-000753,-0.436840425555
ACH-000756,-0.5221791790479999
ACH-000757,-0.640439238455
ACH-000758,-0.5012134410760001
ACH-000760,-0.54528925971
ACH-000763,-0.629074927508
ACH-000764,-0.640652138179
ACH-000765,-0.35890891513499995
ACH-000766,-0.265188825405
ACH-000767,-0.48038030005000004
ACH-000768,-0.46032845145199996
ACH-000769,-0.538950351788
ACH-000770,-0.468816630897
ACH-000771,-0.488144789647
ACH-000773,-0.5585128060369999
ACH-000776,-0.465694486747
ACH-000777,-0.430031937638
ACH-000778,-0.9303814657549999
ACH-000781,-0.497771627237
ACH-000782,-0.5030341203350001
ACH-000783,-0.356686989951
ACH-000784,-0.5056970231319999
ACH-000785,-0.542937514724
ACH-000787,-0.40717944424
ACH-000788,-0.44129119199699995
ACH-000791,-0.7528266579170001
ACH-000792,-0.403404534845
ACH-000794,-0.39231292979000004
ACH-000796,-0.415543015728
ACH-000799,-0.673798243106
ACH-000800,-0.44850373826800005
ACH-000802,-0.441597211703
ACH-000804,-0.334121750382
ACH-000805,-0.669733876663
ACH-000809,-0.454656784249
ACH-000810,-0.286885792925
ACH-000811,-0.369145108204
ACH-000817,-0.318089498362
ACH-000819,-0.205911929951
ACH-000820,-0.667107248643
ACH-000821,-0.42982131770900006
ACH-000822,-0.475167264709
ACH-000823,-0.47076075094700004
ACH-000824,-0.347001210534
ACH-000827,-0.532597950581
ACH-000829,-0.611117859765
ACH-000831,-0.394612887773
ACH-000832,-0.426125963291
ACH-000833,-0.0751812369728
ACH-000834,-0.521617163509
ACH-000835,-0.37544693561399994
ACH-000836,-0.682432908186
ACH-000837,-0.649405784896
ACH-000838,-0.441447535389
ACH-000839,-0.602429507193
ACH-000840,-0.37419778979400004
ACH-000841,-0.576992707401
ACH-000843,-0.68425585811
ACH-000846,-0.444527626905
ACH-000847,-0.44408466603999996
ACH-000848,-0.21315816237500002
ACH-000849,-0.460660437488
ACH-000851,-0.6216807994479999
ACH-000855,-0.47626757633100003
ACH-000856,-0.428058783248
ACH-000858,-0.379132401705
ACH-000859,-0.36108828377999996
ACH-000861,-0.419704593376
ACH-000862,-0.260275547277
ACH-000865,-0.566948347774
ACH-000866,-0.548012563058
ACH-000867,-0.500760251983
ACH-000869,-0.48570057975599995
ACH-000872,-0.56385970858
ACH-000873,-0.0345454658852
ACH-000876,-0.331662163381
ACH-000878,-0.38693770804399996
ACH-000880,-0.526674882494
ACH-000881,-0.39529910065800006
ACH-000882,-0.22650339284499998
ACH-000884,-0.36055143399800005
ACH-000885,-0.49010940657799995
ACH-000887,-0.53329156846
ACH-000888,-0.341262130884
ACH-000889,-0.45039900882899997
ACH-000890,-0.363994742843
ACH-000896,-0.547994271475
ACH-000898,-0.276705771708
ACH-000900,-0.371904767319
ACH-000901,-0.665334057784
ACH-000905,-0.476442080577
ACH-000906,-0.42713744989600005
ACH-000907,-0.688618503741
ACH-000910,-0.372084766556
ACH-000911,-0.587139287634
ACH-000912,-0.466518214001
ACH-000913,-0.463498846589
ACH-000915,-0.579848775375
ACH-000916,0.46973528458400005
ACH-000917,-0.43110559987400005
ACH-000921,-0.44565862494099995
ACH-000924,-0.597234166502
ACH-000926,-0.599539187094
ACH-000928,-0.663505920325
ACH-000929,-0.44479449476000005
ACH-000932,-0.219296763561
ACH-000935,-0.31907874312600004
ACH-000936,-0.74946879325
ACH-000937,-0.5649715175159999
ACH-000938,-0.252597209652
ACH-000939,-0.583978567651
ACH-000941,-0.448225211115
ACH-000943,-0.364991509612
ACH-000946,-0.442766993833
ACH-000947,-0.471762192425
ACH-000948,-0.329423258101
ACH-000950,-0.519006382881
ACH-000953,-0.6388443222219999
ACH-000957,-0.418026067905
ACH-000958,-0.637206177679
ACH-000960,-0.5630379024459999
ACH-000963,-0.5981163537690001
ACH-000968,-0.36679379272
ACH-000969,-0.462699627891
ACH-000973,-0.363953620313
ACH-000974,-0.38297076005099995
ACH-000975,-0.577698588665
ACH-000976,-0.351932868698
ACH-000978,-0.0498002323018
ACH-000980,-0.41473213091399996
ACH-000984,-0.352133677353
ACH-000986,-0.343338121598
ACH-000988,-0.39070687096699996
ACH-000993,-0.524643482161
ACH-000994,-0.460655098309
ACH-000996,-0.828772365738
ACH-001001,-0.464184711968
ACH-001020,-0.274599175069
ACH-001028,-0.49922009181599997
ACH-001031,-0.589818316358
ACH-001038,-0.5205702034699999
ACH-001048,-0.40596748799500004
ACH-001050,-0.42644291475
ACH-001053,-0.6895453265929999
ACH-001054,-0.319048405795
ACH-001061,-0.47563552959
ACH-001067,-0.286564564831
ACH-001075,-0.257455636259
ACH-001096,-0.471552557556
ACH-001128,-0.6975881555069999
ACH-001134,-0.272249049796
ACH-001151,-0.49867121744099996
ACH-001163,-0.44186284081
ACH-001164,-0.656689675497
ACH-001173,-0.43741737724
ACH-001183,-0.356861352043
ACH-001184,-0.6009560324350001
ACH-001190,-0.727826182024
ACH-001192,-0.665479399005
ACH-001193,-0.402843192024
ACH-001196,-0.398433901549
ACH-001197,-0.507381253381
ACH-001205,-0.291112166214
ACH-001211,-0.48451344343900005
ACH-001212,-0.48276490325800003
ACH-001228,-0.6121100528360001
ACH-001232,-0.376748366039
ACH-001239,-0.476941133036
ACH-001274,-0.461988851448
ACH-001275,-0.5982250712389999
ACH-001277,-0.297743495169
ACH-001278,-0.47641842128300005
ACH-001280,-1.0113572935100001
ACH-001283,-0.645840473466
ACH-001289,-0.08703786230709999
ACH-001295,-0.49055571509499996
ACH-001300,-0.796572372775
ACH-001301,-0.524367792778
ACH-001302,-0.476355483852
ACH-001303,-0.373094285082
ACH-001306,-0.7502987994679999
ACH-001318,-0.514182339121
ACH-001322,-0.515328470148
ACH-001328,-0.310614661431
ACH-001332,-0.555838647935
ACH-001333,-0.40433855073299996
ACH-001336,-0.465683504793
ACH-001340,-0.41753744731299997
ACH-001346,-0.634911731572
ACH-001353,-0.424128801115
ACH-001354,-0.356512323011
ACH-001367,-0.30466196715599997
ACH-001368,-0.384273795537
ACH-001374,-0.604639503399
ACH-001375,-0.20708703158
ACH-001377,-0.331121678216
ACH-001380,-0.39463742104000005
ACH-001391,-0.6146379962080001
ACH-001407,-0.576620667852
ACH-001408,-0.5166115248300001
ACH-001413,-0.35794526180299996
ACH-001430,-0.855180197476
ACH-001431,-0.5092327737210001
ACH-001450,-0.8307506162109999
ACH-001496,-0.388435589129
ACH-001500,-0.391852708095
ACH-001521,-0.537533018098
ACH-001523,-0.35081237450099995
ACH-001532,-0.265666570958
ACH-001536,-0.359479883469
ACH-001550,-0.422762398197
ACH-001552,-0.7095861603829999
ACH-001554,-0.518150474373
ACH-001645,-0.28216022828299997
ACH-001654,-0.6530970146149999
ACH-001715,-0.430428744415
ACH-001735,-0.5203453561829999
ACH-001736,-0.449364063307
ACH-001737,-0.5130367587100001
ACH-001740,-0.278514755515
ACH-001745,-0.43925496945
ACH-001750,-0.6488092970170001
ACH-001765,-0.467083156646
ACH-001956,-0.456716924736
ACH-001957,-0.373427662221
