,PDZD9 (255762)
ACH-000004,-0.14216086145
ACH-000007,0.10375337134
ACH-000009,-0.18002361354899998
ACH-000011,-0.040574685596800004
ACH-000012,-0.151711242596
ACH-000013,-0.248934623615
ACH-000014,-0.120595878916
ACH-000015,-0.21922908554
ACH-000017,-0.0272701361208
ACH-000018,-0.018959790122599997
ACH-000019,0.0190955322142
ACH-000021,-0.290945770313
ACH-000022,0.0073786154118
ACH-000025,-0.24192698766399998
ACH-000028,-0.06725853882050001
ACH-000030,-0.159522049786
ACH-000035,-0.13221953147600002
ACH-000036,-0.107549668847
ACH-000037,-0.099055214071
ACH-000039,-0.215578802828
ACH-000040,-0.171835560836
ACH-000041,-0.00827050821134
ACH-000042,-0.275749392144
ACH-000045,-0.0833786498281
ACH-000047,-0.108731822576
ACH-000052,0.167394971526
ACH-000053,-0.167783394815
ACH-000054,-0.0849569295802
ACH-000055,-0.0665482249212
ACH-000060,0.08460295928139999
ACH-000067,-0.22694686297
ACH-000070,-0.142460111008
ACH-000075,-0.0904139492131
ACH-000078,-0.136155300481
ACH-000082,-0.17297520036400002
ACH-000085,-0.153407967866
ACH-000086,-0.0240477596433
ACH-000087,-0.119245107457
ACH-000092,-0.13647140231799998
ACH-000095,-0.131732181083
ACH-000097,-0.157390939421
ACH-000098,-0.230746099274
ACH-000099,-0.110296932793
ACH-000108,-0.16697654001700002
ACH-000113,-0.124084083223
ACH-000115,-0.242698221375
ACH-000116,-0.166666677393
ACH-000118,-0.157235563354
ACH-000120,-0.268964881181
ACH-000123,-0.15047510477099998
ACH-000127,-0.231681969245
ACH-000128,-0.0454519968296
ACH-000132,-0.230391154282
ACH-000133,-0.22769760637699998
ACH-000137,-0.24639662643500002
ACH-000138,-0.220554761811
ACH-000142,-0.130391372984
ACH-000143,0.165748088036
ACH-000146,-0.242302684248
ACH-000148,-0.30680834382100003
ACH-000150,-0.0757502326529
ACH-000152,0.00410756269763
ACH-000153,-0.284385905143
ACH-000159,-0.0878838456126
ACH-000160,-0.169296502476
ACH-000163,-0.271324085431
ACH-000167,-0.358449000354
ACH-000168,-0.246550375196
ACH-000169,-0.025749980077400002
ACH-000178,-0.05712673384880001
ACH-000182,-0.0237358530998
ACH-000183,-0.0780383439826
