,FIBIN (387758)
ACH-000004,0.12332583962400001
ACH-000007,-0.0724081573376
ACH-000009,-0.128325413355
ACH-000011,-0.015059725512700002
ACH-000012,0.04862507568919999
ACH-000013,0.029011053357
ACH-000014,-0.20823018532600002
ACH-000015,0.015271450057
ACH-000017,-0.012497425128799998
ACH-000018,-0.066030124594
ACH-000019,-0.196669594978
ACH-000021,-0.0506446741868
ACH-000022,-0.208138833282
ACH-000025,-0.20088764969200001
ACH-000028,-0.194812892202
ACH-000030,-0.08881768390619998
ACH-000035,-0.158146594412
ACH-000036,-0.16501604921
ACH-000037,-0.142715612732
ACH-000039,0.0207691857459
ACH-000040,0.031894995514000005
ACH-000041,0.25873434756200003
ACH-000042,-0.207543238174
ACH-000045,-0.21960243488000003
ACH-000047,0.030139781057000003
ACH-000052,-0.274088244881
ACH-000053,0.0190135012681
ACH-000054,-0.0306167618868
ACH-000055,0.0147158187155
ACH-000060,-0.121996336082
ACH-000067,-0.0596194109225
ACH-000070,-0.00468341036697
ACH-000075,0.126036190957
ACH-000078,0.0235180828191
ACH-000082,-0.043664973319300006
ACH-000085,0.059957216341699995
ACH-000086,0.04522070447650001
ACH-000087,0.25837714595600003
ACH-000092,0.150924896149
ACH-000095,-0.15117497407400002
ACH-000097,0.054646620256400005
ACH-000098,-0.0302401811411
ACH-000099,-0.13136910868499999
ACH-000108,-0.150153883884
ACH-000113,0.018201130253599998
ACH-000115,0.058408331132500005
ACH-000116,-0.026920168852300003
ACH-000118,-0.0612343349785
ACH-000120,-0.10061424614299999
ACH-000123,-0.0839624527275
ACH-000127,-0.00992531256059
ACH-000128,0.0141608392294
ACH-000132,0.0635782234803
ACH-000133,-0.11846345195699999
ACH-000137,-0.194711250264
ACH-000138,-0.132386662701
ACH-000142,-0.08714494912999998
ACH-000143,0.143115595559
ACH-000146,-0.1543198113
ACH-000148,-0.163376253957
ACH-000150,-0.120512244762
ACH-000152,0.195707727443
ACH-000153,-0.00634278602927
ACH-000159,-0.07643187474989999
ACH-000160,0.12415898874000002
ACH-000163,0.029684964525099996
ACH-000167,-0.04539250443580001
ACH-000168,-0.0670576285112
ACH-000169,0.134725448136
ACH-000178,0.028117194925799997
ACH-000182,0.0205065466991
ACH-000183,0.0537386872504
ACH-000188,0.00863434005445
ACH-000189,-0.125139038035
ACH-000190,-0.0183483559045
ACH-000198,-0.156639550769
ACH-000204,-0.11554566877999999
ACH-000206,-0.0628177611768
ACH-000207,-0.0871011362541
ACH-000211,-0.016529617075200002
ACH-000215,0.039319694693699996
ACH-000221,-0.0636881538119
ACH-000222,-0.024691042898400004
ACH-000223,-0.00137084495611
ACH-000226,-0.205757676623
ACH-000227,0.0273785840605
ACH-000228,0.007197670564060001
ACH-000231,-0.055710188143100005
ACH-000232,-0.133599067849
ACH-000233,0.020751216665799998
ACH-000234,0.104065346056
ACH-000235,-0.10318311304099999
ACH-000237,0.0868201782908
ACH-000238,-0.0625071270636
ACH-000243,0.0166512613637
