,ACAD8 (27034)
ACH-000004,0.23954998803199998
ACH-000007,0.08247134655439999
ACH-000009,0.173767077914
ACH-000011,0.23913783793200002
ACH-000012,0.14105792188
ACH-000013,0.299611201722
ACH-000014,0.116911912556
ACH-000015,0.28670788933499997
ACH-000017,0.0526148899933
ACH-000018,0.30097704551800003
ACH-000019,0.192546035491
ACH-000021,0.354902872214
ACH-000022,0.129974732125
ACH-000025,0.350397166124
ACH-000028,0.257007668164
ACH-000030,0.252575953785
ACH-000035,0.258532419934
ACH-000036,0.196669582813
ACH-000037,0.0483678045746
ACH-000039,0.134602124978
ACH-000040,0.170760359913
ACH-000041,0.118990866456
ACH-000042,0.360412589151
ACH-000045,0.24580461640299997
ACH-000047,0.09966239818520001
ACH-000052,0.282468988176
ACH-000053,0.159816839782
ACH-000054,0.145256204384
ACH-000055,0.0936597035935
ACH-000060,0.187621163966
ACH-000067,0.287705274274
ACH-000070,0.248343904902
ACH-000075,0.115651801629
ACH-000078,0.0897609534129
ACH-000082,0.165705687359
ACH-000085,0.0725123740931
ACH-000086,0.396577819331
ACH-000087,0.335276084425
ACH-000092,0.224381180397
ACH-000095,0.154632986749
ACH-000097,0.143945173517
ACH-000098,0.132246733604
ACH-000099,0.0381962786224
ACH-000108,0.242473338345
ACH-000113,0.39449947993900003
ACH-000115,0.0194790095898
ACH-000116,0.41050271448799996
ACH-000118,0.19936214122999998
ACH-000120,0.200957186059
ACH-000123,0.0642646238984
ACH-000127,0.217486524027
ACH-000128,0.16917535017299998
ACH-000132,0.10295167097999999
ACH-000133,0.210083061538
ACH-000137,0.12143101601
ACH-000138,0.107665094594
ACH-000142,0.256550400109
ACH-000143,0.166470637444
ACH-000146,0.179954541997
ACH-000148,0.198179532776
ACH-000150,0.21207866015500001
ACH-000152,0.275590723517
ACH-000153,-0.00362995714638
ACH-000159,0.156052900272
ACH-000160,0.446750294062
ACH-000163,0.131883074272
ACH-000167,0.42019090655
ACH-000168,0.252823760101
ACH-000169,0.20684873997
ACH-000178,0.15261784060900002
ACH-000182,0.137450858512
ACH-000183,0.139424187768
ACH-000188,0.151114751458
ACH-000189,0.189844220311
ACH-000190,0.322644033532
ACH-000198,0.145030930959
ACH-000204,0.0687987259661
ACH-000206,0.187787515014
ACH-000207,0.33845142473300005
ACH-000211,0.197678504267
ACH-000215,0.134849088201
ACH-000221,0.270164717555
ACH-000222,0.304140148521
ACH-000223,0.100044973911
ACH-000226,0.20436825360199998
ACH-000227,0.1415850562
ACH-000228,0.32509054898899997
ACH-000231,0.12718859750199998
ACH-000232,0.284705922846
ACH-000233,0.240844839664
ACH-000234,0.39496495782499996
ACH-000235,0.221379597153
ACH-000237,0.192599531893
ACH-000238,0.43013522426600004
ACH-000243,0.251289781584
