,CSTF2T (23283)
ACH-000294,-0.18011358823100002
ACH-000295,-0.451092456954
ACH-000296,-0.16864471559099997
ACH-000302,-0.0177836654255
ACH-000304,0.217475066553
ACH-000307,0.026376158678200003
ACH-000308,-0.0520637960057
ACH-000310,-0.00911514644508
ACH-000311,0.197518619361
ACH-000312,0.205375600904
ACH-000315,0.234921382746
ACH-000316,-0.127644844912
ACH-000317,-0.06960016453369999
ACH-000318,0.0596622542234
ACH-000319,-0.06894913240969999
ACH-000320,0.15909335877
ACH-000322,0.167086012378
ACH-000323,-0.179093255358
ACH-000324,0.00693829712854
ACH-000329,0.10394568486099999
ACH-000330,0.0623629548353
ACH-000331,-0.227786794859
ACH-000332,0.027795882181700003
ACH-000334,-0.057134893510800006
ACH-000335,-0.316185664437
ACH-000336,0.07906358227589999
ACH-000337,-0.0602844191335
ACH-000339,-0.0940345780186
ACH-000341,-0.140626557846
ACH-000348,-0.198801597021
ACH-000350,0.00757589190052
ACH-000352,0.102487431434
ACH-000356,0.15784252243799998
ACH-000361,-0.0638544518348
ACH-000362,-0.166885387504
ACH-000363,0.05371691969359999
ACH-000364,0.07688629163380001
ACH-000365,0.109122095857
ACH-000366,0.07180819797989998
ACH-000368,0.0150181064307
ACH-000374,-0.01246018306
ACH-000375,-0.142085846038
ACH-000376,0.039713748227199995
ACH-000381,0.017194675669
ACH-000383,0.015490124975999999
ACH-000387,0.053070289497999995
ACH-000389,0.141591623026
ACH-000390,-0.0222340969363
ACH-000393,-0.0581232885757
ACH-000395,0.154550296284
ACH-000397,0.0155587856759
ACH-000401,-0.0343935696143
ACH-000402,0.23768658200800002
ACH-000403,-0.00156890790103
ACH-000404,-0.36333243937200005
ACH-000406,-0.013838395667600001
ACH-000407,-0.14151042808
ACH-000408,0.191573571611
ACH-000410,0.143478354267
ACH-000411,-0.1672675135
ACH-000414,-0.032598896539099996
ACH-000415,-0.0700487079847
ACH-000416,-0.0181787107729
ACH-000420,-0.135691116124
ACH-000421,-0.0205758785619
ACH-000424,-0.168700687946
ACH-000425,-0.174525426945
ACH-000426,-0.0864448291044
ACH-000427,-0.025959943673999997
ACH-000433,0.210503754663
ACH-000436,0.161956036186
ACH-000444,-0.00952717803967
ACH-000445,-0.054026964278999993
ACH-000448,-0.0212226935591
ACH-000450,-0.175311267174
ACH-000452,0.0258184120725
ACH-000454,0.11930816586899999
ACH-000458,0.221379771602
ACH-000459,0.197758652762
ACH-000460,0.00408778179339
ACH-000461,0.14024779860099998
ACH-000463,0.034606487648099996
ACH-000464,-0.37500303383
ACH-000466,-0.0688192366809
ACH-000467,0.08061722948080001
ACH-000468,0.0347903628058
ACH-000469,0.0831536254884
ACH-000470,-0.114875192182
ACH-000471,0.00835450862429
ACH-000472,-0.07139502971060001
ACH-000473,-0.133163386258
ACH-000475,-0.0236330447656
ACH-000476,0.114040540395
ACH-000477,-0.100349276072
ACH-000480,-0.166662931966
ACH-000481,0.0168050372853
ACH-000483,0.07947621234560001
ACH-000484,0.168711742018
ACH-000485,0.0141022743539
ACH-000486,-0.0726616011751
ACH-000487,0.036643599140199996
ACH-000488,0.0123769866949
ACH-000490,-0.20547671811
ACH-000491,0.0576285387493
ACH-000495,0.10205295128599999
ACH-000496,-0.128706462149
ACH-000499,0.17571612516600002
ACH-000500,-0.09585009247189999
ACH-000502,0.00034731087884599997
ACH-000503,0.08992094609269999
ACH-000505,-0.200145338104
ACH-000507,0.08341014885800001
ACH-000510,0.0225063096597
ACH-000511,0.0627924525072
ACH-000512,-0.0455736481817
ACH-000516,-0.260715112611
ACH-000517,0.0892894746515
ACH-000518,0.119344827134
ACH-000520,0.212322055352
ACH-000521,0.141324821377
ACH-000522,0.00977696057749
ACH-000524,-0.0438884692929
ACH-000527,0.0760805667064
ACH-000528,0.028863085474600002
ACH-000537,-0.0054762232797600004
ACH-000541,0.132794843027
ACH-000542,0.0686733272605
ACH-000544,-0.110724412423
ACH-000545,0.0839872247191
ACH-000547,-0.0828257380131
ACH-000548,0.029266134158299997
ACH-000549,-0.180669799831
ACH-000550,-0.0287117767385
ACH-000552,0.043557426990900004
ACH-000556,0.111157018963
ACH-000557,0.0153691278258
ACH-000570,-0.0772253159042
ACH-000571,-0.09810466672589999
ACH-000573,-0.125784111722
ACH-000576,0.024365712711900002
ACH-000580,0.0629999280983
ACH-000584,0.20368662234
ACH-000585,0.08674385608480001
ACH-000588,0.167295127503
ACH-000589,-0.0241006508477
ACH-000591,0.15507182676
ACH-000593,0.106038637821
ACH-000600,-0.13010853726299998
ACH-000601,0.0368195852102
ACH-000604,0.11340601191199999
ACH-000605,-0.17358252887800002
ACH-000606,-0.08311817821110001
ACH-000608,-0.0449258550287
ACH-000614,-0.000414584551404
ACH-000616,-0.052177018324800005
ACH-000618,0.114544984178
ACH-000619,0.101272435768
ACH-000620,0.0738101851087
ACH-000621,-0.0670002136269
ACH-000622,0.0217633172297
ACH-000623,-0.27926916958799997
ACH-000624,-0.0460687717832
ACH-000627,0.119989294777
ACH-000630,-0.0115465843419
ACH-000632,0.115645427836
ACH-000633,0.0128649001505
ACH-000637,0.09794949711930001
ACH-000638,0.050461816971
ACH-000646,0.388392074145
ACH-000647,-0.00024550895022599996
ACH-000648,-0.20826532728500002
ACH-000649,0.0066821176054099995
ACH-000651,-0.044620656192500004
ACH-000652,0.194473589308
ACH-000653,0.109373985832
ACH-000657,-0.0655200898202
ACH-000658,0.102454643543
ACH-000661,-0.108874908977
ACH-000662,0.0644158504605
ACH-000663,0.0885215974326
ACH-000665,0.0598909044434
ACH-000671,0.0406335656497
ACH-000673,0.062258053419399995
ACH-000676,-0.0633829203644
ACH-000677,-0.19672322553399998
ACH-000681,-0.058785647589099994
ACH-000682,0.0026324780385700002
ACH-000683,-0.0661132117099
ACH-000684,-0.30433737549
ACH-000688,-0.238380927043
ACH-000693,0.09107672713510001
ACH-000694,0.00030848875248100003
ACH-000695,0.131840703383
ACH-000696,-0.201332878579
ACH-000697,-0.170035776034
ACH-000699,-0.0189916111707
ACH-000701,0.147643988891
ACH-000706,0.08763224695760001
ACH-000711,-0.0479911079837
ACH-000713,0.21789443224100002
ACH-000714,0.107656246828
ACH-000718,0.08997292192539999
ACH-000720,-0.0288660467679
ACH-000721,-0.0075384719880299995
ACH-000724,0.00381215379778
ACH-000725,-0.169436033875
ACH-000732,-0.25760915480700003
ACH-000734,0.0403040545019
ACH-000735,0.0387884972673
ACH-000736,-0.0419271371936
ACH-000738,-0.0648285621676
ACH-000746,-0.0223270245536
ACH-000747,-0.179589159397
ACH-000748,-0.0545121077464
ACH-000753,0.11781809088800001
ACH-000756,0.10896634974500001
ACH-000757,-0.0630551157123
ACH-000758,-0.111688653807
ACH-000760,0.0698182504507
ACH-000763,-0.141486603308
ACH-000764,0.148321323277
ACH-000765,0.049771570868699995
ACH-000766,0.114915656208
ACH-000767,0.0275925522969
ACH-000768,0.0017257283955799997
ACH-000769,-0.18261629196100002
ACH-000770,0.0358199805865
ACH-000771,0.0725335568497
ACH-000773,0.0724892567635
ACH-000776,0.10445218348999999
ACH-000777,0.043314876082
ACH-000778,-0.12001622538
ACH-000781,0.0868044963531
ACH-000782,-0.0568108534555
ACH-000783,0.0394596157188
ACH-000784,0.00035667396917699994
ACH-000785,-0.134024540143
ACH-000787,0.11806531527599999
ACH-000788,-0.0834134287295
ACH-000791,0.0770386804286
ACH-000792,0.09884030381060001
ACH-000794,0.07106420023410001
ACH-000796,-0.0123001821622
ACH-000799,0.155594005354
ACH-000800,-0.0715091122246
ACH-000802,-0.138130756491
ACH-000804,-0.0674854379185
ACH-000805,0.0937151307332
ACH-000809,0.139336190711
ACH-000810,0.21812783636900002
ACH-000811,0.11794101352499999
ACH-000817,0.17156141355
ACH-000819,-0.0441325120218
ACH-000820,-0.00402565212893
ACH-000821,-0.0282695032809
ACH-000822,-0.0746353803268
ACH-000823,0.04986792066430001
ACH-000824,0.051754779395699994
ACH-000827,0.0691925107516
ACH-000829,0.216731858003
ACH-000831,0.0647047750533
ACH-000832,-0.15930714698100001
ACH-000833,0.296672129373
ACH-000834,-0.059664726208800006
ACH-000835,-0.0344838875052
ACH-000836,0.0241855318161
ACH-000837,0.0209906772521
ACH-000838,-0.333346796791
ACH-000839,0.0392760342614
ACH-000840,-0.117497599044
ACH-000841,0.0558349339831
ACH-000843,-0.105565949778
ACH-000846,-0.145178085647
ACH-000847,-0.184585267322
ACH-000848,-0.16034495477299998
ACH-000849,-0.0265587145828
ACH-000851,-0.11956253878699999
ACH-000855,-0.0407478006041
ACH-000856,0.03538376932869999
ACH-000858,-0.10382356268300001
ACH-000859,-0.11197569578199999
ACH-000861,-0.0529598181045
ACH-000862,-0.0022966810034599997
ACH-000865,0.00200590040674
ACH-000866,-0.0694101941763
ACH-000867,-0.0433246400684
ACH-000869,-0.226189446853
ACH-000872,-0.126882145489
ACH-000873,0.117860670809
ACH-000876,0.021724621650400004
ACH-000878,-0.0936552539741
ACH-000880,-0.18705486953699998
ACH-000881,-0.047294819996499995
ACH-000882,0.21748806895
ACH-000884,0.0188113866943
ACH-000885,0.021244010803900003
ACH-000887,0.0526883963007
ACH-000888,0.051226285277199995
ACH-000889,0.0722548935008
ACH-000890,-0.345032776654
ACH-000896,-0.0454702427868
ACH-000898,-0.101387817469
ACH-000900,0.036762482741000004
ACH-000901,-0.113385195393
ACH-000905,-0.17815603685400003
ACH-000906,-0.0936692707209
ACH-000907,-0.0280917562041
ACH-000910,0.070276409842
ACH-000911,0.133083068002
ACH-000912,0.10699266165799999
ACH-000913,0.08649510872510001
ACH-000915,0.0180881725544
ACH-000916,-0.0537513464564
ACH-000917,0.0718799161742
ACH-000921,-0.0393444907081
ACH-000924,-0.0504007178637
ACH-000926,0.125309128238
ACH-000928,0.116160129401
ACH-000929,-0.0940335494288
ACH-000932,0.21202736390500002
ACH-000935,0.0849249869737
ACH-000936,0.00163091655068
ACH-000937,0.016525363559
ACH-000938,0.11304378482699999
ACH-000939,0.059947123517199996
ACH-000941,0.0382759088257
ACH-000943,0.09149344738489998
ACH-000946,-0.116564088805
ACH-000947,-0.12061660956499999
ACH-000948,-0.164597440448
ACH-000950,0.055805321685800005
ACH-000953,0.0355488872084
ACH-000957,-0.0635964115372
ACH-000958,-0.0720137077081
ACH-000960,-0.162114615508
ACH-000963,0.0422276830025
ACH-000968,-0.113473638783
ACH-000969,-0.0729873135232
ACH-000973,0.0234021466334
ACH-000974,0.023591183397900003
ACH-000975,-0.0445509262075
ACH-000976,0.0846305394006
ACH-000978,0.18647370630899998
ACH-000980,-0.0421603027985
ACH-000984,-0.021986194890400004
ACH-000986,0.005589677234670001
ACH-000988,0.010507206178899999
ACH-000993,0.16815492334899998
ACH-000994,-0.298170018762
ACH-000996,-0.13054634744899998
ACH-001001,0.0166734858901
ACH-001020,0.14004495725
ACH-001028,-0.0135788753773
ACH-001031,0.370023986153
ACH-001038,-0.005491754369439999
ACH-001048,0.0157039832982
ACH-001050,0.0876075173965
ACH-001053,-0.0200234439137
ACH-001054,0.00560049193586
ACH-001061,-0.138485797376
ACH-001067,-0.012286563618
ACH-001075,0.182994400121
ACH-001096,0.112836061355
ACH-001128,-0.129830892719
ACH-001134,-0.291983149067
ACH-001151,-0.223396520952
ACH-001163,0.127994571138
ACH-001164,-0.161191355639
ACH-001173,0.0184911589821
ACH-001183,-0.17783657036800002
ACH-001184,0.29029049113600003
ACH-001190,0.10345126971100001
ACH-001192,-0.000203377520187
ACH-001193,-0.0623852029969
ACH-001196,0.0351591937104
ACH-001197,-0.26002807443500003
ACH-001205,-0.108700602698
ACH-001211,-0.09988929493200001
ACH-001212,-0.304091552122
ACH-001228,0.0706196507077
ACH-001232,-0.024271548341
ACH-001239,0.00768982876105
ACH-001274,0.210734076598
ACH-001275,0.0409734350008
ACH-001277,0.0839183547492
ACH-001278,-0.028959919673700003
ACH-001280,0.133204204893
ACH-001283,-0.044502562462300006
ACH-001289,0.0991585171198
ACH-001295,-0.116920057376
ACH-001300,0.117594212115
ACH-001301,0.100145953631
ACH-001302,0.104294787872
ACH-001303,0.21257557037099997
ACH-001306,0.0516637023279
ACH-001318,-0.0550341692256
ACH-001322,0.0177601489651
ACH-001328,0.11568017279000001
ACH-001332,0.287208292957
ACH-001333,-0.0753803678819
ACH-001336,0.013898990997500001
ACH-001340,0.0523915234074
ACH-001346,-0.09700650965230001
ACH-001353,-0.0217957469238
ACH-001354,0.0212003904435
ACH-001367,-0.010923206665700002
ACH-001368,-0.022758646618
ACH-001374,0.11768985628900001
ACH-001375,-0.127468031396
ACH-001377,-0.0978195918956
ACH-001380,0.0605915716494
ACH-001391,-0.10382619794399998
ACH-001407,-0.0400315204777
ACH-001408,0.109569425197
ACH-001413,-0.244139956488
ACH-001430,-0.291688217985
ACH-001431,-0.112016846659
ACH-001450,0.5731349130560001
ACH-001496,0.0961934330883
ACH-001500,-0.0537595762809
ACH-001521,-0.15671820605999998
ACH-001523,0.122184965932
ACH-001532,-0.11052185156500001
ACH-001536,-0.828202286969
ACH-001550,-0.02865600165
ACH-001552,0.0853920659137
ACH-001554,-0.08054205782210001
ACH-001645,0.059995346948999995
ACH-001654,0.272550322357
ACH-001715,0.017793617876500002
ACH-001735,0.038980030392699996
ACH-001736,-0.21679760582199997
ACH-001737,0.300682503688
ACH-001740,0.192373550455
ACH-001745,0.052546794700199996
ACH-001750,0.137706143772
ACH-001765,-0.160511381324
ACH-001956,0.0191786898919
ACH-001957,-0.144991306821
