,PDXDC1 (23042)
ACH-000296,-0.155726356546
ACH-000302,-0.0645706835233
ACH-000304,-0.14463993703199998
ACH-000307,-0.05752845787600001
ACH-000308,-0.292996360623
ACH-000310,-0.25769210324700004
ACH-000311,-0.249265335716
ACH-000312,-0.274712575967
ACH-000315,-0.133678393607
ACH-000316,-0.0825098940752
ACH-000317,-0.156061013411
ACH-000318,-0.131925404335
ACH-000319,-0.277997383504
ACH-000320,-0.455763896073
ACH-000322,-0.125434026352
ACH-000323,-0.15677725657
ACH-000324,-0.162946182298
ACH-000329,-0.487662048912
ACH-000330,-0.26017616480300004
ACH-000331,-0.04015131393469999
ACH-000332,-0.11531745238399999
ACH-000334,-0.476715950801
ACH-000335,-0.619056585119
ACH-000336,-0.17953836998300002
ACH-000337,-0.24183480200399998
ACH-000339,-0.229340428253
ACH-000341,-0.329678269504
ACH-000348,-0.201087464384
ACH-000350,0.0815937316797
ACH-000352,-0.15023243798900002
ACH-000356,-0.38749806660999997
ACH-000361,-0.433020885677
ACH-000362,-0.0781706995147
ACH-000363,-0.119347723465
ACH-000364,-0.00883549033286
ACH-000365,-0.165366631532
ACH-000366,-0.16261711955
ACH-000368,-0.37138491156900005
ACH-000374,-0.11672359215
ACH-000375,-0.116235691754
ACH-000376,-0.0806910480735
ACH-000381,-0.173472349288
ACH-000383,0.0153006477907
ACH-000387,-0.20578736263099998
ACH-000389,-0.049472956154699994
ACH-000390,-0.107758506701
ACH-000393,-0.30961275454799997
ACH-000395,-0.21083863043499998
ACH-000397,-0.38370349013899996
ACH-000401,-0.164790045524
ACH-000402,0.139730448759
ACH-000403,-0.172507175193
ACH-000404,-0.23982368488699998
ACH-000406,-0.341340898744
ACH-000407,-0.11841500210200001
ACH-000408,-0.041656268967400004
ACH-000410,-0.187954855061
ACH-000411,-0.017453100300200003
ACH-000414,-0.259368228481
ACH-000415,-0.0956430633174
ACH-000416,-0.294034459386
ACH-000420,-0.0559882151564
ACH-000421,-0.017385416281299998
ACH-000424,-0.317263165022
ACH-000425,-0.312144447421
ACH-000426,0.055764198666699995
ACH-000427,-0.0804054390015
ACH-000433,-0.160021405525
ACH-000436,-0.06137437255869999
ACH-000444,-0.0505780726513
ACH-000445,-0.104103044824
ACH-000448,0.010506436171799999
ACH-000450,-0.30506121659200003
ACH-000452,-0.179658856593
ACH-000454,-0.36829294683799996
ACH-000458,-0.164375179941
ACH-000459,-0.247108315066
ACH-000460,-0.127434234669
ACH-000461,-0.27407630270399996
ACH-000463,-0.27867729387400003
ACH-000464,-0.033742961208
ACH-000466,-0.19698439482299998
ACH-000467,-0.17185570383999998
ACH-000468,-0.411058816416
ACH-000469,-0.110103740802
ACH-000470,-0.119646266295
ACH-000471,-0.17175410397100002
ACH-000472,-0.271891079463
ACH-000473,-0.17301922651999999
ACH-000475,-0.068315381507
ACH-000476,-0.113722832476
ACH-000477,-0.22277893601
ACH-000480,-0.0392897648007
ACH-000481,-0.151231014949
ACH-000483,-0.36103833565899995
ACH-000484,0.23040245065200002
ACH-000485,-0.00996659722125
ACH-000486,-0.00866039591567
ACH-000487,-0.024095398727799998
ACH-000488,-0.0665475625759
ACH-000490,-0.108268444762
ACH-000491,-0.0233017814337
ACH-000495,-0.42859088119000005
ACH-000496,-0.244184868971
ACH-000499,-0.0636927399747
ACH-000500,0.111335293485
ACH-000502,-0.183438420214
ACH-000503,-0.0199533486242
ACH-000505,-0.276567978562
ACH-000507,-0.201272230521
ACH-000510,-0.130782785251
ACH-000511,-0.12101612603800001
ACH-000512,-0.10390731977800001
ACH-000516,-0.30507310489100004
ACH-000517,-0.23751240296700002
ACH-000518,0.024011207587700003
ACH-000520,-0.480405635928
ACH-000521,-0.10818920226199999
ACH-000522,-0.19506324353100002
ACH-000524,0.011862861866899999
ACH-000527,-0.11943954604399999
ACH-000528,-0.0026951742177
ACH-000537,-0.225997201477
ACH-000541,-0.345738566533
ACH-000542,-0.25739208017799997
ACH-000544,-0.0448612465148
ACH-000545,-0.201012945301
ACH-000547,-0.10135343424000001
ACH-000548,-0.426433007364
ACH-000549,-0.16664398305400002
ACH-000550,-0.50319319957
ACH-000552,0.0151482555737
ACH-000556,-0.49430852171800005
ACH-000557,-0.046390517774599994
ACH-000570,-0.171955660086
ACH-000571,0.00847612757305
ACH-000573,-0.10333637082599999
ACH-000576,-0.031774750706099995
ACH-000580,0.06729344696259999
ACH-000584,-0.142897460316
ACH-000585,-0.134326947375
ACH-000588,-0.0425382380798
ACH-000589,-0.148093696651
ACH-000591,-0.270696777377
ACH-000593,-0.28059836032499996
ACH-000600,-0.24800392036600002
ACH-000601,-0.150255084137
ACH-000604,-0.156623740639
ACH-000605,-0.045814838763699996
ACH-000606,-0.210047403303
ACH-000608,-0.20643026241999998
ACH-000614,-0.0374240780521
ACH-000616,-0.120265612336
ACH-000618,-0.111581126567
ACH-000619,-0.151383293946
ACH-000620,-0.167326151194
ACH-000621,-0.16971264677099998
ACH-000622,0.054102225164
ACH-000623,-0.136333874986
ACH-000624,-0.09382936313899999
ACH-000627,-0.013946960664299998
ACH-000630,-0.16164046013900002
ACH-000632,-0.315751309055
ACH-000633,-0.23241144712900003
ACH-000637,-0.0810416296341
ACH-000638,-0.22867459086
ACH-000646,-0.19034167759799997
ACH-000647,-0.118483065865
ACH-000648,-0.138089703986
ACH-000649,-0.29480901454
ACH-000651,-0.393374646711
ACH-000652,-0.08805298427139999
ACH-000653,-0.24771491633499998
ACH-000657,-0.0915936634554
ACH-000658,-0.49032135823600004
ACH-000661,-0.335773052788
ACH-000662,-0.23028022139600002
ACH-000663,0.026884353730900003
ACH-000665,0.180654218176
ACH-000671,-0.11502708451199999
ACH-000673,-0.138618263599
ACH-000676,-0.0964828624663
ACH-000677,-0.0348158812145
ACH-000681,-0.11123349113500001
ACH-000682,-0.17550481398499998
ACH-000683,-0.22175228802400002
ACH-000684,-0.30535732508499996
ACH-000688,-0.1190973574
ACH-000693,-0.0132098030695
ACH-000694,-0.106301504267
ACH-000695,-0.303275950091
ACH-000696,-0.13253504170299998
ACH-000697,-0.0314854660718
ACH-000699,-0.27474860005699997
ACH-000701,0.0023911205115399996
ACH-000706,-0.0265914339872
ACH-000711,-0.111918250882
ACH-000713,-0.339039491176
ACH-000714,-0.287316831565
ACH-000718,-0.16207062595399999
ACH-000720,-0.0491853201281
ACH-000721,-0.407327877848
ACH-000724,-0.0440358343743
ACH-000725,-0.15338519474
ACH-000732,0.0295113438612
ACH-000734,-0.027363309821599995
ACH-000735,-0.026449731730200002
ACH-000736,-0.216716867977
ACH-000738,-0.256140653346
ACH-000746,-0.175376500505
ACH-000747,-0.237185101248
ACH-000748,-0.275573359265
ACH-000753,-0.270054752745
ACH-000756,-0.234501257982
ACH-000757,-0.194746198342
ACH-000758,-0.220802576371
ACH-000760,-0.08584886233969999
ACH-000763,-0.22350737292800002
ACH-000764,-0.058174694709000004
ACH-000765,-0.395898225444
ACH-000766,-0.126191759081
ACH-000767,-0.38409857871799996
ACH-000768,-0.270775669841
ACH-000769,-0.275978306443
ACH-000770,-0.28536456334000004
ACH-000771,-0.0661204763802
ACH-000773,-0.159571900832
ACH-000776,-0.26567400259199997
ACH-000777,-0.214102045417
ACH-000778,-0.114824663802
ACH-000781,0.0306715274459
ACH-000782,-0.222599370815
ACH-000783,-0.194779653257
ACH-000784,-0.165746160927
ACH-000785,-0.12297677506100001
ACH-000787,-0.00896595351365
ACH-000788,-0.0829980484783
ACH-000791,-0.287956130518
ACH-000792,-0.114694115853
ACH-000794,0.018926398684400002
ACH-000796,-0.135637486168
ACH-000799,0.045617744322600004
ACH-000800,-0.186287776912
ACH-000802,-0.24627436489
ACH-000804,-0.0833563585948
ACH-000805,-0.129342729925
ACH-000809,0.144928822494
ACH-000810,-0.224987170062
ACH-000811,-0.268712024857
ACH-000817,-0.18963738523600002
ACH-000819,0.07835699318089999
ACH-000820,-0.106839022002
ACH-000821,-0.25068011525899997
ACH-000822,-0.08925034088580001
ACH-000823,-0.101936261665
ACH-000824,0.06602404106189999
ACH-000827,-0.0875907486851
ACH-000829,-0.0862685242378
ACH-000831,-0.35497216136799997
ACH-000832,-0.0247926189189
ACH-000833,-0.258782115666
ACH-000834,-0.522058342174
ACH-000835,-0.0103202602663
ACH-000836,-0.202348117487
ACH-000837,-0.10234886592800001
ACH-000838,0.08183937225839999
ACH-000839,-0.23034320711800002
ACH-000840,-0.0940760837198
ACH-000841,-0.260323699101
ACH-000843,0.17894124684300003
ACH-000846,-0.200058691969
ACH-000847,0.250691138572
ACH-000848,-0.115024662216
ACH-000849,-0.136152015539
ACH-000851,-0.24071126223900002
ACH-000855,0.07103411519280001
ACH-000856,-0.392048385214
ACH-000858,0.0403931119948
ACH-000859,0.09321832797639999
ACH-000861,-0.244591749089
ACH-000862,-0.397204095807
ACH-000865,0.0305941737258
ACH-000866,-0.19727995204799997
ACH-000867,-0.0879973076065
ACH-000869,-0.223989751597
ACH-000872,0.0750355061111
ACH-000873,-0.243284615438
ACH-000876,-0.0932043393289
ACH-000878,0.015080439814999999
ACH-000880,-0.101080620598
ACH-000881,-0.128575319221
ACH-000882,0.0207757011535
ACH-000884,-0.283741348204
ACH-000885,-0.391134390484
ACH-000887,0.09678821736289998
ACH-000888,-0.353045822272
ACH-000889,-0.147471253169
ACH-000890,-0.22128453864999997
ACH-000896,-0.20333545550700002
ACH-000898,-0.0453280007915
ACH-000900,-0.21492319816599997
ACH-000901,-0.263687445661
ACH-000905,-0.414763325303
ACH-000906,0.0325237646192
ACH-000907,-0.348985494129
ACH-000910,-0.239011103318
ACH-000911,-0.163775328079
ACH-000912,-0.0990357913437
ACH-000913,-0.156873027626
ACH-000915,-0.124156215233
ACH-000916,-0.0280860180773
ACH-000917,-0.021131270123400003
ACH-000921,-0.28894883957199996
ACH-000924,-0.09928088985739998
ACH-000926,-0.447094783838
ACH-000928,-0.124557241679
ACH-000929,-0.0523829227955
ACH-000932,-0.014486651957300001
ACH-000935,-0.0861393267904
ACH-000936,-0.156838088157
ACH-000937,-0.116209075855
ACH-000938,0.00239104060335
ACH-000939,-0.130737456272
ACH-000941,-0.328619687286
ACH-000943,-0.062465745412499996
ACH-000946,-0.167247907061
ACH-000947,-0.11587313398499999
ACH-000948,0.0362830306795
ACH-000950,-0.213489234972
ACH-000953,0.09544924423969998
ACH-000957,-0.0239959719203
ACH-000958,-0.133028983825
ACH-000960,-0.188512367579
ACH-000963,-0.151222868589
ACH-000968,-0.11552351319700001
ACH-000969,-0.143654412988
ACH-000973,-0.32021362760600003
ACH-000974,-0.039208903394199995
ACH-000975,-0.314546635895
ACH-000976,-0.267243914849
ACH-000978,-0.431014599847
ACH-000980,-0.156859329263
ACH-000984,-0.400975037311
ACH-000986,-0.295639126912
ACH-000988,-0.08801423806019999
ACH-000993,-0.10226676549699999
ACH-000994,-0.249096767708
ACH-000996,-0.0331176162402
ACH-001001,-0.187972199632
ACH-001020,-0.00584649770408
ACH-001028,-0.223094228497
ACH-001031,-0.19590111993200002
ACH-001038,-0.0728878652622
ACH-001048,-0.158790580044
ACH-001050,-0.273146615851
ACH-001053,-0.19900212882100002
ACH-001054,-0.204817502244
ACH-001061,-0.27430022214
ACH-001067,-0.359293968826
ACH-001075,-0.14900368223
ACH-001096,-0.14849891452
ACH-001128,-0.308053405455
ACH-001134,-0.18749613744399998
ACH-001151,-0.0876524986191
ACH-001163,-0.14282986536800002
ACH-001164,0.045016171047599994
ACH-001173,-0.0965806949096
ACH-001183,-0.44289379416999997
ACH-001184,-0.137878694855
ACH-001190,-0.0973769331059
ACH-001192,0.007135401585680001
ACH-001193,-0.24102520740699998
ACH-001196,-0.371594421465
ACH-001197,-0.06878834232919999
ACH-001205,-0.29483570874000004
ACH-001211,-0.168736349822
ACH-001212,-0.0474540421995
ACH-001228,-0.0798772140307
ACH-001232,-0.168071030273
ACH-001239,-0.268571388203
ACH-001274,-0.09667398051539998
ACH-001275,-0.08716475577199999
ACH-001277,0.0672029895082
ACH-001278,-0.09194235009139999
ACH-001280,-0.389719326482
ACH-001283,-0.0807088767767
ACH-001289,-0.158825447951
ACH-001295,-0.108337721223
ACH-001300,-0.197120526498
ACH-001301,-0.205685562201
ACH-001302,-0.260208890887
ACH-001303,-0.259293574624
ACH-001306,-0.068907319511
ACH-001318,-0.06466392511300001
ACH-001322,-0.16784345066
ACH-001328,-0.174158717192
ACH-001332,0.0166806897453
ACH-001333,-0.239004242673
ACH-001336,-0.415429245735
ACH-001340,-0.30842114235199997
ACH-001346,0.040018971244300004
ACH-001353,-0.248361496255
ACH-001354,-0.377129470384
ACH-001367,-0.0159559036747
ACH-001368,-0.220674865959
ACH-001374,-0.0598468163822
ACH-001375,-0.308240112729
ACH-001377,-0.242204312845
ACH-001380,-0.05267199451309999
ACH-001391,-0.332210825719
ACH-001407,-0.145453721914
ACH-001408,-0.305124286094
ACH-001413,-0.237521160363
ACH-001430,-0.5060349914410001
ACH-001431,-0.0767181646473
ACH-001450,-0.11208738454299999
ACH-001496,-0.206486108545
ACH-001500,-0.191776624479
ACH-001521,-0.279618167163
ACH-001523,-0.070583995155
ACH-001532,-0.313756035908
ACH-001536,-0.0951271896657
ACH-001550,0.0641051494566
ACH-001552,-0.23164794747900003
ACH-001554,-0.310819093635
ACH-001645,-0.0753036922676
ACH-001654,-0.17282506713399998
ACH-001715,-0.21195459593899998
ACH-001735,-0.321252866167
ACH-001736,-0.0983524538192
ACH-001737,-0.2986849686
ACH-001740,-0.17301076624000003
ACH-001745,-0.146831197047
ACH-001750,-0.20719954898899998
ACH-001765,-0.35202687151100004
ACH-001956,-0.312257533282
ACH-001957,-0.385602819539
