,RPLP1 (6176)
ACH-000004,-0.826672235165
ACH-000007,-1.07809581425
ACH-000009,-0.941939595716
ACH-000011,-1.0042671298499999
ACH-000012,-1.05589577471
ACH-000013,-1.18037907115
ACH-000014,-1.1979024554
ACH-000015,-0.8828331067919999
ACH-000017,-1.05384206692
ACH-000018,-1.07146654375
ACH-000019,-0.9228531400200001
ACH-000021,-0.888970382629
ACH-000022,-1.08488494285
ACH-000025,-0.937495018917
ACH-000028,-1.02277877303
ACH-000030,-1.10550943187
ACH-000035,-0.9108800206859999
ACH-000036,-0.9462685969589999
ACH-000037,-0.8532874221860001
ACH-000039,-1.0889993945999998
ACH-000040,-0.944981433889
ACH-000041,-0.996606346701
ACH-000042,-0.927521919642
ACH-000045,-0.974448733305
ACH-000047,-1.00036905194
ACH-000052,-1.02172573543
ACH-000053,-0.853236339579
ACH-000054,-1.06973549495
ACH-000055,-1.02669465125
ACH-000060,-0.8562711524079999
ACH-000067,-0.998960844094
ACH-000070,-0.963287695491
ACH-000075,-1.0883724413
ACH-000078,-1.09969671893
ACH-000082,-0.99205711692
ACH-000085,-0.751711053376
ACH-000086,-0.8436908864049999
ACH-000087,-1.0658321246100002
ACH-000092,-0.9574595991949999
ACH-000095,-1.18599510324
ACH-000097,-1.10515821309
ACH-000098,-1.0680261293200002
ACH-000099,-1.1136721504
ACH-000108,-1.07414303137
ACH-000113,-0.974006129711
ACH-000115,-1.02303378275
ACH-000116,-0.9630149275390001
ACH-000118,-0.9004504474609999
ACH-000120,-0.798821674033
ACH-000123,-0.742520161499
ACH-000127,-1.05690239578
ACH-000128,-1.11333572943
ACH-000132,-1.1728774138200002
ACH-000133,-0.896871780599
ACH-000137,-1.2684081023
ACH-000138,-0.983413462499
ACH-000142,-1.06291093779
ACH-000143,-0.8303093731110001
ACH-000146,-1.12949199502
ACH-000148,-1.24564578957
ACH-000150,-0.958798135953
ACH-000152,-0.990653032824
ACH-000153,-0.7594004790440001
ACH-000159,-1.2125685240700002
ACH-000160,-1.06124389866
ACH-000163,-1.0289498290799999
ACH-000167,-0.318903151002
ACH-000168,-0.917059498424
ACH-000169,-0.8925066487630001
ACH-000178,-0.9630007835179999
ACH-000182,-0.930484588216
ACH-000183,-1.1146798201500001
ACH-000188,-1.1708235620799998
ACH-000189,-1.02319026254
ACH-000190,-0.811651918626
ACH-000198,-1.2395755354200002
ACH-000204,-1.04762987267
ACH-000206,-1.23229941826
ACH-000207,-0.9645255004100001
ACH-000211,-1.13678864252
ACH-000215,-0.885174464461
ACH-000221,-1.00985122824
ACH-000222,-1.0685041104100002
ACH-000223,-0.9428874683299999
ACH-000226,-0.915514769089
ACH-000227,-1.45952410118
ACH-000228,-1.10179570005
ACH-000231,-1.0566196014899998
ACH-000232,-1.13092391779
ACH-000233,-0.985322087594
ACH-000234,-1.02582704607
ACH-000235,-0.8343232966240001
ACH-000237,-0.774218579341
ACH-000238,-1.1176028156
ACH-000243,-0.9344239939710001
ACH-000244,-0.8075837596709999
ACH-000246,-0.8634182988310001
ACH-000248,-0.984332018432
ACH-000250,-0.979216384373
ACH-000251,-0.7507575993960001
ACH-000253,-0.8520912862250001
ACH-000255,-0.9957651824200001
ACH-000256,-1.10041178275
ACH-000257,-1.03911641509
ACH-000258,-1.4666269404199999
ACH-000259,-1.12035093875
ACH-000260,-1.11076357763
ACH-000261,-1.14199383712
ACH-000262,-1.0687868783299999
ACH-000263,-1.09948107519
ACH-000264,-0.94976087839
ACH-000265,-0.897582052228
ACH-000266,-1.00144322282
ACH-000272,-1.15762668492
ACH-000273,-1.2065928612299999
ACH-000274,-1.21343887332
ACH-000277,-1.0987089163400001
ACH-000278,-0.7818242154999999
ACH-000279,-0.9633528801919999
ACH-000280,-1.0677289948100002
ACH-000281,-0.8328811688750001
ACH-000288,-1.134886845
ACH-000291,-0.9851069257680001
ACH-000293,-1.12911312574
ACH-000294,-0.677145774593
ACH-000295,-1.11347784435
ACH-000296,-0.845473764521
ACH-000302,-1.23960570741
ACH-000304,-0.776605955703
ACH-000307,-0.979901163536
ACH-000308,-0.7697834967399999
ACH-000310,-1.12628173456
ACH-000311,-1.1068626160200001
ACH-000312,-1.11577866953
ACH-000315,-0.747818276258
ACH-000316,-1.0232282080500001
ACH-000317,-0.791800659049
ACH-000318,-1.08234170936
ACH-000319,-1.0389233681299999
ACH-000320,-0.9178838199189999
ACH-000322,-1.13161606199
ACH-000323,-0.9161134142499999
ACH-000324,-0.947560978995
ACH-000329,-1.26607344855
ACH-000330,-0.6499812940240001
ACH-000331,-0.9085891309180001
ACH-000332,-0.8749805902850001
ACH-000334,-1.23463618909
ACH-000335,-1.07061855649
ACH-000336,-0.953805272657
ACH-000337,-1.30580203677
ACH-000339,-1.10016114086
ACH-000341,-1.45438626141
ACH-000348,-0.948357337413
ACH-000350,-1.16286091795
ACH-000352,-0.930493258663
ACH-000356,-1.03542277239
ACH-000361,-1.0386275145100001
ACH-000362,-1.14052600424
ACH-000363,-1.22895780833
ACH-000364,-0.98929175074
ACH-000365,-1.0808415824
ACH-000366,-1.2667924795299998
ACH-000368,-1.05203195981
ACH-000374,-0.701672403298
ACH-000375,-0.961189437564
ACH-000376,-1.12319377955
ACH-000381,-1.12435946382
ACH-000383,-1.21796903913
ACH-000387,-0.859548557894
ACH-000389,-0.825706483146
ACH-000390,-0.602245434009
ACH-000393,-1.27696096716
ACH-000395,-1.0196984572299999
ACH-000397,-0.869142636795
ACH-000401,-0.810210851849
ACH-000402,-0.98114473169
ACH-000403,-1.1226551449200002
ACH-000404,-1.00672211128
ACH-000406,-0.771371965586
ACH-000407,-1.05888022762
ACH-000408,-0.9693025638580001
ACH-000410,-0.8371382613670001
ACH-000411,-0.950397292946
ACH-000414,-0.9655143628149999
ACH-000415,-0.9621485079700001
ACH-000416,-0.81377052246
ACH-000420,-1.1285582616399998
ACH-000421,-0.906893249572
ACH-000424,-1.19978101985
ACH-000425,-0.911228198693
ACH-000426,-1.57092250788
ACH-000427,-0.878543712995
ACH-000433,-0.837846678014
ACH-000436,-0.986102779355
ACH-000444,-0.8775049685100001
ACH-000445,-0.8707041999519999
ACH-000448,-1.14451321249
ACH-000450,-0.774499122279
ACH-000452,-0.978379625149
ACH-000454,-0.858574189851
ACH-000458,-0.851973984213
ACH-000459,-0.9357748965200001
ACH-000460,-1.04023756184
ACH-000461,-0.893321908855
ACH-000463,-1.00072138974
ACH-000464,-0.8695292966859999
ACH-000466,-0.7236717442399999
ACH-000467,-0.72998088898
ACH-000468,-0.8768905237469999
ACH-000469,-1.1077163541
ACH-000470,-1.18166278095
ACH-000471,-1.0241336678200001
ACH-000472,-1.1998897684899998
ACH-000473,-1.2253368493
ACH-000475,-1.0009207020200002
ACH-000476,-0.977818786779
ACH-000477,-1.25199236315
ACH-000480,-1.2876175595000001
ACH-000481,-1.26522109093
ACH-000483,-0.9300744569949999
ACH-000484,-1.1558739180500002
ACH-000485,-0.9354169248190001
ACH-000486,-0.9015160984620001
ACH-000487,-0.967326540967
ACH-000488,-0.955375556856
ACH-000490,-0.947732758077
ACH-000491,-1.13073219571
ACH-000495,-1.1153640129
ACH-000496,-0.904051754892
ACH-000499,-0.959703473743
ACH-000500,-1.18003336318
ACH-000502,-0.965196243091
ACH-000503,-1.2576377064700002
ACH-000505,-0.814651677279
ACH-000507,-0.981724758406
ACH-000510,-0.989678393111
ACH-000511,-0.975129889862
ACH-000512,-0.869115063846
ACH-000516,-1.11301004595
ACH-000517,-0.921106788548
ACH-000518,-0.989899237351
