,CST3 (1471)
ACH-000004,-0.232988649231
ACH-000007,-0.292611566222
ACH-000009,0.23703320541700001
ACH-000011,-0.49274353784999997
ACH-000012,-0.193989456833
ACH-000013,-0.167015791447
ACH-000014,-0.24446448542
ACH-000015,-0.164847765683
ACH-000017,-0.44529239261299997
ACH-000018,-0.247072998462
ACH-000019,-0.27758927293
ACH-000021,-0.08780329101569999
ACH-000022,-0.164862138422
ACH-000025,-0.111903394297
ACH-000028,-0.317144875279
ACH-000030,-0.0818415610306
ACH-000035,-0.575579282071
ACH-000036,-0.316514294755
ACH-000037,-0.330719845314
ACH-000039,-0.183668734424
ACH-000040,-0.32837582474800003
ACH-000041,-0.198861540304
ACH-000042,-0.125033464834
ACH-000045,-0.184328788228
ACH-000047,-0.249233126572
ACH-000052,-0.14570064862600002
ACH-000053,-0.22962890354200002
ACH-000054,-0.08033343687160001
ACH-000055,-0.143654435881
ACH-000060,-0.45629169058200003
ACH-000067,-0.513367860166
ACH-000070,-0.269589793568
ACH-000075,-0.26531822670899996
ACH-000078,-0.0672349131043
ACH-000082,-0.297139438829
ACH-000085,-0.48477550331999997
ACH-000086,-0.125237741534
ACH-000087,-0.333257162929
ACH-000092,-0.253932816223
ACH-000095,-0.236543632523
ACH-000097,-0.419355968275
ACH-000098,-0.23328909399
ACH-000099,-0.130894243597
ACH-000108,-0.23005874163400003
ACH-000113,0.017083924765
ACH-000115,-0.118209306561
ACH-000116,-0.227503586985
ACH-000118,-0.133663255439
ACH-000120,-0.109976232366
ACH-000123,-0.262411035243
ACH-000127,-0.110019735341
ACH-000128,-0.185565874873
ACH-000132,-0.15392747806399998
ACH-000133,-0.42794519386
ACH-000137,-0.293563346103
ACH-000138,-0.052372117839400004
ACH-000142,-0.196353839482
ACH-000143,-0.257754255859
ACH-000146,-0.201193898406
ACH-000148,-0.161690515367
ACH-000150,-0.332266123639
ACH-000152,-0.26552117299100003
ACH-000153,-0.27570207326499996
ACH-000159,-0.329378471022
ACH-000160,-0.231618660561
ACH-000163,-0.168807503457
ACH-000167,-0.557203222068
ACH-000168,-0.023864921036499998
ACH-000169,-0.365303638455
ACH-000178,-0.224620019813
ACH-000182,-0.384591683124
ACH-000183,-0.135870729982
ACH-000188,-0.0768286201863
ACH-000189,-0.223865669195
ACH-000190,-0.042523654046300007
ACH-000198,-0.20903762291499997
ACH-000204,-0.383951213434
ACH-000206,-0.180428362118
ACH-000207,-0.295179055235
ACH-000211,-0.316104703597
ACH-000215,-0.246990175634
ACH-000221,-0.282073372267
ACH-000222,-0.10497017679199999
ACH-000223,-0.21384238360999996
ACH-000226,-0.152108751858
ACH-000227,-0.035392376165900005
ACH-000228,-0.149352456823
ACH-000231,-0.278120224998
ACH-000232,-0.285175067604
ACH-000233,-0.21719039767499998
ACH-000234,-0.17338979120499998
ACH-000235,-0.283276164001
ACH-000237,-0.37774968501999995
ACH-000238,-0.428732531074
ACH-000243,-0.0919636558468
ACH-000244,0.0285615781183
ACH-000246,-0.151397550472
ACH-000248,-0.016905126263600002
ACH-000250,-0.232289233554
ACH-000251,-0.152737756236
ACH-000253,-0.515044552393
ACH-000255,-0.210226322168
ACH-000256,-0.406840861338
ACH-000257,-0.200847097438
ACH-000258,0.126019962797
ACH-000259,-0.309632121252
ACH-000260,-0.113002605838
ACH-000261,-0.188473673052
