,RUNX2 (860)
ACH-000004,-0.050156642462900004
ACH-000007,0.396091880392
ACH-000009,0.016435129085600002
ACH-000011,-0.20968151424000003
ACH-000012,-0.188652141833
ACH-000013,-0.148177446621
ACH-000014,-0.322189025729
ACH-000015,-0.100624268433
ACH-000017,-0.21255683472399997
ACH-000018,0.0937233115226
ACH-000019,-0.231392486514
ACH-000021,-0.131715288348
ACH-000022,-0.0445868957027
ACH-000025,0.0014537845088800003
ACH-000028,-0.345318057951
ACH-000030,-0.0241554073512
ACH-000035,-0.324455904337
ACH-000036,-0.407238927006
ACH-000037,-0.12457632279400001
ACH-000039,0.0284833374202
ACH-000040,-0.101635446571
ACH-000041,-0.188300762174
ACH-000042,-0.269179191765
ACH-000045,-0.22985873040899998
ACH-000047,-0.144883024096
ACH-000052,-0.264045246066
ACH-000053,-0.411031254427
ACH-000054,-0.126727069647
ACH-000055,-0.16928881819699998
ACH-000060,-0.250803795313
ACH-000067,-0.313273873277
ACH-000070,-0.0932592658986
ACH-000075,-0.40006590725999996
ACH-000078,-0.243927176101
ACH-000082,-0.295656723008
ACH-000085,0.04133442268780001
ACH-000086,-0.156244329938
ACH-000087,-0.0495786584186
ACH-000092,0.09549437645749999
ACH-000095,-0.119103021001
ACH-000097,-0.144661599555
ACH-000098,-0.123733199694
ACH-000099,-0.231505468361
ACH-000108,-0.209036731233
ACH-000113,-0.459116117483
ACH-000115,-0.284448897202
ACH-000116,-0.139433962247
ACH-000118,-0.0135834979062
ACH-000120,0.111899811405
ACH-000123,0.0343111265543
ACH-000127,-0.11099192725700001
ACH-000128,-0.23089271029199998
ACH-000132,0.247570332214
ACH-000133,-0.187462123024
ACH-000137,0.056456423160499994
ACH-000138,-0.141018719703
ACH-000142,-0.18572087586599997
ACH-000143,-0.434936419581
ACH-000146,-0.6224351857779999
ACH-000148,-0.176603911972
ACH-000150,0.0959700562988
ACH-000152,-0.17412788072299998
ACH-000153,-0.34042906392899996
ACH-000159,-0.141379638892
ACH-000160,-0.26006084117899997
ACH-000163,-0.421155422051
ACH-000167,-0.0664898292827
ACH-000168,-0.48067902600900003
ACH-000169,0.0237569302142
ACH-000178,-0.13559042506400001
ACH-000182,-0.224892342263
ACH-000183,-0.22547450653599999
ACH-000188,-0.058992740431
ACH-000189,-0.133314185216
ACH-000190,0.033347383673
ACH-000198,-0.0464608516271
ACH-000204,-0.627039638209
ACH-000206,-0.11741749955
ACH-000207,-0.357319903244
ACH-000211,-0.0791612855739
ACH-000215,-0.458227098575
ACH-000221,0.07651050964089999
ACH-000222,-0.310819312405
ACH-000223,-0.460054711158
ACH-000226,-0.116509473588
ACH-000227,-0.27725700723900004
ACH-000228,-0.5232980099369999
ACH-000231,-0.227740435771
ACH-000232,-0.34401718745800003
ACH-000233,-0.8888023869149999
ACH-000234,0.10241497569800001
ACH-000235,-0.143248085403
ACH-000237,0.00424694560372
ACH-000238,-0.237752765439
ACH-000243,-0.197783571254
ACH-000244,0.10108034850299999
ACH-000246,-0.0874320568183
ACH-000248,-0.165583650964
ACH-000250,-0.11967975363
ACH-000251,-0.41871568556100003
ACH-000253,-0.0204570439715
ACH-000255,0.15403574723400001
ACH-000256,-0.030020368077400002
ACH-000257,-0.142091151605
ACH-000258,0.09235408224099999
ACH-000259,-0.11106921396700001
ACH-000260,-0.14252881774
ACH-000261,-0.26136008059300003
ACH-000262,0.57151024986
ACH-000263,-0.308749395985
ACH-000264,-0.355534431375
ACH-000265,-0.337534475027
ACH-000266,-0.309715514122
ACH-000272,0.0395326267042
ACH-000273,-0.171853265032
ACH-000274,-0.178682114061
ACH-000277,0.0218340793321
ACH-000278,-0.039936103543800006
ACH-000279,-0.21049787469599998
ACH-000280,-0.160710318284
ACH-000281,-0.44604881216200004
ACH-000288,-0.0647024926759
ACH-000291,-0.172263252009
ACH-000293,-0.11391227361400001
ACH-000294,-0.019529815180099996
ACH-000295,-0.020232781717999998
ACH-000296,-0.15395453331800002
ACH-000302,-0.313452854078
ACH-000304,-0.30228821633999997
ACH-000307,-0.153001164321
ACH-000308,-0.24532222181299998
ACH-000310,-0.0910838722845
ACH-000311,-0.245800533046
ACH-000312,-0.19465788913600002
ACH-000315,-0.18366138111299998
ACH-000316,0.005727660705800001
ACH-000317,0.0510808271022
ACH-000318,-0.05816118652840001
ACH-000319,-0.212828221071
ACH-000320,-0.438176020547
ACH-000322,-0.07527505204110001
ACH-000323,-0.267763034324
ACH-000324,0.061035433053299996
ACH-000329,-0.355141924656
ACH-000330,-0.153137167356
ACH-000331,-0.204007547777
ACH-000332,-0.42681694578400003
ACH-000334,-0.143184737303
ACH-000335,-0.22982075909699998
ACH-000336,-0.624033494174
ACH-000337,-0.11324652463500001
ACH-000339,-0.340021987385
ACH-000341,-0.251010698562
ACH-000348,-0.101139070869
ACH-000350,-0.09053479697010001
ACH-000352,-0.17784839453899998
ACH-000356,-0.15241453332399998
ACH-000361,0.030902668452599997
ACH-000362,-0.503376745405
ACH-000363,-0.139159770232
ACH-000364,-0.36395009078
ACH-000365,-0.173462424261
ACH-000366,-0.102750517409
ACH-000368,-0.612606475422
ACH-000374,-0.07159918701989999
ACH-000375,-0.145250874649
ACH-000376,-0.480631885115
ACH-000381,0.0140553255069
ACH-000383,-0.390006690256
ACH-000387,-0.131215234592
ACH-000389,-0.330529144959
ACH-000390,-0.0951055246975
ACH-000393,-0.206644544408
ACH-000395,0.0207815237242
ACH-000397,-0.18608075522700002
ACH-000401,0.030288102975099998
ACH-000402,-0.195776963086
ACH-000403,0.0184690813995
ACH-000404,0.0761832440543
ACH-000406,-0.122274724766
ACH-000407,-0.0541793973825
ACH-000408,-0.0640184481781
ACH-000410,-0.670144293545
ACH-000411,-0.17252084509399998
ACH-000414,-0.27995102461
ACH-000415,-0.324569159772
ACH-000416,-0.175265814788
ACH-000420,-0.190816515476
ACH-000421,-0.24980307254700002
ACH-000424,-0.112578766127
ACH-000425,-0.246819313466
ACH-000426,-0.143067780885
ACH-000427,-0.0929574722172
ACH-000433,0.170178780403
ACH-000436,-0.183736892142
