,POLE2 (5427)
ACH-000375,-1.8345571407900003
ACH-000376,-1.83879411949
ACH-000381,-1.75575150178
ACH-000383,-1.53342667196
ACH-000387,-1.6533872022999998
ACH-000389,-1.36076793367
ACH-000390,-1.42756943099
ACH-000393,-1.6294950158000001
ACH-000395,-1.25606576939
ACH-000397,-1.43256130526
ACH-000401,-1.72733406868
ACH-000402,-2.01188278158
ACH-000403,-1.68871508769
ACH-000404,-1.61931188055
ACH-000406,-1.7358580636200003
ACH-000407,-1.42293240959
ACH-000408,-1.4236882542200002
ACH-000410,-1.71278298284
ACH-000411,-2.03850724242
ACH-000414,-1.7534902291799999
ACH-000415,-1.70168909591
ACH-000416,-1.7113647274200001
ACH-000420,-1.44377535575
ACH-000421,-1.6200723222100002
ACH-000424,-1.4736302726800001
ACH-000425,-1.69083316528
ACH-000426,-1.64300281252
ACH-000427,-1.6870227060799998
ACH-000433,-1.70902546722
ACH-000436,-1.8286862165
ACH-000444,-1.5967751605200002
ACH-000445,-1.20943342794
ACH-000448,-1.78068520461
ACH-000450,-1.9304662381
ACH-000452,-1.6204113480000002
ACH-000454,-1.17235529056
ACH-000458,-1.4254113744499999
ACH-000459,-1.97779773629
ACH-000460,-1.4623833505200001
ACH-000461,-1.5118806090399999
ACH-000463,-1.58156680433
ACH-000464,-1.38469092553
ACH-000466,-1.2504132725900001
ACH-000467,-1.6663177934600002
ACH-000468,-1.5523523101199999
ACH-000469,-1.69934686125
ACH-000470,-1.4837929135299999
ACH-000471,-1.5205828074599999
ACH-000472,-1.3739695744799998
ACH-000473,-1.6309751967
ACH-000475,-1.4785786829799998
ACH-000476,-2.0949239298099998
ACH-000477,-1.30162599651
ACH-000480,-1.4603429545700002
ACH-000481,-2.03691153623
ACH-000483,-2.2128631429700003
ACH-000484,-2.12689065055
ACH-000485,-1.22823550091
ACH-000486,-1.5181403199899999
ACH-000487,-1.64627747597
ACH-000488,-1.3063908403
ACH-000490,-1.3826448589899998
ACH-000491,-1.43654578299
ACH-000495,-1.8576786631
ACH-000496,-1.5437815860600002
ACH-000499,-1.58672714867
ACH-000500,-1.0732311714
ACH-000502,-1.41024355949
ACH-000503,-1.3705025056600002
ACH-000505,-1.59593406394
ACH-000507,-1.63007500053
ACH-000510,-1.81989899313
ACH-000511,-1.8237494274900001
ACH-000512,-1.9127020271200001
ACH-000516,-1.89490233855
ACH-000517,-1.7269339559799999
ACH-000518,-1.56037461134
ACH-000520,-1.745161049
ACH-000521,-1.30366294432
ACH-000522,-1.41830179883
ACH-000524,-2.00011443295
ACH-000527,-1.58793750092
ACH-000528,-1.59742730438
ACH-000537,-1.84305968455
ACH-000541,-1.97827516194
ACH-000542,-1.69788384461
ACH-000544,-1.6302949278299999
ACH-000545,-2.14564358135
ACH-000547,-1.6031813928
ACH-000548,-1.32104537959
ACH-000549,-1.23629976821
ACH-000550,-1.6977221297
ACH-000552,-1.4972667217299997
ACH-000556,-1.47819151668
ACH-000557,-1.66742887795
ACH-000570,-1.7634093304299998
ACH-000571,-2.33760114613
ACH-000573,-1.89871921132
ACH-000576,-1.7126641674
ACH-000580,-1.60312066146
ACH-000584,-1.6543819920299998
ACH-000585,-1.61546017142
ACH-000588,-1.7745280808200001
ACH-000589,-1.45919636009
ACH-000591,-1.91208114127
ACH-000593,-1.3417953676
ACH-000600,-2.03894274525
ACH-000601,-1.59329443994
ACH-000604,-1.8934666904099997
ACH-000605,-1.09684848715
ACH-000606,-1.44316532947
ACH-000608,-2.28994170958
ACH-000614,-1.34571814592
ACH-000616,-1.5725369079499998
ACH-000618,-1.7316728534599999
ACH-000619,-1.3270623807
ACH-000620,-1.59840903889
ACH-000621,-1.9172497179199999
ACH-000622,-2.4436115633
ACH-000623,-2.04874164605
ACH-000624,-1.64148143283
ACH-000627,-1.4138197320299999
ACH-000630,-1.56664936285
ACH-000632,-1.6695545624099999
ACH-000633,-1.31842739991
ACH-000637,-1.5576584267700002
ACH-000638,-1.5263054367500002
ACH-000646,-1.6079013147799999
ACH-000647,-1.4144784436200002
ACH-000648,-2.1289405311
ACH-000649,-2.01110384012
ACH-000651,-1.61147714311
ACH-000652,-1.85078210104
ACH-000653,-1.8902071684900001
ACH-000657,-1.68753406178
ACH-000658,-2.0214895659
ACH-000661,-1.5683806288600002
ACH-000662,-1.60712733352
ACH-000663,-1.3729710693000001
ACH-000665,-1.71882607716
ACH-000671,-1.7431914959900001
ACH-000673,-1.3936110155700001
ACH-000676,-1.53264044585
ACH-000677,-1.7219295690099998
ACH-000681,-1.7235915751
ACH-000682,-1.55727436973
ACH-000683,-1.92921707491
ACH-000684,-1.75565594037
ACH-000688,-1.9254067260699999
ACH-000693,-1.45940663
ACH-000694,-1.50928420637
ACH-000695,-1.8815027448099997
ACH-000696,-1.7232690652900002
ACH-000697,-1.8154177341599997
ACH-000699,-1.7180180423
ACH-000701,-1.55217648866
ACH-000706,-1.45525307363
ACH-000711,-1.6255289601499998
ACH-000713,-1.61834050963
ACH-000714,-2.04644082561
ACH-000718,-1.5623154078100001
ACH-000720,-1.64876553206
ACH-000721,-1.65569210935
ACH-000724,-1.7575496102700001
ACH-000725,-1.7983827478999999
ACH-000732,-1.53457065247
ACH-000734,-1.5986277961700002
ACH-000735,-1.43803155648
ACH-000736,-1.95719031051
ACH-000738,-1.72741521537
ACH-000746,-1.5931189617200001
ACH-000747,-1.76142779325
ACH-000748,-1.67317760088
ACH-000753,-1.7618538405400002
ACH-000756,-1.71532653372
ACH-000757,-1.8172074278900001
ACH-000758,-1.32213024144
ACH-000760,-1.65517631484
ACH-000763,-2.32383605069
ACH-000764,-1.5698630200600001
ACH-000765,-1.69120949722
ACH-000766,-1.46383655806
ACH-000767,-1.7489843998599996
ACH-000768,-1.44424340824
ACH-000769,-1.5740044825600001
ACH-000770,-1.85831097027
ACH-000771,-1.53825176009
ACH-000773,-1.55656099713
ACH-000776,-1.62655057897
ACH-000777,-1.58565063308
ACH-000778,-1.52711239754
ACH-000781,-1.63299593438
ACH-000782,-1.5810842357700001
ACH-000783,-1.81987702052
ACH-000784,-1.44453336604
ACH-000785,-1.6366901135299998
ACH-000787,-1.61711383899
ACH-000788,-1.62765288164
ACH-000791,-1.59099423285
ACH-000792,-1.57459494822
ACH-000794,-1.46416570864
ACH-000796,-1.57221889803
ACH-000799,-1.67805259676
ACH-000800,-1.67703532759
ACH-000802,-1.39477342692
ACH-000804,-1.4500465128100002
ACH-000805,-1.7200472845900001
ACH-000809,-1.87881187125
ACH-000810,-1.16537976275
ACH-000811,-1.9169626245400002
ACH-000817,-1.60579386958
ACH-000819,-1.5820180172799998
ACH-000820,-1.7437054742900002
ACH-000821,-1.7834654681
ACH-000822,-1.77711681125
ACH-000823,-1.4227049334399997
ACH-000824,-1.3482152220899999
ACH-000827,-1.46167652068
ACH-000829,-1.7462912136900002
ACH-000831,-1.7536556841
ACH-000832,-1.4092150315
ACH-000833,-1.8077797678999998
ACH-000834,-1.77078681038
ACH-000835,-1.5903074816299998
ACH-000836,-1.851588819
ACH-000837,-1.38639626132
ACH-000838,-2.01841397469
ACH-000839,-1.74881294187
ACH-000840,-1.5695372571500001
ACH-000841,-1.6770393027500001
ACH-000843,-1.8098877319099997
ACH-000846,-1.7593523535599997
ACH-000847,-1.50509049896
ACH-000848,-1.75165921749
ACH-000849,-1.8541071697799998
ACH-000851,-1.5182803463799999
ACH-000855,-1.4387548576299998
ACH-000856,-1.9799003517099998
ACH-000858,-1.3113818695000001
ACH-000859,-1.5033064296899998
ACH-000861,-1.85799298224
ACH-000862,-1.36777946496
ACH-000865,-1.5363293632700001
ACH-000866,-1.65630086145
ACH-000867,-1.6912688978000001
ACH-000869,-1.848448795
ACH-000872,-1.4055733702700002
ACH-000873,-1.53826030866
ACH-000876,-1.58768985183
ACH-000878,-1.0579856428399999
ACH-000880,-1.63420318044
ACH-000881,-1.7458061580400002
ACH-000882,-1.29262959013
ACH-000884,-1.3418793477
ACH-000885,-1.64090942354
ACH-000887,-1.43419941132
ACH-000888,-1.44186706936
ACH-000889,-1.56756950812
ACH-000890,-1.66605963053
ACH-000896,-1.63177962639
ACH-000898,-1.80450937409
ACH-000900,-1.47687316642
ACH-000901,-1.49391508001
ACH-000905,-1.4425947794100002
ACH-000906,-1.72564662558
ACH-000907,-1.78698567129
ACH-000910,-1.14691086686
ACH-000911,-1.73145388128
ACH-000912,-1.61112777632
ACH-000913,-1.99046707868
ACH-000915,-1.46577754387
ACH-000916,-2.06641952569
ACH-000917,-1.52526891373
ACH-000921,-1.7887399611900001
ACH-000924,-1.67260344239
ACH-000926,-1.61771783954
ACH-000928,-1.59756057713
ACH-000929,-1.52043973389
ACH-000932,-1.78481138208
ACH-000935,-1.85987970163
ACH-000936,-1.3611037229499998
ACH-000937,-1.72396697287
ACH-000938,-1.40296639276
ACH-000939,-1.51474220669
ACH-000941,-1.50822869246
ACH-000943,-1.55349940719
ACH-000946,-1.6886635263799998
ACH-000947,-1.54355329405
ACH-000948,-1.7054704827200002
ACH-000950,-1.6093332192200003
ACH-000953,-1.9340056122999998
ACH-000957,-1.84306690122
ACH-000958,-1.38594259659
ACH-000960,-1.44164859889
ACH-000963,-1.5472612569
ACH-000968,-1.29960295003
ACH-000969,-1.7810854056999998
ACH-000973,-1.53838731345
ACH-000974,-1.64907517463
ACH-000975,-1.64593809312
ACH-000976,-1.65087685794
ACH-000978,-1.4511924007700001
ACH-000980,-1.6944819514200002
ACH-000984,-1.5977694916
ACH-000986,-1.72250919247
ACH-000988,-1.49390176951
ACH-000993,-1.62395861715
ACH-000994,-1.4875819851700003
ACH-000996,-1.70574552261
ACH-001001,-1.39391658759
ACH-001020,-1.4901528927599998
ACH-001028,-1.78213513533
ACH-001031,-1.72641480007
ACH-001038,-1.8003157095599998
ACH-001048,-1.8015364860499998
ACH-001050,-1.77124378943
ACH-001053,-1.91263140604
ACH-001054,-1.6899825204199999
ACH-001061,-1.5894128921000001
ACH-001067,-1.71692885342
ACH-001075,-1.57877716924
ACH-001096,-1.60633489903
ACH-001128,-1.5455347017399998
ACH-001134,-1.86326907462
ACH-001151,-1.57739656599
ACH-001163,-1.5762743399
ACH-001164,-1.5420625252700002
ACH-001173,-1.6575850001199999
ACH-001183,-1.59390508904
ACH-001184,-1.48433999658
ACH-001190,-1.75107873271
ACH-001192,-1.8797027236300001
ACH-001193,-1.49383321466
ACH-001196,-1.9368395463799999
ACH-001197,-1.80277026155
ACH-001205,-1.9066963777900001
ACH-001211,-1.96986376602
ACH-001212,-1.2958544477399998
ACH-001228,-1.48196421639
ACH-001232,-1.65143425896
ACH-001239,-1.65741640984
ACH-001274,-1.5793480116299998
ACH-001275,-1.70954089104
ACH-001277,-1.7799663368799998
ACH-001278,-1.7572087980700002
ACH-001280,-2.0921580952200003
ACH-001283,-1.6845981778799999
ACH-001289,-1.707921482
ACH-001295,-1.6338270466299998
ACH-001300,-1.86658032023
ACH-001301,-1.67466930044
ACH-001302,-1.6692160812799999
ACH-001303,-1.8744571322
ACH-001306,-1.6210452035499998
ACH-001318,-1.66351981219
ACH-001322,-1.82090596588
ACH-001328,-1.31431617921
ACH-001332,-1.3523643011500002
ACH-001333,-1.36743585015
ACH-001336,-1.18977575804
ACH-001340,-1.61019088204
ACH-001346,-1.33058538882
ACH-001353,-1.5978890435799997
ACH-001354,-1.45037572805
ACH-001367,-1.2561241801899998
ACH-001368,-1.80842020324
ACH-001374,-1.28659101906
ACH-001375,-1.4202153768999999
ACH-001377,-1.69228893098
ACH-001380,-1.7988139913999999
ACH-001391,-1.6645763205700002
ACH-001407,-1.6749881888100002
ACH-001408,-1.64563049964
ACH-001413,-1.52398005757
ACH-001430,-1.54564671039
ACH-001431,-1.7004860898700003
ACH-001450,-1.35088306285
ACH-001496,-1.7409516924700001
ACH-001500,-1.6391929659600002
ACH-001521,-1.84878309553
ACH-001523,-1.66600817363
ACH-001532,-1.6919105265
ACH-001536,-1.3948289914200003
ACH-001550,-1.7325921029400002
ACH-001552,-1.7201205991
ACH-001554,-1.7216274184599998
ACH-001645,-1.99002613783
ACH-001654,-1.58420753066
ACH-001715,-2.1044610397
ACH-001735,-1.91996851816
ACH-001736,-1.8398116367
ACH-001737,-1.6967659046599999
ACH-001740,-1.5105765103
ACH-001745,-1.4293691759399998
ACH-001750,-1.59358953958
ACH-001765,-1.87835051055
ACH-001956,-1.9003715092500002
ACH-001957,-1.84380164432
