,VN1R2 (317701)
ACH-000004,0.299193955044
ACH-000007,0.054124327126199995
ACH-000009,0.033613109521
ACH-000011,0.16826012654199998
ACH-000012,0.103883664449
ACH-000013,0.13814242492999998
ACH-000014,0.158172011314
ACH-000015,0.11083021316700001
ACH-000017,0.0519103825153
ACH-000018,0.32044078588799996
ACH-000019,-0.171026917442
ACH-000021,0.0658344439652
ACH-000022,0.0933759065745
ACH-000025,0.233641902555
ACH-000028,0.367642862372
ACH-000030,0.0731571622151
ACH-000035,-0.0461115011671
ACH-000036,0.252986852717
ACH-000037,0.26806757635699996
ACH-000039,0.286641868556
ACH-000040,0.0574484262127
ACH-000041,0.351591714661
ACH-000042,0.234749181283
ACH-000045,0.452719284684
ACH-000047,0.2621180991
ACH-000052,0.191739979291
ACH-000053,-0.0007771685869089999
ACH-000054,0.16295391753900001
ACH-000055,0.23566205719799999
ACH-000060,0.261070936938
ACH-000067,0.002743620205
ACH-000070,0.216344882647
ACH-000075,0.219085202027
ACH-000078,0.056529272578699996
ACH-000082,0.169288701803
ACH-000085,0.101072095931
ACH-000086,-0.00556113830739
ACH-000087,0.18508969752300003
ACH-000092,0.202184229787
ACH-000095,0.20783613734900003
ACH-000097,0.035070130349
ACH-000098,0.09428537266110001
ACH-000099,0.246677179724
ACH-000108,0.0910810580662
ACH-000113,0.16905731003899999
ACH-000115,0.148747251182
ACH-000116,0.218109838058
ACH-000118,0.219821530371
ACH-000120,0.0609979851985
ACH-000123,0.081943630584
ACH-000127,0.206703929102
ACH-000128,0.25848265610800003
ACH-000132,0.30269358163000004
ACH-000133,0.17278583058
ACH-000137,0.330462775188
ACH-000138,0.0990980346745
ACH-000142,-0.0686641898515
ACH-000143,0.11300497058299999
ACH-000146,0.17984228137299998
ACH-000148,0.27733229612
ACH-000150,0.0792674707952
ACH-000152,0.236613191551
ACH-000153,0.20086354841200002
ACH-000159,0.213875584354
ACH-000160,0.261689772689
ACH-000163,0.431728968173
ACH-000167,0.278188147388
ACH-000168,0.0902878849635
ACH-000169,0.22302344539299998
ACH-000178,0.11437379601099999
ACH-000182,0.326213502963
ACH-000183,0.316720318327
ACH-000188,0.36287252371699996
ACH-000189,0.282341648001
ACH-000190,0.12917319639900002
ACH-000198,0.13042308042
ACH-000204,0.0753683386191
ACH-000206,-0.08453891266920001
ACH-000207,-0.046624152646699994
ACH-000211,0.10960262080199999
ACH-000215,0.291335426839
ACH-000221,0.20572148756900002
ACH-000222,0.0347109592672
ACH-000223,0.120331186228
ACH-000226,0.351291406274
ACH-000227,0.30889985119
ACH-000228,0.104689650011
ACH-000231,0.32407728729699997
ACH-000232,0.12158210777100001
ACH-000233,0.12261516642
ACH-000234,0.161243592021
ACH-000235,0.215264589461
ACH-000237,0.0715283311982
ACH-000238,0.25777351163600004
ACH-000243,0.105292877925
ACH-000244,0.427756479578
ACH-000246,0.267037500561
ACH-000248,-0.0804857370033
ACH-000250,0.144692486678
ACH-000251,0.2352888992
ACH-000253,0.252127964721
ACH-000255,0.20530065048
ACH-000256,0.125288826791
ACH-000257,0.287297603359
ACH-000258,0.499124864694
ACH-000259,0.0679273607008
ACH-000260,0.132951450562
ACH-000261,0.233597077552
ACH-000262,0.160631051651
ACH-000263,0.124335984984
ACH-000264,0.296597880858
ACH-000265,0.197111749877
ACH-000266,0.0530080776562
ACH-000272,0.20453428288199998
ACH-000273,0.135161915185
ACH-000274,0.303711958326
ACH-000277,0.182767641319
ACH-000278,-0.06095394870680001
ACH-000279,0.264210165427
ACH-000280,0.133977262227
ACH-000281,0.058241520679099996
ACH-000288,0.37688981147100004
ACH-000291,0.253877489964
ACH-000293,0.207296209324
ACH-000294,0.05563532435100001
ACH-000295,-0.00699823573546
ACH-000296,0.08685317642210001
ACH-000302,0.15001570505
ACH-000304,0.21943227505399998
ACH-000307,0.274983423517
ACH-000308,0.155616967143
ACH-000310,-0.134791936801
ACH-000311,-0.142837316442
ACH-000312,0.16558019554700001
ACH-000315,0.0
ACH-000316,0.36085144299800004
ACH-000317,0.392699077872
ACH-000318,0.283145250836
ACH-000319,0.14619503256799998
ACH-000320,0.0625130391077
ACH-000322,0.38054985704899996
ACH-000323,0.248337207542
ACH-000324,0.024700508645900003
ACH-000329,0.151811875007
ACH-000330,0.284289298092
ACH-000331,0.20079790609
ACH-000332,0.143571013264
ACH-000334,0.622726296647
ACH-000335,0.43349623390500003
ACH-000336,0.24976322219099997
ACH-000337,0.3372184854
ACH-000339,0.20516175222199998
ACH-000341,0.16565957858799998
ACH-000348,0.33931675939000006
ACH-000350,0.372369293836
ACH-000352,0.2436281054
ACH-000356,0.460765120917
ACH-000361,0.366794295866
ACH-000362,0.19022531620799998
ACH-000363,0.189618679891
ACH-000364,0.304240533905
ACH-000365,0.171644002335
ACH-000366,0.0602433714506
ACH-000368,0.265886951369
ACH-000374,0.26785812723499997
ACH-000375,0.35119178893700004
ACH-000376,0.250656835262
ACH-000381,0.282403437554
ACH-000383,0.15949524362700002
ACH-000387,0.117987809793
ACH-000389,0.125855536483
ACH-000390,0.0832855420811
ACH-000393,0.191406777124
ACH-000395,0.0926189378562
ACH-000397,0.128983096824
ACH-000401,0.249662891942
ACH-000402,0.24457630331099997
ACH-000403,0.268249881021
ACH-000404,0.387434783963
ACH-000406,0.146123350529
ACH-000407,-0.0895085435262
ACH-000408,0.20449550119399998
ACH-000410,0.162091734396
ACH-000411,0.115990387204
ACH-000414,0.042173396489199995
ACH-000415,0.172901327203
ACH-000416,0.167621774898
ACH-000420,0.288197353389
ACH-000421,0.279286879243
ACH-000424,0.18404530498500002
ACH-000425,0.211656598242
ACH-000426,0.140034155594
ACH-000427,0.33648196829000004
ACH-000433,0.352884420176
ACH-000436,0.269637669166
ACH-000444,0.0904287927221
ACH-000445,0.340905040195
ACH-000448,0.307870958356
ACH-000450,-0.184887649859
ACH-000452,0.127773993161
ACH-000454,0.0989927559329
ACH-000458,0.27364893811700003
ACH-000459,0.16959860402399998
ACH-000460,0.06163904262619999
ACH-000461,0.19314223092900001
ACH-000463,0.070824484835
ACH-000464,0.183763275811
ACH-000466,0.0017221930306600003
ACH-000467,0.20175127292800002
ACH-000468,0.09839622659660001
ACH-000469,0.19578650922000002
ACH-000470,0.0825456524578
ACH-000471,0.301556374478
ACH-000472,0.198411736496
ACH-000473,0.308115523613
ACH-000475,0.241594970381
ACH-000476,0.11200606160999999
ACH-000477,0.3642455776199999
ACH-000480,0.103275392395
ACH-000481,0.110199318384
ACH-000483,0.262062913914
ACH-000484,0.100482003737
ACH-000485,0.408555669274
ACH-000486,0.17319042300999998
ACH-000487,0.16385925347400002
ACH-000488,0.235773857368
ACH-000490,0.246673635425
ACH-000491,0.186326309936
ACH-000495,0.33833620159999994
ACH-000496,0.060871950017
ACH-000499,0.14128871549900002
ACH-000500,0.0701749537855
ACH-000502,0.00620807345508
ACH-000503,-0.16543237351099999
ACH-000505,-0.020159648673199998
ACH-000507,0.23692377289900002
ACH-000510,0.1189199384
ACH-000511,0.137913302816
ACH-000512,0.509605386535
ACH-000516,0.08784153038360001
ACH-000517,0.0830076168323
ACH-000518,0.248062539024
ACH-000520,0.32334125185199997
ACH-000521,0.14354461144000003
ACH-000522,0.302044342414
ACH-000524,0.227127101556
ACH-000527,0.192087014304
ACH-000528,0.0998327260913
ACH-000537,0.198060115403
ACH-000541,0.244941421212
ACH-000542,0.251781910046
ACH-000544,0.332371648224
ACH-000545,0.134557889396
ACH-000547,-0.142328159986
ACH-000548,0.305222522141
ACH-000549,0.12460495904300001
ACH-000550,0.300594442851
ACH-000552,0.20518870025699998
ACH-000556,0.136731309878
ACH-000557,0.18447629379799999
ACH-000570,0.184430357883
ACH-000571,0.151760604846
ACH-000573,0.31355211662099997
ACH-000576,0.12153530407299999
ACH-000580,0.307208758168
ACH-000584,0.15630263877999998
ACH-000585,0.044183341093600004
ACH-000588,0.19575517260800002
ACH-000589,0.0284748298338
ACH-000591,0.24651386735199998
ACH-000593,0.377640381207
ACH-000600,0.4008127724
ACH-000601,0.10395470513800001
ACH-000604,0.408213881216
ACH-000605,-0.029856831097200002
ACH-000606,0.262339390909
ACH-000608,0.09188261525329999
ACH-000614,0.309748229321
ACH-000616,0.16123529341600001
ACH-000618,0.177826560536
ACH-000619,0.178948973236
ACH-000620,0.159736573769
ACH-000621,0.264511544284
ACH-000622,0.272504098736
ACH-000623,0.2833033103
ACH-000624,0.27119836913400003
ACH-000627,-0.0416917298528
ACH-000630,0.261186437556
ACH-000632,0.20839185939899998
ACH-000633,-0.16998593624000002
ACH-000637,0.234940363713
ACH-000638,-0.013859833513700001
ACH-000646,0.13024108041
ACH-000647,0.27719617264199997
ACH-000648,-0.0348292859423
ACH-000649,0.173702046587
ACH-000651,0.240091453546
ACH-000652,0.17395950074900002
ACH-000653,0.104714141378
ACH-000657,0.182837364039
ACH-000658,0.044988324908400004
ACH-000661,0.246112781919
ACH-000662,0.310593827074
ACH-000663,0.24370477032200002
ACH-000665,0.164064399584
ACH-000671,0.215055373248
ACH-000673,0.18422617326299998
ACH-000676,0.137116835924
ACH-000677,0.0164140396189
ACH-000681,0.269384108043
ACH-000682,0.116248661749
ACH-000683,0.206525283094
ACH-000684,0.09620008595339999
ACH-000688,0.27027909159
ACH-000693,0.22560786431699997
ACH-000694,0.17040920224300002
ACH-000695,0.26088239003
ACH-000696,0.110262641952
ACH-000697,0.00167382789711
ACH-000699,0.349595024263
ACH-000701,0.238862009072
ACH-000706,0.209150553196
ACH-000711,0.157737542845
ACH-000713,0.07489703807539999
ACH-000714,0.222843470047
ACH-000718,0.13318356446
ACH-000720,0.18386994040600002
ACH-000721,0.20023344478500002
ACH-000724,0.34172983163099996
ACH-000725,-0.280404789612
ACH-000732,0.104674889299
ACH-000734,0.16259812958699998
ACH-000735,0.233120615929
ACH-000736,0.10246688066
ACH-000738,0.282709215923
ACH-000746,0.28376201493500003
ACH-000747,0.149763670223
ACH-000748,0.152230015789
ACH-000753,0.35261395873400003
ACH-000756,0.169082309888
ACH-000757,0.0102589475995
ACH-000758,0.353380203813
ACH-000760,0.0057779763997
ACH-000763,0.02201960355
ACH-000764,0.133851159276
ACH-000765,0.369392320466
