,SCPEP1 (59342)
ACH-000238,-0.581654004092
ACH-000243,-0.399276569444
ACH-000244,-0.446011047408
ACH-000246,-0.35096871378899996
ACH-000248,-0.392281014497
ACH-000250,-0.33978103495300005
ACH-000251,-0.059214043967399994
ACH-000253,-0.300092585622
ACH-000255,-0.397286850757
ACH-000256,-0.480241267896
ACH-000257,-0.46159212811899997
ACH-000258,-0.09890776540799999
ACH-000259,-0.307453832594
ACH-000260,-0.35745788814400004
ACH-000261,-0.197925014755
ACH-000262,-0.34628129249300005
ACH-000263,-0.29490106148899997
ACH-000264,-0.467315213495
ACH-000265,-0.462468349485
ACH-000266,-0.259356341219
ACH-000272,-0.37215403483000004
ACH-000273,-0.308497337838
ACH-000274,-0.470634973254
ACH-000277,-0.593649451982
ACH-000278,-0.230115573065
ACH-000279,-0.351540829234
ACH-000280,-0.29085167665600004
ACH-000281,-0.125308938711
ACH-000288,-0.454243001532
ACH-000291,-0.237912402474
ACH-000293,-0.317724892069
ACH-000294,-0.439268222191
ACH-000295,-0.531371711765
ACH-000296,-0.47241128864500004
ACH-000302,-0.23410033456999998
ACH-000304,-0.357413397839
ACH-000307,-0.344242896504
ACH-000308,-0.25369450537300003
ACH-000310,-0.51553665315
ACH-000311,-0.353775586445
ACH-000312,-0.398445228137
ACH-000315,-0.09441708100120001
ACH-000316,-0.27094462806200004
ACH-000317,-0.151024940622
ACH-000318,-0.263094775828
ACH-000319,-0.448201477382
ACH-000320,-0.371423021782
ACH-000322,-0.369479738018
ACH-000323,-0.48903740512599997
ACH-000324,-0.49944278392499997
ACH-000329,-0.308976889214
ACH-000330,-0.562541021351
ACH-000331,-0.291166791082
ACH-000332,-0.256892724397
ACH-000334,-0.539625034133
ACH-000335,-0.249367121408
ACH-000336,-0.244375282419
ACH-000337,-0.682499110216
ACH-000339,-0.408762508736
ACH-000341,-0.311549058533
ACH-000348,-0.32741214411499997
ACH-000350,-0.442875127937
ACH-000352,-0.259861853588
ACH-000356,-0.376256308529
ACH-000361,-0.312962072748
ACH-000362,-0.232862933373
ACH-000363,-0.295037971139
ACH-000364,-0.203959658089
ACH-000365,-0.36707271757700005
ACH-000366,-0.329058667962
ACH-000368,-0.390841284573
ACH-000374,-0.241404916837
ACH-000375,-0.376950561988
ACH-000376,-0.159502668146
ACH-000381,-0.341169380584
ACH-000383,-0.307597928347
ACH-000387,-0.309657015207
ACH-000389,-0.35770307420999997
ACH-000390,-0.43466555100800003
ACH-000393,-0.22867355219399998
ACH-000395,-0.252011065598
ACH-000397,-0.250132520229
ACH-000401,-0.204176251671
ACH-000402,-0.0217028127592
ACH-000403,-0.299549730678
ACH-000404,-0.21405999567899997
ACH-000406,-0.322406358112
ACH-000407,-0.61885474807
ACH-000408,-0.229515119709
ACH-000410,-0.214190898401
ACH-000411,-0.403156489543
ACH-000414,-0.42832786652800003
ACH-000415,-0.49896812333000007
ACH-000416,-0.483218760923
ACH-000420,-0.421857549499
ACH-000421,-0.35065534546800003
ACH-000424,-0.22246384014000004
ACH-000425,-0.397526241073
ACH-000426,-0.0193434649003
ACH-000427,-0.33668372784100004
ACH-000433,-0.506286019608
ACH-000436,-0.213404839993
ACH-000444,-0.48701811828900005
ACH-000445,-0.685336261317
ACH-000448,-0.22992885555999998
ACH-000450,-0.24782800951099998
ACH-000452,-0.284596903196
ACH-000454,-0.111898411701
ACH-000458,-0.25459358820300004
ACH-000459,-0.30877012031
ACH-000460,-0.288148032189
ACH-000461,-0.0404690931969
ACH-000463,-0.32183198921100004
ACH-000464,-0.153003887184
ACH-000466,-0.35872447578
ACH-000467,-0.40799092112400004
ACH-000468,-0.41165437759900003
ACH-000469,-0.309711550424
ACH-000470,-0.258700181173
ACH-000471,-0.421100170893
ACH-000472,-0.48142332900799994
ACH-000473,-0.3101414231
ACH-000475,-0.41799673940399995
ACH-000476,-0.37859758592200005
ACH-000477,-0.219530911602
ACH-000480,-0.247896391963
ACH-000481,-0.21541872602200002
ACH-000483,-0.133444450348
ACH-000484,-0.0653337008958
ACH-000485,-0.466882596889
ACH-000486,-0.440031409965
ACH-000487,-0.189148227302
ACH-000488,-0.35634765218599995
ACH-000490,-0.40315382382
ACH-000491,-0.285100490067
ACH-000495,-0.32753980964400004
ACH-000496,-0.30591049161600004
ACH-000499,-0.17184576920400002
ACH-000500,-0.312035300929
ACH-000502,-0.512558818237
ACH-000503,0.16745803915
ACH-000505,-0.441787794744
ACH-000507,-0.27999946458299996
ACH-000510,-0.383242750104
ACH-000511,-0.32066002887
ACH-000512,-0.379715386604
ACH-000516,-0.34684442258599996
ACH-000517,-0.247597225944
ACH-000518,-0.297650403638
ACH-000520,-0.304926475778
ACH-000521,-0.43777028146499997
ACH-000522,-0.387764882147
ACH-000524,-0.385821000929
ACH-000527,-0.340136100828
ACH-000528,-0.282680487431
ACH-000537,-0.276546294759
ACH-000541,-0.224618106513
ACH-000542,-0.317800671045
ACH-000544,-0.464588082775
ACH-000545,-0.289087284246
ACH-000547,-0.494782163698
ACH-000548,-0.37600802610899997
ACH-000549,-0.278062370545
ACH-000550,-0.421840677562
ACH-000552,-0.408367201888
ACH-000556,-0.50298418288
ACH-000557,-0.0308091464695
ACH-000570,-0.47021659643700003
ACH-000571,-0.277507557601
ACH-000573,-0.35451826547399995
ACH-000576,-0.147675365924
ACH-000580,-0.34419149282300004
ACH-000584,-0.304089363663
ACH-000585,-0.20871221254900002
ACH-000588,-0.242203406489
ACH-000589,-0.357942921199
ACH-000591,-0.182792284265
ACH-000593,-0.502577496421
ACH-000600,-0.32072783438999997
ACH-000601,-0.426029310976
ACH-000604,-0.215601129182
ACH-000605,-0.35590117446099995
ACH-000606,-0.331375689169
ACH-000608,-0.317121467471
ACH-000614,-0.317690593131
ACH-000616,-0.287289372286
ACH-000618,-0.393965902149
ACH-000619,-0.35634221705700003
ACH-000620,-0.204571830496
ACH-000621,-0.30831425565000004
ACH-000622,-0.652842463102
ACH-000623,-0.5016204493190001
ACH-000624,-0.294040010625
ACH-000627,-0.35919716720399997
ACH-000630,-0.40079278177199995
ACH-000632,-0.470761384437
ACH-000633,-0.428523537257
ACH-000637,-0.210129085871
ACH-000638,-0.29727970529
ACH-000646,-0.16707550351
ACH-000647,-0.473449509946
ACH-000648,-0.255801472715
ACH-000649,-0.319554911538
ACH-000651,-0.280717355545
ACH-000652,-0.6270636632159999
ACH-000653,-0.45355122555699995
ACH-000657,-0.316373149743
ACH-000658,-0.35880520329800003
ACH-000661,-0.387025578926
ACH-000662,-0.434721479639
ACH-000663,-0.559475110647
ACH-000665,-0.34725181936099997
ACH-000671,-0.240572617258
ACH-000673,-0.48079474011600004
ACH-000676,-0.585694041297
ACH-000677,-0.270411183187
ACH-000681,-0.43279630063999996
ACH-000682,-0.30257623821400004
ACH-000683,-0.22810707746999997
ACH-000684,-0.420904978975
ACH-000688,-0.38899254442599995
ACH-000693,-0.35780070922300006
ACH-000694,-0.34919456911200003
ACH-000695,-0.153788960717
ACH-000696,-0.37722443497
ACH-000697,-0.335826736126
ACH-000699,-0.27357303884399997
ACH-000701,-0.376379434049
ACH-000706,-0.292321942928
ACH-000711,-0.395775083323
ACH-000713,-0.400447253894
ACH-000714,-0.371159221132
ACH-000718,-0.22040404572099997
ACH-000720,-0.32097604459199996
ACH-000721,-0.541150006905
ACH-000724,-0.10090837469799999
ACH-000725,-0.0932308794376
ACH-000732,-0.623704591666
ACH-000734,-0.214622381842
ACH-000735,-0.322887571845
ACH-000736,-0.297694636106
ACH-000738,-0.275700115701
ACH-000746,-0.390792223211
ACH-000747,-0.280175009717
ACH-000748,-0.313295065209
ACH-000753,-0.361193757701
ACH-000756,-0.441761611628
ACH-000757,-0.332963399967
ACH-000758,-0.339760202332
ACH-000760,-0.321749356592
ACH-000763,-0.202476955037
ACH-000764,-0.251986750033
ACH-000765,-0.325323479014
ACH-000766,-0.45677087841499997
ACH-000767,-0.265902901666
ACH-000768,-0.42136349984300003
ACH-000769,-0.40986557670900003
ACH-000770,-0.339561552405
ACH-000771,-0.253421781186
ACH-000773,-0.372249547452
ACH-000776,-0.489310771523
ACH-000777,-0.248964868926
ACH-000778,-0.35416619732
ACH-000781,-0.428609611586
ACH-000782,-0.24225410347600002
ACH-000783,-0.44767288299999997
ACH-000784,-0.293333438566
ACH-000785,-0.24989411062199998
ACH-000787,-0.402629562378
ACH-000788,-0.565786071235
ACH-000791,-0.371966481078
ACH-000792,-0.314664352759
ACH-000794,-0.39620701176600004
ACH-000796,-0.384394038836
ACH-000799,-0.468832836309
ACH-000800,-0.23546915082800002
ACH-000802,-0.383891206894
ACH-000804,-0.5069182455560001
ACH-000805,-0.37313889527800004
ACH-000809,-0.32174206148400003
ACH-000810,-0.45572207520400004
ACH-000811,-0.502898521293
ACH-000817,-0.342819937428
ACH-000819,-0.255634332792
ACH-000820,-0.409442035543
ACH-000821,-0.0202942551198
ACH-000822,-0.464288814403
ACH-000823,-0.31733653820700003
ACH-000824,-0.305235358352
ACH-000827,-0.33137695770500003
ACH-000829,-0.147048087824
ACH-000831,-0.232636483502
ACH-000832,-0.285011969017
ACH-000833,-0.131320014471
ACH-000834,-0.24633931525699998
ACH-000835,-0.36656200275
ACH-000836,-0.42527397412699997
ACH-000837,-0.472611583054
ACH-000838,-0.494389292442
ACH-000839,-0.259898438484
ACH-000840,-0.19658554531300002
ACH-000841,-0.38472304994
ACH-000843,-0.456155895272
ACH-000846,-0.164717915873
ACH-000847,-0.364878032986
ACH-000848,-0.30949336823
ACH-000849,-0.33884903502999997
ACH-000851,-0.226417476175
ACH-000855,-0.197730574705
ACH-000856,-0.342192654952
ACH-000858,-0.289161991513
ACH-000859,-0.38004398692100005
ACH-000861,-0.21152880868700003
ACH-000862,-0.296828518469
ACH-000865,-0.42088406552100005
ACH-000866,-0.314560063921
ACH-000867,-0.335204916263
ACH-000869,-0.411840902684
ACH-000872,-0.449446838027
ACH-000873,-0.286277292164
ACH-000876,-0.262602483796
ACH-000878,-0.252967229729
ACH-000880,-0.318178766323
ACH-000881,-0.392617303109
ACH-000882,-0.285184267816
ACH-000884,-0.473359022642
ACH-000885,-0.46811565155199997
ACH-000887,-0.40981305983099997
ACH-000888,-0.297401202366
ACH-000889,-0.327943515821
ACH-000890,-0.301345647256
ACH-000896,-0.5164044155449999
ACH-000898,-0.260894386359
ACH-000900,-0.273330265947
ACH-000901,-0.22962003332199998
ACH-000905,-0.299916989786
ACH-000906,-0.304326689639
ACH-000907,-0.38500903692
ACH-000910,-0.252141590058
ACH-000911,-0.375583191213
ACH-000912,-0.412416973941
ACH-000913,-0.425193462047
ACH-000915,-0.306861406645
ACH-000916,-0.523898728423
ACH-000917,-0.595636491853
ACH-000921,-0.370680133746
ACH-000924,-0.28349009530200003
ACH-000926,-0.515620135072
ACH-000928,-0.121504411992
ACH-000929,-0.434384437783
ACH-000932,-0.268547143699
ACH-000935,-0.409305293241
ACH-000936,-0.29138393985399996
ACH-000937,-0.469705337896
ACH-000938,-0.310917667517
ACH-000939,-0.268257924519
ACH-000941,-0.402465863876
ACH-000943,-0.249263029824
ACH-000946,-0.310923188155
ACH-000947,-0.26764866394000003
ACH-000948,-0.36901052512500004
ACH-000950,-0.388365559624
ACH-000953,-0.6276458398179999
ACH-000957,-0.425908289282
ACH-000958,-0.38087989109
ACH-000960,-0.307208629295
ACH-000963,-0.36944427089500004
ACH-000968,-0.347879970815
ACH-000969,-0.25080227424199997
ACH-000973,-0.3112890645
ACH-000974,-0.36915007391599997
ACH-000975,-0.297970105051
ACH-000976,-0.400499473228
ACH-000978,0.00554921042206
ACH-000980,-0.289453853506
ACH-000984,-0.515192493483
ACH-000986,-0.492445283616
ACH-000988,-0.32820180100900004
ACH-000993,-0.35992139037500004
ACH-000994,-0.39350985212300005
ACH-000996,-0.30066326642700003
ACH-001001,-0.34444868186300004
ACH-001020,-0.584994479217
ACH-001028,-0.402626899433
ACH-001031,-0.34917259141400003
ACH-001038,-0.5001071686990001
ACH-001048,-0.565054215892
ACH-001050,-0.508188235472
ACH-001053,-0.5149752327889999
ACH-001054,-0.650984707894
ACH-001061,-0.371452056413
ACH-001067,-0.33041019809
ACH-001075,-0.369980576118
ACH-001096,-0.264835717521
ACH-001128,-0.438952302644
ACH-001134,-0.28730047264
ACH-001151,-0.42923747098399995
ACH-001163,-0.424815799749
ACH-001164,-0.354908765314
ACH-001173,-0.356463962823
ACH-001183,-0.33852557704999997
ACH-001184,-0.5623764971399999
ACH-001190,-0.411891139762
ACH-001192,-0.371133538756
ACH-001193,-0.271448883513
ACH-001196,-0.48177788746100003
ACH-001197,-0.38166893197400004
ACH-001205,-0.34096551279799997
ACH-001211,-0.32837536745499996
ACH-001212,-0.24849610841800002
ACH-001228,-0.279817418955
ACH-001232,-0.462171538817
ACH-001239,-0.34539831138300003
ACH-001274,-0.24180584356999998
ACH-001275,-0.40981255269699995
ACH-001277,-0.21817822665999997
ACH-001278,-0.231643663337
ACH-001280,-0.6961784504719999
ACH-001283,-0.611038048
ACH-001289,-0.0440094559894
ACH-001295,-0.516812487392
ACH-001300,-0.39052223613700005
ACH-001301,-0.540009860935
ACH-001302,-0.300840688963
ACH-001303,-0.746433351385
ACH-001306,-0.19486598724399998
ACH-001318,-0.241838373949
ACH-001322,-0.418579046347
ACH-001328,-0.324116468527
ACH-001332,-0.346870611928
ACH-001333,-0.255409189428
ACH-001336,-0.347903822131
ACH-001340,-0.262405295774
ACH-001346,-0.356583113983
ACH-001353,-0.3491622011
ACH-001354,-0.24334117125
ACH-001367,-0.30382007472600003
ACH-001368,-0.423408566517
ACH-001374,-0.5584054482940001
ACH-001375,-0.194746482232
ACH-001377,-0.294192241095
ACH-001380,-0.33840822268200005
ACH-001391,-0.126733733046
ACH-001407,-0.489187931958
ACH-001408,-0.30270646141999996
ACH-001413,-0.26721570123300004
ACH-001430,-0.46126851072999997
ACH-001431,-0.306345974627
ACH-001450,-0.271220020684
ACH-001496,-0.40388429334700005
ACH-001500,-0.39231924541999996
ACH-001521,-0.277897699288
ACH-001523,-0.205249891991
ACH-001532,-0.47765185656099995
ACH-001536,-0.411031138164
ACH-001550,-0.37611334890799997
ACH-001552,-0.531328435398
ACH-001554,-0.404340204714
ACH-001645,-0.23433128770300002
ACH-001654,-0.36524161661700005
ACH-001715,-0.45160822188
ACH-001735,-0.27005610278700004
ACH-001736,-0.273664823534
ACH-001737,-0.273861480256
ACH-001740,-0.340683576572
ACH-001745,-0.348823181097
ACH-001750,-0.35115483854400004
ACH-001765,-0.276463506283
ACH-001956,-0.36906444411300005
ACH-001957,-0.5292984973439999
