,NOL12 (79159)
ACH-000004,-0.718774582713
ACH-000007,-0.8928092404889999
ACH-000009,-0.871207008642
ACH-000011,-1.0752288327500001
ACH-000012,-0.8466188022869999
ACH-000013,-0.968913518277
ACH-000014,-0.69787478022
ACH-000015,-0.913370342916
ACH-000017,-0.840113813891
ACH-000018,-0.844106065223
ACH-000019,-0.9443833715819999
ACH-000021,-0.938937606935
ACH-000022,-1.0755868749200002
ACH-000025,-0.8832358309180001
ACH-000028,-0.9812049009029999
ACH-000030,-0.771282660695
ACH-000035,-0.862312214875
ACH-000036,-1.18871745391
ACH-000037,-0.27097063583700004
ACH-000039,-0.43289077922700003
ACH-000040,-0.914806238398
ACH-000041,-0.7896708187260001
ACH-000042,-1.0099540824
ACH-000045,-0.894035240125
ACH-000047,-0.702227538301
ACH-000052,-0.7378711705840001
ACH-000053,-0.873244496474
ACH-000054,-0.5922088805569999
ACH-000055,-0.598483159447
ACH-000060,-0.9681494431569999
ACH-000067,-0.8573661314409999
ACH-000070,-0.74850885516
ACH-000075,-0.871656580292
ACH-000078,-0.9224354561660001
ACH-000082,-0.6270502969
ACH-000085,-0.455830238502
ACH-000086,-0.533084468277
ACH-000087,-0.567363457038
ACH-000092,-0.7960693661470001
ACH-000095,-0.9192892781499999
ACH-000097,-0.957940138234
ACH-000098,-0.916742738421
ACH-000099,-0.858768097115
ACH-000108,-0.922783272529
ACH-000113,-0.85207315192
ACH-000115,-1.03439109834
ACH-000116,-0.8068784687899999
ACH-000118,-0.8041083251100001
ACH-000120,-0.7271422021359999
ACH-000123,-0.805600666705
ACH-000127,-1.10210992123
ACH-000128,-1.09913500213
ACH-000132,-0.711428398443
ACH-000133,-0.8153001008030001
ACH-000137,-0.520251538524
ACH-000138,-0.7475528947300001
ACH-000142,-0.609125348775
ACH-000143,-0.9449598059379999
ACH-000146,-0.827296756602
ACH-000148,-0.7145044053949999
ACH-000150,-0.583664777615
ACH-000152,-0.806817294093
ACH-000153,-1.07902741439
ACH-000159,-0.749319603585
ACH-000160,-0.945057273934
ACH-000163,-0.8733789514679999
ACH-000167,-1.0248464505600001
ACH-000168,-1.0330480051
ACH-000169,-0.876367271385
ACH-000178,-0.685762416516
ACH-000182,-0.869603725277
ACH-000183,-0.8112622357379999
ACH-000188,-0.910792797048
ACH-000189,-0.877181638064
ACH-000190,-0.951998413616
ACH-000198,-0.751985583118
ACH-000204,-0.6491297473
ACH-000206,-0.515771507269
ACH-000207,-0.5680681524719999
ACH-000211,-0.597235888951
ACH-000215,-0.789618343927
ACH-000221,-0.733197081095
ACH-000222,-0.6357088233079999
ACH-000223,-0.746667347899
ACH-000226,-0.810479002838
ACH-000227,-0.526950614961
ACH-000228,-0.624031841043
ACH-000231,-1.07266414144
ACH-000232,-1.01275190395
ACH-000233,-0.698684777913
ACH-000234,-0.7359147851710001
ACH-000235,-0.7543858800319999
ACH-000237,-0.7577237917090001
ACH-000238,-0.6704915360939999
ACH-000243,-0.84611650743
ACH-000244,-0.923256158896
ACH-000246,-0.790102625986
ACH-000248,-0.872080927263
ACH-000250,-0.987097956041
ACH-000251,-0.642340594599
ACH-000253,-0.819993601834
ACH-000255,-0.941029221688
ACH-000256,-0.997920018675
ACH-000257,-0.682395068303
ACH-000258,-0.9097305026829999
ACH-000259,-0.631638408328
ACH-000260,-0.878237742941
ACH-000261,-0.6724834355670001
ACH-000262,-0.621174109232
ACH-000263,-0.775733116135
ACH-000264,-0.6335773217239999
ACH-000265,-0.664699223852
ACH-000266,-0.9002977146600001
ACH-000272,-1.01240927719
ACH-000273,-0.792174132207
ACH-000274,-0.621743221392
ACH-000277,-0.783657541455
ACH-000278,-0.740570157398
ACH-000279,-0.769825311716
ACH-000280,-0.998085703994
ACH-000281,-0.670298539103
ACH-000288,-0.750798984865
ACH-000291,-0.7332474890809999
ACH-000293,-0.949374264272
ACH-000294,-0.989285234436
ACH-000295,-0.8659452344700002
ACH-000296,-0.7626565595579999
ACH-000302,-1.18927560042
ACH-000304,-1.00942886444
ACH-000307,-0.7914766040860001
ACH-000308,-1.1042332965600001
ACH-000310,-0.970949865317
ACH-000311,-0.826030904813
ACH-000312,-0.680567466617
ACH-000315,-0.935165864763
ACH-000316,-0.800238137614
ACH-000317,-0.425938325569
ACH-000318,-0.659425887183
ACH-000319,-0.8530144977230001
ACH-000320,-0.726595767279
ACH-000322,-0.676982663924
ACH-000323,-0.95689396544
ACH-000324,-0.623811823979
ACH-000329,-0.934319592463
ACH-000330,-0.895724337168
ACH-000331,-0.7576921677860001
ACH-000332,-1.0552563074099999
ACH-000334,-1.18489540847
ACH-000335,-0.8846233273340001
ACH-000336,-0.640618112173
ACH-000337,-0.63452461389
ACH-000339,-0.675470987299
ACH-000341,-0.893738979862
ACH-000348,-0.908178732696
ACH-000350,-1.0236645821500001
ACH-000352,-0.897501286683
ACH-000356,-0.9657137363249999
ACH-000361,-0.7573814076109999
ACH-000362,-0.7330308668880001
ACH-000363,-0.678476586541
ACH-000364,-0.842291548172
ACH-000365,-0.8683455444
ACH-000366,-0.737065588669
ACH-000368,-0.879465955933
ACH-000374,-0.48026852420599997
ACH-000375,-0.7202273471430001
ACH-000376,-0.8109971387270001
ACH-000381,-0.954436781164
ACH-000383,-0.869266537742
ACH-000387,-0.7781973962000001
ACH-000389,-0.8821101132200001
ACH-000390,-0.927959520203
ACH-000393,-0.708566456969
ACH-000395,-0.958696241022
ACH-000397,-0.63078413711
ACH-000401,-0.653192718333
ACH-000402,-0.867727861214
ACH-000403,-0.649701633329
ACH-000404,-0.9177233789049999
ACH-000406,-0.8303186264210001
ACH-000407,-1.09060425065
ACH-000408,-0.9154812774779999
ACH-000410,-0.9003219383259999
ACH-000411,-0.6960262352429999
ACH-000414,-0.620728467745
ACH-000415,-0.562397390921
ACH-000416,-0.998150461191
ACH-000420,-0.715228932172
ACH-000421,-0.967828577535
ACH-000424,-0.8720659602390001
ACH-000425,-1.0538509839899999
ACH-000426,-0.696258940645
ACH-000427,-0.948223148398
ACH-000433,-0.881422568815
ACH-000436,-0.521003682109
ACH-000444,-0.908997010745
ACH-000445,-0.8735008216299999
ACH-000448,-0.76646731592
ACH-000450,-0.793778790511
ACH-000452,-0.666933933864
ACH-000454,-0.989227162365
ACH-000458,-0.882264984083
ACH-000459,-0.703358891645
ACH-000460,-0.839620067047
ACH-000461,-0.928574887521
ACH-000463,-0.969993238034
ACH-000464,-0.590819954109
ACH-000466,-0.882665369694
ACH-000467,-0.748770664187
ACH-000468,-1.00726280635
ACH-000469,-0.781817040869
ACH-000470,-0.660960996378
ACH-000471,-1.0794243035100002
ACH-000472,-0.857546889244
ACH-000473,-0.891825750453
ACH-000475,-1.03935856086
ACH-000476,-0.525427606918
ACH-000477,-1.06291353874
ACH-000480,-0.797828035868
ACH-000481,-0.74972824408
ACH-000483,-0.879589260872
ACH-000484,-0.632685331095
ACH-000485,-0.747422662472
ACH-000486,-0.9106017235799999
ACH-000487,-0.48290049356200004
ACH-000488,-0.7941567248970001
ACH-000490,-0.717073172926
ACH-000491,-1.11976122339
ACH-000495,-0.939085888137
ACH-000496,-0.762670585502
ACH-000499,-0.8545360768070001
ACH-000500,-0.617421234147
ACH-000502,-0.742556659065
ACH-000503,-1.14674968514
ACH-000505,-0.918431605309
ACH-000507,-0.732464116697
ACH-000510,-0.9527047667790001
ACH-000511,-0.7761397029539999
ACH-000512,-0.800201507061
ACH-000516,-0.846212107332
ACH-000517,-0.903694270381
ACH-000518,-1.0292937564700002
ACH-000520,-0.959966339268
ACH-000521,-0.725795197343
ACH-000522,-0.528960005753
ACH-000524,-0.7519094230850001
ACH-000527,-0.8300715472589999
ACH-000528,-0.928611553847
ACH-000537,-0.8218527201029999
ACH-000541,-0.532453319129
ACH-000542,-0.9374078289100001
ACH-000544,-0.8643294162399999
ACH-000545,-0.8240822674339999
ACH-000547,-0.755493767364
ACH-000548,-0.40589980542599996
ACH-000549,-0.753049636141
ACH-000550,-0.7673509139749999
ACH-000552,-0.755280542024
ACH-000556,-0.763783672724
ACH-000557,-0.489966761634
ACH-000570,-0.895869240299
ACH-000571,-0.8925894098010001
ACH-000573,-0.515229689708
ACH-000576,-0.637497559181
ACH-000580,-0.757097139085
ACH-000584,-0.672655527104
ACH-000585,-0.331299787853
ACH-000588,-0.6058569163849999
ACH-000589,-0.668477556363
ACH-000591,-0.996584436434
ACH-000593,-0.7540034033490001
ACH-000600,-0.8067617642389999
ACH-000601,-0.9031605647
ACH-000604,-0.485804876338
ACH-000605,-1.09302351542
ACH-000606,-0.778822036652
ACH-000608,-0.983397097047
ACH-000614,-0.848042087822
ACH-000616,-0.830340093809
ACH-000618,-0.669645842757
ACH-000619,-0.6202432018140001
ACH-000620,-0.736371485968
ACH-000621,-1.0508692059
ACH-000622,-1.1877046842799999
ACH-000623,-1.1368657675799998
ACH-000624,-0.9236086565680001
ACH-000627,-0.9257369065250001
ACH-000630,-0.828746792265
ACH-000632,-0.776089880339
ACH-000633,-0.715239003012
ACH-000637,-1.05044555589
ACH-000638,-0.715751971327
ACH-000646,-0.611512077697
ACH-000647,-1.0238057253
ACH-000648,-0.756459476497
ACH-000649,-0.707558695321
ACH-000651,-0.8604000896940001
ACH-000652,-0.6032330213220001
ACH-000653,-0.556025107989
ACH-000657,-0.795030596274
ACH-000658,-0.530502514865
ACH-000661,-0.7949968495469999
ACH-000662,-0.644456642981
ACH-000663,-0.9211578484180001
ACH-000665,-0.922802129575
ACH-000671,-0.7006532575069999
ACH-000673,-0.515434349285
ACH-000676,-0.857220349613
ACH-000677,-1.17209083166
ACH-000681,-0.7899800608149999
ACH-000682,-0.895164191932
ACH-000683,-0.924913763191
ACH-000684,-0.835097125311
ACH-000688,-0.354780828561
ACH-000693,-0.907788962185
ACH-000694,-0.7736171245319999
ACH-000695,-0.9710953219220001
ACH-000696,-0.705101198504
