,PROL1 (58503)
ACH-000004,0.09868954654920001
ACH-000007,-0.121233851013
ACH-000009,0.031767414100900004
ACH-000011,0.0584221070814
ACH-000012,-0.0141467125204
ACH-000013,0.0475347588737
ACH-000014,0.171409123393
ACH-000015,-0.0699731390851
ACH-000017,-0.0257995193011
ACH-000018,0.122813229184
ACH-000019,-0.014253918197700001
ACH-000021,-0.127545973002
ACH-000022,0.011658626359600001
ACH-000025,0.0683858867624
ACH-000028,-0.06804740031380001
ACH-000030,-0.0143319624415
ACH-000035,-0.0709572957
ACH-000036,-0.03971761106359999
ACH-000037,-0.0591801260179
ACH-000039,-0.0177293494482
ACH-000040,0.100445822708
ACH-000041,-0.17711070349
ACH-000042,-0.116920018794
ACH-000045,0.17588665800900002
ACH-000047,-0.0437128821733
ACH-000052,0.109573466346
ACH-000053,0.0622942435446
ACH-000054,-0.0810988995241
ACH-000055,-0.108267696342
ACH-000060,-0.07786375596480001
ACH-000067,-0.194606972815
ACH-000070,-0.08795074182870001
ACH-000075,0.0019014817738
ACH-000078,-0.0488714387821
ACH-000082,-0.120707099936
ACH-000085,-0.07105799719860001
ACH-000086,0.0809421372325
ACH-000087,0.176791466131
ACH-000092,0.109019052315
ACH-000095,-0.0995053809716
ACH-000097,-0.026514594026700002
ACH-000098,0.0426247868283
ACH-000099,-0.0044222667344399995
ACH-000108,-0.134918977674
ACH-000113,-0.09808691978760001
ACH-000115,0.027497692170599997
ACH-000116,-0.218840882569
ACH-000118,-0.0788078307145
ACH-000120,-0.0326737015827
ACH-000123,0.0176423836891
ACH-000127,-0.0861991062711
ACH-000128,-0.163960029008
ACH-000132,0.035222476038900004
ACH-000133,0.047903811325900006
ACH-000137,0.224696873853
ACH-000138,0.0820777024913
ACH-000142,0.123456003446
ACH-000143,0.138967674541
ACH-000146,0.0983943054139
ACH-000148,0.05890434546519999
ACH-000150,0.0336301247868
ACH-000152,-0.005982903076789999
ACH-000153,0.08177957898910002
ACH-000159,-0.11721383944800001
ACH-000160,-0.131546295362
ACH-000163,0.035758167492999995
ACH-000167,0.10290423423900001
ACH-000168,0.123779546207
ACH-000169,0.0295463263501
ACH-000178,-0.025757925481699997
ACH-000182,0.0032117731951900002
ACH-000183,-0.11031984242000001
ACH-000188,-0.139489296789
ACH-000189,0.09597048730139998
ACH-000190,-0.127389818415
ACH-000198,0.024103519687799998
ACH-000204,-0.10882226027000001
ACH-000206,-0.156110106759
ACH-000207,0.009782818105110001
ACH-000211,-0.104115346223
ACH-000215,0.00942216291912
ACH-000221,-0.10015388407400001
ACH-000222,-0.05058036358
ACH-000223,-0.11146299289000001
ACH-000226,-0.0490072574481
ACH-000227,-0.117400845207
ACH-000228,-0.101752992786
ACH-000231,-0.044808611734499994
ACH-000232,0.0489013312509
ACH-000233,0.036519829435
ACH-000234,-0.033539512868400005
ACH-000235,-0.136524631493
ACH-000237,-0.05779957280880001
ACH-000238,0.0249492565547
ACH-000243,-0.078216722744
ACH-000244,0.18641122403299998
ACH-000246,0.0806840431837
ACH-000248,-0.286518735033
ACH-000250,-0.0274667160682
ACH-000251,0.0100640393112
ACH-000253,0.104190929195
ACH-000255,-0.0348623849291
ACH-000256,0.128065788716
ACH-000257,0.13030741556
ACH-000258,-0.079119755749
ACH-000259,-0.034619453127300005
ACH-000260,0.0066267917514399996
ACH-000261,0.016278417009299998
ACH-000262,-0.11956037560699999
ACH-000263,-0.00191214107613
ACH-000264,-0.00044781897494599996
ACH-000265,-0.161759895727
ACH-000266,-0.0396325290303
ACH-000272,-0.0251440421705
ACH-000273,-0.057099586862099996
ACH-000274,0.0738836341728
ACH-000277,0.0390910077824
ACH-000278,0.08670106405130001
ACH-000279,-0.030692170210599997
ACH-000280,-0.12384261928500001
ACH-000281,-0.0870171567858
ACH-000288,0.00241422492544
ACH-000291,0.0779099752717
ACH-000293,-0.117608777181
ACH-000294,0.0344542565683
ACH-000295,0.0968756055772
ACH-000296,-0.07472281238869999
ACH-000302,-0.0796640969812
ACH-000304,0.023569302918
ACH-000307,-0.0141651807336
ACH-000308,-0.0316122848972
ACH-000310,-0.03992407937919999
ACH-000311,-0.236547196284
ACH-000312,-0.0915404336343
ACH-000315,-0.07173897515489999
ACH-000316,-0.114397055652
ACH-000317,-0.0978918505607
ACH-000318,-0.146804531347
ACH-000319,-0.109470785152
ACH-000320,-0.356006365174
ACH-000322,-0.0362983731519
ACH-000323,-0.241968619247
ACH-000324,0.00538444968411
ACH-000329,-0.09051575557610002
ACH-000330,-0.116930609288
ACH-000331,0.09445437607000001
ACH-000332,-0.0167546776605
ACH-000334,-0.0967643904585
ACH-000335,-0.111588442998
ACH-000336,0.0614275885451
ACH-000337,-0.25517523402
ACH-000339,-0.117660530745
ACH-000341,-0.196588978059
ACH-000348,0.0351870409105
ACH-000350,0.0904172284028
ACH-000352,-0.060561567625400006
ACH-000356,0.121391332888
ACH-000361,-0.07741858278519999
ACH-000362,-0.076046952153
ACH-000363,0.0913783359431
ACH-000364,-0.0665685588667
ACH-000365,0.0531121065902
ACH-000366,-0.023961771231900002
ACH-000368,-0.048210427447800006
ACH-000374,-0.0422078217966
ACH-000375,0.102061083048
ACH-000376,-0.1602246941
ACH-000381,-0.245163305838
ACH-000383,-0.114099701151
ACH-000387,-0.063229348357
ACH-000389,0.041792045000499996
ACH-000390,-0.00539238207195
ACH-000393,0.0796159718108
