,LPHN3 (23284)
ACH-000004,-0.429678260094
ACH-000007,0.0376584297525
ACH-000009,0.0400143905029
ACH-000011,-0.196682902362
ACH-000012,0.0164753975884
ACH-000013,0.11919272727600001
ACH-000014,0.012700192117700002
ACH-000015,0.018359643790400004
ACH-000017,-0.20646316166900003
ACH-000018,-0.155229140807
ACH-000019,-0.0333205125005
ACH-000021,0.191491298801
ACH-000022,0.150760979443
ACH-000025,-0.0571220315744
ACH-000028,-0.130191606941
ACH-000030,0.017282917774599997
ACH-000035,0.08347353675
ACH-000036,-0.12082173060999998
ACH-000037,-0.0793871747377
ACH-000039,0.315543719779
ACH-000040,-0.0647327789777
ACH-000041,-0.247957321012
ACH-000042,-0.0236575830058
ACH-000045,-0.199344725275
ACH-000047,0.00664053546904
ACH-000052,-0.204157144452
ACH-000053,0.09829091804449999
ACH-000054,0.045075454090700004
ACH-000055,-0.0534862868702
ACH-000060,0.122709311484
ACH-000067,-0.0885584236925
ACH-000070,-0.0330959222158
ACH-000075,-0.263570604115
ACH-000078,-0.00463413783884
ACH-000082,0.137284236145
ACH-000085,0.181962016234
ACH-000086,-0.0212971236208
ACH-000087,-0.16432998735999998
ACH-000092,0.012963220396200001
ACH-000095,-0.0645731707006
ACH-000097,-0.0959045722765
ACH-000098,-0.08155767059230001
ACH-000099,-0.0369877608684
ACH-000108,-0.07623601331230001
ACH-000113,-0.161584251757
ACH-000115,0.040685317590699994
ACH-000116,-0.182212401136
ACH-000118,-0.07340567927830001
ACH-000120,-0.145063743523
ACH-000123,-0.057915450050999996
ACH-000127,-0.065642724367
ACH-000128,-0.22412239706700002
ACH-000132,-0.0382386114583
ACH-000133,-0.00744922744176
ACH-000137,0.175732794219
ACH-000138,0.0393070150484
ACH-000142,0.0318828425147
ACH-000143,-0.16586942296499999
ACH-000146,-0.0129653379135
ACH-000148,-0.11049038630899999
ACH-000150,-0.061453140501100005
ACH-000152,-0.0038862783780400003
ACH-000153,-0.313865798929
ACH-000159,-0.120451950074
ACH-000160,-0.156493882774
ACH-000163,-0.425106050321
ACH-000167,-0.372540541316
ACH-000168,-0.07818305858239999
ACH-000169,-0.196555607313
ACH-000178,-0.219534443512
ACH-000182,0.0038713740342500003
ACH-000183,-0.10405393247099999
ACH-000188,-0.08101199573369999
ACH-000189,-0.123827794982
ACH-000190,-0.19695425348499998
ACH-000198,-0.0074993218745
ACH-000204,-0.10583219477499999
ACH-000206,-0.161831843553
ACH-000207,0.118397647763
ACH-000211,-0.057725881116899996
ACH-000215,-0.126233180567
ACH-000221,-0.173315528451
ACH-000222,-0.190322668647
ACH-000223,0.142452479366
ACH-000226,-0.0171195207507
ACH-000227,-0.130079079495
ACH-000228,0.122268279911
ACH-000231,0.06739620554119999
ACH-000232,0.00670814630721
ACH-000233,0.0851099131302
ACH-000234,0.217981179626
ACH-000235,-0.0743782496951
ACH-000237,-0.2122026777
ACH-000238,-0.0619818361504
ACH-000243,-0.212336568197
ACH-000244,-0.11306854216399999
ACH-000246,0.0474450890954
ACH-000248,-0.10511724193600001
ACH-000250,0.00028066834517299997
ACH-000251,-0.040754687614500004
ACH-000253,0.107315645782
ACH-000255,-0.10204398287699999
ACH-000256,0.227704042577
ACH-000257,-0.200172272161
ACH-000258,-0.0027436138341799996
ACH-000259,-0.16994497008900003
ACH-000260,0.00895639521395
ACH-000261,-0.045582320472099994
ACH-000262,0.136013604572
ACH-000263,0.34233787490900003
ACH-000264,-0.0310431930237
ACH-000265,-0.172356367881
ACH-000266,-0.0601742169145
ACH-000272,-0.10801385149599999
ACH-000273,-0.164793227688
ACH-000274,0.0741013857351
ACH-000277,-0.11606938992900001
ACH-000278,-0.0407005472951
ACH-000279,-0.0197385507095
ACH-000280,0.109521342468
ACH-000281,-0.029544012818
ACH-000288,-0.0113200530604
ACH-000291,0.0037027591041300005
ACH-000293,-0.160858265277
ACH-000294,0.187002727599
ACH-000295,-0.158425690016
ACH-000296,-0.210954239032
ACH-000302,-0.19989316175900002
ACH-000304,-0.26514974365
ACH-000307,0.013030526625299998
ACH-000308,0.040267722152900004
ACH-000310,-0.00511164196001
ACH-000311,-0.00171249443687
ACH-000312,-0.066750076236
ACH-000315,0.204191477481
ACH-000316,-0.200391406551
ACH-000317,-0.178194111875
ACH-000318,0.17850594970699998
ACH-000319,-0.103789793231
ACH-000320,-0.13592076164
ACH-000322,-0.0218997586717
ACH-000323,-0.178384868297
ACH-000324,-0.0913055952792
ACH-000329,0.0157576211926
ACH-000330,-0.122956712977
ACH-000331,0.159798433873
ACH-000332,-0.047826826639900004
ACH-000334,0.0778383418522
ACH-000335,0.290974024269
ACH-000336,0.0928338725625
ACH-000337,-0.11967875401599999
ACH-000339,-0.0316105789654
ACH-000341,-0.139380680327
ACH-000348,0.057156270894300004
ACH-000350,0.312013414821
ACH-000352,0.0142535027599
ACH-000356,0.057417546196
ACH-000361,0.05803190648230001
