,COA7 (65260)
ACH-000004,-0.708167609602
ACH-000007,-0.8638880192039999
ACH-000009,-0.837682862605
ACH-000011,-0.359999040915
ACH-000012,-0.610163510115
ACH-000013,-0.9681248698530001
ACH-000014,-0.7776799072399999
ACH-000015,-0.857602543616
ACH-000017,-0.695286535312
ACH-000018,-0.7892381532089999
ACH-000019,-0.687642586074
ACH-000021,-0.790625793353
ACH-000022,-0.567162160671
ACH-000025,-0.859669445772
ACH-000028,-0.956957012608
ACH-000030,-0.851544019641
ACH-000035,-0.9669168225229999
ACH-000036,-0.0772558351826
ACH-000037,-0.569179251788
ACH-000039,-0.717295677823
ACH-000040,-0.5009914281050001
ACH-000041,-0.630081762857
ACH-000042,-0.40732547944200004
ACH-000045,-1.10340215248
ACH-000047,-0.9950986188400001
ACH-000052,-0.538725193174
ACH-000053,-0.265221724723
ACH-000054,-0.344219532635
ACH-000055,-0.636949258532
ACH-000060,-0.764596889296
ACH-000067,-0.7531865378820001
ACH-000070,-1.15024456756
ACH-000075,-0.639087815929
ACH-000078,-0.7670522826180001
ACH-000082,-0.48094564608199997
ACH-000085,-0.559190581923
ACH-000086,-0.827613389876
ACH-000087,-0.937388891371
ACH-000092,-0.864111120611
ACH-000095,-0.321658883246
ACH-000097,-0.476077744433
ACH-000098,-0.702598219097
ACH-000099,-0.744065176704
ACH-000108,-0.40684387729099997
ACH-000113,-0.917458438414
ACH-000115,-0.7656406382719999
ACH-000116,-0.808740532234
ACH-000118,-0.926666444402
ACH-000120,-0.558237134321
ACH-000123,-0.857870715158
ACH-000127,-0.9059570115600001
ACH-000128,-0.9325190794179999
ACH-000132,-0.652468928747
ACH-000133,-0.423268563379
ACH-000137,-0.74856121206
ACH-000138,-1.00529937067
ACH-000142,-0.608588862096
ACH-000143,-0.583509151472
ACH-000146,-0.708121698218
ACH-000148,-0.858456959839
ACH-000150,-1.03587107865
ACH-000152,-0.664884319449
ACH-000153,-0.783340625493
ACH-000159,-0.873191316859
ACH-000160,-0.644596124864
ACH-000163,-0.272509279802
ACH-000167,-0.37334986726400005
ACH-000168,-0.182577439859
ACH-000169,-0.571927441945
ACH-000178,-0.580207617886
ACH-000182,-1.13737792951
ACH-000183,-0.9402346412579999
ACH-000188,-0.6248877548990001
ACH-000189,-0.807084445941
ACH-000190,-0.720883388176
ACH-000198,-1.0745405752
ACH-000204,-0.738756474145
ACH-000206,-0.6348291165259999
ACH-000207,-1.13922017513
ACH-000211,-0.482965595303
ACH-000215,-0.8917695276559999
ACH-000221,-1.07871509406
ACH-000222,-0.530922823594
ACH-000223,-0.7953994071580001
ACH-000226,-0.750878167578
ACH-000227,-0.949013567548
ACH-000228,-0.7712926103290001
ACH-000231,-0.389459482714
ACH-000232,-0.623093656959
ACH-000233,-0.791982810342
ACH-000234,-0.648259726073
ACH-000235,-0.606801614972
ACH-000237,-0.589246047344
ACH-000238,-0.699029042717
ACH-000243,-0.5460088397839999
ACH-000244,-0.532704391339
ACH-000246,-0.8808819781049999
ACH-000248,-0.671033143551
ACH-000250,-0.366267196079
ACH-000251,-0.645852301729
ACH-000253,-0.5980253095170001
ACH-000255,-0.545701147732
ACH-000256,-0.48922329450499996
ACH-000257,-1.2068908092
ACH-000258,-0.6532555310670001
ACH-000259,-0.65332989368
ACH-000260,-0.340073614986
ACH-000261,-0.44259214577699996
ACH-000262,-0.851952895256
ACH-000263,-0.52608655336
ACH-000264,-0.56769351017
ACH-000265,-1.02223095784
ACH-000266,-0.46869686867399996
ACH-000272,-0.648000093627
ACH-000273,-0.714626651599
ACH-000274,-0.670412761036
ACH-000277,-0.97366820765
ACH-000278,-0.739360271041
ACH-000279,-1.08384862798
ACH-000280,-0.604883638953
ACH-000281,-0.6770935641
ACH-000288,-0.8129198428759999
ACH-000291,-0.873097934577
ACH-000293,-0.90103638315
ACH-000294,-0.5577675253159999
ACH-000295,-0.8437515192720001
ACH-000296,-0.621169696153
ACH-000302,-0.579655911919
ACH-000304,-1.19320179964
ACH-000307,-0.702760763101
ACH-000308,-0.542772457733
ACH-000310,-0.581834871873
ACH-000311,-0.577919044224
ACH-000312,-1.04167612541
ACH-000315,-0.552180078232
ACH-000316,-0.689931161445
ACH-000317,-1.26025569369
ACH-000318,-0.5902316731449999
ACH-000319,-0.597697922022
ACH-000320,-0.807022750536
ACH-000322,-1.00809978009
ACH-000323,-0.792701503759
ACH-000324,-0.451794980937
ACH-000329,-1.22627451589
ACH-000330,-0.6328340207600001
ACH-000331,-0.47562906282399997
ACH-000332,-0.33906903353
ACH-000334,-0.529870798248
ACH-000335,-0.716218396878
ACH-000336,-0.842312177428
ACH-000337,-0.47969684298500004
ACH-000339,-0.7895243809639999
ACH-000341,-0.749240917787
ACH-000348,-0.595452501433
ACH-000350,-0.791342446594
ACH-000352,-0.827213937211
ACH-000356,-0.8354603300579999
ACH-000361,-0.672627513877
ACH-000362,-0.802872685287
ACH-000363,-0.758379132004
ACH-000364,-0.6251862028899999
ACH-000365,-1.0447402858600001
ACH-000366,-0.49064978123400005
ACH-000368,-0.539668192562
ACH-000374,-0.867865626217
ACH-000375,-1.06866985374
ACH-000376,-0.921808904937
ACH-000381,-0.710856279639
ACH-000383,-0.6326321928649999
ACH-000387,-0.6933244374779999
ACH-000389,-0.334767002262
ACH-000390,-0.7740547584749999
ACH-000393,-0.504666812519
ACH-000395,-0.36625206142300004
ACH-000397,-0.381676245502
ACH-000401,-1.26522174393
ACH-000402,-0.738085596216
ACH-000403,-0.5446567974759999
ACH-000404,-1.2804134594299998
ACH-000406,-0.685304760242
ACH-000407,-0.601965079692
ACH-000408,-0.982728623038
ACH-000410,-0.754903351137
ACH-000411,-0.471688211043
ACH-000414,-0.36782570806000003
ACH-000415,-0.7668851519959999
ACH-000416,-0.328559636406
ACH-000420,-0.632547197833
ACH-000421,-0.46695139766500005
ACH-000424,-0.7951025884
ACH-000425,-0.589686113785
ACH-000426,-0.0573293353063
ACH-000427,-0.541800099119
ACH-000433,-0.580096116858
ACH-000436,-0.311616825457
ACH-000444,-0.703712736645
ACH-000445,-0.7194290896050001
ACH-000448,-0.611836733648
ACH-000450,-1.13737477144
ACH-000452,-0.63853193319
ACH-000454,-1.25532358852
ACH-000458,-0.507687129174
ACH-000459,-1.85915980551
ACH-000460,-0.854131906768
ACH-000461,-1.47022843993
ACH-000463,-0.554330670563
ACH-000464,-0.690709857868
ACH-000466,-0.47719238756099996
ACH-000467,-0.7881171277399999
ACH-000468,-0.8525195125820001
ACH-000469,-0.8376978478300001
ACH-000470,-0.422890948585
