,ARL2 (402)
ACH-000004,-1.7078147008200002
ACH-000007,-1.3604530816799998
ACH-000009,-1.51706802122
ACH-000011,-1.5674745380700001
ACH-000012,-1.32038454613
ACH-000013,-1.64190442364
ACH-000014,-1.5619394280899999
ACH-000015,-1.492777178
ACH-000017,-1.28589950312
ACH-000018,-1.2725967000299998
ACH-000019,-1.56250048882
ACH-000021,-1.52714298234
ACH-000022,-1.8056429644599998
ACH-000025,-1.36541343162
ACH-000028,-1.3840352219999998
ACH-000030,-1.42411502947
ACH-000035,-1.42979140481
ACH-000036,-1.4096039959
ACH-000037,-2.09715005097
ACH-000039,-1.75959560506
ACH-000040,-1.77070115195
ACH-000041,-1.3536786625900001
ACH-000042,-1.4745344443000001
ACH-000045,-1.7303408108099998
ACH-000047,-1.10157025933
ACH-000052,-1.15331734052
ACH-000053,-1.47411070549
ACH-000054,-1.5405257442299998
ACH-000055,-1.5083371712
ACH-000060,-1.51372938632
ACH-000067,-1.6760689854100002
ACH-000070,-1.61769923318
ACH-000075,-1.2378750481999998
ACH-000078,-1.6595930792200002
ACH-000082,-1.59083451568
ACH-000085,-1.53830715609
ACH-000086,-1.2899940480299998
ACH-000087,-1.6427302732100002
ACH-000092,-1.47272983512
ACH-000095,-1.3843331131099998
ACH-000097,-1.58444939111
ACH-000098,-1.50979916723
ACH-000099,-1.8244860415900002
ACH-000108,-1.27791892769
ACH-000113,-1.3090765889899998
ACH-000115,-1.9090052228099998
ACH-000116,-1.31027169916
ACH-000118,-1.25688883613
ACH-000120,-1.5079773717299998
ACH-000123,-1.3663255174200002
ACH-000127,-1.3710939985600001
ACH-000128,-1.34227714463
ACH-000132,-1.69151904659
ACH-000133,-1.61663940717
ACH-000137,-1.4153049082799998
ACH-000138,-1.46760886898
ACH-000142,-1.54383298329
ACH-000143,-1.3999176719100002
ACH-000146,-1.44496432435
ACH-000148,-1.48801933782
ACH-000150,-1.46842602416
ACH-000152,-1.45613036249
ACH-000153,-1.60516865368
ACH-000159,-1.28598287193
ACH-000160,-1.7261994891299999
ACH-000163,-1.57403521121
ACH-000167,-1.74416238322
ACH-000168,-1.5643625836300001
ACH-000169,-1.49732460902
ACH-000178,-1.35360032304
ACH-000182,-1.25974748299
ACH-000183,-1.43566062568
ACH-000188,-1.2908267121600001
ACH-000189,-1.44792135236
ACH-000190,-1.58629328845
ACH-000198,-1.42203805768
ACH-000204,-1.4796327129799998
ACH-000206,-1.65421764278
ACH-000207,-1.54498413072
ACH-000211,-1.6243409609600001
ACH-000215,-1.4620838003999999
ACH-000221,-1.5076384270299998
ACH-000222,-1.45377931722
ACH-000223,-1.29297617412
ACH-000226,-1.58979700294
ACH-000227,-1.32879640212
ACH-000228,-1.5514905402799999
ACH-000231,-1.6468787796899997
ACH-000232,-1.59623780921
ACH-000233,-1.6188115764300002
ACH-000234,-1.50126919146
ACH-000235,-1.14339756407
ACH-000237,-1.5621773563499999
ACH-000238,-1.26593774771
ACH-000243,-1.24667968574
ACH-000244,-1.37514386007
ACH-000246,-1.59321641676
ACH-000248,-1.51686589585
ACH-000250,-1.50801230121
ACH-000251,-1.44493195175
ACH-000253,-1.39306761998
ACH-000255,-1.2393648368899999
ACH-000256,-1.4019426322400002
ACH-000257,-1.22407842865
ACH-000258,-1.05761494217
ACH-000259,-1.62984051991
ACH-000260,-1.4659244464399999
ACH-000261,-1.3793536172499998
ACH-000262,-1.42680760816
ACH-000263,-1.63404095933
ACH-000264,-1.61525510159
ACH-000265,-1.44674959481
ACH-000266,-1.2672613318000001
ACH-000272,-1.46886615063
ACH-000273,-1.4753372150600002
ACH-000274,-1.49513740437
ACH-000277,-1.17371843593
ACH-000278,-1.40296617718
ACH-000279,-1.3509174683399998
ACH-000280,-1.4926811916799998
ACH-000281,-1.5435479398299998
ACH-000288,-1.51833372379
ACH-000291,-1.51026627574
ACH-000293,-1.69697903518
ACH-000294,-1.6671776376700003
ACH-000295,-1.5690466953600002
ACH-000296,-1.44877289541
ACH-000302,-1.1855406882700001
ACH-000304,-1.1483511843
ACH-000307,-1.441167351
ACH-000308,-1.64952124196
ACH-000310,-1.47223445023
ACH-000311,-1.4633209591999998
ACH-000312,-1.5854826115399998
ACH-000315,-1.9142646291799998
ACH-000316,-1.39604949321
ACH-000317,-1.6802529444
ACH-000318,-1.4497450779799999
ACH-000319,-1.54060920472
ACH-000320,-1.3961994383
ACH-000322,-1.62748962482
ACH-000323,-1.6013287503100002
ACH-000324,-1.4708461736200003
ACH-000329,-1.83490330238
ACH-000330,-1.48301838178
ACH-000331,-1.3830434040900002
ACH-000332,-1.30666223384
ACH-000334,-1.45521043359
ACH-000335,-1.5824525191999999
ACH-000336,-1.2781843397700001
ACH-000337,-1.6163260108500002
ACH-000339,-1.41099064157
ACH-000341,-1.97916117375
ACH-000348,-1.5586631699200002
ACH-000350,-1.32079502491
ACH-000352,-1.11026534255
ACH-000356,-1.27440898572
ACH-000361,-1.50924410685
ACH-000362,-1.50301798624
ACH-000363,-1.50689910551
ACH-000364,-1.3629622998500002
ACH-000365,-1.5134496364899999
ACH-000366,-1.58448576026
ACH-000368,-1.4580170462
ACH-000374,-1.54503663769
ACH-000375,-1.2056620036599999
ACH-000376,-1.5667096103
ACH-000381,-1.50469149648
ACH-000383,-1.3575640467399999
ACH-000387,-1.44200585471
ACH-000389,-1.2907654289100001
ACH-000390,-1.1873059240700001
ACH-000393,-1.5549054607
ACH-000395,-1.5368932571399998
ACH-000397,-1.4370696529700002
ACH-000401,-1.2143997102
ACH-000402,-1.7748790007799997
ACH-000403,-1.24419434064
ACH-000404,-1.2334458829100001
ACH-000406,-1.6212758371200002
ACH-000407,-1.42564238003
ACH-000408,-1.22110463227
ACH-000410,-1.4032884607700002
ACH-000411,-1.4581958469499998
ACH-000414,-1.65708920318
ACH-000415,-1.46348538528
ACH-000416,-1.3125116694399999
ACH-000420,-1.39180592687
ACH-000421,-1.30381319557
ACH-000424,-1.44913960091
ACH-000425,-1.36369080547
ACH-000426,-1.7813131667200002
ACH-000427,-1.4072885320700002
ACH-000433,-1.25835432838
ACH-000436,-1.6703563642200001
ACH-000444,-1.40229083439
ACH-000445,-1.35516768231
ACH-000448,-1.3922008909999999
ACH-000450,-1.70713038908
ACH-000452,-1.53401058389
ACH-000454,-1.26216268734
ACH-000458,-1.39526513584
ACH-000459,-1.05482202123
ACH-000460,-1.2702913991299998
ACH-000461,-1.4072358522200001
ACH-000463,-1.58457466296
ACH-000464,-1.69356529587
ACH-000466,-1.38198369677
ACH-000467,-1.44521009465
ACH-000468,-1.4082994865600003
ACH-000469,-1.5731534645299998
ACH-000470,-1.48963190527
ACH-000471,-1.60740511794
ACH-000472,-1.43606953331
ACH-000473,-1.43850300313
ACH-000475,-1.57476052182
ACH-000476,-1.6310305675299999
ACH-000477,-1.27466458111
ACH-000480,-1.46130232106
ACH-000481,-1.6514110577
ACH-000483,-1.51571943313
ACH-000484,-1.4489265719799997
ACH-000485,-1.4055131154499998
ACH-000486,-1.2791929276799998
ACH-000487,-1.4704553638799998
ACH-000488,-1.3959156231299998
ACH-000490,-1.44289518986
ACH-000491,-1.39992689533
ACH-000495,-1.63087920544
ACH-000496,-1.57384301596
ACH-000499,-1.26476388608
ACH-000500,-2.25912165267
ACH-000502,-1.41643552404
ACH-000503,-1.50483578522
ACH-000505,-1.45759900882
ACH-000507,-1.23042329124
ACH-000510,-1.4365223561700002
ACH-000511,-1.30691845209
ACH-000512,-1.8113538096700001
ACH-000516,-1.5096917116
ACH-000517,-1.5384193131900001
ACH-000518,-1.4729364159600002
ACH-000520,-1.4587975770700001
ACH-000521,-1.4247874168399999
ACH-000522,-1.55413814473
ACH-000524,-1.4014494621399998
ACH-000527,-1.30836989504
ACH-000528,-1.4645765192200002
ACH-000537,-1.6352541344100002
ACH-000541,-1.61105477507
ACH-000542,-1.55877698223
ACH-000544,-1.32107194136
ACH-000545,-1.3810985309700001
ACH-000547,-1.4912796033700002
ACH-000548,-1.49374880341
ACH-000549,-1.43837373114
ACH-000550,-1.8460716966599997
ACH-000552,-1.2242076853100001
ACH-000556,-1.70838195941
ACH-000557,-1.9709582811900002
ACH-000570,-1.46250618967
ACH-000571,-2.1249620438
ACH-000573,-1.3707643541799999
ACH-000576,-1.4353824916
ACH-000580,-1.09852944816
ACH-000584,-1.54089586659
ACH-000585,-1.2653299447
ACH-000588,-1.39863211729
ACH-000589,-1.49630721768
ACH-000591,-1.64406828593
ACH-000593,-1.45402104495
ACH-000600,-1.54878139217
ACH-000601,-1.4594836364
ACH-000604,-1.4811055910600002
ACH-000605,-1.8034041496700002
ACH-000606,-1.2989003244
ACH-000608,-1.65301719037
ACH-000614,-1.08141756585
ACH-000616,-1.3367601871700001
ACH-000618,-1.29206717363
ACH-000619,-1.23764611841
ACH-000620,-1.46579908378
ACH-000621,-1.77838984534
ACH-000622,-1.52858404187
ACH-000623,-1.7527841245299998
ACH-000624,-1.3490433662399999
ACH-000627,-1.30705645391
ACH-000630,-1.16999269845
ACH-000632,-1.46085989414
ACH-000633,-1.5204710979
ACH-000637,-1.3100988713700001
ACH-000638,-1.4492497130000002
ACH-000646,-0.9361395944750001
ACH-000647,-1.43207638176
ACH-000648,-1.4139114673100002
