,NR4A2 (4929)
ACH-000004,-0.333151338143
ACH-000007,0.195054536306
ACH-000009,-0.213805202385
ACH-000011,-0.165321093768
ACH-000012,-0.228775652586
ACH-000013,-0.157823063209
ACH-000014,-0.0926739890126
ACH-000015,-0.20297848706799998
ACH-000017,-0.185386505661
ACH-000018,-0.05487944683780001
ACH-000019,-0.0390864804814
ACH-000021,0.0689704819575
ACH-000022,-0.0843813278959
ACH-000025,0.00874800523805
ACH-000028,-0.17027880172600002
ACH-000030,-0.0684092995497
ACH-000035,-0.100951773059
ACH-000036,-0.00419301130935
ACH-000037,-0.308144003726
ACH-000039,-0.296371214589
ACH-000040,0.0885992727541
ACH-000041,-0.299657158315
ACH-000042,-0.09496159124959999
ACH-000045,-0.16295835750600002
ACH-000047,-0.12968101071
ACH-000052,-0.12931857586200002
ACH-000053,-0.032770884924
ACH-000054,-0.049553947992000004
ACH-000055,-0.100036825176
ACH-000060,0.0281717315668
ACH-000067,0.03799511039319999
ACH-000070,-0.33281176724800005
ACH-000075,-0.231968357258
ACH-000078,0.0824503138683
ACH-000082,-0.113089595799
ACH-000085,-0.11491222428200001
ACH-000086,-0.09722999617889999
ACH-000087,-0.364625350132
ACH-000092,-0.16514545146
ACH-000095,-0.0982082322423
ACH-000097,-0.013841860525799998
ACH-000098,-0.256572348788
ACH-000099,-0.0975111160089
ACH-000108,-0.0982536413222
ACH-000113,-0.291857231903
ACH-000115,8.3876867837e-05
ACH-000116,-0.148404850747
ACH-000118,0.0714958409789
ACH-000120,-0.21068664903
ACH-000123,-0.662441483534
ACH-000127,-0.21412856248599998
ACH-000128,-0.380997948518
ACH-000132,-0.210723755299
ACH-000133,-0.16796935533399998
ACH-000137,-0.18994173749600002
ACH-000138,-0.208114638256
ACH-000142,-0.021204629472599996
ACH-000143,-0.17160747851100003
ACH-000146,-0.152955458885
ACH-000148,-0.0873302510381
ACH-000150,0.0271912795885
ACH-000152,0.105436797828
ACH-000153,0.0905548277715
ACH-000159,-0.117063298856
ACH-000160,-0.057980611984199994
ACH-000163,-0.332870663665
ACH-000167,-0.0253379245005
ACH-000168,-0.0924160211751
ACH-000169,-0.18455716218499998
ACH-000178,-0.124505626121
ACH-000182,-0.286139550029
ACH-000183,-0.115922747644
ACH-000188,0.030242153143599997
ACH-000189,-0.142481367153
ACH-000190,-0.216830613178
ACH-000198,-0.09674458191189998
ACH-000204,-0.212219021018
ACH-000206,0.0568233848133
ACH-000207,-0.151681598893
ACH-000211,-0.127228808093
ACH-000215,-0.0848464314099
ACH-000221,-0.162927659255
ACH-000222,-0.0955102849111
ACH-000223,-0.102338417101
ACH-000226,-0.0720735883016
ACH-000227,0.225760943924
ACH-000228,0.0226138737987
ACH-000231,-0.043419435257900006
ACH-000232,-0.33332465074
ACH-000233,-0.09390297758239999
ACH-000234,-0.16784685527899998
ACH-000235,-0.127255076366
ACH-000237,-0.0237050983532
ACH-000238,-0.07387021005149999
ACH-000243,-0.0675322494612
ACH-000244,-0.476689495116
ACH-000246,-0.10811677941
ACH-000248,-0.10034440701300001
ACH-000250,-0.12342515663300001
ACH-000251,-0.22938264819899998
ACH-000253,-0.127239562955
ACH-000255,-0.221737445079
ACH-000256,-0.19456813887200003
ACH-000257,-0.203023785198
ACH-000258,-0.102291350786
ACH-000259,-0.12032081735099999
ACH-000260,-0.182227034738
ACH-000261,-0.0941099243668
ACH-000262,-0.24078450222699999
ACH-000263,-0.235596572682
ACH-000264,0.024688131309
ACH-000265,-0.11948461894500001
ACH-000266,-0.11270250397199999
ACH-000272,-0.0770041326426
ACH-000273,-0.23997980309099998
ACH-000274,-0.0840185692125
ACH-000277,-0.0770082562182
ACH-000278,-0.147849197717
ACH-000279,-0.0911677668935
ACH-000280,-0.0326546762646
ACH-000281,-0.189312139601
ACH-000288,-0.21292378628699998
ACH-000291,-0.17503071465599998
ACH-000293,0.148105120811
ACH-000294,0.021985607320500002
ACH-000295,-0.171168578753
ACH-000296,-0.0240464933071
ACH-000302,-0.23861352775699998
ACH-000304,-0.609435134015
ACH-000307,-0.272125140121
ACH-000308,-0.200057988474
ACH-000310,-0.127360385057
ACH-000311,-0.304578472716
ACH-000312,-0.248444118264
ACH-000315,-0.29554513520799996
ACH-000316,0.0339619994338
ACH-000317,-0.103479321825
ACH-000318,0.004493438152430001
ACH-000319,-0.148241564091
ACH-000320,0.22735482634799997
ACH-000322,-0.07118550846880001
ACH-000323,-0.393327827354
ACH-000324,-0.00600084556534
ACH-000329,-0.08768123302410001
ACH-000330,-0.0861736873086
ACH-000331,-0.06095473454469999
ACH-000332,-0.055788994519
ACH-000334,0.0612472126607
ACH-000335,-0.000271608897651
ACH-000336,0.348430990965
ACH-000337,-0.0011602097535
ACH-000339,-0.122778788585
ACH-000341,-0.21186892929900003
ACH-000348,-0.18243042881299998
ACH-000350,-0.0848839944497
ACH-000352,-0.0422126321559
ACH-000356,-0.18938322915300002
ACH-000361,-0.170916826201
ACH-000362,-0.07689959025330001
ACH-000363,-0.060753996080599997
ACH-000364,-0.14949038690199998
ACH-000365,-0.106800837469
ACH-000366,-0.160986118383
ACH-000368,-0.239820117327
ACH-000374,-0.238545830979
ACH-000375,-0.404968249375
ACH-000376,-0.19163758073399997
ACH-000381,-0.17130524782200002
ACH-000383,-0.192515232442
ACH-000387,-0.12826375108
ACH-000389,-0.218332936688
ACH-000390,-0.10254208076600001
ACH-000393,-0.223128090919
ACH-000395,0.192113406021
ACH-000397,-0.12088246614800001
ACH-000401,-0.133961127708
ACH-000402,-0.021530940495
ACH-000403,-0.24217413371500002
ACH-000404,-0.0780062561835
ACH-000406,-0.0532560257157
ACH-000407,-0.261605229106
ACH-000408,-0.044716649775
ACH-000410,-0.147641327336
ACH-000411,-0.0565949581637
ACH-000414,-0.050328590473699995
ACH-000415,-0.120525558755
ACH-000416,-0.0854477370175
ACH-000420,0.165237622129
ACH-000421,-0.058725492632800004
ACH-000424,0.026024184980900002
ACH-000425,-0.16894998930500002
ACH-000426,-0.283728839833
ACH-000427,-0.19827517685899998
ACH-000433,-0.10884857759000001
ACH-000436,0.0638066780929
ACH-000444,0.0240116173537
ACH-000445,-0.154258089936
ACH-000448,0.020305743485700002
ACH-000450,-0.34598410154799997
ACH-000452,-0.139382564164
ACH-000454,0.193137330046
ACH-000458,-0.23469210558000003
ACH-000459,-0.082503421771
ACH-000460,-0.133858097401
ACH-000461,-0.0373688628056
ACH-000463,0.00659328567854
ACH-000464,-0.31335404956
ACH-000466,0.0981098363517
ACH-000467,-0.17213725527100002
ACH-000468,-0.20950766054900002
ACH-000469,-0.106471008588
ACH-000470,-0.150547765567
ACH-000471,-0.2054344293
ACH-000472,-0.230294890801
ACH-000473,-0.0343219007353
ACH-000475,-0.102654306145
ACH-000476,-0.32562803501800003
ACH-000477,0.0473944892162
ACH-000480,-0.412134634497
ACH-000481,-0.10689454822200001
ACH-000483,-0.15098081241699998
ACH-000484,-0.00647125576846
ACH-000485,-0.09753905084460002
ACH-000486,-0.119863286205
ACH-000487,-0.0509520346729
ACH-000488,0.00543999490103
ACH-000490,-0.16861018143
ACH-000491,-0.0997152947271
ACH-000495,-0.125372714216
ACH-000496,-0.347242174504
ACH-000499,-0.18600428677900002
ACH-000500,-0.11616863816400001
ACH-000502,-0.106925964872
ACH-000503,0.138155479704
ACH-000505,-0.0466930010396
ACH-000507,-0.19002339293900003
ACH-000510,-0.211738589226
ACH-000511,-0.33494036622400003
ACH-000512,-0.252602271415
ACH-000516,-0.346017040564
ACH-000517,-0.0325192767398
ACH-000518,-0.256210722933
ACH-000520,-0.16242434882600001
ACH-000521,-0.333883868273
ACH-000522,-0.161132703081
ACH-000524,-0.137617353155
ACH-000527,0.0075324542544300006
ACH-000528,-0.19618997371
ACH-000537,-0.139890758482
ACH-000541,-0.337864461225
ACH-000542,-0.145946095675
ACH-000544,-0.14811740993699998
ACH-000545,-0.132135757376
ACH-000547,-0.471802950511
ACH-000548,-0.179087807672
ACH-000549,0.025532024183099997
ACH-000550,-0.132342701211
ACH-000552,-0.0447930336751
ACH-000556,0.0159085719753
ACH-000557,-0.04793581901380001
ACH-000570,-0.194664345391
ACH-000571,-0.18454764265700002
ACH-000573,-0.076022132832
ACH-000576,0.0870711045618
ACH-000580,0.101684462942
ACH-000584,-0.170400619946
ACH-000585,-0.0355706752775
ACH-000588,-0.064418130156
ACH-000589,-0.318705595946
ACH-000591,-0.374027987626
ACH-000593,-0.07461268722
ACH-000600,-0.0113424110216
ACH-000601,-0.0702993343397
ACH-000604,-0.33435242542599997
ACH-000605,-0.189273332139
ACH-000606,-0.0301600172468
ACH-000608,0.0006725421276
ACH-000614,-0.135477101526
ACH-000616,-0.105424717212
ACH-000618,-0.268637661155
ACH-000619,-0.21563667435699999
ACH-000620,-0.15921108384000002
ACH-000621,-0.0850592122044
ACH-000622,-0.182833772126
ACH-000623,-0.397667187617
ACH-000624,-0.108064403921
ACH-000627,-0.11826292440099999
ACH-000630,-0.229550384271
ACH-000632,-0.28510170372099997
ACH-000633,-0.124295491053
ACH-000637,-0.192647064944
ACH-000638,-0.0534531089306
ACH-000646,-0.488469332542
ACH-000647,-0.13604104431800002
ACH-000648,-0.226245191383
ACH-000649,-0.183385299794
ACH-000651,-0.132384578217
ACH-000652,-0.224477128579
