,ATP2A2 (488)
ACH-000004,-0.858149504894
ACH-000007,-1.32849439364
ACH-000009,-1.24111745358
ACH-000011,-1.3756364081099999
ACH-000012,-1.36942519215
ACH-000013,-1.76507592102
ACH-000014,-1.3736965887700001
ACH-000015,-1.4680591182
ACH-000017,-0.656177406967
ACH-000018,-1.4719334920700002
ACH-000019,-1.2770908782400001
ACH-000021,-1.5145878490200002
ACH-000022,-1.56412628716
ACH-000025,-1.4702015127399999
ACH-000028,-1.55711925646
ACH-000030,-1.4117456775
ACH-000035,-1.21980929846
ACH-000036,-1.5657986396
ACH-000037,-1.71453179137
ACH-000039,-1.5524281757700003
ACH-000040,-1.42143105285
ACH-000041,-1.68784393222
ACH-000042,-1.61774901316
ACH-000045,-1.3654634678
ACH-000047,-1.31902238213
ACH-000052,-1.6260086624899999
ACH-000053,-1.4253336637099998
ACH-000054,-1.20775072939
ACH-000055,-1.4914467675
ACH-000060,-1.39200321164
ACH-000067,-1.45552738349
ACH-000070,-1.5954631352200002
ACH-000075,-1.52691027389
ACH-000078,-1.7748703455500001
ACH-000082,-1.6880090143900002
ACH-000085,-1.2035614131
ACH-000086,-1.38094982929
ACH-000087,-1.7886633863900003
ACH-000092,-1.4365736472100001
ACH-000095,-1.49605729881
ACH-000097,-0.920850904667
ACH-000098,-1.6050324356799999
ACH-000099,-1.55813690496
ACH-000108,-1.38830231831
ACH-000113,-1.30570678219
ACH-000115,-1.9066752530700002
ACH-000116,-1.48245867199
ACH-000118,-1.0393436519099999
ACH-000120,-1.48063374232
ACH-000123,-1.43555764896
ACH-000127,-1.34106320985
ACH-000128,-1.41461668489
ACH-000132,-1.45852411458
ACH-000133,-1.51214455049
ACH-000137,-1.29929555895
ACH-000138,-1.3480976397
ACH-000142,-1.30590800127
ACH-000143,-1.41465131036
ACH-000146,-1.42412770174
ACH-000148,-1.57965080052
ACH-000150,-1.5499506954100002
ACH-000152,-1.4604790405599999
ACH-000153,-1.59988506014
ACH-000159,-1.39485228002
ACH-000160,-1.75336549083
ACH-000163,-1.5172475600600002
ACH-000167,-1.52814091817
ACH-000168,-1.05629896905
ACH-000169,-1.41816421124
ACH-000178,-1.48661855042
ACH-000182,-1.33048386977
ACH-000183,-1.44037525071
ACH-000188,-1.25667447106
ACH-000189,-1.26549118811
ACH-000190,-1.71649605433
ACH-000198,-1.49268715965
ACH-000204,-1.29371007256
ACH-000206,-1.30645562281
ACH-000207,-1.32842361028
ACH-000211,-1.43206571724
ACH-000215,-1.53465003245
ACH-000221,-1.46400640664
ACH-000222,-1.3583982220200002
ACH-000223,-1.6344316968500001
ACH-000226,-1.36434256353
ACH-000227,-1.7077985821000001
ACH-000228,-1.44849173524
ACH-000231,-1.6496954310699998
ACH-000232,-1.7560401160199999
ACH-000233,-1.6140160838
ACH-000234,-1.59265166289
ACH-000235,-1.52731748773
ACH-000237,-1.37016454301
ACH-000238,-1.53220712036
ACH-000243,-1.42695467587
ACH-000244,-1.3402902866600002
ACH-000246,-1.4406955879799999
ACH-000248,-1.08944033233
ACH-000250,-1.56474871549
ACH-000251,-1.5767765007299999
ACH-000253,-1.46623990849
ACH-000255,-1.36130447884
ACH-000256,-1.2434035859700001
ACH-000257,-1.18079568169
ACH-000258,-1.57885433609
ACH-000259,-1.44714728282
ACH-000260,-1.41364178697
ACH-000261,-1.57595794129
ACH-000262,-1.43103316009
ACH-000263,-1.45284467136
ACH-000264,-1.3283758348
ACH-000265,-1.31250294037
ACH-000266,-1.7134353912
ACH-000272,-1.5301935823500001
ACH-000273,-1.46012483153
ACH-000274,-1.68331158067
ACH-000277,-1.3706218110600001
ACH-000278,-1.4493554109
ACH-000279,-1.6645957779299998
ACH-000280,-1.63848500101
ACH-000281,-1.6855823688799998
ACH-000288,-1.6107325867299997
ACH-000291,-1.3557849616100002
ACH-000293,-1.5178693744799998
ACH-000294,-1.2544660505299998
ACH-000295,-1.42814160124
ACH-000296,-1.43967046644
ACH-000302,-1.50388921637
ACH-000304,-1.46450790589
ACH-000307,-1.2658028943200001
ACH-000308,-1.50146606125
ACH-000310,-1.5299225832499999
ACH-000311,-1.4422629402899998
ACH-000312,-1.59541447014
ACH-000315,-0.683063410977
ACH-000316,-1.4560036736200002
ACH-000317,-1.42380557935
ACH-000318,-1.5688813091100002
ACH-000319,-1.62150731599
ACH-000320,-1.64306042997
ACH-000322,-1.17856965741
ACH-000323,-1.44744371636
ACH-000324,-1.55603900514
ACH-000329,-1.8380276337299999
ACH-000330,-1.17930793889
ACH-000331,-1.36090042961
ACH-000332,-1.303491018
ACH-000334,-2.07826432027
ACH-000335,-1.63499722424
ACH-000336,-1.50760226213
ACH-000337,-1.42049182301
ACH-000339,-1.66334335442
ACH-000341,-1.8512140673299997
ACH-000348,-1.73642184939
