,NPEPPS (9520)
ACH-000277,-0.348856314611
ACH-000278,-0.487590637308
ACH-000279,-0.658449196164
ACH-000280,-0.643298677674
ACH-000281,-0.7502351124500001
ACH-000288,-0.701214708454
ACH-000291,-0.6415312848420001
ACH-000293,-0.639695795591
ACH-000294,-0.502914768934
ACH-000295,-1.0964029995
ACH-000296,-0.520350138837
ACH-000302,-0.596857315261
ACH-000304,-0.6747001767759999
ACH-000307,-0.744281774665
ACH-000308,-0.544114046154
ACH-000310,-0.449195164832
ACH-000311,-0.931573319122
ACH-000312,-0.663636257772
ACH-000315,-0.209090801138
ACH-000316,-0.9048930099
ACH-000317,-0.9315824975429999
ACH-000318,-0.6828484692829999
ACH-000319,-0.7198174727969999
ACH-000320,-0.877950727647
ACH-000322,-0.600604721459
ACH-000323,-0.7099119560639999
ACH-000324,-0.511689193915
ACH-000329,-0.6530082124750001
ACH-000330,-0.7235216317290001
ACH-000331,-0.7131472709350001
ACH-000332,-0.7236443822640001
ACH-000334,-1.08349794184
ACH-000335,-0.708720218398
ACH-000336,-0.46400902786200005
ACH-000337,-0.9339220046760001
ACH-000339,-0.581961834927
ACH-000341,-0.974244539815
ACH-000348,-0.926567048997
ACH-000350,-0.330669834484
ACH-000352,-0.309175569397
ACH-000356,-0.662760000844
ACH-000361,-0.840507369209
ACH-000362,-0.664337471557
ACH-000363,-0.600724534999
ACH-000364,-0.718984590391
ACH-000365,-0.579230379435
ACH-000366,-0.424641930342
ACH-000368,-0.342740721905
ACH-000374,-0.717793269343
ACH-000375,-0.6780976510269999
ACH-000376,-0.5776403034650001
ACH-000381,-0.38716200952299995
ACH-000383,-1.16103212223
ACH-000387,-0.6509899898170001
ACH-000389,-0.739419893154
ACH-000390,-0.693301073997
ACH-000393,-0.56213723183
ACH-000395,-0.439383697965
ACH-000397,-1.08645566206
ACH-000401,-0.604117646055
ACH-000402,-0.7673133266509999
ACH-000403,-0.6226623587969999
ACH-000404,-0.672102759957
ACH-000406,-0.492645809425
ACH-000407,-0.5615203854290001
ACH-000408,-0.504059922788
ACH-000410,-0.6757671902660001
ACH-000411,-0.593709874165
ACH-000414,-0.7433076910680001
ACH-000415,-0.5949603022659999
ACH-000416,-0.517215083163
ACH-000420,-0.640665428792
ACH-000421,-0.610075783177
ACH-000424,-0.576582627452
ACH-000425,-0.310965281956
ACH-000426,-1.27215539509
ACH-000427,-0.524358074534
ACH-000433,-0.6740616736660001
ACH-000436,-0.713121430403
ACH-000444,-0.601273687062
ACH-000445,-0.549242687588
ACH-000448,-0.941576948427
ACH-000450,-0.205239519285
ACH-000452,-0.467468803068
ACH-000454,-0.538125808487
ACH-000458,-0.891096782947
ACH-000459,-0.285687096639
ACH-000460,-0.682247687362
ACH-000461,-0.894225672205
ACH-000463,-0.457860397369
ACH-000464,-0.380745200301
ACH-000466,-0.7547097412999999
ACH-000467,-0.35623607244800004
ACH-000468,-0.7551725743369999
ACH-000469,-0.326497471077
ACH-000470,-0.34538114714699997
ACH-000471,-0.590747942415
ACH-000472,-0.568502691253
ACH-000473,-0.25350650427
ACH-000475,-0.793909685157
ACH-000476,-0.879973393154
ACH-000477,-0.383469687894
ACH-000480,-0.466637224546
ACH-000481,-0.5611116806399999
ACH-000483,-0.649326345241
ACH-000484,-0.610377926823
ACH-000485,-0.7110599875570001
ACH-000486,-0.349476460938
ACH-000487,-0.7158617894429999
ACH-000488,-0.6383450659759999
ACH-000490,-0.519083968498
ACH-000491,-0.67633562471
ACH-000495,-0.6543253211810001
ACH-000496,-0.640955661363
ACH-000499,-0.85822514577
ACH-000500,-0.21586653937699998
ACH-000502,-0.9937066838070001
ACH-000503,-0.8636504928659999
ACH-000505,-0.426548019604
ACH-000507,-0.6994919226540001
ACH-000510,-0.488838646781
ACH-000511,-0.69151809838
ACH-000512,-0.47825971327699995
ACH-000516,-0.605320657227
ACH-000517,-0.763885837854
ACH-000518,-0.7205071188750001
ACH-000520,-0.49185730676399997
ACH-000521,-0.897881603409
ACH-000522,-0.659790340034
ACH-000524,-0.524104248425
ACH-000527,-0.642712154904
ACH-000528,-0.5869272736760001
ACH-000537,-0.5306188799189999
ACH-000541,-0.6722370102509999
ACH-000542,-0.486850428207
ACH-000544,-0.608964328435
ACH-000545,-0.41098291483599997
ACH-000547,-0.8665216725489999
ACH-000548,-0.6504831748
ACH-000549,-0.783520367279
ACH-000550,-0.701070182931
ACH-000552,-0.6779697251219999
ACH-000556,-0.878354303718
ACH-000557,-0.45049717786700005
ACH-000570,-0.763836681606
ACH-000571,-0.44182665787299996
ACH-000573,-0.529980832578
ACH-000576,-0.570920428693
ACH-000580,-0.568459660635
ACH-000584,-0.668311402037
ACH-000585,-0.540647198867
ACH-000588,-0.430120860832
ACH-000589,-0.685016341883
ACH-000591,-0.359570053502
ACH-000593,-0.619293775757
ACH-000600,-0.6727704417470001
ACH-000601,-0.425911690199
ACH-000604,-0.665566324578
ACH-000605,-0.900779882266
ACH-000606,-0.530958394481
ACH-000608,-0.724937879755
ACH-000614,-0.7357593667640001
ACH-000616,-0.5125997867000001
ACH-000618,-0.619733172497
ACH-000619,-0.23088859138099999
ACH-000620,-0.6744232582490001
ACH-000621,-0.716706100843
ACH-000622,-0.512429798755
ACH-000623,-0.480358695376
ACH-000624,-0.721840068713
ACH-000627,-0.47822153418700003
ACH-000630,-0.625512709852
ACH-000632,-0.616196368633
ACH-000633,-0.5449660284260001
ACH-000637,-0.709210541488
ACH-000638,-0.6318558075649999
ACH-000646,-0.8774279756119999
ACH-000647,-0.746253745521
ACH-000648,-0.542430965146
ACH-000649,-0.7770498440770001
ACH-000651,-0.497338646897
ACH-000652,-0.621273419256
ACH-000653,-0.8403234579979999
ACH-000657,-0.645370305226
ACH-000658,-0.7674147624600001
ACH-000661,-0.484189036985
ACH-000662,-0.983145890441
ACH-000663,-0.823064728338
ACH-000665,-0.41655152287299996
ACH-000671,-0.546776054203
ACH-000673,-0.694132698189
ACH-000676,-0.47379965843000005
ACH-000677,-0.554462634192
ACH-000681,-0.778901994793
ACH-000682,-0.609824990049
ACH-000683,-0.544000184426
ACH-000684,-0.69803869174
ACH-000688,-0.511808719178
ACH-000693,-0.599095691604
ACH-000694,-0.6866797025650001
ACH-000695,-0.704549214035
ACH-000696,-0.838492020229
ACH-000697,-0.8953588825229999
ACH-000699,-0.619629036075
ACH-000701,-0.796959762435
ACH-000706,-0.895629180335
ACH-000711,-0.630421186315
ACH-000713,-0.598447814125
ACH-000714,-0.857224302174
ACH-000718,-0.45248630783200006
ACH-000720,-0.784174076781
ACH-000721,-0.663705069843
ACH-000724,-0.41145308618299997
ACH-000725,-0.592387916345
ACH-000732,-0.533459480316
ACH-000734,-0.445281293394
ACH-000735,-0.595916288154
ACH-000736,-0.887819806254
ACH-000738,-0.620398872698
ACH-000746,-0.814826394856
ACH-000747,-0.645897131865
ACH-000748,-0.664415789426
ACH-000753,-0.524832456988
ACH-000756,-0.747336803315
ACH-000757,-0.585491331655
ACH-000758,-0.590578048125
ACH-000760,-0.409179762989
ACH-000763,-0.65340229382
ACH-000764,-0.47835044480899996
ACH-000765,-0.539595150999
ACH-000766,-0.7689362664470001
ACH-000767,-0.37198439985799997
ACH-000768,-0.5887209596899999
ACH-000769,-0.820801195711
ACH-000770,-0.7766893119589999
ACH-000771,-0.38560597980800004
ACH-000773,-0.7773867315620001
ACH-000776,-0.713754129126
ACH-000777,-0.6056859595
ACH-000778,-0.35816422939099996
ACH-000781,-0.449770150436
ACH-000782,-0.397658227072
ACH-000783,-0.5401578667360001
ACH-000784,-0.38303084994099995
ACH-000785,-1.19320122067
ACH-000787,-0.570537888825
ACH-000788,-0.569859862304
ACH-000791,-0.994023986953
ACH-000792,-0.5293235280049999
ACH-000794,-0.32969664571
ACH-000796,-0.693070336937
ACH-000799,-0.6038941645570001
ACH-000800,-0.583355900023
ACH-000802,-0.541938968944
ACH-000804,-0.49641832858
ACH-000805,-0.6811168412540001
ACH-000809,-0.834568774289
ACH-000810,-0.458781610982
ACH-000811,-0.784351372863
ACH-000817,-0.694143509173
ACH-000819,-0.344641000881
ACH-000820,0.019286018720200002
ACH-000821,-0.639386346988
ACH-000822,-0.669225480256
ACH-000823,-0.43358625155599995
ACH-000824,-0.665645590939
ACH-000827,-0.7804198620489999
ACH-000829,-0.562594460754
ACH-000831,-0.765977212882
ACH-000832,-0.7649003852860001
ACH-000833,-0.725400781729
ACH-000834,-0.5619111927179999
ACH-000835,-0.538525203499
ACH-000836,-0.8691550396259999
ACH-000837,-0.863686351658
ACH-000838,-0.709301246956
ACH-000839,-0.585717703455
ACH-000840,-0.805278513002
ACH-000841,-0.8776965284810001
ACH-000843,-0.859171477844
ACH-000846,-0.604025667323
ACH-000847,-0.612854145669
ACH-000848,-0.560022542832
ACH-000849,-0.612875362299
ACH-000851,-0.786956853953
ACH-000855,-0.52788431523
ACH-000856,-0.520150888678
ACH-000858,-0.460115390058
ACH-000859,-0.748965236151
ACH-000861,-0.511403093551
ACH-000862,-0.520745265868
ACH-000865,-0.485853004374
ACH-000866,-0.481605280263
ACH-000867,-0.548055957531
ACH-000869,-0.88858905448
ACH-000872,-0.8034874173280001
ACH-000873,-0.33676109808399995
ACH-000876,-0.775658167952
ACH-000878,-0.525448411214
ACH-000880,-0.559218271246
ACH-000881,-0.550035417878
ACH-000882,-0.636333408644
ACH-000884,-0.6422769053899999
ACH-000885,-0.666500938372
ACH-000887,-0.7512358068549999
ACH-000888,-0.6648889108199999
ACH-000889,-0.794695992496
ACH-000890,-0.48581467428999997
ACH-000896,-0.37968462504199996
ACH-000898,-0.671353432252
ACH-000900,-0.900739212484
ACH-000901,-0.415521110892
ACH-000905,-0.434884260771
ACH-000906,-0.514304381699
ACH-000907,-0.59269945407
ACH-000910,-0.34834382531400004
ACH-000911,-0.7084227536750001
ACH-000912,-0.50726803056
ACH-000913,-0.6700421714989999
ACH-000915,-0.428188350378
ACH-000916,-0.222057342716
ACH-000917,-0.888383920247
ACH-000921,-0.848704137683
ACH-000924,-0.7855171318690001
ACH-000926,-0.668927327268
ACH-000928,-0.590956633186
ACH-000929,-1.0999969575200002
ACH-000932,-0.5006407426789999
ACH-000935,-0.726393086205
ACH-000936,-0.877410584197
ACH-000937,-0.619815341386
ACH-000938,-0.5461113928920001
ACH-000939,-0.647350778309
ACH-000941,-0.641845239907
ACH-000943,-0.649098552455
ACH-000946,-0.753508576708
ACH-000947,-0.507780411218
ACH-000948,-0.8060503636049999
ACH-000950,-0.762481652344
ACH-000953,-0.324830514683
ACH-000957,-0.658370857239
ACH-000958,-0.48255403243699996
ACH-000960,-0.4025862655
ACH-000963,-1.3697684354
ACH-000968,-0.496778348367
ACH-000969,-0.6865023824400001
ACH-000973,-0.800875379352
ACH-000974,-0.892260449832
ACH-000975,-0.799621885296
ACH-000976,-0.660084482744
ACH-000978,-0.5924822730470001
ACH-000980,-0.565024772378
ACH-000984,-0.589031843071
ACH-000986,-0.59443644838
ACH-000988,-0.25595590609200003
ACH-000993,-0.68805599881
ACH-000994,-0.853428124848
ACH-000996,-0.630189997363
ACH-001001,-0.615039006323
ACH-001020,-0.486618318414
ACH-001028,-0.63683497591
ACH-001031,-0.5638239669
ACH-001038,-0.7151014327449999
ACH-001048,-0.754501862086
ACH-001050,-0.695397481538
ACH-001053,-0.685601247912
ACH-001054,-0.802691826213
ACH-001061,-0.737583484298
ACH-001067,-0.434042257681
ACH-001075,-0.581087337047
ACH-001096,-0.565655788013
ACH-001128,-0.636602749432
ACH-001134,-0.673954784164
ACH-001151,-0.8892218531399999
ACH-001163,-0.531107785257
ACH-001164,-0.507426894637
ACH-001173,-0.5465886266359999
ACH-001183,-0.405383697306
ACH-001184,-0.370144330244
ACH-001190,-0.6598411434660001
ACH-001192,-0.6151479396549999
ACH-001193,-0.6527654371989999
ACH-001196,-0.761550368282
ACH-001197,-0.954115364021
ACH-001205,-0.538687174594
ACH-001211,-0.212934521125
ACH-001212,-0.925099107466
ACH-001228,-0.938012740196
ACH-001232,-0.526145901624
ACH-001239,-0.64044490859
ACH-001274,-0.578355676499
ACH-001275,-0.4864603713
ACH-001277,-0.487775129951
ACH-001278,-0.664662074327
ACH-001280,-0.64116031297
ACH-001283,-0.748869099718
ACH-001289,-0.6168835691960001
ACH-001295,-0.6881774954809999
ACH-001300,-0.711127204113
ACH-001301,-0.496932250178
ACH-001302,-0.511926848919
ACH-001303,-0.790002492144
ACH-001306,-0.5265576217629999
ACH-001318,-0.700916380421
ACH-001322,-0.429635808125
ACH-001328,-0.7765133018870001
ACH-001332,-0.7671659448389999
ACH-001333,-0.641248124861
ACH-001336,-0.556442609265
ACH-001340,-0.730613778577
ACH-001346,-0.45213220294
ACH-001353,-0.7735605191580001
ACH-001354,-0.635444964059
ACH-001367,-0.541327708907
ACH-001368,-0.72728427881
ACH-001374,0.014079672668600001
ACH-001375,-0.52966734468
ACH-001377,-0.513069928068
ACH-001380,-0.849218162543
ACH-001391,-0.620065409501
ACH-001407,-0.579293591064
ACH-001408,-0.6027202494780001
ACH-001413,-0.6395828343
ACH-001430,-0.568267943435
ACH-001431,-0.687367629434
ACH-001450,-0.425410973288
ACH-001496,-0.707130206866
ACH-001500,-0.733568166882
ACH-001521,-0.7583191875249999
ACH-001523,-0.685951469712
ACH-001532,-0.537959206122
ACH-001536,-0.522747910381
ACH-001550,-0.8858783456970001
ACH-001552,-0.528588647931
ACH-001554,-0.492371697105
ACH-001645,-0.779345592368
ACH-001654,-0.500616965736
ACH-001715,-0.7973904252740001
ACH-001735,-0.549082166264
ACH-001736,-0.530604516577
ACH-001737,-0.959773580583
ACH-001740,-0.550845868475
ACH-001745,-0.729584537834
ACH-001750,-0.6834721069830001
ACH-001765,-0.45583267083800005
ACH-001956,-0.8384477924699999
ACH-001957,-0.8177193729350001
