,RSPO3 (84870)
ACH-000004,0.329245097613
ACH-000007,0.28356677152800003
ACH-000009,0.271573459834
ACH-000011,-0.030068533764800003
ACH-000012,0.22410864753100002
ACH-000013,0.139182046165
ACH-000014,0.22559795031399998
ACH-000015,0.290096630634
ACH-000017,0.294859836698
ACH-000018,0.0243231083359
ACH-000019,0.011198409786
ACH-000021,0.00254012585364
ACH-000022,0.23363983208099998
ACH-000025,0.17607622079799998
ACH-000028,0.19750075605200001
ACH-000030,0.20527461273800002
ACH-000035,0.321315118145
ACH-000036,0.0563480152051
ACH-000037,0.214446789981
ACH-000039,-0.139553354274
ACH-000040,0.080342455441
ACH-000041,0.168905893309
ACH-000042,0.09057394897900001
ACH-000045,0.114441556054
ACH-000047,0.0355458815601
ACH-000052,0.170759807002
ACH-000053,0.198044346316
ACH-000054,0.129314916589
ACH-000055,0.07218110131689999
ACH-000060,0.0996538705175
ACH-000067,0.0451423928063
ACH-000070,0.24295692560899998
ACH-000075,0.109655757091
ACH-000078,0.220013060231
ACH-000082,0.0792291040706
ACH-000085,0.205957963424
ACH-000086,0.22896428364500002
ACH-000087,0.29629592079100003
ACH-000092,0.027109725230200003
ACH-000095,0.180225510077
ACH-000097,0.228325468306
ACH-000098,0.21092619459000003
ACH-000099,0.244831710181
ACH-000108,0.11572882824200001
ACH-000113,0.137740263481
ACH-000115,0.339938486386
ACH-000116,0.0564193670828
ACH-000118,0.11533662814000001
ACH-000120,0.252536453095
ACH-000123,0.12516173949200002
ACH-000127,0.260426547429
ACH-000128,0.030772335948799998
ACH-000132,-0.155813171001
ACH-000133,0.18801627364
ACH-000137,0.14997808047
ACH-000138,0.11861602897500001
ACH-000142,0.252502912658
ACH-000143,0.09109048179439999
ACH-000146,0.196328755023
ACH-000148,0.10810567632200001
ACH-000150,0.11635451164100001
ACH-000152,0.289369715972
ACH-000153,0.176708504016
ACH-000159,0.06796168604740001
ACH-000160,0.08530718425429999
ACH-000163,0.16777843759199998
ACH-000167,-0.00891001217048
ACH-000168,0.0875717700282
ACH-000169,0.20892917063000002
ACH-000178,0.212611555706
ACH-000182,0.158710511866
ACH-000183,0.09941306260230001
ACH-000188,0.238270079793
ACH-000189,0.184928065059
ACH-000190,0.0765997241822
ACH-000198,0.24076649558200003
ACH-000204,0.295394194298
ACH-000206,0.206367480736
ACH-000207,0.06894895221149999
ACH-000211,0.17361160702700001
ACH-000215,0.248114588424
ACH-000221,0.16180397398
ACH-000222,0.279224806868
ACH-000223,0.111510853983
ACH-000226,0.0239300034315
ACH-000227,0.08685778276560001
ACH-000228,0.25054967599399997
ACH-000231,0.16120920162799998
ACH-000232,0.287424231097
ACH-000233,0.15335537290200002
ACH-000234,0.315533435989
ACH-000235,0.202846527446
ACH-000237,0.24680623355599998
ACH-000238,0.189751265653
ACH-000243,0.15707790012
ACH-000244,0.34311798147100003
ACH-000246,0.202979123248
ACH-000248,0.0968230996493
ACH-000250,0.122626240754
ACH-000251,-0.0327008939921
ACH-000253,0.182362844044
ACH-000255,0.294670822016
ACH-000256,0.0642862715373
ACH-000257,0.054915288413
ACH-000258,0.37618520799599997
ACH-000259,0.159984781257
ACH-000260,0.0951957662378
ACH-000261,0.218383660475
ACH-000262,0.387675057276
ACH-000263,0.270463615905
ACH-000264,0.242847007806
ACH-000265,0.166672285329
ACH-000266,0.17518269344700002
ACH-000272,0.21088124823100002
ACH-000273,-0.043247378360400004
ACH-000274,0.152345695394
ACH-000277,0.280233226461
ACH-000278,0.110455714815
ACH-000279,0.132021854283
ACH-000280,0.196257840874
ACH-000281,0.20712753029300002
ACH-000288,0.18111190698600002
ACH-000291,0.230446121963
ACH-000293,0.18589422533
ACH-000294,0.367193085021
ACH-000295,0.20819519666499997
ACH-000296,0.17817047196600003
ACH-000302,0.162760366231
ACH-000304,-0.21362034077599998
ACH-000307,0.19402964008499998
ACH-000308,0.115502486313
ACH-000310,0.318124847093
ACH-000311,0.271204525213
ACH-000312,0.172002558024
ACH-000315,0.27496606508099997
ACH-000316,0.19745045765799998
ACH-000317,0.023567096408
ACH-000318,0.252533994159
ACH-000319,0.162081710003
ACH-000320,0.236650160584
ACH-000322,0.15608625875
ACH-000323,0.316742241581
ACH-000324,0.244174893679
ACH-000329,0.19963466468600002
ACH-000330,0.357898025203
ACH-000331,0.154179761696
ACH-000332,0.215179219042
ACH-000334,0.107750485001
ACH-000335,-0.0918886142073
ACH-000336,0.155644115012
ACH-000337,0.24593288073199998
ACH-000339,0.131549197258
ACH-000341,0.284503481903
ACH-000348,0.240574408428
ACH-000350,0.132005707439
ACH-000352,0.239537001172
ACH-000356,0.21378739714899997
ACH-000361,0.283855039757
ACH-000362,0.31333331349800003
ACH-000363,0.0608965421596
ACH-000364,0.137028215206
ACH-000365,0.147725202488
ACH-000366,0.171790386094
ACH-000368,0.332328748556
ACH-000374,0.22295669436299997
ACH-000375,0.159244987398
ACH-000376,0.296894512194
ACH-000381,0.10765019808599999
ACH-000383,0.134195957893
ACH-000387,0.31361392289
ACH-000389,0.150279907742
ACH-000390,0.19816336944600002
ACH-000393,0.00192639018556
ACH-000395,0.039688909348699994
ACH-000397,0.14103278952099998
ACH-000401,0.301738759955
ACH-000402,0.207110205198
ACH-000403,0.194242379362
ACH-000404,0.10105950164
ACH-000406,0.17935528181899998
ACH-000407,0.264105543083
ACH-000408,0.362501988769
ACH-000410,0.12583428410999997
ACH-000411,0.059124080416199994
ACH-000414,0.134594155965
ACH-000415,0.16852213848900002
ACH-000416,0.225230749401
ACH-000420,0.0492500980649
ACH-000421,0.180254060866
ACH-000424,0.291025582647
ACH-000425,0.274565214254
ACH-000426,0.127226706599
ACH-000427,0.205827668733
ACH-000433,0.197455029229
ACH-000436,0.260663327002
ACH-000444,0.100693330918
ACH-000445,0.128830665029
ACH-000448,0.136004209968
ACH-000450,0.179059320784
ACH-000452,0.167539993937
ACH-000454,0.0877731804023
ACH-000458,0.21560161545899997
ACH-000459,0.230997062036
ACH-000460,0.206618288968
ACH-000461,0.23212649372699998
ACH-000463,0.242957943658
ACH-000464,0.12678011872
ACH-000466,0.35362311102
ACH-000467,0.165278064975
ACH-000468,0.264508093876
ACH-000469,0.17435398457899998
ACH-000470,0.191748741008
ACH-000471,0.168930613715
ACH-000472,0.236020773308
ACH-000473,0.33372322549100003
ACH-000475,0.201051443924
ACH-000476,0.18910796668299998
ACH-000477,0.0992638761829
ACH-000480,0.319205255561
ACH-000481,0.289079003113
ACH-000483,0.307386076397
ACH-000484,0.17235409045699998
ACH-000485,0.307375103338
ACH-000486,0.225229841232
ACH-000487,0.12056662464500001
ACH-000488,0.162125261508
ACH-000490,0.34828386883400003
ACH-000491,0.33711618875200006
ACH-000495,0.24111439980000002
ACH-000496,0.09284175934419998
ACH-000499,-0.10009367316199999
ACH-000500,0.331399596935
