,ALLC (55821)
ACH-000468,-0.0907524412281
ACH-000469,0.0122854765687
ACH-000470,-0.0973643133072
ACH-000471,-0.125229892964
ACH-000472,-0.0251589359082
ACH-000473,-0.320051217425
ACH-000475,-0.0466310679658
ACH-000476,0.0230194170071
ACH-000477,0.000920694499415
ACH-000480,-0.0129920451323
ACH-000481,0.024137966676400002
ACH-000483,-0.0863428117455
ACH-000484,-0.0797429697118
ACH-000485,-0.107920316182
ACH-000486,-0.0761317540708
ACH-000487,-0.0339964875366
ACH-000488,-0.115762629003
ACH-000490,-0.14008936200799998
ACH-000491,-0.19304331149
ACH-000495,-0.42700527912600006
ACH-000496,0.0519161647499
ACH-000499,-0.251714318501
ACH-000500,-0.30254889572
ACH-000502,-0.17566181616
ACH-000503,0.0375105941519
ACH-000505,-0.115671351586
ACH-000507,-0.0629171320372
ACH-000510,-0.0570667801898
ACH-000511,-0.225580711944
ACH-000512,-0.049726192329199996
ACH-000516,-0.13226760955800002
ACH-000517,-0.12619692192
ACH-000518,-0.146980794343
ACH-000520,-0.0407443687397
ACH-000521,-0.112228165395
ACH-000522,-0.075361226309
ACH-000524,-0.0690449253773
ACH-000527,-0.0754397348711
ACH-000528,-0.157251789046
ACH-000537,0.041575455523199994
ACH-000541,-0.038224896600900005
ACH-000542,-0.061549046331500004
ACH-000544,-0.06895781145100001
ACH-000545,-0.169869078438
ACH-000547,0.0540326964178
ACH-000548,-0.129553080457
ACH-000549,-0.04666770073630001
ACH-000550,-0.113183587518
ACH-000552,-0.295499287933
ACH-000556,-0.0247410464428
ACH-000557,-0.0644751464984
ACH-000570,-0.0682674137058
ACH-000571,0.00156620391419
ACH-000573,-0.251936965882
ACH-000576,-0.161500037036
ACH-000580,0.0213810238697
ACH-000584,-0.115405381962
ACH-000585,-0.0347418304176
ACH-000588,0.060891139899199996
ACH-000589,0.0783701919395
ACH-000591,-0.169736986659
ACH-000593,-0.155826857887
ACH-000600,-0.0949987121763
ACH-000601,-0.14861264645199998
ACH-000604,-0.20907100706700002
ACH-000605,-0.07451354751139999
ACH-000606,-0.12413232557800001
ACH-000608,0.0627751400475
ACH-000614,-0.263572160672
ACH-000616,-0.0194241600265
ACH-000618,0.0531176252118
ACH-000619,-0.0740634496429
ACH-000620,-0.0497139162751
ACH-000621,0.011148149002700001
ACH-000622,-0.0659311556596
ACH-000623,-0.025555295016900004
ACH-000624,-0.106268429481
ACH-000627,-0.292839439782
ACH-000630,-0.164193015374
ACH-000632,-0.0560229643669
ACH-000633,-0.158409981645
ACH-000637,-0.028808236872900003
ACH-000638,0.24217236743599999
ACH-000646,-0.13587719114900002
ACH-000647,0.043767738880000004
ACH-000648,0.0700895179535
ACH-000649,-0.148185223924
ACH-000651,-0.126824846219
ACH-000652,-0.171470564962
ACH-000653,-0.22933975136
ACH-000657,-0.06354742889050001
ACH-000658,0.0479151876949
ACH-000661,0.09235314792680001
ACH-000662,-0.5253157920139999
ACH-000663,-0.016798958991700003
ACH-000665,-0.125310644448
ACH-000671,0.07102839780129999
ACH-000673,-0.11602500450999999
ACH-000676,0.0413587652948
ACH-000677,-0.0682354075827
ACH-000681,-0.160201264283
ACH-000682,-0.09943479375099999
ACH-000683,-0.09255236686030001
ACH-000684,-0.142232859493
ACH-000688,0.0597657529346
ACH-000693,-0.0782562431098
ACH-000694,-0.00658357365362
ACH-000695,-0.259447191776
ACH-000696,-0.06417044066319999
ACH-000697,-0.176164058155
ACH-000699,-0.117534574658
ACH-000701,0.0371101899568
ACH-000706,-0.0830685213108
ACH-000711,-0.00236881061795
ACH-000713,-0.09637646709650001
ACH-000714,0.016409807773899998
ACH-000718,0.000577015958723
ACH-000720,-0.0391359410147
ACH-000721,-0.145204350395
ACH-000724,-0.104700742235
ACH-000725,-0.07832715921280001
ACH-000732,-0.0490680868405
ACH-000734,-0.184181990031
ACH-000735,-0.0679031440388
ACH-000736,-0.0267876651342
ACH-000738,-0.10483082198100001
ACH-000746,-0.117287653474
ACH-000747,-0.0700578379233
ACH-000748,0.031716105855
ACH-000753,-0.10574070246400001
ACH-000756,-0.14752510675799999
ACH-000757,0.130405923309
ACH-000758,-0.010638596168100001
ACH-000760,-0.309538311588
ACH-000763,0.00640224695044
ACH-000764,-0.00583666307332
ACH-000765,-0.0498619321115
ACH-000766,0.0232557504856
ACH-000767,-0.126409372957
ACH-000768,-0.107346335561
ACH-000769,-0.13670208357799998
ACH-000770,-0.10036934044500001
ACH-000771,-0.00609250629324
ACH-000773,-0.0794102151987
ACH-000776,0.0579210432824
ACH-000777,-0.17324029081
ACH-000778,0.215005606641
ACH-000781,0.034784189761
ACH-000782,0.032772744262200004
ACH-000783,-0.09695724135330001
ACH-000784,-0.0978239194399
ACH-000785,-0.161148520646
ACH-000787,-0.08631822410939999
ACH-000788,-0.09273660044490001
ACH-000791,0.050195957700500005
ACH-000792,-0.0731595742634
ACH-000794,-0.393625748929
ACH-000796,-0.17427998774999998
ACH-000799,-0.101867119364
ACH-000800,-0.10516914629799999
ACH-000802,-0.022164645789400004
ACH-000804,-0.10177646183700001
ACH-000805,-0.026214776061200002
ACH-000809,-0.166097871612
ACH-000810,0.140797654759
ACH-000811,-0.0100483160293
ACH-000817,-0.0959647882818
ACH-000819,-0.127004029681
ACH-000820,-0.307530148952
ACH-000821,-0.20847905759100002
ACH-000822,-0.0947917503228
ACH-000823,-0.0964711074477
ACH-000824,0.00199280179794
ACH-000827,-0.0363039347532
ACH-000829,-0.0653115124069
ACH-000831,0.010383020421700001
ACH-000832,-0.025362491266799996
ACH-000833,-0.00123332552149
ACH-000834,-0.10036703626
ACH-000835,-0.0591569466917
ACH-000836,-0.14245990885399998
ACH-000837,0.0565835251571
ACH-000838,0.0242086784362
ACH-000839,-0.129982332163
ACH-000840,-0.122332422392
ACH-000841,0.0129024356219
ACH-000843,-0.106888087862
ACH-000846,-0.0875060257989
ACH-000847,0.0507569667882
ACH-000848,-0.189903979749
ACH-000849,-0.0738581864639
ACH-000851,0.0148408120153
ACH-000855,-0.279059551794
ACH-000856,-0.11477737846200001
ACH-000858,-0.187358960485
ACH-000859,-0.00212779182363
ACH-000861,0.0742599050098
ACH-000862,-0.227153631821
ACH-000865,-0.102597084887
ACH-000866,-0.102338942556
ACH-000867,-0.0789895836132
ACH-000869,-0.279290568322
ACH-000872,-0.0021196219815
ACH-000873,-0.021436490987299998
ACH-000876,0.0390957160864
ACH-000878,-0.150888640778
ACH-000880,-0.119241301397
ACH-000881,-0.195469469278
ACH-000882,-0.0865987364539
ACH-000884,-0.0292159748133
ACH-000885,-0.08795833944389998
ACH-000887,0.0013971331773699998
ACH-000888,-0.21357586002
ACH-000889,-0.0406286657836
ACH-000890,-0.0153836459112
ACH-000896,-0.164916921863
ACH-000898,-0.0157795570352
ACH-000900,0.161831321452
ACH-000901,-0.206316612608
ACH-000905,0.0660194167852
ACH-000906,-0.065177127817
ACH-000907,-0.369718091408
ACH-000910,-0.222558425207
ACH-000911,-0.174097992842
ACH-000912,-0.07817936901660001
ACH-000913,-0.0877189458805
ACH-000915,-0.338954943899
ACH-000916,-0.237390265033
ACH-000917,-0.08429559274569999
ACH-000921,0.024199043023
ACH-000924,-0.283784439807
ACH-000926,-0.205111641391
ACH-000928,0.025082356562200002
ACH-000929,-0.0868710203129
ACH-000932,-0.10164263932600001
ACH-000935,-0.18745852503600002
ACH-000936,-0.027275789492799997
ACH-000937,-0.117455706705
ACH-000938,-0.0427609734838
ACH-000939,0.00873448375053
ACH-000941,-0.0367907126692
ACH-000943,0.052346485729
ACH-000946,-0.0449062589571
ACH-000947,0.00691965793151
ACH-000948,-0.127580040433
ACH-000950,-0.224544046732
ACH-000953,0.022583766364000002
ACH-000957,-0.45296931192100004
ACH-000958,-0.394512480951
ACH-000960,-0.025249443202299996
ACH-000963,0.050263082203099996
ACH-000968,-0.0956512748115
ACH-000969,-0.0323827488618
ACH-000973,-0.017956112230599997
ACH-000974,-0.10412720152300001
ACH-000975,-0.00501606527122
ACH-000976,-0.007959046414409999
ACH-000978,-0.5488364587479999
ACH-000980,-0.203634454608
ACH-000984,-0.0167535558183
ACH-000986,0.0749798144944
ACH-000988,-0.15245774370100001
ACH-000993,-0.0854425317265
ACH-000994,-0.251244854723
ACH-000996,0.158735416638
ACH-001001,-0.128468346458
ACH-001020,-0.0893143755805
ACH-001028,0.00354545208262
ACH-001031,-0.14476346752699998
ACH-001038,-0.09133017180320001
ACH-001048,-0.15793916153100002
ACH-001050,-0.061730977006099995
ACH-001053,-0.00865974960819
ACH-001054,-0.0666124743411
ACH-001061,-0.0602274779115
ACH-001067,0.106871917402
ACH-001075,0.0740165746258
ACH-001096,-0.0762957780409
ACH-001128,-0.247026314947
ACH-001134,-0.121308468126
ACH-001151,-0.161146719943
ACH-001163,-0.0266435352066
ACH-001164,-0.10200376835000001
ACH-001173,-0.0773104706878
ACH-001183,0.0307030472718
ACH-001184,-0.25276595307599997
ACH-001190,-0.0181188759802
ACH-001192,-0.100270772457
ACH-001193,-0.0589277781234
ACH-001196,-0.21613826377099998
ACH-001197,-0.136929448089
ACH-001205,0.05603133003190001
ACH-001211,-0.241919399461
ACH-001212,-0.112128600724
ACH-001228,0.00492082208512
ACH-001232,-0.10018659545099999
ACH-001239,0.0645462504879
ACH-001274,-0.19839326421300002
ACH-001275,-0.06876257859139999
ACH-001277,0.160097200852
ACH-001278,-0.102727503484
ACH-001280,0.030004544665099997
ACH-001283,0.0332839435205
ACH-001289,-0.08220182036389999
ACH-001295,-0.12372473227499999
ACH-001300,0.059908070585699996
ACH-001301,-0.0348412269262
ACH-001302,0.251027131384
ACH-001303,-0.470053209022
ACH-001306,-0.134281362019
ACH-001318,-0.00710079455629
ACH-001322,-0.0175061925725
ACH-001328,0.0168459176217
ACH-001332,0.231558581842
ACH-001333,-0.0682368019755
ACH-001336,-0.027498964419100002
ACH-001340,-0.0551373199094
ACH-001346,-0.14736823653699999
ACH-001353,-0.09945481438660002
ACH-001354,0.0328459642662
ACH-001367,0.26628899405
ACH-001368,-0.19616371667100002
ACH-001374,0.0818318945051
ACH-001375,0.09058955771339999
ACH-001377,-0.059267742037699994
ACH-001380,0.010063044884600001
ACH-001391,0.0737347151574
ACH-001407,0.05064360381230001
ACH-001408,0.0652681473434
ACH-001413,0.0253710841154
ACH-001430,0.124387985011
ACH-001431,-0.0856780441623
ACH-001450,-0.442910695191
ACH-001496,0.0534847349915
ACH-001500,-0.114993471904
ACH-001521,-0.360069484797
ACH-001523,-0.0418087861314
ACH-001532,-0.10432039631300001
ACH-001536,0.115628345866
ACH-001550,0.00834407090347
ACH-001552,0.121321006947
ACH-001554,-0.0520652194376
ACH-001645,0.051669022608
ACH-001654,-0.11817874159000002
ACH-001715,0.0997754198891
ACH-001735,-0.030550925889599997
ACH-001736,-0.16825285771499998
ACH-001737,-0.100727780318
ACH-001740,0.070269743437
ACH-001745,-0.042624650157900006
ACH-001750,-0.0884679823553
ACH-001765,0.00553923049825
ACH-001956,-0.16828953477000003
ACH-001957,-0.120055323213
