,HIST2H4B (554313)
ACH-000004,-0.279057354963
ACH-000007,-0.166873751029
ACH-000009,-0.46449358798699997
ACH-000011,-0.379039386194
ACH-000012,-0.388172308602
ACH-000013,-0.09286127952829999
ACH-000014,-0.345511280074
ACH-000015,-0.21253656224300002
ACH-000017,0.0476214281712
ACH-000018,-0.41285369065800004
ACH-000019,-0.510707437965
ACH-000021,-0.030279910986200004
ACH-000022,-0.322760791263
ACH-000025,-0.383701255969
ACH-000028,-0.515979821226
ACH-000030,-0.245128053173
ACH-000035,-0.49302593452
ACH-000036,0.00863107755977
ACH-000037,-0.175289912903
ACH-000039,-0.497850758389
ACH-000040,-0.172603083921
ACH-000041,0.127688948869
ACH-000042,-0.755152067377
ACH-000045,-0.192279326481
ACH-000047,-0.173008628649
ACH-000052,-0.09280807022280001
ACH-000053,-0.5027595218909999
ACH-000054,-0.332426276547
ACH-000055,-0.6142670182419999
ACH-000060,-0.529839961145
ACH-000067,0.0248471424375
ACH-000070,-0.173234799689
ACH-000075,-0.103914005665
ACH-000078,-0.643522508803
ACH-000082,-0.09293393561619999
ACH-000085,-0.0467072174003
ACH-000086,-0.447845060999
ACH-000087,-0.344356065196
ACH-000092,-0.148222319068
ACH-000095,-0.277406015035
ACH-000097,-0.47515665923999995
ACH-000098,-0.337684962887
ACH-000099,-0.151054866176
ACH-000108,-0.35359340272399997
ACH-000113,-0.169641693304
ACH-000115,-0.342306440019
ACH-000116,-0.0673963338095
ACH-000118,-0.245124142557
ACH-000120,-0.0773168084328
ACH-000123,-0.38476371735299997
ACH-000127,-0.268224508569
ACH-000128,-0.10964232045999998
ACH-000132,0.0921055776366
ACH-000133,-0.295571358554
ACH-000137,-0.13718847481
ACH-000138,-0.400054244008
ACH-000142,-0.432851414652
ACH-000143,-0.123847379417
ACH-000146,-0.402051385528
ACH-000148,-0.291721226497
ACH-000150,-0.0397419512997
ACH-000152,-0.229906863532
ACH-000153,-0.204745513572
ACH-000159,-0.36646452638599997
ACH-000160,0.0121158821379
ACH-000163,-0.42056113868199996
ACH-000167,-0.328945165362
ACH-000168,-0.08182904746660001
ACH-000169,-0.264736789351
ACH-000178,-0.20512616962900002
ACH-000182,-0.168843742007
ACH-000183,-0.326041004023
ACH-000188,-0.38783977525200003
ACH-000189,-0.601274934243
ACH-000190,-0.135409500383
ACH-000198,-0.149637388279
ACH-000204,-0.5449980231970001
ACH-000206,-0.050938424487
ACH-000207,-0.046630929860399996
ACH-000211,-0.234920423765
ACH-000215,-0.320707243942
ACH-000221,-0.17111751094
ACH-000222,-0.15580437256
ACH-000223,-0.149255469749
ACH-000226,-0.14874295443399999
ACH-000227,0.0797870915284
ACH-000228,-0.152177015422
ACH-000231,-0.0553702205827
ACH-000232,-0.42041471680299997
ACH-000233,0.034358234051099994
ACH-000234,-0.198807663751
ACH-000235,-0.39682650128799996
ACH-000237,-0.368640405935
ACH-000238,-0.12106959259099999
ACH-000243,-0.241767892149
ACH-000244,-0.149418007791
ACH-000246,-0.13944356203
ACH-000248,-0.392581152785
ACH-000250,-0.055865688411900004
ACH-000251,-0.593093188224
ACH-000253,-0.0981605509618
ACH-000255,-0.339722170305
ACH-000256,-0.508562644037
ACH-000257,-0.11816809760500001
ACH-000258,-0.649322946013
ACH-000259,-0.27935413692
ACH-000260,-0.352008059537
ACH-000261,-0.08181581859889998
ACH-000262,-0.33471259766100003
ACH-000263,-0.103768776215
ACH-000264,-0.27092215374899997
ACH-000265,-0.16945976629
ACH-000266,-0.164229869102
ACH-000272,-0.115804093861
ACH-000273,-0.45193800638899995
ACH-000274,-0.16265785941299998
ACH-000277,-0.0998346840348
ACH-000278,-0.5764349704689999
ACH-000279,0.230330758497
ACH-000280,-0.321385874333
ACH-000281,-0.269280022856
ACH-000288,-0.0263439427454
ACH-000291,-0.178070407301
ACH-000293,-0.117962431287
ACH-000294,-0.286277821028
ACH-000295,0.0132383054011
ACH-000296,-0.162422513363
ACH-000302,0.0737417176311
ACH-000304,-0.252588147547
ACH-000307,-0.236231040568
ACH-000308,-0.144062178205
ACH-000310,-0.035218965048400004
ACH-000311,-0.6048919182600001
ACH-000312,-0.0647479095321
ACH-000315,-0.118200247063
ACH-000316,-0.23151051712600001
ACH-000317,0.20972767134300002
ACH-000318,-0.57841048971
ACH-000319,-0.18140248456099997
ACH-000320,-0.37313522788900005
ACH-000322,-0.172245340098
ACH-000323,-0.161812040173
ACH-000324,-0.321703921801
ACH-000329,-0.417446520666
ACH-000330,-0.145426242282
ACH-000331,-0.08286208074780001
ACH-000332,-0.20648981786899998
ACH-000334,0.052441660576
ACH-000335,-0.0378514147597
ACH-000336,-0.07666048592380001
ACH-000337,-0.311235302972
ACH-000339,-0.152938877531
ACH-000341,-0.359584327236
ACH-000348,-0.32891157934500004
ACH-000350,-0.10747906111700001
ACH-000352,-0.368559047013
ACH-000356,-0.131199361555
ACH-000361,-0.314807841474
ACH-000362,-0.299539255063
ACH-000363,-0.10960355524399999
ACH-000364,-0.47467684673
ACH-000365,0.197372093764
ACH-000366,-0.08453336851
ACH-000368,-0.196240654885
ACH-000374,-0.785125732127
ACH-000375,-0.0683975750841
ACH-000376,-0.23964640481199997
ACH-000381,-0.342770222714
ACH-000383,-0.408353796977
ACH-000387,-0.09691163842110001
ACH-000389,-0.128926132138
ACH-000390,-0.38961134246
ACH-000393,-0.146681468823
ACH-000395,-0.21963905473200002
ACH-000397,-0.030034152070400003
ACH-000401,-0.515019153292
ACH-000402,0.113620025014
ACH-000403,-0.34424440344499996
ACH-000404,-0.241442839502
ACH-000406,-0.24306151924199998
ACH-000407,-0.157073457626
ACH-000408,-0.161779782876
ACH-000410,-0.034601526213
ACH-000411,-0.347847881074
ACH-000414,-0.17431783223900002
ACH-000415,-0.017500895240499997
ACH-000416,-0.31743501749499997
ACH-000420,-0.123550329916
ACH-000421,-0.224731117768
ACH-000424,-0.205810403291
ACH-000425,-0.0715190125443
ACH-000426,-0.700278708772
ACH-000427,0.16626575836
ACH-000433,-0.160047479214
ACH-000436,-0.67803658824
ACH-000444,-0.213419276638
ACH-000445,-0.18548454395599998
ACH-000448,-0.08743621346169998
ACH-000450,-0.179821315645
ACH-000452,-0.209658498
ACH-000454,-0.43233496705200003
ACH-000458,-0.399574730954
ACH-000459,-0.326622359503
ACH-000460,-0.241311080017
ACH-000461,-0.13166165403400001
ACH-000463,-0.36488864617899996
ACH-000464,-0.183031317788
ACH-000466,-0.0668365453055
ACH-000467,-0.42055058307300003
ACH-000468,-0.23202618415399998
ACH-000469,-0.102190814388
ACH-000470,-0.362702538749
ACH-000471,0.025832981541800002
ACH-000472,-0.0334962721643
ACH-000473,-0.22013813728
ACH-000475,-0.344909902332
ACH-000476,-0.0811749869293
ACH-000477,-0.126911487834
ACH-000480,-0.126079543147
ACH-000481,-0.203866504655
ACH-000483,-0.162274089213
ACH-000484,-0.24804162188200002
ACH-000485,-0.26605290196
ACH-000486,-0.218420102216
ACH-000487,-0.643983724785
ACH-000488,-0.136421537336
ACH-000490,-0.247447132242
ACH-000491,-0.057821508043800006
ACH-000495,-0.291589573393
ACH-000496,0.031996085941
ACH-000499,-0.272575611645
ACH-000500,-0.28163578650800003
ACH-000502,-0.389376555764
ACH-000503,-0.250853261662
ACH-000505,-0.34881152944399996
ACH-000507,-0.25421496
ACH-000510,-0.281738793551
ACH-000511,-0.453963335891
ACH-000512,-0.07994025377439999
ACH-000516,-0.22683888086800003
ACH-000517,-0.569703148477
ACH-000518,-0.329660816964
ACH-000520,-0.19933107855700002
ACH-000521,-0.341665255599
ACH-000522,-0.182960196176
ACH-000524,-0.10543225396400001
ACH-000527,-0.0114004308314
ACH-000528,-0.137919526073
ACH-000537,-0.20470494785999999
ACH-000541,-0.278247273756
ACH-000542,-0.194890962594
ACH-000544,-0.51431693815
ACH-000545,-0.288465634283
ACH-000547,-0.720113157419
ACH-000548,-0.375911185872
ACH-000549,-0.432272323739
ACH-000550,-0.409682176881
ACH-000552,-0.401172152439
ACH-000556,-0.22022161226599998
ACH-000557,-0.431024692191
ACH-000570,0.218138733688
