,MICA (100507436)
ACH-000004,-0.0862731459447
ACH-000007,0.19997406925500003
ACH-000009,0.0312543015486
ACH-000011,0.0016883051193099998
ACH-000012,0.0354740838826
ACH-000013,0.103711201053
ACH-000014,-0.0373512476984
ACH-000015,0.19604792364100002
ACH-000017,0.123980948933
ACH-000018,0.0916388379272
ACH-000019,-0.0264797448129
ACH-000021,0.118472427445
ACH-000022,0.226609920579
ACH-000025,0.0552665342083
ACH-000028,0.0262218950422
ACH-000030,0.0701777594345
ACH-000035,0.293177260134
ACH-000036,-0.04338404087730001
ACH-000037,0.033661629513500005
ACH-000039,0.043186991730899994
ACH-000040,-0.07162949308160001
ACH-000041,0.19396194755999996
ACH-000042,0.151256915766
ACH-000045,-0.11703173058
ACH-000047,0.0256394475024
ACH-000052,0.00118024703278
ACH-000053,0.138635056501
ACH-000054,-0.0422897150825
ACH-000055,0.06475759961130001
ACH-000060,-0.040242273730800006
ACH-000067,0.14021088711100002
ACH-000070,-0.029086358604200002
ACH-000075,-0.16404712013
ACH-000078,0.20465984067200002
ACH-000082,-0.124061824261
ACH-000085,0.165936862486
ACH-000086,0.136532546203
ACH-000087,0.06723886645669999
ACH-000092,0.10535018169299999
ACH-000095,-0.14506279207599998
ACH-000097,-0.00607993483475
ACH-000098,0.153264407752
ACH-000099,0.19809415412599998
ACH-000108,-0.0378552498174
ACH-000113,0.121280895803
ACH-000115,-0.022046118828099998
ACH-000116,0.104502060226
ACH-000118,0.10231471459
ACH-000120,0.08475989459899999
ACH-000123,0.20895963012200003
ACH-000127,0.053800652177900005
ACH-000128,-0.112879956335
ACH-000132,0.0291335149685
ACH-000133,0.0717923839206
ACH-000137,0.177177364063
ACH-000138,-0.012350219650299999
ACH-000142,0.215006930799
ACH-000143,0.162352630641
ACH-000146,0.0244190071416
ACH-000148,0.18740026502
ACH-000150,0.11525455674
ACH-000152,0.0188907627547
ACH-000153,-0.118146984363
ACH-000159,0.082096467357
ACH-000160,-0.000892526897326
ACH-000163,-0.08736744194469999
ACH-000167,-0.470410777565
ACH-000168,-0.010154536074299999
ACH-000169,-0.09677904487089999
ACH-000178,0.201674333759
ACH-000182,0.105674248037
ACH-000183,-0.00211708956605
ACH-000188,-0.013541800268
ACH-000189,0.0707349538232
ACH-000190,0.13636900334000002
ACH-000198,0.167592713288
ACH-000204,-0.0937672415876
ACH-000206,0.23550527501999996
ACH-000207,-0.0743003922001
ACH-000211,0.11235390544700001
ACH-000215,0.0951538520099
ACH-000221,-0.0141632198805
ACH-000222,0.205982362348
ACH-000223,0.04500413680819999
ACH-000226,0.108561103586
ACH-000227,-0.0294193247111
ACH-000228,-0.329260174483
ACH-000231,0.061903967238600005
ACH-000232,0.149119524913
ACH-000233,0.044879157746
ACH-000234,-0.0714768139447
ACH-000235,0.0830630822757
ACH-000237,-0.0153640831971
ACH-000238,0.0344554360332
ACH-000243,0.0478873767743
ACH-000244,-0.21941166893599998
ACH-000246,0.0693926216307
ACH-000248,0.080718047433
ACH-000250,0.008519544442039999
ACH-000251,0.419089943681
ACH-000253,-0.0980725727857
ACH-000255,-0.011142638341899998
ACH-000256,0.255956903031
ACH-000257,0.420474195735
ACH-000258,0.038947542750900004
ACH-000259,0.08682610814950001
ACH-000260,0.0899849738291
ACH-000261,-0.00280531301627
ACH-000262,0.173899146424
ACH-000263,-0.194323170339
ACH-000264,0.0843580188569
ACH-000265,0.269768829446
ACH-000266,-0.00663003247945
ACH-000272,0.0701994247227
ACH-000273,-0.034955738179300005
ACH-000274,-0.03900996705780001
ACH-000277,-0.07285591138719999
ACH-000278,0.162675881037
ACH-000279,0.0619249321256
ACH-000280,0.08477612212819999
ACH-000281,0.0240973469367
ACH-000288,0.11818744626399999
ACH-000291,0.0286864935849
ACH-000293,0.0921128970282
ACH-000294,0.290249550714
ACH-000295,0.10288500057700001
ACH-000296,0.335587506012
ACH-000302,0.0967228627618
ACH-000304,-0.19451985091600002
ACH-000307,0.11336419882200001
ACH-000308,0.0486667956235
ACH-000310,0.154923426124
ACH-000311,0.04513122743009999
ACH-000312,0.157870448611
ACH-000315,0.0916354821294
ACH-000316,0.26508307365899997
ACH-000317,0.09153353302110001
ACH-000318,-0.052170826244000004
ACH-000319,0.11620721178
ACH-000320,-0.22476456991500002
ACH-000322,-0.12906031502999998
ACH-000323,-0.0249298214046
ACH-000324,0.14563257245300001
ACH-000329,0.20901731542100002
ACH-000330,0.0710771616821
ACH-000331,0.0665204255938
ACH-000332,0.158626741214
ACH-000334,0.209922354314
ACH-000335,0.134976423418
ACH-000336,0.342458157745
ACH-000337,0.2183672989
ACH-000339,0.160250864083
ACH-000341,0.44205095449799997
ACH-000348,0.037725147284
ACH-000350,0.0023198110664899995
ACH-000352,0.0993096701916
ACH-000356,-0.00126949005374
ACH-000361,-0.123545940174
ACH-000362,0.170511605559
ACH-000363,-0.152368390015
ACH-000364,0.0551646272199
ACH-000365,0.15419892383300002
ACH-000366,0.111599032067
ACH-000368,0.0999737478173
ACH-000374,-0.125555066207
ACH-000375,-0.0013429247638499999
ACH-000376,0.034382138697099995
ACH-000381,-0.037680541784199995
ACH-000383,0.0957494213449
ACH-000387,0.0392745892299
ACH-000389,-0.0110542489539
ACH-000390,0.07501186393739999
ACH-000393,-0.0537371841192
ACH-000395,-0.0305801293493
ACH-000397,0.0160082939971
ACH-000401,-0.0843684648033
ACH-000402,-0.155507712991
ACH-000403,-0.105066358298
ACH-000404,-0.0204616991218
ACH-000406,0.051327538218099995
ACH-000407,0.17797927105500003
ACH-000408,0.0841563571977
ACH-000410,0.09270222306749999
ACH-000411,0.0280168459037
ACH-000414,-0.0217273499774
ACH-000415,0.016557530887200002
ACH-000416,0.0328396346087
ACH-000420,-0.029887812563299997
ACH-000421,0.0874079974612
ACH-000424,-0.059449662735
ACH-000425,-0.0075966433111799994
ACH-000426,0.07949969927089999
ACH-000427,-0.011063109203899999
ACH-000433,0.0100265245515
ACH-000436,-0.07328596407660001
ACH-000444,-0.023177853206700003
ACH-000445,-0.0487632387965
ACH-000448,0.014872994733400001
ACH-000450,0.00463925518766
ACH-000452,-0.061662147065699995
ACH-000454,0.0101687607351
ACH-000458,-0.16245316008400001
ACH-000459,0.271266288655
ACH-000460,0.171815562443
ACH-000461,-0.0897886238938
ACH-000463,0.0307371570083
ACH-000464,-0.167230329187
ACH-000466,-0.0229065712554
ACH-000467,0.15617613400900002
ACH-000468,0.129230130187
ACH-000469,-0.11926000759000001
ACH-000470,-0.06275016138799999
ACH-000471,0.13213461882400002
ACH-000472,0.0714535438202
ACH-000473,0.123378977301
ACH-000475,0.10162498580700001
ACH-000476,0.0674793634741
ACH-000477,0.0921454128142
ACH-000480,0.052210514603599996
ACH-000481,-0.054079372396400004
ACH-000483,-0.051314090716399995
ACH-000484,0.362255080547
ACH-000485,0.28321560955200004
ACH-000486,0.164592557828
ACH-000487,0.117123490841
ACH-000488,0.0969072026726
ACH-000490,-0.023084475701599997
ACH-000491,-0.0774379629517
ACH-000495,0.130296506595
ACH-000496,0.0279303392197
ACH-000499,0.08312933928060001
ACH-000500,0.217129000642
ACH-000502,0.0590151040414
ACH-000503,0.06294280183159999
ACH-000505,0.196062922005
ACH-000507,0.06454916068109999
ACH-000510,0.133560235012
ACH-000511,0.20170049986900002
ACH-000512,0.0761120439124
ACH-000516,-0.15324795992100002
ACH-000517,-0.05553410987369999
ACH-000518,0.00156254233545
ACH-000520,0.158330145872
ACH-000521,-0.0457494232746
ACH-000522,0.0203036331542
ACH-000524,0.0632179478735
ACH-000527,0.102361143242
ACH-000528,0.0563372030442
ACH-000537,0.102072445717
ACH-000541,0.0195184227778
ACH-000542,0.027498887042299996
ACH-000544,0.10416546252
ACH-000545,0.04926939334969999
ACH-000547,-0.0466709729554
ACH-000548,0.089676242749
ACH-000549,0.184143706543
ACH-000550,0.12799191387800002
ACH-000552,0.10037879024299999
ACH-000556,0.0920003663371
ACH-000557,0.165263818478
ACH-000570,0.18270698908
ACH-000571,0.11490073861099999
ACH-000573,0.170894956662
ACH-000576,-0.148761334451
ACH-000580,0.408856502056
ACH-000584,-0.014345236092299998
ACH-000585,-0.0391021915292
ACH-000588,-0.108845673061
ACH-000589,-0.056600928012800006
ACH-000591,-0.0029622132007100003
ACH-000593,0.095843543867
ACH-000600,-0.16127374011600001
ACH-000601,0.129036922313
ACH-000604,0.00345115149409
ACH-000605,0.079455335949
ACH-000606,-0.10497204736400001
ACH-000608,-0.147909820892
ACH-000614,0.017714577212200003
ACH-000616,0.09915722439239999
ACH-000618,0.05546831208869999
ACH-000619,0.0655036779635
ACH-000620,0.10791466443499999
ACH-000621,0.0732550801927
ACH-000622,0.0590245672054
ACH-000623,0.0822260193838
ACH-000624,0.0738961084465
ACH-000627,0.07141108825360001
ACH-000630,0.0676406366383
ACH-000632,0.122686844399
ACH-000633,0.023205607077700002
ACH-000637,0.0310238099665
ACH-000638,0.0917057305067
ACH-000646,0.370559305126
ACH-000647,0.0775559111438
ACH-000648,0.133752764927
ACH-000649,0.0295757688363
ACH-000651,0.10363531205700001
ACH-000652,0.048975819592
ACH-000653,0.09789138963189999
ACH-000657,0.06171208848669999
ACH-000658,-0.0212566630439
ACH-000661,0.010393695067700002
ACH-000662,0.185445022655
ACH-000663,0.0485028338845
ACH-000665,0.0611824330641
ACH-000671,0.054469240752
ACH-000673,0.0628207904494
ACH-000676,-0.126352512182
ACH-000677,0.030390069120099995
ACH-000681,-0.08160120315889999
ACH-000682,0.0949753712895
ACH-000683,-0.0258218379446
ACH-000684,0.146118459461
ACH-000688,0.0169700725441
ACH-000693,0.11810039895400001
ACH-000694,0.0629119452537
ACH-000695,-8.29970849442e-05
ACH-000696,-0.0011506917900299999
ACH-000697,-0.0803133279276
ACH-000699,-0.0213833908092
ACH-000701,-0.0250025903779
ACH-000706,0.109496041486
ACH-000711,0.0610547945015
ACH-000713,0.0761027660652
ACH-000714,0.080648875883
ACH-000718,0.034827821526599995
ACH-000720,0.0557149165663
ACH-000721,0.0407254387815
ACH-000724,0.145953059959
ACH-000725,0.286969937247
ACH-000732,0.110415157577
ACH-000734,-0.0133189461069
ACH-000735,0.114181252709
ACH-000736,-0.0288849285453
ACH-000738,0.068443832372
ACH-000746,-7.25253279333e-05
ACH-000747,0.200482587003
ACH-000748,0.258742759488
ACH-000753,-0.00885904831402
ACH-000756,0.202317941045
ACH-000757,0.154510458183
ACH-000758,0.0491915776035
ACH-000760,0.016543335152399998
ACH-000763,0.05859462732999999
ACH-000764,-0.211307718277
ACH-000765,-0.0161778605167
ACH-000766,-0.017024473627899998
