,SP140L (93349)
ACH-000004,0.190580295327
ACH-000007,0.334946239387
ACH-000009,0.033610771657
ACH-000011,0.13914023580600002
ACH-000012,-0.100868231416
ACH-000013,0.0900928591835
ACH-000014,0.135107271695
ACH-000015,-0.00221630221638
ACH-000017,0.110566588259
ACH-000018,0.039825995998699994
ACH-000019,0.293413587823
ACH-000021,0.15772735909900001
ACH-000022,0.105068501222
ACH-000025,0.1219850155
ACH-000028,0.22400929824299998
ACH-000030,0.0827881632026
ACH-000035,0.315240881443
ACH-000036,0.137621255276
ACH-000037,0.062117900900900004
ACH-000039,0.19614107841200001
ACH-000040,-0.34947386448299994
ACH-000041,-0.148050235938
ACH-000042,-0.07731742607410001
ACH-000045,-0.154007437023
ACH-000047,-0.0286028137958
ACH-000052,0.396656629764
ACH-000053,0.246183799314
ACH-000054,0.111447725037
ACH-000055,-0.0264114331592
ACH-000060,0.101451881822
ACH-000067,0.10874315504799999
ACH-000070,0.11354696721799999
ACH-000075,-0.0952496073927
ACH-000078,0.0357732017064
ACH-000082,0.046981165981599994
ACH-000085,0.0170017874278
ACH-000086,0.112489684339
ACH-000087,0.1196229748
ACH-000092,0.0634701231566
ACH-000095,0.0234022279476
ACH-000097,0.00251483309317
ACH-000098,0.0325347912067
ACH-000099,0.0352401960663
ACH-000108,0.159515911471
ACH-000113,-0.0628283075985
ACH-000115,0.198069328233
ACH-000116,-0.007029212989279999
ACH-000118,0.197863547306
ACH-000120,0.1259838606
ACH-000123,0.221536822076
ACH-000127,0.212374762633
ACH-000128,-0.03529420304730001
ACH-000132,0.161040425472
ACH-000133,-0.0220063436747
ACH-000137,0.290560506882
ACH-000138,0.046575844655599996
ACH-000142,0.207908005669
ACH-000143,0.272815492445
ACH-000146,0.138526597425
ACH-000148,0.203696962224
ACH-000150,0.128939744868
ACH-000152,0.22776909805
ACH-000153,-0.155542957782
ACH-000159,0.143613338121
ACH-000160,0.494344285645
ACH-000163,0.299392344177
ACH-000167,0.454076920022
ACH-000168,0.024649004460499998
ACH-000169,0.08458738551860001
ACH-000178,0.09582994149160001
ACH-000182,0.0997671033395
ACH-000183,-0.0125306976835
ACH-000188,0.0159109605935
ACH-000189,-0.0707103023575
ACH-000190,0.512922219864
ACH-000198,-0.08433197283579999
ACH-000204,0.0911441011032
ACH-000206,0.042474659906
ACH-000207,0.10101090017999999
ACH-000211,0.188519184053
ACH-000215,0.0766226751106
ACH-000221,0.0726269700312
ACH-000222,0.049102076953699995
ACH-000223,-0.0338213210878
ACH-000226,0.00016629489557
ACH-000227,0.10756567316400001
ACH-000228,0.0804044667966
ACH-000231,0.0277857381526
ACH-000232,0.137251296126
ACH-000233,0.0597484735349
ACH-000234,-0.0126610385396
ACH-000235,0.0506035535377
ACH-000237,0.193699151541
ACH-000238,0.190244488728
ACH-000243,0.00481482962463
ACH-000244,0.464220859141
ACH-000246,0.132296816792
ACH-000248,-0.0101833487972
ACH-000250,0.114928789875
ACH-000251,-0.388826456404
ACH-000253,0.05343274817419999
ACH-000255,-0.0101952240669
ACH-000256,0.0857128042215
ACH-000257,0.591867266415
ACH-000258,0.364510772068
ACH-000259,0.0333601534155
ACH-000260,0.151102226743
ACH-000261,0.0798501542093
ACH-000262,0.39449635335199995
ACH-000263,-0.164666405878
ACH-000264,-0.0428680331785
ACH-000265,0.11710454064000002
ACH-000266,0.025596514783400005
ACH-000272,0.044273531579800005
ACH-000273,-0.0115441632154
ACH-000274,0.023921940709599996
ACH-000277,0.0760190134027
ACH-000278,0.16240022909399998
ACH-000279,0.119403217302
ACH-000280,-0.042171969570399995
ACH-000281,-0.0557302714702
ACH-000288,0.08079639187439999
ACH-000291,0.052223356580400004
ACH-000293,0.128925114329
ACH-000294,0.00203105022821
ACH-000295,-0.044031617232400004
ACH-000296,0.193734060121
ACH-000302,-0.0198179858147
ACH-000304,-0.308703335171
ACH-000307,-0.0513569859888
ACH-000308,0.136850350814
ACH-000310,0.0871578382653
ACH-000311,0.097353918422
ACH-000312,-0.0295855284228
ACH-000315,0.268183362928
ACH-000316,-0.031427949177
ACH-000317,-0.0285538861645
ACH-000318,-0.0134802962767
ACH-000319,0.323438908444
ACH-000320,-0.060517047948500005
ACH-000322,-0.216980535521
ACH-000323,0.053849021985900004
ACH-000324,0.0943523724683
ACH-000329,-0.0901199501182
ACH-000330,-0.0617969974565
ACH-000331,-0.0437305273722
ACH-000332,-0.101539627294
ACH-000334,0.125416351076
ACH-000335,0.19769081746
ACH-000336,-0.17303739302499999
ACH-000337,0.107172786775
ACH-000339,0.043998684495
ACH-000341,0.26401603935199996
ACH-000348,0.182377517919
ACH-000350,0.037127621585
ACH-000352,0.08376492074019999
ACH-000356,0.203539746598
ACH-000361,0.14108220408299998
ACH-000362,-0.00659004791724
ACH-000363,0.131594013718
ACH-000364,0.0772753331812
ACH-000365,0.0450984481285
ACH-000366,0.082893583843
ACH-000368,0.112421199407
ACH-000374,0.0357608513208
ACH-000375,0.30850184425099997
ACH-000376,0.07940422148239999
ACH-000381,0.08589955137739999
ACH-000383,0.124094065252
ACH-000387,-0.040929613539199994
ACH-000389,0.0183197246803
ACH-000390,0.0822332271942
ACH-000393,0.0448916934123
ACH-000395,0.240640048598
ACH-000397,0.039556350182199995
ACH-000401,0.107067451942
ACH-000402,-0.151297001073
ACH-000403,-0.00487749896633
ACH-000404,0.588077981043
ACH-000406,0.07222470599360001
ACH-000407,0.143682738753
ACH-000408,0.045630771031599994
ACH-000410,-0.0619295937907
ACH-000411,0.044409748689900004
ACH-000414,0.036728538644599996
ACH-000415,0.079963935572
ACH-000416,0.15493137360099998
ACH-000420,0.0713114184584
ACH-000421,0.15545209888699998
ACH-000424,0.26936576543900004
ACH-000425,0.0172176758788
ACH-000426,0.238733289879
ACH-000427,0.11525588504
ACH-000433,0.0800538163357
ACH-000436,0.0572630364039
ACH-000444,0.037151377244099996
ACH-000445,-0.0635258242316
ACH-000448,0.0422307395555
ACH-000450,0.16329867536599998
ACH-000452,0.043542810779099994
ACH-000454,0.257496655805
ACH-000458,0.11009977702299999
ACH-000459,0.0548787158076
ACH-000460,-0.0389486755131
ACH-000461,-0.0917803636165
ACH-000463,0.00337527258223
ACH-000464,0.26886408829999997
ACH-000466,0.0865535386561
ACH-000467,0.07093196970110001
ACH-000468,0.107900750921
ACH-000469,0.293262362837
ACH-000470,0.049102439573800005
ACH-000471,0.11778334745999999
ACH-000472,-0.0082009843308
ACH-000473,0.32808995610999997
ACH-000475,0.030692481798200003
ACH-000476,0.164478428782
ACH-000477,-0.177782599585
ACH-000480,0.13111606773499998
ACH-000481,0.0333730334438
ACH-000483,0.27327672913199996
ACH-000484,0.096790146254
ACH-000485,0.203614815288
ACH-000486,0.0721849365101
ACH-000487,-0.06296622932109999
ACH-000488,-0.0403466500845
ACH-000490,0.266544648743
ACH-000491,0.020728722710400004
ACH-000495,-0.1117798198
ACH-000496,0.0329414304405
ACH-000499,0.0830065812827
ACH-000500,-0.188079255538
ACH-000502,0.033087991546400006
ACH-000503,0.344919785209
ACH-000505,0.129884152168
ACH-000507,-0.0439431652465
ACH-000510,0.0445502701375
ACH-000511,-0.0336929244611
ACH-000512,-0.425132741571
ACH-000516,0.0458018015904
ACH-000517,0.0454431166474
ACH-000518,0.0479628741246
ACH-000520,0.135311087887
ACH-000521,-0.127168286528
ACH-000522,0.153820706401
ACH-000524,0.0825783339867
ACH-000527,0.0686739683515
ACH-000528,0.0932667250113
ACH-000537,0.08869978963719999
ACH-000541,-0.0568830365914
ACH-000542,0.127191890887
ACH-000544,0.0901521117059
ACH-000545,-0.023246106155099998
ACH-000547,-0.043926480838800006
ACH-000548,0.0192386093409
ACH-000549,0.0255863859075
ACH-000550,0.0824482107378
ACH-000552,0.0794124831559
ACH-000556,0.055132208327400005
ACH-000557,-0.007118748745199999
ACH-000570,0.09003994034880002
ACH-000571,0.0654200481095
ACH-000573,0.06292911985039999
ACH-000576,-0.016614614332700003
ACH-000580,-0.0479540299974
ACH-000584,0.122546140922
ACH-000585,0.0949862388601
ACH-000588,0.11237969022199999
ACH-000589,0.18281745642499997
ACH-000591,0.295194316896
ACH-000593,0.0944726606363
ACH-000600,0.0733562542565
