,TPTE (7179)
ACH-000393,-0.273103789359
ACH-000395,-0.346632412397
ACH-000397,-0.33377647592099996
ACH-000401,-0.298949612752
ACH-000402,0.0562466518121
ACH-000403,-0.24374041313900002
ACH-000404,-0.08831829788930001
ACH-000406,-0.175722951716
ACH-000407,-0.178613245538
ACH-000408,-0.285283994153
ACH-000410,-0.25829054546700003
ACH-000411,-0.347713432584
ACH-000414,-0.43140491992700003
ACH-000415,-0.260544753039
ACH-000416,-0.148211832962
ACH-000420,-0.277425282324
ACH-000421,-0.296530706005
ACH-000424,-0.0647040310829
ACH-000425,-0.194809563822
ACH-000426,0.0295393326245
ACH-000427,-0.22143391956500003
ACH-000433,-0.236302048188
ACH-000436,-0.10413737366699999
ACH-000444,-0.206022215169
ACH-000445,-0.174024476013
ACH-000448,-0.37399122504
ACH-000450,-0.434968903794
ACH-000452,-0.19120706068399998
ACH-000454,-0.320697049391
ACH-000458,-0.233552722167
ACH-000459,-0.308065258904
ACH-000460,-0.217006755822
ACH-000461,-0.293239483573
ACH-000463,-0.14690225348799998
ACH-000464,-0.310393736012
ACH-000466,-0.516647028748
ACH-000467,-0.153899466989
ACH-000468,-0.321029890567
ACH-000469,-0.17232712521899998
ACH-000470,-0.23905561648200002
ACH-000471,-0.25782644713799996
ACH-000472,-0.362826998513
ACH-000473,-0.169948026473
ACH-000475,-0.175807084824
ACH-000476,-0.157230649746
ACH-000477,-0.15436257913899998
ACH-000480,0.0575263181871
ACH-000481,-0.106080533758
ACH-000483,-0.21831991819899998
ACH-000484,-0.316983838518
ACH-000485,-0.118811306367
ACH-000486,-0.258403001843
ACH-000487,-0.10403312427200001
ACH-000488,-0.16509895246200001
ACH-000490,-0.18424406104200003
ACH-000491,-0.263713110286
ACH-000495,-0.207376596498
ACH-000496,-0.154180194928
ACH-000499,-0.277523727413
ACH-000500,-0.364778725701
ACH-000502,-0.322538779298
ACH-000503,-0.13828224982100001
ACH-000505,-0.406104477817
ACH-000507,-0.23597915651299997
ACH-000510,-0.24537039518800002
ACH-000511,-0.22813616029199998
ACH-000512,-0.285328747155
ACH-000516,-0.229293664004
ACH-000517,-0.150161918938
ACH-000518,-0.312328544571
ACH-000520,-0.303683935661
ACH-000521,-0.14179466111300001
ACH-000522,-0.19649848458799998
ACH-000524,-0.278888072464
ACH-000527,-0.321889560119
ACH-000528,-0.238065627581
ACH-000537,-0.29231160871100004
ACH-000541,0.027357494248599998
ACH-000542,-0.34453999477499997
ACH-000544,-0.139518053796
ACH-000545,-0.356740762861
ACH-000547,-0.19402834280499998
ACH-000548,-0.18788378003400003
ACH-000549,-0.21845427458299999
ACH-000550,-0.31180887455
ACH-000552,-0.19294174002
ACH-000556,-0.22296193188000002
ACH-000557,-0.203424355788
ACH-000570,-0.24053488362599998
ACH-000571,-0.127985284468
ACH-000573,-0.260697487983
ACH-000576,-0.294665433009
ACH-000580,-0.439146427383
ACH-000584,-0.53015543391
ACH-000585,-0.311113302037
ACH-000588,-0.19167228684999998
ACH-000589,-0.414178702588
ACH-000591,-0.25211599116300004
ACH-000593,-0.09585133840150001
ACH-000600,-0.20539382163400002
ACH-000601,-0.368436654086
ACH-000604,-0.7807439821359999
ACH-000605,-0.24245590113
ACH-000606,-0.418105768539
ACH-000608,-0.254351161758
ACH-000614,-0.31013498897
ACH-000616,-0.506850368604
ACH-000618,-0.176917311128
ACH-000619,-0.237140903168
ACH-000620,-0.237310416971
ACH-000621,-0.310768981577
ACH-000622,-0.309230508136
ACH-000623,-0.322281403737
ACH-000624,-0.17148804914500002
ACH-000627,-0.38688351928900006
ACH-000630,-0.20055299955699998
ACH-000632,-0.22646595295400002
ACH-000633,-0.26383565139000004
ACH-000637,-0.107839244489
ACH-000638,-0.15290380545600002
ACH-000646,-0.211929537248
ACH-000647,-0.17126843679900003
ACH-000648,-0.35846040553900005
ACH-000649,-0.111611524445
ACH-000651,-0.229136810202
ACH-000652,-0.125411748015
ACH-000653,-0.257892922019
ACH-000657,-0.20448529774
ACH-000658,-0.287895556206
ACH-000661,-0.151409639189
ACH-000662,-0.586602973421
ACH-000663,-0.397281550824
ACH-000665,-0.141089418819
ACH-000671,-0.305656384171
ACH-000673,-0.308615527079
ACH-000676,-0.180026174888
ACH-000677,-0.36072607809600005
ACH-000681,-0.159668859496
ACH-000682,-0.228265633537
ACH-000683,-0.153765984195
ACH-000684,-0.168023920434
ACH-000688,-0.350812054954
ACH-000693,-0.381371245151
ACH-000694,-0.265615373376
ACH-000695,-0.14366630524000001
ACH-000696,-0.363637623142
ACH-000697,-0.31187543175099997
ACH-000699,-0.222942433308
ACH-000701,-0.147964780779
ACH-000706,-0.340900697312
ACH-000711,-0.159086246371
ACH-000713,-0.133629001407
ACH-000714,-0.33318195787
ACH-000718,-0.27335412066799997
ACH-000720,-0.182325010174
ACH-000721,-0.299111101938
ACH-000724,-0.214080516022
ACH-000725,-0.205982363218
ACH-000732,-0.16844287070099997
ACH-000734,-0.265737698809
ACH-000735,-0.255793427872
ACH-000736,-0.266363765589
ACH-000738,-0.22074988940200002
ACH-000746,-0.28849965848700004
ACH-000747,-0.101089709569
ACH-000748,-0.164001621862
ACH-000753,-0.30172100365800003
ACH-000756,-0.351146940045
ACH-000757,-0.131412432043
ACH-000758,-0.275875543706
ACH-000760,-0.11787842358100001
ACH-000763,-0.309215706641
ACH-000764,-0.28779185441300004
ACH-000765,-0.0430615173546
ACH-000766,-0.39099120167499996
ACH-000767,-0.133851300762
ACH-000768,-0.216845483794
ACH-000769,-0.238181392782
ACH-000770,-0.23231944848000002
ACH-000771,-0.14271389587799999
ACH-000773,-0.44246491121299997
ACH-000776,-0.34483244513800004
ACH-000777,-0.255219619851
ACH-000778,-0.245851226059
ACH-000781,-0.242964903803
ACH-000782,-0.317624372119
ACH-000783,-0.152549595145
ACH-000784,-0.174275775917
ACH-000785,-0.263350631234
ACH-000787,-0.317812801951
ACH-000788,-0.132036990046
ACH-000791,-0.207448992275
ACH-000792,-0.28273319010299997
ACH-000794,-0.080645459093
ACH-000796,-0.340657829182
ACH-000799,-0.292463217022
ACH-000800,-0.307660387211
ACH-000802,-0.207886784415
ACH-000804,-0.28374050571
ACH-000805,-0.174814729069
ACH-000809,-0.130540689938
ACH-000810,-0.170519574413
ACH-000811,-0.18037457160599998
ACH-000817,-0.138274513774
ACH-000819,-0.160657481687
ACH-000820,-0.27361946036
ACH-000821,-0.262964991971
ACH-000822,0.078911190908
ACH-000823,-0.30536838965999996
ACH-000824,-0.0050928881925500005
ACH-000827,-0.179632210742
ACH-000829,-0.26955485028799997
ACH-000831,-0.609457022918
ACH-000832,-0.19745933610599997
ACH-000833,-0.496470004425
ACH-000834,-0.271089469283
ACH-000835,-0.205603549403
ACH-000836,-0.0924222507299
ACH-000837,-0.37322829198
ACH-000838,0.016049087941
ACH-000839,-0.470011692908
ACH-000840,-0.185660666457
ACH-000841,-0.18843040220499999
ACH-000843,-0.263476765975
ACH-000846,-0.00755437012542
ACH-000847,-0.321710911525
ACH-000848,-0.29412591665
ACH-000849,-0.620754810617
ACH-000851,-0.38935450431
ACH-000855,-0.09311985241000001
ACH-000856,-0.203126486479
ACH-000858,-0.158698692369
ACH-000859,-0.161083308306
ACH-000861,-0.282638968764
ACH-000862,-0.188853934909
ACH-000865,-0.268144235885
ACH-000866,-0.242449517728
ACH-000867,-0.124163507334
ACH-000869,-0.407968755902
ACH-000872,-0.163998194514
ACH-000873,-0.356720035148
ACH-000876,-0.20146639593600002
ACH-000878,-0.21742339305
ACH-000880,-0.21944486385499998
ACH-000881,-0.330902637764
ACH-000882,-0.27078068141600004
ACH-000884,-0.09737457555439999
ACH-000885,-0.394227445424
ACH-000887,-0.222641999297
ACH-000888,-0.155442136963
ACH-000889,-0.250655893609
ACH-000890,-0.435871945257
ACH-000896,-0.09999802400110001
ACH-000898,-0.169010379113
ACH-000900,-0.22696626040100001
ACH-000901,-0.136446348361
ACH-000905,-0.20488020634100002
ACH-000906,-0.16554059939500002
ACH-000907,-0.469873068534
ACH-000910,-0.0393417600691
ACH-000911,-0.236152070404
ACH-000912,-0.32416365319
ACH-000913,-0.0246013320854
ACH-000915,-0.164077112046
ACH-000916,0.0954606857606
ACH-000917,-0.35184313200499995
ACH-000921,-0.205850213323
ACH-000924,-0.157956987616
ACH-000926,-0.290140112117
ACH-000928,-0.0981028151465
ACH-000929,-0.16437267448100001
ACH-000932,-0.211819761291
ACH-000935,-0.338964838141
ACH-000936,-0.223759012305
ACH-000937,-0.324153064868
ACH-000938,-0.420398814964
ACH-000939,-0.185523123521
ACH-000941,-0.120239977301
ACH-000943,-0.117633478684
ACH-000946,-0.5240388001590001
ACH-000947,-0.34813341531099995
ACH-000948,-0.273174094359
ACH-000950,-0.246273826867
ACH-000953,-0.309742344457
ACH-000957,-0.323831911837
ACH-000958,-0.156068013502
ACH-000960,-0.320196029395
ACH-000963,-0.5072602024580001
ACH-000968,-0.187709564775
ACH-000969,-0.221929981824
ACH-000973,-0.163341761766
ACH-000974,-0.269668000465
ACH-000975,-0.341752259322
ACH-000976,-0.530109949258
ACH-000978,-0.37762349260899997
ACH-000980,-0.25467193698699997
ACH-000984,-0.204089891809
ACH-000986,-0.178770608344
ACH-000988,-0.288961304568
ACH-000993,-0.129545329345
ACH-000994,-0.286076266442
ACH-000996,-0.127508920044
ACH-001001,-0.202221341755
ACH-001020,-0.505690874567
ACH-001028,-0.10272563512599998
ACH-001031,-0.24701637587900002
ACH-001038,-0.120634502672
ACH-001048,-0.33212364871800004
ACH-001050,-0.41716831212300004
ACH-001053,-0.242007549083
ACH-001054,-0.05520179545369999
ACH-001061,-0.16674894836100002
ACH-001067,-0.41227041858400004
ACH-001075,-0.37593232529299997
ACH-001096,-0.34464112829300003
ACH-001128,-0.254402157475
ACH-001134,-0.21763768564599997
ACH-001151,-0.146252305343
ACH-001163,-0.246610021608
ACH-001164,-0.505644805109
ACH-001173,-0.119501393433
ACH-001183,-0.219114526461
ACH-001184,-0.325166896636
ACH-001190,-0.263495179538
ACH-001192,-0.265631603176
ACH-001193,-0.179930895892
ACH-001196,-0.315168612621
ACH-001197,-0.370292842068
ACH-001205,-0.366331179449
ACH-001211,-0.315989133998
ACH-001212,-0.055993568698000006
ACH-001228,-0.21251523206599998
ACH-001232,-0.29743127270799996
ACH-001239,-0.185219955081
ACH-001274,-0.37536552853
ACH-001275,-0.073087559067
ACH-001277,-0.299224801766
ACH-001278,-0.228180240185
ACH-001280,-0.44560172880300003
ACH-001283,-0.11998385039699999
ACH-001289,-0.348373711866
ACH-001295,-0.257051333654
ACH-001300,-0.375905640387
ACH-001301,-0.41680729155199997
ACH-001302,-0.424055266687
ACH-001303,-0.296735772741
ACH-001306,-0.292946728382
ACH-001318,-0.19103644053899999
ACH-001322,-0.0052798695305
ACH-001328,-0.17914712796399998
ACH-001332,-0.0761658865831
ACH-001333,-0.26220145589099997
ACH-001336,-0.486294785959
ACH-001340,-0.19072639077999998
ACH-001346,-0.257988330732
ACH-001353,-0.386387538059
ACH-001354,-0.425873833897
ACH-001367,-0.09557527470660002
ACH-001368,-0.218650970634
ACH-001374,0.0377170218219
ACH-001375,-0.17895377092999998
ACH-001377,-0.452674338948
ACH-001380,-0.252250621531
ACH-001391,-0.37713521662699995
ACH-001407,-0.265961006244
ACH-001408,-0.233304781243
ACH-001413,-0.14207689522800002
ACH-001430,-0.131460047788
ACH-001431,-0.279179990653
ACH-001450,-0.06880850348680001
ACH-001496,-0.14445031507099998
ACH-001500,-0.223033066619
ACH-001521,-0.251037562118
ACH-001523,-0.4679952447
ACH-001532,-0.342669091918
ACH-001536,-0.360171201746
ACH-001550,-0.24796316945
ACH-001552,-0.18232680816
ACH-001554,-0.272057471713
ACH-001645,-0.348814499894
ACH-001654,-0.234522271919
ACH-001715,-0.23269445008200002
ACH-001735,-0.35392413991800004
ACH-001736,-0.19035620506499998
ACH-001737,0.051216163444499994
ACH-001740,-0.31732404055999996
ACH-001745,-0.14330537787699998
ACH-001750,-0.225935090119
ACH-001765,-0.21593043392099998
ACH-001956,-0.4058034179
ACH-001957,-0.520717410246
