,SFT2D2 (375035)
ACH-000198,-0.198776820386
ACH-000204,-0.432758140643
ACH-000206,-0.13406391712500002
ACH-000207,0.0610522549402
ACH-000211,-0.243030944886
ACH-000215,-0.042569604381
ACH-000221,-0.0660109183532
ACH-000222,0.00217063916402
ACH-000223,-0.192962180464
ACH-000226,-0.21027654023400003
ACH-000227,-0.00410657369067
ACH-000228,-0.24520966899799998
ACH-000231,-0.260436698391
ACH-000232,0.0827424580382
ACH-000233,-0.14155479413799998
ACH-000234,-0.19231397149
ACH-000235,-0.0981653086662
ACH-000237,0.043221543809
ACH-000238,-0.08310234821380001
ACH-000243,-0.129404543931
ACH-000244,-0.282862334436
ACH-000246,-0.0975181275684
ACH-000248,-0.20719688602000003
ACH-000250,-0.11738556907099999
ACH-000251,-0.246164548966
ACH-000253,-0.101984430738
ACH-000255,-0.00529544475522
ACH-000256,0.012825827262799998
ACH-000257,-0.23419082971400002
ACH-000258,0.013567542370200001
ACH-000259,-0.022812543124799998
ACH-000260,-0.00964464519968
ACH-000261,-0.20194531857
ACH-000262,-0.532256006066
ACH-000263,-0.161087673248
ACH-000264,-0.29934421384599996
ACH-000265,-0.0759160864389
ACH-000266,-0.0971584781271
ACH-000272,-0.271002818338
ACH-000273,-0.25696187504
ACH-000274,-0.124074680705
ACH-000277,-0.08116594173889999
ACH-000278,-0.059392748385699995
ACH-000279,-0.047222014019599995
ACH-000280,-0.129042256229
ACH-000281,-0.108844337518
ACH-000288,-0.0460086219729
ACH-000291,-0.129682088508
ACH-000293,0.00706918037944
ACH-000294,-0.171312841272
ACH-000295,-0.218734699289
ACH-000296,-0.09930981184810002
ACH-000302,0.0305883291903
ACH-000304,0.264175373677
ACH-000307,-0.21274663329500001
ACH-000308,-0.17923879377000002
ACH-000310,-0.352326903076
ACH-000311,-0.1655007534
ACH-000312,-0.101493340244
ACH-000315,0.166065401563
ACH-000316,-0.120243965954
ACH-000317,-0.427707333781
ACH-000318,-0.37302385042900005
ACH-000319,-0.06742255714130001
ACH-000320,0.054987469054300006
ACH-000322,-0.137282688367
ACH-000323,0.005943532112549999
ACH-000324,-0.0905699575943
ACH-000329,-0.0353763287225
ACH-000330,0.0971271175835
ACH-000331,-0.22917105175500002
ACH-000332,-0.10346389539899999
ACH-000334,-0.22300568534600002
ACH-000335,-0.182881130808
ACH-000336,-0.219872305938
ACH-000337,-0.226396670636
ACH-000339,-0.22707878281
ACH-000341,-0.381571984864
ACH-000348,-0.00119072841357
ACH-000350,-0.33693366633
ACH-000352,0.0630899864339
ACH-000356,-0.0007180104176039999
ACH-000361,-0.0040375188635799995
ACH-000362,-0.207244104027
ACH-000363,-0.28296956136
ACH-000364,-0.245711593242
ACH-000365,-0.302407418274
ACH-000366,-0.132100395807
ACH-000368,-0.0770236390394
ACH-000374,-0.058285485055900005
ACH-000375,-0.192394613081
ACH-000376,-0.11743256347999999
ACH-000381,-0.0227674327587
ACH-000383,-0.12111137580499999
ACH-000387,-0.0654526074997
ACH-000389,-0.286304073923
ACH-000390,-0.246126749626
ACH-000393,-0.08275621037330001
ACH-000395,0.103324399815
ACH-000397,-0.265906609245
ACH-000401,0.10210697222899999
ACH-000402,-0.20837781851599999
ACH-000403,-0.101516272898
ACH-000404,-0.11220819615199999
ACH-000406,-0.112308371446
ACH-000407,-0.0747992307058
ACH-000408,-0.0098037201577
ACH-000410,-0.225221803999
ACH-000411,-0.14265409168600002
ACH-000414,0.008580722921729999
ACH-000415,-0.239128477494
ACH-000416,-0.273778982504
ACH-000420,-0.20845656260099998
ACH-000421,0.024788866280200002
ACH-000424,-0.137047216166
ACH-000425,-0.018920959456700002
ACH-000426,0.00752194938615
ACH-000427,-0.12026897454000002
ACH-000433,-0.00988866115102
ACH-000436,0.23393132310800002
ACH-000444,-0.19043917295600002
ACH-000445,0.228175949082
ACH-000448,-0.0943889583387
ACH-000450,-0.284348449374
ACH-000452,-0.0638142718427
ACH-000454,-0.124359807082
ACH-000458,-0.262487629568
ACH-000459,0.24889981576900003
ACH-000460,-0.107057089448
ACH-000461,-0.0250410545305
ACH-000463,-0.218373666113
ACH-000464,-0.217317664765
ACH-000466,-0.00152307245166
ACH-000467,0.0389690511545
ACH-000468,-0.113323331802
ACH-000469,-0.0255840393069
ACH-000470,0.0359136796163
ACH-000471,-0.10957473824000001
ACH-000472,-0.08775482855910001
ACH-000473,-0.033357478332
ACH-000475,-0.079093418442
ACH-000476,-0.07565265020610001
ACH-000477,-0.06536553496650001
ACH-000480,0.034849195452099996
ACH-000481,-0.07105437210789999
ACH-000483,-0.038795766152800004
ACH-000484,-0.607391662834
ACH-000485,0.07908999257619999
ACH-000486,-0.0792912051169
ACH-000487,-0.0908853738628
ACH-000488,-0.0265241997377
ACH-000490,-0.27574843553399997
ACH-000491,0.0380423041195
ACH-000495,-0.221991745616
ACH-000496,0.0544176144989
ACH-000499,0.130647230499
ACH-000500,-0.394867822214
ACH-000502,-0.007446229721989999
ACH-000503,-0.510221076995
ACH-000505,-0.14411678531400002
ACH-000507,-0.239345875129
ACH-000510,-0.174113713481
ACH-000511,-0.00558547868366
ACH-000512,0.19497735885200002
ACH-000516,-0.1350185647
ACH-000517,-0.06641726545400001
ACH-000518,-0.011758447520399999
ACH-000520,0.116300148639
ACH-000521,-0.140343784293
ACH-000522,-0.053245315723
ACH-000524,-0.054260325273
ACH-000527,-0.0808260297535
ACH-000528,-0.173613625731
ACH-000537,0.0541641483554
ACH-000541,0.192059694844
ACH-000542,-0.245776905332
ACH-000544,-0.0520942042223
ACH-000545,-0.17101914559999998
ACH-000547,-0.11776910262700001
ACH-000548,-0.222521842756
ACH-000549,-0.110268224731
ACH-000550,-0.126990702467
ACH-000552,-0.255144774101
ACH-000556,-0.25599067630100003
ACH-000557,-0.128097643157
ACH-000570,-0.056799416739499994
ACH-000571,-0.20154793506299998
ACH-000573,0.0891473939116
ACH-000576,-0.13734706733
ACH-000580,-0.0315106674912
ACH-000584,-0.21264716802499997
ACH-000585,-0.0974960631019
ACH-000588,-0.0483525469157
ACH-000589,-0.34464575749
ACH-000591,0.102049470253
ACH-000593,-0.16933349750399998
ACH-000600,-0.139436844602
ACH-000601,-0.108504769264
ACH-000604,-0.03677988349630001
ACH-000605,-0.052760296213499994
ACH-000606,-0.382257151576
ACH-000608,-0.079655528537
ACH-000614,0.028582594329900003
ACH-000616,-0.198682418428
ACH-000618,-0.204677577698
ACH-000619,-0.0338329570537
ACH-000620,-0.0487425989076
ACH-000621,-0.123075326744
ACH-000622,-0.171013416547
ACH-000623,-0.060025393140199994
ACH-000624,-0.177238587595
ACH-000627,-0.243864671235
ACH-000630,-0.0923632520016
ACH-000632,-0.0625725699017
ACH-000633,-0.034976739310800004
ACH-000637,0.07067959106869999
ACH-000638,-0.0837013351649
ACH-000646,0.0754339356965
ACH-000647,-0.27803006258
ACH-000648,-0.161108726978
ACH-000649,-0.14663527795
ACH-000651,-0.0771146713497
ACH-000652,-0.139638633202
ACH-000653,-0.264192297284
ACH-000657,-0.18250284724399998
ACH-000658,-0.11858901707999998
ACH-000661,0.0119297282183
ACH-000662,-0.1044292484
ACH-000663,-0.12078737791500001
ACH-000665,-0.09076586638110001
ACH-000671,0.18523902672000003
ACH-000673,-0.160156723117
ACH-000676,-0.09413557035919999
ACH-000677,0.11821923147600001
ACH-000681,0.0367794647602
ACH-000682,-0.0479966151243
ACH-000683,-0.235994453376
ACH-000684,-0.12758867164
ACH-000688,-0.235462533385
ACH-000693,-0.0239589797559
ACH-000694,-0.140612413147
ACH-000695,-0.362475615181
ACH-000696,-0.114247601552
ACH-000697,-0.21991184501699998
ACH-000699,0.0809485991678
ACH-000701,-0.143645940824
ACH-000706,-0.17624315754
ACH-000711,0.0161796608268
ACH-000713,-0.35099041967100003
ACH-000714,-0.201148852412
ACH-000718,-0.062488280256099996
ACH-000720,-0.109116907062
ACH-000721,-0.0754971094525
ACH-000724,0.312129603051
ACH-000725,-0.386851302883
ACH-000732,-0.259125744827
ACH-000734,-0.053747726131499994
ACH-000735,-0.179238745689
ACH-000736,-0.207383273187
ACH-000738,-0.0049251265585699994
ACH-000746,-0.23757757632800003
ACH-000747,-0.204703641346
ACH-000748,0.034582964390800004
ACH-000753,-0.230149924641
ACH-000756,-0.112803948546
ACH-000757,-0.22827615244399999
ACH-000758,-0.237307741954
ACH-000760,0.0196997494273
ACH-000763,-0.11411918260399999
ACH-000764,0.140334100538
ACH-000765,-0.130796630986
ACH-000766,-0.07549961826019999
ACH-000767,-0.34389952526199996
ACH-000768,-0.166968826133
ACH-000769,0.0168411495982
ACH-000770,-0.0112924649043
ACH-000771,0.00939784514066
ACH-000773,-0.346441079906
ACH-000776,-0.00280883276728
ACH-000777,-0.208764286327
ACH-000778,-0.16633576459899999
ACH-000781,-0.054228604683999995
ACH-000782,0.020619587037200002
ACH-000783,-0.04356176191330001
ACH-000784,-0.102915339287
ACH-000785,-0.183130794699
ACH-000787,-0.17051215646600001
ACH-000788,-0.128089119015
ACH-000791,-0.250498562358
ACH-000792,-0.164740247314
ACH-000794,-0.128590287227
ACH-000796,-0.146836952544
ACH-000799,-0.0651052980281
ACH-000800,-0.472677676618
ACH-000802,-0.20861142203699998
ACH-000804,0.056991590004900006
ACH-000805,-0.10038097527499999
ACH-000809,-0.11717228503499999
ACH-000810,-0.259432553849
ACH-000811,-0.141214689004
ACH-000817,-0.0729287265961
ACH-000819,-0.0557019757525
ACH-000820,0.194431030654
ACH-000821,-0.149842572611
ACH-000822,-0.161137395686
ACH-000823,-0.07988860029860001
ACH-000824,-0.138649551751
ACH-000827,-0.19352708865200002
ACH-000829,-0.111333667666
ACH-000831,-0.113522104837
ACH-000832,-0.27006611863499996
ACH-000833,-0.171419820903
ACH-000834,-0.245256464538
ACH-000835,-0.199802754594
ACH-000836,-0.29405774484999997
ACH-000837,-0.0510003023183
ACH-000838,-0.23060295645599999
ACH-000839,-0.013111063043500001
ACH-000840,-0.312739299109
ACH-000841,-0.184660331972
ACH-000843,0.0246949536055
ACH-000846,-0.24328123325800002
ACH-000847,-0.36669448518299996
ACH-000848,0.101055845044
ACH-000849,-0.134459237946
ACH-000851,0.0626715408471
ACH-000855,-0.12122759131300001
ACH-000856,-0.161539604399
ACH-000858,-0.0608575775947
ACH-000859,-0.233674028492
ACH-000861,-0.21763705826
ACH-000862,-0.12142575931199999
ACH-000865,-0.224306261509
ACH-000866,-0.09929431247410002
ACH-000867,-0.20713512914700002
ACH-000869,-0.249888484692
ACH-000872,-0.0170976437924
ACH-000873,-0.170362145555
ACH-000876,-0.0223568202839
ACH-000878,-0.143971597577
ACH-000880,-0.183132961538
ACH-000881,-0.07937709763129999
ACH-000882,-0.107700775451
ACH-000884,-0.215630014221
ACH-000885,-0.12115923180400001
ACH-000887,-0.04768004888999999
ACH-000888,-0.110929742574
ACH-000889,-0.136004345009
ACH-000890,-0.113234646693
ACH-000896,-0.0950145151222
ACH-000898,-0.0546554610814
ACH-000900,-0.16018118285900002
ACH-000901,-0.0713313133402
ACH-000905,-0.0649358108389
ACH-000906,-0.0899628928519
ACH-000907,-0.286957925367
ACH-000910,-0.176407295154
ACH-000911,-0.140453371039
ACH-000912,-0.152692950487
ACH-000913,-0.25159585248300004
ACH-000915,-0.149180544992
ACH-000916,-0.38856401276600006
ACH-000917,-0.174319888183
ACH-000921,-0.102395701643
ACH-000924,-0.328697728345
ACH-000926,-0.128357224415
ACH-000928,-0.00866479672759
ACH-000929,0.221861724198
ACH-000932,-0.12134705025900001
ACH-000935,-0.14879430744799998
ACH-000936,-0.167454569344
ACH-000937,-0.09970089229779999
ACH-000938,-0.226739514019
ACH-000939,-0.14153616283
ACH-000941,-0.300769264006
ACH-000943,-0.00506844743761
ACH-000946,-0.204111025502
ACH-000947,-0.140726353967
ACH-000948,-0.009550301656549999
ACH-000950,-0.291529884879
ACH-000953,-0.21160683887600001
ACH-000957,-0.0858682095369
ACH-000958,-0.10661012711100001
ACH-000960,-0.153049637676
ACH-000963,-0.23618730626499998
ACH-000968,-0.0130214235782
ACH-000969,-0.31250168119000005
ACH-000973,-0.12373813588600001
ACH-000974,-0.126809146965
ACH-000975,-0.330147098844
ACH-000976,-0.12809606738
ACH-000978,-0.211084549889
ACH-000980,-0.0036590787995400002
ACH-000984,-0.255990097137
ACH-000986,-0.41291909636699997
ACH-000988,-0.313851014107
ACH-000993,-0.133317227558
ACH-000994,0.045940929352900006
ACH-000996,0.013019476691900001
ACH-001001,-0.255267220117
ACH-001020,-0.214247277306
ACH-001028,-0.0779858697144
ACH-001031,-0.0817372749743
ACH-001038,-0.0431789768355
ACH-001048,-0.18600584602899997
ACH-001050,0.014586516960700001
ACH-001053,0.00585838113593
ACH-001054,-0.216922103919
ACH-001061,-0.212246931321
ACH-001067,-0.11373268062999999
ACH-001075,0.015478668583500001
ACH-001096,-0.123997232546
ACH-001128,-0.0836756329415
ACH-001134,0.188466431056
ACH-001151,-0.0718638188359
ACH-001163,-0.290495109463
ACH-001164,-0.290751808863
ACH-001173,-0.176159839266
ACH-001183,-0.353192564376
ACH-001184,-0.30404526557100003
ACH-001190,-0.156897422848
ACH-001192,0.0423517728314
ACH-001193,0.0650487195316
ACH-001196,0.00523593524888
ACH-001197,-0.234861162839
ACH-001205,0.059108005640900005
ACH-001211,-0.143925142681
ACH-001212,0.23997818780000002
ACH-001228,-0.34599750079
ACH-001232,-0.24984680779899998
ACH-001239,-0.137009546904
ACH-001274,-0.07365466566430001
ACH-001275,-0.319662838687
ACH-001277,-0.208380008162
ACH-001278,-0.10209246323599999
ACH-001280,-0.162974393465
ACH-001283,0.0334153798017
ACH-001289,-0.0970450492319
ACH-001295,-0.22456210281300001
ACH-001300,0.156330902184
ACH-001301,-0.26170548443
ACH-001302,-0.299171415786
ACH-001303,0.11456705376199999
ACH-001306,-0.158725793724
ACH-001318,-0.17537552331599998
ACH-001322,-0.41415785581
ACH-001328,0.040293470386699996
ACH-001332,-0.22595582616300003
ACH-001333,-0.0007240965776799999
ACH-001336,-0.0969130522827
ACH-001340,-0.264210448329
ACH-001346,-0.17448276222800002
ACH-001353,-0.0238380820271
ACH-001354,-0.159315525402
ACH-001367,-0.13844471173599998
ACH-001368,-0.10989762789799999
ACH-001374,0.0461980458391
ACH-001375,0.00365730341822
ACH-001377,0.0567397104299
ACH-001380,-0.053596331224100006
ACH-001391,0.135378635755
ACH-001407,0.00761430098532
ACH-001408,-0.0970681810091
ACH-001413,-0.309372242685
ACH-001430,-0.131425012064
ACH-001431,-0.0151910496035
ACH-001450,-0.17475007767
ACH-001496,-0.16042757075300002
ACH-001500,-0.11247710942700001
ACH-001521,-0.041530039744800004
ACH-001523,-0.0343096376282
ACH-001532,-0.117688626733
ACH-001536,0.164494184677
ACH-001550,-0.111047523412
ACH-001552,0.0644083016687
ACH-001554,-0.00990614302281
ACH-001645,-0.0431524958819
ACH-001654,-0.11774847460200001
ACH-001715,-0.0340220122757
ACH-001735,-0.0600850252905
ACH-001736,-0.118674044064
ACH-001737,-0.221918005557
ACH-001740,-0.056634028401800006
ACH-001745,-0.0874117213442
ACH-001750,-0.105776939323
ACH-001765,-0.12124820584799999
ACH-001956,-0.16247465513
ACH-001957,-0.272464785085
