,CSTF1 (1477)
ACH-000277,-1.02303160371
ACH-000278,-0.8785014356730001
ACH-000279,-1.34566526415
ACH-000280,-0.927518961532
ACH-000281,-1.20156374418
ACH-000288,-0.987140762429
ACH-000291,-1.3841427329700002
ACH-000293,-0.977568628654
ACH-000294,-1.2763324486
ACH-000295,-1.1531183547200001
ACH-000296,-1.3484714523199999
ACH-000302,-1.12275540657
ACH-000304,-1.03429530376
ACH-000307,-0.958614296461
ACH-000308,-1.42831093579
ACH-000310,-1.3864252608399998
ACH-000311,-1.13128870236
ACH-000312,-1.10475051729
ACH-000315,-1.39189538824
ACH-000316,-1.36075863474
ACH-000317,-1.24034695828
ACH-000318,-1.15632773451
ACH-000319,-1.0087613213
ACH-000320,-1.0903630588200002
ACH-000322,-1.4768323692299998
ACH-000323,-0.8727541714899999
ACH-000324,-1.23130002153
ACH-000329,-1.3651212232499998
ACH-000330,-0.878212804675
ACH-000331,-1.17996831105
ACH-000332,-0.968050727349
ACH-000334,-1.07089234427
ACH-000335,-1.28780208723
ACH-000336,-1.48965042988
ACH-000337,-1.05774526731
ACH-000339,-0.939292508645
ACH-000341,-1.38327904834
ACH-000348,-1.2002062061499998
ACH-000350,-1.0
ACH-000352,-0.761505506868
ACH-000356,-0.925935978092
ACH-000361,-1.3866120742899999
ACH-000362,-1.26728242565
ACH-000363,-0.908944368035
ACH-000364,-1.29797855779
ACH-000365,-1.10553408906
ACH-000366,-1.09624793116
ACH-000368,-1.38345017544
ACH-000374,-1.28522419895
ACH-000375,-0.963418322192
ACH-000376,-1.32024806803
ACH-000381,-1.2565273283399998
ACH-000383,-0.941036993257
ACH-000387,-1.2650001014899999
ACH-000389,-1.20683300376
ACH-000390,-1.13999607589
ACH-000393,-1.24373271271
ACH-000395,-1.3888968082
ACH-000397,-1.2439705138500001
ACH-000401,-1.34675165476
ACH-000402,-1.14811188949
ACH-000403,-0.954167704369
ACH-000404,-1.20711122093
ACH-000406,-1.03337202481
ACH-000407,-1.3980232088100002
ACH-000408,-0.628271572497
ACH-000410,-1.21367897185
ACH-000411,-1.23448764987
ACH-000414,-1.19043476964
ACH-000415,-0.941304334048
ACH-000416,-0.886675679381
ACH-000420,-1.24009499076
ACH-000421,-0.9831562576549999
ACH-000424,-1.30732414488
ACH-000425,-1.3526351525799998
ACH-000426,-0.6408351949409999
ACH-000427,-1.21768929161
ACH-000433,-1.15834772567
ACH-000436,-0.9975075839040001
ACH-000444,-1.07840696448
ACH-000445,-1.29786159283
ACH-000448,-1.3109833219299998
ACH-000450,-1.01861051606
ACH-000452,-0.882513350297
ACH-000454,-0.91619313669
ACH-000458,-1.02713369963
ACH-000459,-1.0792056163600001
ACH-000460,-1.1966655395499999
ACH-000461,-1.3436307072100002
ACH-000463,-1.2465779478399999
ACH-000464,-1.16207484604
ACH-000466,-1.05887298291
ACH-000467,-1.04297440063
ACH-000468,-1.1024075334799999
ACH-000469,-1.4206369562099999
ACH-000470,-1.2261231200700002
ACH-000471,-1.32165189256
ACH-000472,-1.150100148
ACH-000473,-1.0015538922799998
ACH-000475,-1.03928724858
ACH-000476,-1.03561191142
ACH-000477,-1.20165267112
ACH-000480,-1.34305380196
ACH-000481,-1.3816167485799997
ACH-000483,-0.9670068721889999
ACH-000484,-1.3284363080500001
ACH-000485,-1.55572792679
ACH-000486,-1.07536999352
ACH-000487,-1.1446201759899999
ACH-000488,-1.03902234984
ACH-000490,-1.09863725697
ACH-000491,-0.897337273829
ACH-000495,-1.37001728655
ACH-000496,-1.5120103246899999
ACH-000499,-1.12513145205
ACH-000500,-0.833560147815
ACH-000502,-1.07340284207
ACH-000503,-1.04874585798
ACH-000505,-1.13164312158
ACH-000507,-1.1477324922399998
ACH-000510,-1.33566828616
ACH-000511,-1.3205111009200001
ACH-000512,-1.44556874593
ACH-000516,-1.1015530178
ACH-000517,-1.16858089751
ACH-000518,-0.9484330023499999
ACH-000520,-1.3266689436599999
ACH-000521,-0.779061893415
ACH-000522,-1.08913616268
ACH-000524,-0.8444049942980001
ACH-000527,-1.13351570045
ACH-000528,-1.03704392683
ACH-000537,-1.1800577564899999
ACH-000541,-1.39505266363
ACH-000542,-1.26956043099
ACH-000544,-1.20514727078
ACH-000545,-1.23830934964
ACH-000547,-0.950888427312
ACH-000548,-1.09863784759
ACH-000549,-1.0414573099
ACH-000550,-0.939298305243
ACH-000552,-1.1374256307500001
ACH-000556,-0.862426790352
ACH-000557,-1.15152846046
ACH-000570,-1.36203090523
ACH-000571,-1.18407611801
ACH-000573,-1.1708800420999999
ACH-000576,-1.00124543949
ACH-000580,-1.39195846265
ACH-000584,-0.9744312019679999
ACH-000585,-1.20706565537
ACH-000588,-1.2742401168700002
ACH-000589,-1.12399016498
ACH-000591,-1.15747138344
ACH-000593,-0.985967212534
ACH-000600,-1.0357966333
ACH-000601,-1.15780964655
ACH-000604,-1.39545813512
ACH-000605,-1.11028661123
ACH-000606,-1.00050948662
ACH-000608,-1.2763959622799999
ACH-000614,-1.11273790341
ACH-000616,-1.0998005136799998
ACH-000618,-0.8384636249099999
ACH-000619,-1.11805604111
ACH-000620,-1.27706876637
ACH-000621,-1.13597885197
ACH-000622,-1.10692300437
ACH-000623,-1.32982845829
ACH-000624,-0.981920431306
ACH-000627,-1.68943009465
ACH-000630,-0.911940764698
ACH-000632,-1.37186744895
ACH-000633,-0.992966150403
ACH-000637,-0.9050117969670001
ACH-000638,-1.18080754096
ACH-000646,-1.06805698672
ACH-000647,-1.08444167139
ACH-000648,-1.12005534574
ACH-000649,-1.25999210301
ACH-000651,-1.16740568671
ACH-000652,-0.8197292481999999
ACH-000653,-1.13712167758
ACH-000657,-1.2145249913
ACH-000658,-1.14374258128
ACH-000661,-1.26370828425
ACH-000662,-0.899523595686
ACH-000663,-0.955170831758
ACH-000665,-1.40854300455
ACH-000671,-1.44829485359
ACH-000673,-1.13606970538
ACH-000676,-1.12481899143
ACH-000677,-0.7455504284469999
ACH-000681,-1.2560527414799998
ACH-000682,-1.08211767908
ACH-000683,-1.02521733459
ACH-000684,-1.51376718074
ACH-000688,-1.10550728159
ACH-000693,-1.3514957688100002
ACH-000694,-1.20427023073
ACH-000695,-1.23076551558
ACH-000696,-1.07459887206
ACH-000697,-1.10468744596
ACH-000699,-0.985268658751
ACH-000701,-1.09121605188
ACH-000706,-1.12023127324
ACH-000711,-1.02033742326
ACH-000713,-1.14590860083
ACH-000714,-0.9289838333429999
ACH-000718,-1.10277860965
ACH-000720,-1.2175221196700001
ACH-000721,-1.28415851655
ACH-000724,-1.21422586517
ACH-000725,-0.8225493787029999
ACH-000732,-1.04826114079
ACH-000734,-1.03960307339
ACH-000735,-0.958657698995
ACH-000736,-0.9971080542649999
ACH-000738,-1.21982685943
ACH-000746,-1.01004911317
ACH-000747,-1.2634360904000002
ACH-000748,-1.28176585161
ACH-000753,-0.9782414752940001
ACH-000756,-1.23201798122
ACH-000757,-1.45765925934
ACH-000758,-1.01492980205
ACH-000760,-1.07962797504
ACH-000763,-0.844845577354
ACH-000764,-1.56384073472
ACH-000765,-0.9021405010439999
ACH-000766,-1.17628951793
ACH-000767,-1.1855393245399999
ACH-000768,-1.1107333203899998
ACH-000769,-1.28764758729
ACH-000770,-1.15609950078
ACH-000771,-0.8699838918420001
ACH-000773,-1.06510895456
ACH-000776,-0.960350743248
ACH-000777,-1.31647464753
ACH-000778,-1.1178930579000002
ACH-000781,-1.20073756734
ACH-000782,-1.1546063747
ACH-000783,-1.04885899736
ACH-000784,-1.0420550159100002
ACH-000785,-1.16065937302
ACH-000787,-1.4160944233300001
ACH-000788,-1.3457691160499998
ACH-000791,-1.01862055443
ACH-000792,-1.04713157189
ACH-000794,-1.12067391444
ACH-000796,-1.3625245512900002
ACH-000799,-1.25523309627
ACH-000800,-0.9788600206200001
ACH-000802,-0.995733125547
ACH-000804,-0.737018496962
ACH-000805,-1.37048414541
ACH-000809,-1.0153000893100002
ACH-000810,-1.15913318321
ACH-000811,-1.22500860232
ACH-000817,-1.00952975045
ACH-000819,-0.9322509397750001
ACH-000820,-1.5647228846799999
ACH-000821,-0.916161597345
ACH-000822,-0.518910142031
ACH-000823,-1.3481278411500002
ACH-000824,-1.19219109982
ACH-000827,-0.98363685184
ACH-000829,-0.549025371426
ACH-000831,-0.91765420497
ACH-000832,-1.15172406095
ACH-000833,-0.755378136329
ACH-000834,-1.18814155328
ACH-000835,-1.26128881736
ACH-000836,-0.668196408539
ACH-000837,-0.914123490002
ACH-000838,-1.34564095553
ACH-000839,-1.4319758841299999
ACH-000840,-1.14150333981
ACH-000841,-1.26859513234
ACH-000843,-1.20607883561
ACH-000846,-1.2794728657899999
ACH-000847,-1.48362613746
ACH-000848,-1.13720133157
ACH-000849,-1.15221048048
ACH-000851,-1.09377273314
ACH-000855,-1.07021999299
ACH-000856,-1.32019427806
ACH-000858,-1.04945143991
ACH-000859,-1.3226639282600001
ACH-000861,-1.19380204549
ACH-000862,-1.1718450623899999
ACH-000865,-1.36835594109
ACH-000866,-1.1352096255600002
ACH-000867,-1.19973611653
ACH-000869,-0.972764629113
ACH-000872,-1.2997057548
ACH-000873,-1.00547608827
ACH-000876,-0.9023295391830001
ACH-000878,-1.8065839394099998
ACH-000880,-1.3105634287
ACH-000881,-1.1301212799299998
ACH-000882,-0.9691499351430001
ACH-000884,-1.14987723419
ACH-000885,-1.0903308849200002
ACH-000887,-1.00070406341
ACH-000888,-1.1340934044
ACH-000889,-0.825579151442
ACH-000890,-1.4393630195200002
ACH-000896,-1.0547091370000001
ACH-000898,-1.0591511474700002
ACH-000900,-1.21795429169
ACH-000901,-1.24381433902
ACH-000905,-1.28100557208
ACH-000906,-1.0881731271700001
ACH-000907,-1.1746093066299998
ACH-000910,-0.976850613778
ACH-000911,-0.878176870327
ACH-000912,-1.05326200546
ACH-000913,-1.10629183322
ACH-000915,-1.0726133598799998
ACH-000916,-0.9624923525669999
ACH-000917,-1.26877548909
ACH-000921,-1.04303893576
ACH-000924,-1.29565565968
ACH-000926,-1.0829602385600001
ACH-000928,-1.52133823053
ACH-000929,-1.2200263052
ACH-000932,-1.3461033734999999
ACH-000935,-1.15332434503
ACH-000936,-1.20909338069
ACH-000937,-0.860718798607
ACH-000938,-1.1420414657200002
ACH-000939,-0.964855651365
ACH-000941,-0.899913801946
ACH-000943,-1.08052361388
ACH-000946,-1.35386573208
ACH-000947,-1.19971371202
ACH-000948,-1.0214152699099999
ACH-000950,-0.923547290652
ACH-000953,-1.0830549997399999
ACH-000957,-1.17603139635
ACH-000958,-1.28249569553
ACH-000960,-1.07757790282
ACH-000963,-1.13015808047
ACH-000968,-1.32814019883
ACH-000969,-1.09327481472
ACH-000973,-1.26503012513
ACH-000974,-1.33212598761
ACH-000975,-1.21942922725
ACH-000976,-1.1737685144399999
ACH-000978,-1.08848157232
ACH-000980,-1.25174148534
ACH-000984,-1.1063059235200001
ACH-000986,-1.1726732564799998
ACH-000988,-1.4013187307799997
ACH-000993,-1.40831308988
ACH-000994,-1.1192066683600002
ACH-000996,-1.23302992245
ACH-001001,-0.987443613556
ACH-001020,-0.885918333652
ACH-001028,-1.2640641196200002
ACH-001031,-1.25341692938
ACH-001038,-1.14750687508
ACH-001048,-1.03341604181
ACH-001050,-1.18198711689
ACH-001053,-1.58144871074
ACH-001054,-1.37651372122
ACH-001061,-1.22821184364
ACH-001067,-1.1813387224299998
ACH-001075,-1.011041726
ACH-001096,-1.01104555741
ACH-001128,-0.16864749244600002
ACH-001134,-1.1362768933
ACH-001151,-1.10178123767
ACH-001163,-1.46082662161
ACH-001164,-1.05395555422
ACH-001173,-1.1857701299299999
ACH-001183,-0.941596317559
ACH-001184,-1.02412415854
ACH-001190,-1.3353863503399999
ACH-001192,-1.1256269435600001
ACH-001193,-1.44777930586
ACH-001196,-1.02455094253
ACH-001197,-1.24785447871
ACH-001205,-1.12267532667
ACH-001211,-1.14412271927
ACH-001212,-1.23178399095
ACH-001228,-0.9451514744030001
ACH-001232,-1.24334267202
ACH-001239,-0.9760995583
ACH-001274,-1.4120314022999998
ACH-001275,-1.1333138955
ACH-001277,-1.00791495213
ACH-001278,-0.983925289852
ACH-001280,-0.725699338677
ACH-001283,-1.1251216021700001
ACH-001289,-1.16018351087
ACH-001295,-1.40625228493
ACH-001300,-1.17082817729
ACH-001301,-1.23842931918
ACH-001302,-0.998688022899
ACH-001303,-1.3851491279799997
ACH-001306,-1.23329468968
ACH-001318,-1.3580089804799997
ACH-001322,-1.1437306806
ACH-001328,-1.00432598019
ACH-001332,-1.0034436898399999
ACH-001333,-0.8965030636939999
ACH-001336,-1.07990643198
ACH-001340,-1.2190351506700001
ACH-001346,-1.07608715057
ACH-001353,-0.994948513552
ACH-001354,-1.22528945784
ACH-001367,-1.07860531824
ACH-001368,-1.3627694620700002
ACH-001374,-1.3291196348799998
ACH-001375,-1.2547779963099999
ACH-001377,-1.05706748872
ACH-001380,-1.03382652282
ACH-001391,-1.32365664793
ACH-001407,-1.33465399145
ACH-001408,-1.1081825422299998
ACH-001413,-1.2778017610799999
ACH-001430,-1.0081297790500001
ACH-001431,-1.20633482535
ACH-001450,-0.8666784620579999
ACH-001496,-0.9045082019380001
ACH-001500,-0.871508788425
ACH-001521,-0.798680004623
ACH-001523,-1.0809561861
ACH-001532,-1.07338566471
ACH-001536,-1.22403232374
ACH-001550,-0.882277409602
ACH-001552,-0.976549042231
ACH-001554,-1.28665897712
ACH-001645,-1.2058481998700001
ACH-001654,-1.0647037374400001
ACH-001715,-1.3672909453100002
ACH-001735,-1.18941727693
ACH-001736,-1.05456213794
ACH-001737,-1.4066505377
ACH-001740,-1.29611275766
ACH-001745,-1.15736537926
ACH-001750,-0.9665971933130001
ACH-001765,-1.32209238549
ACH-001956,-1.19451556099
ACH-001957,-0.9917320896349999
