,WASF3 (10810)
ACH-000211,-0.0587532191206
ACH-000215,-0.21552079126600002
ACH-000221,-0.14576848797
ACH-000222,-0.0395567851013
ACH-000223,-0.169328465327
ACH-000226,-0.180950068248
ACH-000227,0.0399797583204
ACH-000228,-0.22188129637200002
ACH-000231,-0.0379004874565
ACH-000232,-0.07840273676699999
ACH-000233,-0.126578222481
ACH-000234,-0.0583130039683
ACH-000235,-0.0639649549908
ACH-000237,-0.0816993880793
ACH-000238,-0.0895125471513
ACH-000243,-0.039051734502900004
ACH-000244,-0.151313515576
ACH-000246,-0.050034386067500006
ACH-000248,-0.0945540645916
ACH-000250,-0.08568694005110002
ACH-000251,-0.244352452733
ACH-000253,-0.23245484053800003
ACH-000255,-0.154511038223
ACH-000256,-0.0764801445866
ACH-000257,-0.265507451168
ACH-000258,-0.55500199588
ACH-000259,-0.00554667948825
ACH-000260,-0.132029362436
ACH-000261,-0.096232894033
ACH-000262,-0.15985273128
ACH-000263,0.0206806143669
ACH-000264,-0.16313388483400001
ACH-000265,-0.169414122056
ACH-000266,-0.157586392973
ACH-000272,-0.187763222218
ACH-000273,-0.0571833280019
ACH-000274,-0.0896229363049
ACH-000277,-0.0476161243175
ACH-000278,-0.100759443804
ACH-000279,-0.149658938126
ACH-000280,0.019995525545900002
ACH-000281,-0.0411613809943
ACH-000288,-0.160834527596
ACH-000291,-0.0264028703394
ACH-000293,0.017271366347
ACH-000294,-0.08654083516169998
ACH-000295,-0.0758364381123
ACH-000296,-0.050223296863400005
ACH-000302,-0.143356893685
ACH-000304,-0.319554782334
ACH-000307,-0.0340109687106
ACH-000308,-0.0329862089758
ACH-000310,-0.243008498627
ACH-000311,0.011359574175100001
ACH-000312,-0.00107136010834
ACH-000315,-0.0027992657146199995
ACH-000316,-0.0747675497536
ACH-000317,0.011801651278
ACH-000318,0.0186350810004
ACH-000319,-0.00946098727626
ACH-000320,-0.174408808679
ACH-000322,-0.0900671600782
ACH-000323,-0.24888317099800003
ACH-000324,-0.0914599713268
ACH-000329,-0.120518016852
ACH-000330,0.12360709080299999
ACH-000331,-0.196212195599
ACH-000332,-0.050048923097
ACH-000334,0.144613703626
ACH-000335,-0.0414756603369
ACH-000336,0.145882025344
ACH-000337,0.21899656285
ACH-000339,-0.18471767661
ACH-000341,0.300415436603
ACH-000348,-0.08927459545040001
ACH-000350,-0.0809537265348
ACH-000352,-0.00494070560209
ACH-000356,-0.20907178425
ACH-000361,0.248479147169
ACH-000362,-0.0269216194998
ACH-000363,-0.12358084064300001
ACH-000364,-0.259771007566
ACH-000365,-0.0030842195746199996
ACH-000366,-0.0622510528393
ACH-000368,-0.0694558187301
ACH-000374,-0.190519421349
ACH-000375,-0.159509161945
ACH-000376,-0.15618887212500002
ACH-000381,-0.08202575161619999
ACH-000383,-0.105918455637
ACH-000387,-0.0143679779708
ACH-000389,0.09225103871139999
ACH-000390,-0.13170260633
ACH-000393,-0.188456125938
ACH-000395,-0.434711721061
ACH-000397,-0.0633497497088
ACH-000401,-0.258652544014
ACH-000402,0.0237305445701
ACH-000403,-0.248475408752
ACH-000404,-0.11145772218800001
ACH-000406,-0.165158431027
ACH-000407,0.0975680252109
ACH-000408,0.07259284332539999
ACH-000410,-0.0465368047133
ACH-000411,0.00492068798475
ACH-000414,-0.0427693128218
ACH-000415,-0.0764539910453
ACH-000416,-0.170896691988
ACH-000420,-0.0861121107804
ACH-000421,-0.13826547499000003
ACH-000424,-0.18124594808299999
ACH-000425,-0.21479902647
ACH-000426,-0.119575412929
ACH-000427,-0.15064453124000002
ACH-000433,-0.17716541778099998
ACH-000436,-0.139513212301
ACH-000444,-0.130771987456
ACH-000445,0.0489596856441
ACH-000448,-0.0174273928375
ACH-000450,-0.0249696415465
ACH-000452,-0.12446932293099999
ACH-000454,-0.1769871827
ACH-000458,-0.21016277958000001
ACH-000459,-0.139937172123
ACH-000460,-0.26063504089899997
ACH-000461,-0.027787856586599997
ACH-000463,-0.23064843639199997
ACH-000464,-0.06536246343999999
ACH-000466,-0.0964356234786
ACH-000467,-0.146701820919
ACH-000468,-0.07777475155060001
ACH-000469,0.030271128414699998
ACH-000470,-0.0416212261124
ACH-000471,-0.04964199368530001
ACH-000472,-0.069388091488
ACH-000473,-0.09725719936289999
ACH-000475,-0.126474061293
ACH-000476,-0.111302751478
ACH-000477,-0.465506389262
ACH-000480,-0.109208848562
ACH-000481,0.07668030033289999
ACH-000483,-0.06430716596
ACH-000484,-0.0953584552914
ACH-000485,-0.08519289020680001
ACH-000486,-0.17608441585499998
ACH-000487,-0.07862399663910001
ACH-000488,-0.0619825010048
ACH-000490,-0.213972724655
ACH-000491,-0.07373506482710002
ACH-000495,0.14630690219599998
ACH-000496,-0.33955588408799997
ACH-000499,0.0134898535625
ACH-000500,-0.419462925871
ACH-000502,-0.109117444349
ACH-000503,-0.054859132205
ACH-000505,-0.052569425498800004
ACH-000507,-0.13616135882400002
ACH-000510,-0.26294118504299996
ACH-000511,-0.0101762701673
ACH-000512,0.135134961285
ACH-000516,-0.0508583846765
ACH-000517,-0.0305873020047
ACH-000518,-0.0155340379605
ACH-000520,0.035505434498999996
ACH-000521,-0.18247874006499998
ACH-000522,-0.126329585265
ACH-000524,-0.09226400793169999
ACH-000527,-0.0761123599163
ACH-000528,-0.14660955208499998
ACH-000537,0.07740942352310001
ACH-000541,-0.09937660350029999
ACH-000542,-0.13605128365900002
ACH-000544,-0.14171781830900002
ACH-000545,-0.125472113717
ACH-000547,-0.0342236164121
ACH-000548,-0.0800239034785
ACH-000549,-0.114112243652
ACH-000550,0.0618927100677
ACH-000552,-0.126338817876
ACH-000556,-0.201901926438
ACH-000557,-0.259368553046
ACH-000570,-0.151798375053
ACH-000571,-0.0310731032251
ACH-000573,-0.12727277325300002
ACH-000576,-0.09772728831380001
ACH-000580,-0.151557826313
ACH-000584,0.00544776540761
ACH-000585,-0.0574813994096
ACH-000588,-0.0366749190382
ACH-000589,-0.0153646536027
ACH-000591,-0.0786400880383
ACH-000593,-0.04975026943
ACH-000600,-0.15567729156500001
ACH-000601,-0.07535550154699999
ACH-000604,0.0828811048497
ACH-000605,-0.18912403309599998
ACH-000606,-0.05734829319680001
ACH-000608,-0.05736715933119999
ACH-000614,-0.008607066756600001
ACH-000616,-0.20558763007199998
ACH-000618,-0.163571885832
ACH-000619,0.0355100094405
ACH-000620,-0.0713014561392
ACH-000621,-0.021179893350800002
ACH-000622,0.102174669862
ACH-000623,-0.076264995637
ACH-000624,-0.041856427764
ACH-000627,-0.017882609494900004
ACH-000630,-0.043492584081699995
ACH-000632,-0.048147526395500004
ACH-000633,0.0112974163138
ACH-000637,-0.0462977124588
ACH-000638,-0.13298647165
ACH-000646,-0.10215190095799999
ACH-000647,-0.15226071889
ACH-000648,-0.0904826667323
ACH-000649,-0.0960322336116
ACH-000651,-0.152367825589
ACH-000652,-0.193429203615
ACH-000653,-0.253385062868
ACH-000657,-0.00718583022783
ACH-000658,0.0187474764996
ACH-000661,-0.143389477067
ACH-000662,0.07755201511
ACH-000663,-0.19285904412500002
ACH-000665,-0.105570408036
ACH-000671,-0.240188037502
ACH-000673,0.0064554416168
ACH-000676,-0.153319362011
ACH-000677,-0.232186745867
ACH-000681,0.00272964515809
ACH-000682,-0.126097629372
ACH-000683,-0.0167090251114
ACH-000684,0.00485130360074
ACH-000688,-0.177226128633
ACH-000693,-0.0370967344699
ACH-000694,0.11306583656300001
ACH-000695,0.048982811060000006
ACH-000696,-0.0637733774186
ACH-000697,-0.018916181043900002
ACH-000699,-0.0696940781458
ACH-000701,-0.129806249915
ACH-000706,-0.17243221153000002
ACH-000711,-0.056907389085999995
ACH-000713,0.0959355776625
ACH-000714,0.109401739847
ACH-000718,-0.14580334956
ACH-000720,0.00200329969486
ACH-000721,-0.126413560857
ACH-000724,0.00792840227808
ACH-000725,-0.0517761743867
ACH-000732,-0.0112700095786
ACH-000734,-0.0247821744698
ACH-000735,-0.15187452874500001
ACH-000736,0.00841240097171
ACH-000738,-0.0859532341149
ACH-000746,-0.07204452712289999
ACH-000747,0.0922433990876
ACH-000748,-0.0210257048788
ACH-000753,-0.129539149877
ACH-000756,0.11891415037900001
ACH-000757,-0.152367419013
ACH-000758,-0.10241594731899999
ACH-000760,-0.0741614085477
ACH-000763,0.131822019501
ACH-000764,-0.196063905257
ACH-000765,-0.112747440923
ACH-000766,-0.224392371507
ACH-000767,-0.164949843807
ACH-000768,-0.149589499409
ACH-000769,-0.0235632092391
ACH-000770,-0.0527974956083
ACH-000771,-0.115321084372
ACH-000773,-0.0785181959014
ACH-000776,0.0193185300493
ACH-000777,-0.13531839467
ACH-000778,-0.0156273847322
ACH-000781,-0.15245120625
ACH-000782,-0.0265593875257
ACH-000783,0.023916383277599998
ACH-000784,-0.048069822775099996
ACH-000785,-0.119263683086
ACH-000787,-0.08735810237330001
ACH-000788,-0.142152191067
ACH-000791,-0.0638896650477
ACH-000792,-0.08237194499429999
ACH-000794,0.025506344812
ACH-000796,-0.12440973689899999
ACH-000799,-0.20531370432799997
ACH-000800,-0.321045758887
ACH-000802,-0.062456272087400004
ACH-000804,-0.19969291516100002
ACH-000805,0.00840098769932
ACH-000809,-0.12316255294600001
ACH-000810,-0.33940468547499997
ACH-000811,0.0184977302978
ACH-000817,-0.0414187902549
ACH-000819,-0.15732453726
ACH-000820,-0.408772303439
ACH-000821,-0.108883184213
ACH-000822,0.0565633195994
ACH-000823,0.051738258266
ACH-000824,-0.0320168570324
ACH-000827,-0.146030584829
ACH-000829,-0.004297504240270001
ACH-000831,-0.30787234631
ACH-000832,-0.126848770744
ACH-000833,-0.388248420872
ACH-000834,0.025853599912
ACH-000835,-0.0274496551676
ACH-000836,-0.11196587912599999
ACH-000837,0.06302940405890001
ACH-000838,-0.0969878441949
ACH-000839,0.0372951271289
ACH-000840,-0.0300914458007
ACH-000841,0.115112564617
ACH-000843,-0.129164916233
ACH-000846,-0.163068078597
ACH-000847,0.0758209135486
ACH-000848,-0.10721521551799999
ACH-000849,-0.021564250596500002
ACH-000851,-0.256213556916
ACH-000855,-0.16630675242
ACH-000856,-0.052261174443
ACH-000858,-0.0101080440616
ACH-000859,-0.299532499971
ACH-000861,-0.129423226807
ACH-000862,-0.223974422804
ACH-000865,-0.15812175455900002
ACH-000866,-0.0944364693406
ACH-000867,-0.095606985347
ACH-000869,-0.270801458365
ACH-000872,-0.050727997209199994
ACH-000873,0.0133707696172
ACH-000876,-0.029178135234500004
ACH-000878,-0.159637987293
ACH-000880,-0.0350554254909
ACH-000881,-0.11329893815
ACH-000882,-0.0800021034871
ACH-000884,-0.119462701618
ACH-000885,-0.0792052396893
ACH-000887,-0.12720035916
ACH-000888,-0.0528571977548
ACH-000889,-0.061048500696099996
ACH-000890,-0.25254689628000004
ACH-000896,-0.028808402331699998
ACH-000898,0.119939689928
ACH-000900,-0.011217305777200003
ACH-000901,-0.124956376511
ACH-000905,-0.270580754537
ACH-000906,-0.0652987849669
ACH-000907,0.0671350638111
ACH-000910,0.182956663468
ACH-000911,-0.25282876943000004
ACH-000912,-0.0705346862295
ACH-000913,-0.12530080582
ACH-000915,-0.236381193463
ACH-000916,-0.09792466065680001
ACH-000917,-0.337039422876
ACH-000921,-0.00029009003796599993
ACH-000924,-0.0714477425548
ACH-000926,-0.0974258869641
ACH-000928,-0.0864301732077
ACH-000929,-0.24180404853
ACH-000932,-0.06696426798340001
ACH-000935,-0.173421152804
ACH-000936,-0.20705998246399998
ACH-000937,-0.09042172434689999
ACH-000938,-0.158281486401
ACH-000939,-0.18513367287799998
ACH-000941,0.12016332222500001
ACH-000943,-0.10104400616900001
ACH-000946,-0.08953045156339999
ACH-000947,0.0141267825449
ACH-000948,-0.172182557584
ACH-000950,-0.08974287713469999
ACH-000953,-0.179218806931
ACH-000957,-0.311273433554
ACH-000958,-0.103883696501
ACH-000960,-0.0077671392815000006
ACH-000963,-0.277909451545
ACH-000968,-0.0030352051017199996
ACH-000969,0.0334555542039
ACH-000973,-0.145140738743
ACH-000974,-0.209200278048
ACH-000975,-0.22885916176600002
ACH-000976,-0.0033657507069099995
ACH-000978,-0.171244518904
ACH-000980,-0.09061407430339999
ACH-000984,-0.116927628939
ACH-000986,-0.0499712726838
ACH-000988,-0.14988818197999998
ACH-000993,-0.17830472936500003
ACH-000994,-0.0308490782054
ACH-000996,-0.079853113118
ACH-001001,0.00891258756941
ACH-001020,0.034530131205599994
ACH-001028,-0.120853137574
ACH-001031,0.100428015066
ACH-001038,-0.0385720724081
ACH-001048,-0.05652431716569999
ACH-001050,-0.0316358516718
ACH-001053,-0.126766602844
ACH-001054,-0.121922924465
ACH-001061,-0.162888941198
ACH-001067,-0.26694315675999997
ACH-001075,-0.202953236954
ACH-001096,-0.005265719721500001
ACH-001128,-0.0258815689409
ACH-001134,0.026504780866099996
ACH-001151,-0.20667427119000004
ACH-001163,-0.0180711923497
ACH-001164,-0.156057119293
ACH-001173,-0.14936941943499998
ACH-001183,-0.19304255487999997
ACH-001184,0.0212994401505
ACH-001190,-0.102925397643
ACH-001192,0.022660977134099997
ACH-001193,-0.152322008846
ACH-001196,-0.339942114795
ACH-001197,-0.167733408785
ACH-001205,-0.15457018900699998
ACH-001211,-0.173419148125
ACH-001212,-0.0505707697129
ACH-001228,-0.257871615733
ACH-001232,0.0014585722049899998
ACH-001239,-0.154393248752
ACH-001274,-0.134760413005
ACH-001275,-0.104725683607
ACH-001277,-0.161936249345
ACH-001278,-0.0222991758336
ACH-001280,0.00595648414271
ACH-001283,-0.14230789524700002
ACH-001289,-0.166291244394
ACH-001295,-0.254635824838
ACH-001300,-0.195455325878
ACH-001301,-0.128648353898
ACH-001302,-0.06819333356530001
ACH-001303,-0.313589122014
ACH-001306,-0.163186585701
ACH-001318,-0.023629447156400002
ACH-001322,-0.0206628093846
ACH-001328,-0.147457984225
ACH-001332,0.030202127392099997
ACH-001333,-0.226693299395
ACH-001336,-0.09813015338160001
ACH-001340,-0.0921987724762
ACH-001346,-0.163655821511
ACH-001353,-0.11061376095599999
ACH-001354,-0.0106723550201
ACH-001367,-0.202849637278
ACH-001368,-0.08810998079099999
ACH-001374,0.0973120869399
ACH-001375,-0.194911610595
ACH-001377,-0.0617571177227
ACH-001380,-0.0752689824588
ACH-001391,0.0205336561489
ACH-001407,-0.014637327830999998
ACH-001408,-0.10301365386900001
ACH-001413,-0.181460439498
ACH-001430,-0.280008955776
ACH-001431,-0.11207947478599999
ACH-001450,-0.0864226452873
ACH-001496,-0.182402737769
ACH-001500,-0.28141476628
ACH-001521,-0.007421610090100001
ACH-001523,-0.0916221329772
ACH-001532,-0.111307836506
ACH-001536,-0.069855170272
ACH-001550,0.00946742814467
ACH-001552,-0.251284303748
ACH-001554,-0.109731108494
ACH-001645,-0.0684425238099
ACH-001654,-0.172587285559
ACH-001715,0.00961986376847
ACH-001735,0.07945676112000001
ACH-001736,-0.0947309509541
ACH-001737,0.015346096452799999
ACH-001740,-0.152946039478
ACH-001745,-0.10895780162
ACH-001750,0.00846472595779
ACH-001765,-0.14708823334100002
ACH-001956,-0.0396272981055
ACH-001957,-0.020964095481200002
