,NEU1 (4758)
ACH-000004,-0.33955660407
ACH-000007,-0.28015938136
ACH-000009,-0.12561908474400002
ACH-000011,-0.0105161757954
ACH-000012,-0.296376525311
ACH-000013,-0.184379336695
ACH-000014,-0.24679707320799998
ACH-000015,-0.11370873578400001
ACH-000017,0.098331041385
ACH-000018,-0.291408033065
ACH-000019,-0.186231865106
ACH-000021,-0.144308138062
ACH-000022,-0.165994982621
ACH-000025,-0.17991255443300003
ACH-000028,-0.12942567017
ACH-000030,-0.124486401412
ACH-000035,-0.149224280815
ACH-000036,0.0459588251069
ACH-000037,-0.0491197300959
ACH-000039,-0.19683601121
ACH-000040,-0.125862342906
ACH-000041,-0.0820117077188
ACH-000042,-0.257557807877
ACH-000045,-0.08578701444289999
ACH-000047,-0.0732465479473
ACH-000052,-0.0093730371507
ACH-000053,-0.262577148343
ACH-000054,-0.024871000929600002
ACH-000055,-0.39481804365
ACH-000060,-0.135541490186
ACH-000067,-0.0165477945041
ACH-000070,-0.18268412976300002
ACH-000075,0.0678474155766
ACH-000078,-0.044079658752800004
ACH-000082,-0.131217253601
ACH-000085,-0.138424748294
ACH-000086,-0.229410231387
ACH-000087,0.266548746996
ACH-000092,-0.146575726835
ACH-000095,-0.172654289473
ACH-000097,-0.11324463879899999
ACH-000098,-0.08555366833030001
ACH-000099,-0.0906362378379
ACH-000108,-0.22240833872299998
ACH-000113,-0.103253809131
ACH-000115,-0.248563147572
ACH-000116,-0.016245377965799997
ACH-000118,-0.0612619542413
ACH-000120,-0.10144075390599999
ACH-000123,-0.148274304477
ACH-000127,-0.145977807182
ACH-000128,-0.424488986951
ACH-000132,-0.192460413159
ACH-000133,-0.0372616595134
ACH-000137,-0.0452439733945
ACH-000138,-0.254233211159
ACH-000142,-0.248404248083
ACH-000143,-0.08800633760389999
ACH-000146,-0.279834654996
ACH-000148,-0.0188654327964
ACH-000150,-0.06905186699310001
ACH-000152,-0.238909195945
ACH-000153,-0.173017434342
ACH-000159,0.00988212932414
ACH-000160,-0.13203780667
