,STIP1 (10963)
ACH-000402,-0.08352059406380001
ACH-000403,-0.17590928338700001
ACH-000404,0.045269165437000006
ACH-000406,-0.221050210172
ACH-000407,-0.14899955742999998
ACH-000408,-0.00256155470277
ACH-000410,-0.332286934244
ACH-000411,-0.20228391326499998
ACH-000414,-0.126041462957
ACH-000415,-0.39040177565300005
ACH-000416,-0.175475670858
ACH-000420,-0.292095033185
ACH-000421,-0.213984042679
ACH-000424,-0.0343694811064
ACH-000425,-0.215914578614
ACH-000426,-0.607604600962
ACH-000427,-0.319130771288
ACH-000433,-0.329697035904
ACH-000436,-0.13818527283
ACH-000444,-0.00536525301934
ACH-000445,-0.120391657226
ACH-000448,-0.333138648029
ACH-000450,-0.19826218771600002
ACH-000452,-0.14092009724000001
ACH-000454,-0.0752321547733
ACH-000458,-0.291388462149
ACH-000459,-0.20768882239599998
ACH-000460,-0.103671800781
ACH-000461,-0.511011291166
ACH-000463,-0.102886445966
ACH-000464,-0.281561920486
ACH-000466,-0.209454244626
ACH-000467,-0.21327108177499998
ACH-000468,-0.304244506136
ACH-000469,-0.313642410889
ACH-000470,-0.43577197804300005
ACH-000471,-0.17388454428
ACH-000472,-0.205424190689
ACH-000473,-0.50836511779
ACH-000475,-0.242713611681
ACH-000476,-0.084334774275
ACH-000477,-0.141378001808
ACH-000480,-0.24376025366
ACH-000481,-0.566816121716
ACH-000483,-0.09101312519089999
ACH-000484,-0.158894557273
ACH-000485,-0.13449638226
ACH-000486,-0.181759216393
ACH-000487,-0.286819125581
ACH-000488,-0.113852450059
ACH-000490,-0.27440795595
ACH-000491,-0.36803758971199996
ACH-000495,-0.263520478544
ACH-000496,-0.09756038298
ACH-000499,-0.27702975635
ACH-000500,-0.698362223641
ACH-000502,-0.15605421517100002
ACH-000503,-0.337460179643
ACH-000505,-0.125640581023
ACH-000507,-0.538887123013
ACH-000510,0.0280643535256
ACH-000511,-0.27616725851
ACH-000512,-0.130747189293
ACH-000516,-0.383384850996
ACH-000517,-0.25191347369600003
ACH-000518,-0.35340055225999994
ACH-000520,-0.297599991375
ACH-000521,0.273099417427
ACH-000522,-0.13156035181700002
ACH-000524,-0.251832902081
ACH-000527,0.0038647268142199998
ACH-000528,-0.026515233922700002
ACH-000537,-0.148277145782
ACH-000541,-0.332035736508
ACH-000542,-0.00358058229315
ACH-000544,-0.102515315732
ACH-000545,-0.496476611977
ACH-000547,-0.0948042125746
ACH-000548,-0.288809090158
ACH-000549,-0.295262014709
ACH-000550,-0.45716705428000004
ACH-000552,-0.315569139464
ACH-000556,-0.041650052547199994
ACH-000557,-0.111946078598
ACH-000570,-0.136165896671
ACH-000571,-0.156596396595
ACH-000573,-0.309561762533
ACH-000576,-0.286787022341
ACH-000580,-0.431296250978
ACH-000584,-0.059641265381500004
ACH-000585,-0.307782633069
ACH-000588,-0.033045415675900004
ACH-000589,-0.13946746921599998
ACH-000591,-0.123608455755
ACH-000593,-0.12064854700899999
ACH-000600,-0.204343023459
ACH-000601,-0.0349281945386
ACH-000604,0.09640189880359999
ACH-000605,-0.197150188068
ACH-000606,-0.40435863665
ACH-000608,-0.267517283981
ACH-000614,-0.626031760553
ACH-000616,-0.33991610131800004
ACH-000618,-0.196374336903
ACH-000619,-0.221552340922
ACH-000620,0.0488925875954
ACH-000621,-0.348124724089
ACH-000622,-0.24797885298300001
ACH-000623,-0.23778122582
ACH-000624,-0.08909753977320001
ACH-000627,0.0740503789352
ACH-000630,-0.26637060359000003
ACH-000632,-0.187731008931
ACH-000633,-0.20823481024999999
ACH-000637,-0.336426242691
ACH-000638,-0.481569358368
ACH-000646,-0.132250942276
ACH-000647,-0.27212881793099997
ACH-000648,-0.264116624425
ACH-000649,-0.45580697764
ACH-000651,-0.00185505150306
ACH-000652,-0.246746871707
ACH-000653,-0.228637368532
ACH-000657,-0.33986325138800005
ACH-000658,-0.518920095177
ACH-000661,0.108789632438
ACH-000662,-0.370973482359
ACH-000663,0.131513813579
ACH-000665,-0.209549628443
ACH-000671,-0.39880992968
ACH-000673,-0.26441188695900003
ACH-000676,-0.383109522518
ACH-000677,-0.21499736881499998
ACH-000681,-0.144615807925
ACH-000682,-0.24608678676999998
ACH-000683,-0.22884709105300002
ACH-000684,-0.0980960497165
ACH-000688,-0.023734070093900002
ACH-000693,-0.24987342484299999
ACH-000694,-0.1634668662
ACH-000695,-0.36066379785700003
ACH-000696,-0.316457336711
ACH-000697,-0.0878406298734
ACH-000699,-0.328195311465
ACH-000701,-0.19172846951699998
ACH-000706,-0.05535893223809999
ACH-000711,-0.34240555746600004
ACH-000713,-0.178956780455
ACH-000714,-0.455007721549
ACH-000718,-0.237772977548
ACH-000720,-0.673761780834
ACH-000721,-0.19185546330800002
ACH-000724,-0.365693050016
ACH-000725,-0.34496030518700005
ACH-000732,-0.273787148769
ACH-000734,-0.43455665511999997
ACH-000735,-0.23501706685100002
ACH-000736,-0.314528076379
ACH-000738,-0.22020925268000002
ACH-000746,-0.24046223926399998
ACH-000747,-0.43720266704899996
ACH-000748,-0.444730658795
ACH-000753,-0.38626586880400005
ACH-000756,-0.700164073098
ACH-000757,-0.316422863863
ACH-000758,-0.34142243489699997
ACH-000760,-0.20559747655000002
ACH-000763,-0.09355924791989999
ACH-000764,-0.47676530839599995
ACH-000765,-0.442554729752
ACH-000766,-0.330697689688
ACH-000767,0.0225802532638
ACH-000768,0.308263926612
ACH-000769,-0.175648708173
ACH-000770,-0.353134182604
ACH-000771,-0.35515553842500003
ACH-000773,-0.251178324272
ACH-000776,-0.08518865340870001
ACH-000777,-0.426049712862
ACH-000778,-0.145644721489
ACH-000781,-0.107719068612
ACH-000782,-0.166648970261
ACH-000783,-0.37938671541900004
ACH-000784,-0.177934131761
ACH-000785,-0.340081001431
ACH-000787,-0.272656317348
ACH-000788,-0.112885389931
ACH-000791,-0.33093274151
ACH-000792,-0.350626131206
ACH-000794,-0.251192992497
ACH-000796,-0.0320057779456
ACH-000799,-0.294101548489
ACH-000800,-0.275073021188
ACH-000802,-0.150938025054
ACH-000804,-0.224605328523
ACH-000805,-0.447097143225
ACH-000809,-0.295193028549
ACH-000810,-0.325975799981
ACH-000811,-0.18247311108
ACH-000817,-0.294554035219
ACH-000819,-0.21170710816
ACH-000820,-0.573753355618
ACH-000821,-0.14612217187999998
ACH-000822,-0.295263506522
ACH-000823,-0.28126246988000003
ACH-000824,-0.216315250873
ACH-000827,-0.0924899422087
ACH-000829,-0.432275270837
ACH-000831,-0.383126064352
ACH-000832,-0.590759442829
ACH-000833,-0.0309150489201
ACH-000834,-0.342749136589
ACH-000835,0.0848747862059
ACH-000836,-0.264665856193
ACH-000837,-0.205844901265
ACH-000838,-0.57346906346
ACH-000839,-0.389394847479
ACH-000840,0.020305717832099997
ACH-000841,-0.21883272958099997
ACH-000843,-0.307006626507
ACH-000846,-0.232017427537
ACH-000847,-0.235319305959
ACH-000848,-0.18871408764199998
ACH-000849,-0.330143261088
ACH-000851,-0.194285225912
ACH-000855,-0.519482788371
ACH-000856,-0.120809026128
ACH-000858,-0.258694976561
ACH-000859,-0.436304764757
ACH-000861,-0.20257169655299997
ACH-000862,-0.174282107943
ACH-000865,-0.293017127422
ACH-000866,-0.127080393396
ACH-000867,-0.276961946078
ACH-000869,0.08999719318669999
ACH-000872,-0.27632716881499997
ACH-000873,-0.168395010344
ACH-000876,-0.36557974657
ACH-000878,-0.22240204919599998
ACH-000880,-0.479431309472
ACH-000881,0.0180984288038
ACH-000882,-0.07016812813579999
ACH-000884,0.0260225305263
ACH-000885,-0.184158034494
ACH-000887,-0.374795346382
ACH-000888,-0.49698808536300004
ACH-000889,-0.23420597607500002
ACH-000890,0.0679276374701
ACH-000896,-0.160939739125
ACH-000898,-0.10043762460000001
ACH-000900,-0.553383635481
ACH-000901,-0.330839439373
ACH-000905,-0.392077069309
ACH-000906,-0.28162017031500003
ACH-000907,-0.08618932036310001
ACH-000910,-0.188072678949
ACH-000911,-0.28752075691
ACH-000912,-0.46123315441000007
ACH-000913,-0.20762710575100002
ACH-000915,-0.33844602447800004
ACH-000916,-0.37420362623099995
ACH-000917,-0.274381086202
ACH-000921,-0.44903106616300004
ACH-000924,-0.279931944987
ACH-000926,-0.23884383919399998
ACH-000928,-0.287803034825
ACH-000929,-0.5264566039199999
ACH-000932,-0.0925154659412
ACH-000935,-0.0740655001166
ACH-000936,-0.655859772932
ACH-000937,-0.14538829997400002
ACH-000938,-0.135894553828
ACH-000939,-0.28268418228500003
ACH-000941,-0.490395859101
ACH-000943,-0.307656681602
ACH-000946,-0.16880802134700001
ACH-000947,-0.20341520729899998
ACH-000948,-0.385681615603
ACH-000950,-0.0597456882813
ACH-000953,-0.377695363731
ACH-000957,-0.40802688272200005
ACH-000958,-0.230721462465
ACH-000960,-0.6123716468
ACH-000963,-0.24732839016600003
ACH-000968,-0.0474222639511
ACH-000969,-0.177428987302
ACH-000973,-0.287408872271
ACH-000974,-0.293825802793
ACH-000975,-0.216116702438
ACH-000976,0.09311178429150001
ACH-000978,-0.550604086221
ACH-000980,-0.083867891179
ACH-000984,-0.343863224419
ACH-000986,-0.37861672003799995
ACH-000988,-0.271503720998
ACH-000993,-0.2992137887
ACH-000994,-0.218610200328
ACH-000996,-0.384715638389
ACH-001001,-0.183864469435
ACH-001020,-0.7225398784039999
ACH-001028,-0.237856487506
ACH-001031,0.45257340725199996
ACH-001038,-0.23396807449499998
ACH-001048,-0.0467232230315
ACH-001050,-0.33285437715
ACH-001053,0.00117977510233
ACH-001054,-0.0801904295048
ACH-001061,-0.499122605932
ACH-001067,-0.5747563660689999
ACH-001075,-0.08472364533919999
ACH-001096,-0.178106925576
ACH-001128,-0.249820521769
ACH-001134,-0.022790211697299997
ACH-001151,-0.021875635561700003
ACH-001163,-0.309617245574
ACH-001164,-0.0104775945705
ACH-001173,-0.23848961440299998
ACH-001183,-0.417848085333
ACH-001184,0.287536503264
ACH-001190,-0.646687919391
ACH-001192,0.027167638890999997
ACH-001193,-0.429193575035
ACH-001196,-0.257886940656
ACH-001197,-0.329027393167
ACH-001205,-0.5094819716
ACH-001211,-0.162289898656
ACH-001212,-0.31255437934
ACH-001228,-0.217698893777
ACH-001232,-0.17539911578499998
ACH-001239,-0.23607164426199997
ACH-001274,-0.21582567090100002
ACH-001275,-0.14333576248
ACH-001277,-0.08946594156910001
ACH-001278,-0.286809915618
ACH-001280,-0.23105884086599998
ACH-001283,-0.0335263558016
ACH-001289,-0.249203330634
ACH-001295,0.0554155910006
ACH-001300,-0.00982071934335
ACH-001301,-0.23497445099
ACH-001302,-0.119002213039
ACH-001303,0.12275130885600001
ACH-001306,-0.129000606458
ACH-001318,-0.102958375021
ACH-001322,-0.0370274676546
ACH-001328,-0.327138753735
ACH-001332,-0.527925544622
ACH-001333,-0.262191502789
ACH-001336,-0.520739010699
ACH-001340,-0.374676440493
ACH-001346,-0.501961154002
ACH-001353,-0.284848128027
ACH-001354,-0.278867288449
ACH-001367,-0.35518348338399996
ACH-001368,-0.297271442037
ACH-001374,-0.0487895651513
ACH-001375,-0.8593175365000001
ACH-001377,-0.311878079816
ACH-001380,-0.149321843572
ACH-001391,-0.415575063246
ACH-001407,-0.209932057989
ACH-001408,-0.44604950625100004
ACH-001413,-0.632532891521
ACH-001430,0.39647946344400004
ACH-001431,-0.177555700511
ACH-001450,-0.410945396731
ACH-001496,-0.44466817395900005
ACH-001500,-0.55199938584
ACH-001521,-0.16293231492000002
ACH-001523,-0.301166686085
ACH-001532,-0.100312324552
ACH-001536,0.029221001191500003
ACH-001550,-0.270514954513
ACH-001552,-0.08057867576939999
ACH-001554,-0.047866583124199995
ACH-001645,-0.6278230515869999
ACH-001654,-0.22447365679900003
ACH-001715,-0.208119961224
ACH-001735,-0.175904094124
ACH-001736,-0.607322217974
ACH-001737,-0.319387807828
ACH-001740,0.0396913782394
ACH-001745,-0.162880368321
ACH-001750,-0.27603174943500003
ACH-001765,-0.288425858536
ACH-001956,-0.42928213340899996
ACH-001957,-0.205103948183
