,NDUFAF3 (25915)
ACH-000004,-0.515644814905
ACH-000007,-0.808664759872
ACH-000009,-0.34091772066799997
ACH-000011,-0.24056078700999997
ACH-000012,-0.674799022704
ACH-000013,-0.52804007735
ACH-000014,-0.486022864766
ACH-000015,-0.649248226585
ACH-000017,-0.220805381041
ACH-000018,-0.299852211897
ACH-000019,-0.860077533276
ACH-000021,-0.42929974099
ACH-000022,-0.247035324554
ACH-000025,-0.914001061903
ACH-000028,-1.01213155695
ACH-000030,-0.475836017668
ACH-000035,-0.580577376302
ACH-000036,-0.108043024362
ACH-000037,-0.9949354592020001
ACH-000039,-0.64335101608
ACH-000040,-0.33457867836800004
ACH-000041,-0.432531436767
ACH-000042,-0.44631230995099996
ACH-000045,-0.7366541481509999
ACH-000047,-0.874169478802
ACH-000052,-0.05186854203150001
ACH-000053,-0.6243761688880001
ACH-000054,-0.446833761359
ACH-000055,-0.39293575610299997
ACH-000060,-0.625217211954
ACH-000067,-0.8876512341299999
ACH-000070,-0.697855682764
ACH-000075,-0.53061206391
ACH-000078,-0.66888566433
ACH-000082,-0.495085835205
ACH-000085,-0.5090511907399999
ACH-000086,-0.7096262928389999
ACH-000087,-0.555567334339
ACH-000092,-0.40660418749899996
ACH-000095,-0.31128868235
ACH-000097,-0.48798189358099997
ACH-000098,-0.482917743799
ACH-000099,-0.619423435135
ACH-000108,-0.386387856902
ACH-000113,-0.9694798664000001
ACH-000115,-0.465076139077
ACH-000116,-0.5696501702610001
ACH-000118,-1.15775171938
ACH-000120,-0.467631103367
ACH-000123,-0.617334937894
ACH-000127,-0.7633534179889999
ACH-000128,-0.912196173148
ACH-000132,-0.337031897767
ACH-000133,-0.43842635876599995
ACH-000137,-0.35627144870399996
ACH-000138,-0.639605995745
ACH-000142,-0.35958084515100003
ACH-000143,-0.506468550893
ACH-000146,-0.442934572083
ACH-000148,-0.560764885747
ACH-000150,-0.757442919434
ACH-000152,-0.635691139334
ACH-000153,-0.82884221699
ACH-000159,-0.725403546423
ACH-000160,-0.799634296353
ACH-000163,-0.360384945243
ACH-000167,-0.273337027091
ACH-000168,-0.292530188539
ACH-000169,-0.611481853544
ACH-000178,-0.274163339203
ACH-000182,-1.07485101941
ACH-000183,-0.742660030236
ACH-000188,-0.184036615099
ACH-000189,-0.218757575598
ACH-000190,-0.948229577239
ACH-000198,-0.634914019521
ACH-000204,-0.872948846894
ACH-000206,-0.39701696871799996
ACH-000207,-0.54735237109
ACH-000211,-0.461346034493
ACH-000215,-0.456961879445
ACH-000221,-0.9254054356929999
ACH-000222,-0.632131917129
ACH-000223,-0.6934593162199999
ACH-000226,-0.662127352174
ACH-000227,-0.657162990723
ACH-000228,-0.6017865311949999
ACH-000231,-0.21884881396699998
ACH-000232,-0.39690494730400006
ACH-000233,-0.653466784617
ACH-000234,-0.30744755674199997
ACH-000235,-0.523533673768
ACH-000237,-0.327522158433
ACH-000238,-0.649287396891
ACH-000243,-0.717629204276
ACH-000244,-0.7007727599320001
ACH-000246,-0.874732672182
ACH-000248,-0.348133188126
ACH-000250,-0.336803052434
ACH-000251,-0.332375323653
ACH-000253,-0.505538337623
ACH-000255,-0.43301802455899996
ACH-000256,-0.13367241219
ACH-000257,-0.720223677031
ACH-000258,-0.585689797707
ACH-000259,-0.675396520886
ACH-000260,-0.355729793353
ACH-000261,-0.505552668762
ACH-000262,-0.321723962504
ACH-000263,-0.7097290019670001
ACH-000264,-0.439492548667
ACH-000265,-0.923303594322
ACH-000266,-0.383456756109
ACH-000272,-0.524555405887
ACH-000273,-0.38256446123800003
ACH-000274,-0.647408386626
ACH-000277,-0.866829836938
ACH-000278,-0.363824449735
ACH-000279,-0.646841796592
ACH-000280,-0.70390307317
ACH-000281,-0.598450152504
ACH-000288,-0.547770725563
ACH-000291,-0.502999481564
ACH-000293,-0.852073243309
ACH-000294,0.0999630453405
ACH-000295,-0.625442352805
ACH-000296,-0.42821286737400005
ACH-000302,-0.658248374387
ACH-000304,-0.423142602346
ACH-000307,-0.498683208222
ACH-000308,-0.39314650041999993
ACH-000310,-0.840137528811
ACH-000311,-0.446908469089
ACH-000312,-0.6190109758569999
ACH-000315,-0.197752419641
ACH-000316,-0.582125407756
ACH-000317,-1.11021962876
ACH-000318,-0.5960500796429999
ACH-000319,-0.410956684828
ACH-000320,-0.556349729346
ACH-000322,-0.64275644931
ACH-000323,-0.760828725015
ACH-000324,-0.207478190439
ACH-000329,-0.877646061718
ACH-000330,-0.418595173553
ACH-000331,-0.41898748989
ACH-000332,-0.418262929357
ACH-000334,-0.264745423503
ACH-000335,-0.649645615244
ACH-000336,-0.19929766292800002
ACH-000337,-0.5470407384570001
ACH-000339,-0.595630088756
ACH-000341,-0.641944605826
ACH-000348,-0.465840605127
ACH-000350,-0.624759664432
ACH-000352,-0.624889503016
ACH-000356,-0.547337818729
ACH-000361,-0.553406307198
ACH-000362,-0.707778460133
ACH-000363,-0.516997520139
ACH-000364,-0.5157595912340001
ACH-000365,-0.8127076394220001
ACH-000366,-0.242899617268
ACH-000368,-0.6897116715189999
ACH-000374,-1.06556782588
ACH-000375,-0.6504492663979999
ACH-000376,-0.701286055537
ACH-000381,-0.450851003129
ACH-000383,-0.480953197228
ACH-000387,-0.39707058312700005
ACH-000389,-0.03968441254940001
ACH-000390,-0.7332469916069999
ACH-000393,-0.241668428671
ACH-000395,-0.47358831930699996
ACH-000397,-0.5449267320750001
ACH-000401,-0.495102327478
ACH-000402,-0.352376584502
ACH-000403,-0.651089563441
ACH-000404,-0.6854806267
ACH-000406,-0.978209511153
ACH-000407,-0.799159792087
ACH-000408,-0.590553990476
ACH-000410,-0.504203410111
ACH-000411,-0.0878157973841
ACH-000414,-0.5472800774750001
ACH-000415,-0.661723516066
ACH-000416,-0.496272698346
ACH-000420,-0.603308980028
ACH-000421,-0.396304178261
ACH-000424,-0.734659017653
ACH-000425,-0.471882109577
ACH-000426,-0.389197507785
ACH-000427,-0.7017419813660001
ACH-000433,-0.556612820107
ACH-000436,-0.496665429858
