,RHPN2 (85415)
ACH-000004,-0.0994924046552
ACH-000007,0.05816986314130001
ACH-000009,-0.782721379588
ACH-000011,-0.255121231463
ACH-000012,-0.058749591704
ACH-000013,-0.421635289031
ACH-000014,0.0335729858986
ACH-000015,-0.225889641485
ACH-000017,-0.081391412304
ACH-000018,-0.149000255591
ACH-000019,-0.19706181110800003
ACH-000021,-0.0291987600379
ACH-000022,-0.137391731485
ACH-000025,-0.14381787138
ACH-000028,-0.0883896261332
ACH-000030,-0.154692104287
ACH-000035,-0.26337346663000005
ACH-000036,-0.0104962927272
ACH-000037,-0.207529453119
ACH-000039,-0.110405734189
ACH-000040,-0.0505020711071
ACH-000041,-0.148830893553
ACH-000042,0.00939940215472
ACH-000045,-0.166345775273
ACH-000047,0.0246959053108
ACH-000052,-0.0439344325583
ACH-000053,-0.157603304552
ACH-000054,-0.043314408494699995
ACH-000055,0.0709330725524
ACH-000060,-0.159293947267
ACH-000067,-0.11436336474000001
ACH-000070,-0.391993788467
ACH-000075,-0.0523200363394
ACH-000078,-0.0907913452282
ACH-000082,-0.0705605495357
ACH-000085,-0.014989060628100001
ACH-000086,-0.183751420585
ACH-000087,-0.240288316011
ACH-000092,-0.148490760133
ACH-000095,-0.11402364013
ACH-000097,-0.238943833809
ACH-000098,-0.200148491179
ACH-000099,-0.168074067724
ACH-000108,-0.280782359596
ACH-000113,-0.0990024942113
ACH-000115,-0.0170743755323
ACH-000116,-0.230982693748
ACH-000118,-0.11723888900900001
ACH-000120,-0.138378085313
ACH-000123,-0.0907078236431
ACH-000127,-0.132140441117
ACH-000128,-0.0979417836847
ACH-000132,-0.218635698526
ACH-000133,-0.320428208164
ACH-000137,-0.24530173615400003
ACH-000138,-0.296669171693
ACH-000142,-0.215622000832
ACH-000143,-0.564287528781
ACH-000146,-0.204213013102
ACH-000148,-0.179406078513
ACH-000150,-0.11688446096899999
ACH-000152,-0.139002985755
ACH-000153,-0.105780846527
ACH-000159,0.0553649695765
ACH-000160,-0.246176062135
ACH-000163,0.0458692500965
ACH-000167,-0.055185756355599996
ACH-000168,-0.206408912143
ACH-000169,0.012687248800700001
ACH-000178,-0.155556200145
ACH-000182,-0.08872239807110001
ACH-000183,-0.110312556021
ACH-000188,-0.169333233162
ACH-000189,-0.322693979919
ACH-000190,-0.606756911905
ACH-000198,-0.17070393772300002
ACH-000204,-0.15906843953299998
ACH-000206,-0.346183685164
ACH-000207,-0.35849232291999994
ACH-000211,-0.109010607146
ACH-000215,-0.10939654031099999
ACH-000221,-0.39069749799000003
ACH-000222,-0.186665521254
ACH-000223,-0.0426362386126
ACH-000226,-0.180842866781
ACH-000227,-0.48189843278000005
ACH-000228,-0.17742124159400002
ACH-000231,-0.11870907408
ACH-000232,-0.32291317700100003
ACH-000233,-0.07550032917989999
ACH-000234,-0.105910814818
ACH-000235,-0.312860858308
ACH-000237,-0.16912017533100002
ACH-000238,0.0939633579664
ACH-000243,-0.051136599763500004
ACH-000244,-0.157765744629
ACH-000246,-0.110237081913
ACH-000248,-0.13018663944800002
ACH-000250,-0.107031040544
ACH-000251,0.00711236163199
ACH-000253,-0.017022442396799998
ACH-000255,-0.18832843123100002
ACH-000256,-0.383952169049
ACH-000257,-0.23394094124899997
ACH-000258,-0.296677759541
ACH-000259,-0.114486370045
ACH-000260,-0.0594449325181
ACH-000261,-0.22957747668
ACH-000262,-0.241056680585
ACH-000263,0.0367288421638
ACH-000264,-0.0159460614249
ACH-000265,-0.122893558099
ACH-000266,-0.201461951052
ACH-000272,-0.15509058443499998
ACH-000273,-0.039712609974
ACH-000274,-0.10831180555600001
ACH-000277,0.10169717775699999
