,EAPP (55837)
ACH-000316,-0.47303113734499996
ACH-000317,-0.654742948265
ACH-000318,-0.34132336991400003
ACH-000319,-0.179514317288
ACH-000320,-0.273158453331
ACH-000322,-0.203727465902
ACH-000323,-0.510953775805
ACH-000324,-0.409343285352
ACH-000329,-0.33880897305299995
ACH-000330,-0.411226738756
ACH-000331,-0.24682335390000001
ACH-000332,-0.28815764897
ACH-000334,-0.751016758321
ACH-000335,-0.630103192642
ACH-000336,-0.011338019634200001
ACH-000337,-0.747879816288
ACH-000339,-0.466795095671
ACH-000341,-0.728051953987
ACH-000348,-0.587889919397
ACH-000350,-0.123086296463
ACH-000352,-0.38352290658
ACH-000356,-0.281833458067
ACH-000361,-0.440688983077
ACH-000362,-0.423174299151
ACH-000363,-0.337067401691
ACH-000364,-0.369996774174
ACH-000365,-0.530434086024
ACH-000366,-0.6847856393539999
ACH-000368,-0.487449916968
ACH-000374,-0.404180275172
ACH-000375,-0.342213226029
ACH-000376,-0.471538622574
ACH-000381,-0.21562209767700002
ACH-000383,-0.3645211038
ACH-000387,-0.38367375315200003
ACH-000389,-0.458896717896
ACH-000390,-0.465475536312
ACH-000393,-0.674664261708
ACH-000395,-0.417962643342
ACH-000397,-0.430594585592
ACH-000401,-0.370098252822
ACH-000402,-0.216014768224
ACH-000403,-0.589130467655
ACH-000404,-0.09675237037139998
ACH-000406,-0.416090279287
ACH-000407,-0.476725661398
ACH-000408,-0.588227438131
ACH-000410,-0.224877602037
ACH-000411,-0.313851063336
ACH-000414,-0.329419311509
ACH-000415,-0.19429980834000002
ACH-000416,-0.39489167538099995
ACH-000420,-0.6257723342629999
ACH-000421,-0.31300680859200003
ACH-000424,-0.300910888424
ACH-000425,-0.315519426331
ACH-000426,-0.42768726434500004
ACH-000427,-0.674743625642
ACH-000433,-0.6269806809690001
ACH-000436,-0.488966328772
ACH-000444,-0.425095670585
ACH-000445,-0.680137735871
ACH-000448,-0.616760418253
ACH-000450,-0.337849720357
ACH-000452,-0.475938762879
ACH-000454,-0.218141138623
ACH-000458,-0.321342843168
ACH-000459,-0.651075537891
ACH-000460,-0.267147709268
ACH-000461,-0.489243678717
ACH-000463,-0.301278478571
ACH-000464,-0.439928315379
ACH-000466,-0.55991635341
ACH-000467,-0.297401348107
ACH-000468,-0.149863595333
ACH-000469,-0.5775968890600001
ACH-000470,-0.65075145776
ACH-000471,-0.552275005152
ACH-000472,-0.379979182372
ACH-000473,-0.384347646639
ACH-000475,-0.459757833608
ACH-000476,-0.67921877891
ACH-000477,-0.44911263385
ACH-000480,-0.23172619984200002
ACH-000481,-0.958067184091
ACH-000483,-0.47090249817900004
ACH-000484,-0.578110920422
ACH-000485,-0.615365268297
ACH-000486,-0.310310977115
ACH-000487,-0.510103756834
ACH-000488,-0.38500811728900003
ACH-000490,-0.44947745851000004
ACH-000491,-0.239038714909
ACH-000495,-0.481877164872
ACH-000496,-0.309932177884
ACH-000499,-0.283160162506
ACH-000500,-0.464354360795
ACH-000502,-0.609611426523
ACH-000503,-0.7227872442829999
ACH-000505,-0.521565262662
ACH-000507,-0.21446629004
ACH-000510,-0.30708360600900003
ACH-000511,-0.545917400961
ACH-000512,-0.700098539083
ACH-000516,-0.48047929949900003
ACH-000517,-0.532043549493
ACH-000518,-0.40666156762100003
ACH-000520,-0.231934769299
ACH-000521,-0.550729154473
ACH-000522,-0.518194432839
ACH-000524,-0.36708642139
ACH-000527,-0.375000638985
ACH-000528,-0.332437055555
ACH-000537,-1.0999779381299999
ACH-000541,-0.385122735914
ACH-000542,-0.482016976768
ACH-000544,-0.345981794309
ACH-000545,-0.583158009866
ACH-000547,-0.147233336743
ACH-000548,-0.31215325984299996
ACH-000549,-0.157788397538
ACH-000550,-0.504505427469
ACH-000552,-0.321125491544
ACH-000556,-0.24878510875999998
ACH-000557,-0.62310422319
ACH-000570,-0.605495592173
ACH-000571,-0.416481353801
ACH-000573,-0.45156829620300004
ACH-000576,-0.354279378237
ACH-000580,-0.567327852996
ACH-000584,-0.39878008646700003
ACH-000585,-0.296299586563
ACH-000588,-0.627018300498
ACH-000589,-0.502742964044
ACH-000591,-0.609317422214
ACH-000593,-0.27664194477
ACH-000600,-0.3536782415
ACH-000601,-0.260144653591
ACH-000604,-0.5509372566699999
ACH-000605,-0.20462832583700002
ACH-000606,-0.575670172286
ACH-000608,-0.639353450128
ACH-000614,-0.619352324389
ACH-000616,-0.46807706902900004
ACH-000618,-0.287362135091
ACH-000619,-0.500264630787
ACH-000620,-0.243015324526
ACH-000621,-0.525093636086
ACH-000622,-0.161147207747
ACH-000623,-0.628187173342
ACH-000624,-0.428185500326
ACH-000627,-0.496247808668
ACH-000630,-0.574726203528
ACH-000632,-0.529872139155
ACH-000633,-0.41306059302000003
ACH-000637,-0.18673148150199997
ACH-000638,-0.355087411598
ACH-000646,-0.153559099781
ACH-000647,-0.400971473191
ACH-000648,-0.533423292089
ACH-000649,-0.670168610752
ACH-000651,-0.209651524201
ACH-000652,-0.24437566959000004
ACH-000653,-0.539953964871
ACH-000657,-0.34595708293300004
ACH-000658,-0.292318957695
ACH-000661,-0.405201697684
ACH-000662,-0.5367578211490001
ACH-000663,-0.261517770765
ACH-000665,-0.466932502849
ACH-000671,-0.349839579827
ACH-000673,-0.5424289507469999
ACH-000676,-0.282410213071
ACH-000677,-0.276212536488
ACH-000681,-0.339003394509
ACH-000682,-0.27413211282
ACH-000683,-0.26119359056499997
ACH-000684,-0.809214105746
ACH-000688,-0.38221798401
ACH-000693,-0.32698704173
ACH-000694,-0.302149914134
ACH-000695,-0.272299432719
ACH-000696,-0.5929962327489999
ACH-000697,-0.308291319183
ACH-000699,-0.556848155746
ACH-000701,-0.298309899291
ACH-000706,-0.353560038337
ACH-000711,-0.49160197482
ACH-000713,-0.518388294441
ACH-000714,-0.7329318449690001
ACH-000718,-0.5588899087070001
ACH-000720,-0.36702465175899995
ACH-000721,-0.547451701163
ACH-000724,-0.280418339178
ACH-000725,-0.48884274291100005
ACH-000732,-0.661474116803
ACH-000734,-0.487430590868
ACH-000735,-0.0782132493289
ACH-000736,-0.585629873608
ACH-000738,-0.366730853308
ACH-000746,-0.392308870973
ACH-000747,-0.377191015109
ACH-000748,-0.40605723626
ACH-000753,-0.38363681922700005
ACH-000756,-0.520734448438
ACH-000757,-0.44949108826399997
ACH-000758,-0.277010722734
ACH-000760,-0.31125402774300004
ACH-000763,-0.417347543101
ACH-000764,-0.31234788147500003
ACH-000765,-0.515496483799
ACH-000766,-0.549447465782
ACH-000767,-0.334350043496
ACH-000768,-0.293780905277
ACH-000769,-0.284978573178
ACH-000770,-0.536905560625
ACH-000771,-0.202295255784
ACH-000773,-0.6700143653499999
ACH-000776,-0.55903160623
ACH-000777,-0.24432544966800002
ACH-000778,-0.430387101871
ACH-000781,-0.39306377238000006
ACH-000782,-0.272684662804
ACH-000783,-0.614527419661
ACH-000784,-0.22819537275
ACH-000785,-0.334584771418
ACH-000787,-0.5642155537160001
ACH-000788,-0.439857962827
ACH-000791,-0.579047687094
ACH-000792,-0.39178168399499996
ACH-000794,-0.441366656184
ACH-000796,-0.345813236323
ACH-000799,-0.34132346141500003
ACH-000800,-0.42794488346299997
ACH-000802,-0.45932425530000004
ACH-000804,-0.253599890333
ACH-000805,-0.46500872223399997
ACH-000809,-0.329065333736
ACH-000810,-0.8983585074189999
ACH-000811,-0.45641464233400003
ACH-000817,-0.7201222493430001
ACH-000819,-0.31661755895
ACH-000820,-0.24423116478300003
ACH-000821,-0.544523578339
ACH-000822,-0.395865451897
ACH-000823,-0.618603685112
ACH-000824,-0.5977856684939999
ACH-000827,-0.441669676869
ACH-000829,-0.5897756522450001
ACH-000831,-0.488387666591
ACH-000832,-0.505166268125
ACH-000833,-0.842059753973
ACH-000834,-0.517949389352
ACH-000835,-0.28756146141
ACH-000836,-0.389575408284
ACH-000837,-0.280534722966
ACH-000838,-0.556848989417
ACH-000839,-0.551934187861
ACH-000840,-0.34572395575900006
ACH-000841,-0.809991504596
ACH-000843,-0.420923688513
ACH-000846,-0.629382308265
ACH-000847,-0.324824172164
ACH-000848,-0.295468621534
ACH-000849,-0.39044017623899996
ACH-000851,-0.305404439476
ACH-000855,-0.287667160837
ACH-000856,-0.263049279149
ACH-000858,-0.521372771862
ACH-000859,-0.872612279727
ACH-000861,-0.6082658771989999
ACH-000862,-0.208565851266
ACH-000865,-0.39648632568899994
ACH-000866,-0.45281506706
ACH-000867,-0.551009087297
ACH-000869,-0.38593399454300004
ACH-000872,-0.3752492425
ACH-000873,-0.460188767579
ACH-000876,-0.150080551713
ACH-000878,-0.374790241761
ACH-000880,-0.506813150467
ACH-000881,-0.428981829991
ACH-000882,-0.407485264979
ACH-000884,-0.40278358189400004
ACH-000885,-0.291307468987
ACH-000887,-0.45736953833300004
ACH-000888,-0.13891606623299999
ACH-000889,-0.818191391686
ACH-000890,-0.351150468117
ACH-000896,-0.546993197157
ACH-000898,-0.249473310652
ACH-000900,-0.587191851326
ACH-000901,-0.272855174505
ACH-000905,-0.155659962549
ACH-000906,-0.297930276034
ACH-000907,-0.23859377203600002
ACH-000910,-0.24645002865200002
ACH-000911,-0.455709742133
ACH-000912,-0.75790318555
ACH-000913,-0.170540978686
ACH-000915,-0.460798178416
ACH-000916,-0.720564071742
ACH-000917,-0.5945307783120001
ACH-000921,-0.528033624778
ACH-000924,-0.192410783421
ACH-000926,-0.321646727348
ACH-000928,-0.539216944541
ACH-000929,-0.234913453739
ACH-000932,-0.520548901205
ACH-000935,-0.556629849593
ACH-000936,-0.515237686862
ACH-000937,-0.45345438604099997
ACH-000938,-0.802724234392
ACH-000939,-0.308605542713
ACH-000941,-0.71258724363
ACH-000943,-0.7704052568619999
ACH-000946,-0.43218059831999994
ACH-000947,-0.417730416102
ACH-000948,-0.5125125728100001
ACH-000950,-0.763278621972
ACH-000953,-0.43845286138800005
ACH-000957,-0.27702820878400003
ACH-000958,-0.579399124982
ACH-000960,-0.770916970953
ACH-000963,-0.145620506659
ACH-000968,-0.381182649105
ACH-000969,-0.377493144983
ACH-000973,-0.540356710499
ACH-000974,-0.550969790647
ACH-000975,-0.380800327834
ACH-000976,-0.38418312276699995
ACH-000978,-0.508669308059
ACH-000980,-0.407391362916
ACH-000984,-0.15191341946599998
ACH-000986,-0.238965788644
ACH-000988,-0.46362972407999997
ACH-000993,-0.204929421525
ACH-000994,-0.593540521887
ACH-000996,-0.286573795092
ACH-001001,-0.367900591686
ACH-001020,-0.6378334796840001
ACH-001028,-0.645423326697
ACH-001031,-0.385164003898
ACH-001038,-0.47635050555799996
ACH-001048,-0.457028547842
ACH-001050,-0.292019192636
ACH-001053,-0.713294179198
ACH-001054,-0.349439599852
ACH-001061,-0.358883037928
ACH-001067,-0.56685513269
ACH-001075,-0.6088179612969999
ACH-001096,-0.5125960714159999
ACH-001128,-0.5864152217149999
ACH-001134,-0.19482522321600002
ACH-001151,-0.396622895295
ACH-001163,-0.275304255968
ACH-001164,-0.39671316666199996
ACH-001173,-0.242456597597
ACH-001183,-0.610968004555
ACH-001184,0.021651243989
ACH-001190,-0.43762208297399996
ACH-001192,-0.351729515665
ACH-001193,-0.380184182791
ACH-001196,-0.550259570039
ACH-001197,-0.367886238051
ACH-001205,-0.5493177128410001
ACH-001211,-0.35744451746600003
ACH-001212,-0.537978974762
ACH-001228,-0.426275260097
ACH-001232,-0.579133092333
ACH-001239,-0.291570212758
ACH-001274,-0.566939577888
ACH-001275,-0.260878956955
ACH-001277,-0.797539008898
ACH-001278,-0.56182925795
ACH-001280,-0.593521421429
ACH-001283,-0.6431760572380001
ACH-001289,-0.498634342752
ACH-001295,-0.497760742434
ACH-001300,-0.187735560489
ACH-001301,-0.567871379255
ACH-001302,-0.6757979991240001
ACH-001303,-0.46518107403399994
ACH-001306,-0.13221126455
ACH-001318,-0.6531611282909999
ACH-001322,-0.38341464899300004
ACH-001328,-0.30341054193399997
ACH-001332,-0.41426284143500003
ACH-001333,-0.229933357846
ACH-001336,-0.269243749277
ACH-001340,-0.509699090753
ACH-001346,-0.35780559141199997
ACH-001353,-0.6197384050379999
ACH-001354,-0.5081986062330001
ACH-001367,-0.296021720545
ACH-001368,-0.5122702508770001
ACH-001374,-0.377781011172
ACH-001375,-0.529162519517
ACH-001377,-0.4643636084
ACH-001380,-0.5742817213679999
ACH-001391,-0.259188500835
ACH-001407,-0.426219241492
ACH-001408,-0.587227299193
ACH-001413,-0.476380130828
ACH-001430,-0.462872592069
ACH-001431,-0.23518835700399998
ACH-001450,-0.139735434188
ACH-001496,-0.439173534214
ACH-001500,-0.023145519642699997
ACH-001521,-0.565721925211
ACH-001523,-0.338247114558
ACH-001532,-0.26028131460799997
ACH-001536,-0.44807806370700004
ACH-001550,-0.4689680339399999
ACH-001552,-0.318580549662
ACH-001554,-0.479267074848
ACH-001645,0.0604033890919
ACH-001654,-0.26284391428000003
ACH-001715,-0.825750244988
ACH-001735,-0.257499691281
ACH-001736,-0.400931385273
ACH-001737,-0.6809931959379999
ACH-001740,-0.6978163290449999
ACH-001745,-0.7005513149079999
ACH-001750,-0.563284002149
ACH-001765,-0.549698369524
ACH-001956,-0.526021853333
ACH-001957,-0.53707318463
