,C1QTNF5 (114902)
ACH-000004,-0.203765163435
ACH-000007,-0.227087239243
ACH-000009,-0.23624430112599998
ACH-000011,-0.11289152500199999
ACH-000012,-0.089515113802
ACH-000013,-0.210894158054
ACH-000014,-0.189999178065
ACH-000015,-0.136017813534
ACH-000017,-0.39623325592200004
ACH-000018,-0.26063172909800003
ACH-000019,-0.186457077275
ACH-000021,-0.0565034470271
ACH-000022,-0.151210528623
ACH-000025,-0.39450852334799996
ACH-000028,-0.041348316342
ACH-000030,-0.13919640797900001
ACH-000035,-0.189103548572
ACH-000036,-0.329948893577
ACH-000037,-0.233571920882
ACH-000039,0.107334747828
ACH-000040,-0.669844180286
ACH-000041,-0.224412723533
ACH-000042,-0.030580943616900003
ACH-000045,-0.363079826382
ACH-000047,-0.2654105707
ACH-000052,0.0299956791398
ACH-000053,-0.082659424395
ACH-000054,-0.32741860539900003
ACH-000055,-0.132453829848
ACH-000060,-0.263433910015
ACH-000067,-0.152984733949
ACH-000070,-0.36220609410899995
ACH-000075,-0.19886867178599998
ACH-000078,-0.0189827842966
ACH-000082,-0.13752794935999998
ACH-000085,-0.319800029115
ACH-000086,-0.275793533793
ACH-000087,-0.129736771497
ACH-000092,-0.26925144211
ACH-000095,-0.16116258571699998
ACH-000097,-0.150524729867
ACH-000098,-0.201757904895
ACH-000099,-0.326961614376
ACH-000108,-0.311699728675
ACH-000113,-0.24628111245499998
ACH-000115,-0.25617825812899997
ACH-000116,-0.189213887837
ACH-000118,-0.194820718957
ACH-000120,-0.211452739212
ACH-000123,-0.324718556509
ACH-000127,-0.123304744154
ACH-000128,-0.286175414709
ACH-000132,-0.601285315224
ACH-000133,-0.384485084569
ACH-000137,-0.421091461765
ACH-000138,-0.249271922254
ACH-000142,-0.245962768026
ACH-000143,-0.25150486075899997
ACH-000146,-0.07217849557060001
ACH-000148,-0.287449421776
ACH-000150,-0.299014610072
ACH-000152,-0.262690111943
ACH-000153,-0.206116563191
ACH-000159,-0.055215406843999996
ACH-000160,-0.27316373950399997
ACH-000163,-0.0727659346998
ACH-000167,-0.146818997569
ACH-000168,-0.293980977231
ACH-000169,-0.265838236016
ACH-000178,-0.18468231848799999
ACH-000182,-0.315546487848
ACH-000183,-0.199076608471
ACH-000188,-0.372815583357
ACH-000189,-0.21066522301100002
ACH-000190,-0.300722792682
ACH-000198,-0.177903322427
ACH-000204,-0.244709103785
ACH-000206,-0.11650359299799999
ACH-000207,-0.267238235044
ACH-000211,-0.21668750242100002
ACH-000215,-0.36152091197700004
ACH-000221,-0.153457532269
ACH-000222,-0.27795536698
ACH-000223,-0.23919104397399998
ACH-000226,-0.35908115437700006
ACH-000227,-0.327566732302
ACH-000228,-0.231813443501
ACH-000231,-0.250247686524
ACH-000232,-0.10166553725500001
ACH-000233,-0.246801453017
ACH-000234,-0.28278763505800003
ACH-000235,-0.217055288382
ACH-000237,-0.200527618889
ACH-000238,-0.38296784878
ACH-000243,-0.144792855571
ACH-000244,-0.30390352922499997
ACH-000246,-0.332831933235
ACH-000248,-0.226085210542
ACH-000250,-0.323289949595
ACH-000251,-0.348935802558
ACH-000253,-0.38298395643
ACH-000255,-0.202725951331
ACH-000256,-0.165374237606
ACH-000257,-0.26318028288
ACH-000258,-0.352634106978
ACH-000259,-0.21075229677
ACH-000260,-0.212078931311
ACH-000261,-0.076027348203
ACH-000262,0.053088549498899996
ACH-000263,-0.21097543866000001
ACH-000264,-0.32391099806699997
ACH-000265,-0.132733056166
ACH-000266,-0.227724402318
ACH-000272,-0.17562314069499999
ACH-000273,-0.43237182184199996
ACH-000274,-0.23428459444000002
ACH-000277,-0.09475888606360001
ACH-000278,-0.529805245939
ACH-000279,-0.124934688167
ACH-000280,-0.203393144709
ACH-000281,-0.18462338471999998
ACH-000288,-0.285559973347
ACH-000291,-0.07313423111169999
ACH-000293,-0.162332060492
ACH-000294,-0.0614773967964
ACH-000295,-0.194356067041
ACH-000296,-0.117396427599
ACH-000302,-0.026968138982799997
ACH-000304,-0.380051176434
ACH-000307,-0.150671856188
ACH-000308,-0.467628238693
ACH-000310,-0.18991409939599999
ACH-000311,-0.131647468474
ACH-000312,-0.41544225263800005
ACH-000315,-0.027346475241900002
ACH-000316,-0.249834830084
ACH-000317,-0.327291477006
ACH-000318,-0.13537420026900002
ACH-000319,-0.576121345723
ACH-000320,-0.252406599831
ACH-000322,-0.132005917792
ACH-000323,-0.416009125733
ACH-000324,-0.24492885538000003
ACH-000329,-0.21700317086999998
ACH-000330,-0.10808328994000001
ACH-000331,-0.314898949823
ACH-000332,-0.365778950901
ACH-000334,0.0624775929756
ACH-000335,0.044767502891199996
ACH-000336,-0.23612589715799998
ACH-000337,-0.275400712979
ACH-000339,-0.171026362905
ACH-000341,-0.423300205677
ACH-000348,-0.347995300949
ACH-000350,-0.196574972057
ACH-000352,-0.08909698853910002
ACH-000356,-0.0147250737191
ACH-000361,-0.016595719129600003
ACH-000362,-0.078504859629
ACH-000363,-0.0979066491387
ACH-000364,-0.0677881737875
ACH-000365,-0.141745792356
ACH-000366,-0.363857057819
ACH-000368,-0.183967139365
ACH-000374,-0.405185703704
ACH-000375,-0.244618009056
ACH-000376,-0.269406798015
ACH-000381,-0.177261398807
ACH-000383,-0.239698077709
ACH-000387,0.0987800480306
ACH-000389,-0.291757629707
ACH-000390,-0.161037150962
ACH-000393,-0.162069393932
ACH-000395,-0.269394543373
ACH-000397,-0.30810971804000004
ACH-000401,-0.303188064382
ACH-000402,-0.0184196933837
ACH-000403,-0.35320163538599997
ACH-000404,-0.531777890681
ACH-000406,-0.0316504131002
ACH-000407,-0.19690625487100002
ACH-000408,0.0780758572758
ACH-000410,-0.238452917978
ACH-000411,-0.297127455594
ACH-000414,-0.0888459839249
ACH-000415,-0.21774360857099997
ACH-000416,-0.34021543820200006
ACH-000420,-0.17452336736699997
ACH-000421,-0.19018503723000002
ACH-000424,-0.06720641611940001
ACH-000425,-0.29013202290600004
ACH-000426,-0.044653162656899996
ACH-000427,-0.395248367813
ACH-000433,-0.277122000675
ACH-000436,-0.24512455230500002
ACH-000444,-0.09163099016739999
ACH-000445,-0.0514310760938
ACH-000448,-0.164758408744
ACH-000450,-0.189318581045
ACH-000452,-0.20871731715300001
ACH-000454,-0.17038520978399999
ACH-000458,-0.22883078425099998
ACH-000459,-0.26939928278700004
ACH-000460,-0.22182595640099997
ACH-000461,-0.49724171551000007
ACH-000463,-0.13130139751599998
ACH-000464,-0.367550139877
ACH-000466,-0.34861239738399996
ACH-000467,-0.291956822246
ACH-000468,-0.06782149137690001
ACH-000469,-0.309786424505
ACH-000470,-0.42482550112899997
ACH-000471,-0.146689982625
ACH-000472,-0.0980038178171
ACH-000473,-0.173885760108
ACH-000475,-0.239002412009
ACH-000476,-0.256225607652
ACH-000477,-0.147625819704
ACH-000480,-0.199579852591
ACH-000481,-0.217262744687
ACH-000483,-0.4337474249
ACH-000484,-0.251758962237
ACH-000485,-0.176508478481
ACH-000486,-0.178117645293
ACH-000487,-0.112535435145
ACH-000488,-0.121880795565
ACH-000490,-0.242060449511
ACH-000491,0.0375321474546
ACH-000495,-0.244659691628
ACH-000496,-0.210988544272
ACH-000499,-0.17828762017299998
ACH-000500,-0.434501575727
ACH-000502,-0.20592772515299998
ACH-000503,-0.318134615919
ACH-000505,-0.342290193404
ACH-000507,-0.17666329596299998
ACH-000510,-0.137888435139
ACH-000511,-0.153831775564
ACH-000512,-0.431282235617
ACH-000516,-0.286150016332
ACH-000517,-0.11392072372199999
ACH-000518,-0.170399060894
ACH-000520,-0.19317142534
ACH-000521,-0.11428623994699999
ACH-000522,-0.190418023511
ACH-000524,-0.188052947844
ACH-000527,-0.323437507192
ACH-000528,-0.158845643376
ACH-000537,-0.182453409631
ACH-000541,-0.127859864983
ACH-000542,-0.266672101925
ACH-000544,-0.49168312286700006
ACH-000545,-0.321370545708
ACH-000547,-0.20924060252
ACH-000548,-0.315456903542
ACH-000549,-0.116131255961
ACH-000550,-0.32757167522
ACH-000552,-0.36520490707599995
ACH-000556,-0.165729195726
ACH-000557,0.030376350513900002
ACH-000570,-0.34254098096999996
ACH-000571,-0.24379919019299998
ACH-000573,-0.289207373697
ACH-000576,-0.412704294697
ACH-000580,-0.15769459867000002
ACH-000584,-0.335502948445
ACH-000585,-0.122908156776
ACH-000588,-0.334475890797
ACH-000589,-0.385986436817
ACH-000591,-0.19750154963199998
ACH-000593,-0.333288730722
ACH-000600,-0.214150720208
ACH-000601,-0.23010910116900002
ACH-000604,0.043099075219800005
ACH-000605,-0.167204664937
ACH-000606,-0.20859740432799997
ACH-000608,-0.342915795563
ACH-000614,-0.3419798443
ACH-000616,-0.234850294615
ACH-000618,-0.237272087445
ACH-000619,-0.0599641346164
ACH-000620,-0.17452057596599999
ACH-000621,-0.176144847354
ACH-000622,-0.41591921873099996
ACH-000623,-0.278839910794
ACH-000624,-0.286030810486
ACH-000627,-0.24261348009599998
ACH-000630,-0.327387211791
ACH-000632,-0.153013433288
ACH-000633,-0.291521631883
ACH-000637,-0.431711141005
ACH-000638,-0.249622172665
ACH-000646,-0.00233953710607
ACH-000647,-0.27358972987
ACH-000648,-0.39880665888300004
ACH-000649,-0.115416402436
ACH-000651,-0.223196165681
ACH-000652,-0.112219577498
ACH-000653,-0.444968466057
ACH-000657,-0.33888115741499997
ACH-000658,-0.20719315498
ACH-000661,-0.276732129788
ACH-000662,0.021253131641099998
ACH-000663,-0.238693933109
ACH-000665,-0.32727520699499996
ACH-000671,-0.19280895312899998
ACH-000673,-0.218767953928
ACH-000676,-0.0806682833197
ACH-000677,-0.11680841316400001
ACH-000681,-0.140223896628
ACH-000682,-0.21345435573199997
ACH-000683,-0.132541137015
ACH-000684,-0.171299009857
ACH-000688,-0.309342222354
ACH-000693,-0.334867259629
ACH-000694,-0.32131972233899997
ACH-000695,-0.261598694521
ACH-000696,-0.232527622911
ACH-000697,-0.262609260038
ACH-000699,-0.45699323098399997
ACH-000701,-0.305747022634
ACH-000706,-0.104156289903
ACH-000711,-0.0855331926321
ACH-000713,-0.0661452519451
ACH-000714,-0.100583738181
ACH-000718,-0.19582828081099998
ACH-000720,-0.100665948806
ACH-000721,-0.042527089305300005
ACH-000724,-0.27822643925
ACH-000725,-0.14153415760399998
ACH-000732,-0.22602397541400002
ACH-000734,-0.194146568336
ACH-000735,-0.340277150576
ACH-000736,-0.105767595396
ACH-000738,-0.38913273658200004
ACH-000746,0.03588053215
ACH-000747,-0.21588397830800002
ACH-000748,-0.200929516838
ACH-000753,-0.250219699818
ACH-000756,-0.312321371495
ACH-000757,0.166412490388
ACH-000758,-0.30166101864
ACH-000760,-0.24936580858100002
ACH-000763,-0.184915339993
ACH-000764,-0.493450899063
ACH-000765,-0.316511175696
ACH-000766,-0.0394077845711
ACH-000767,-0.421729937966
ACH-000768,-0.398263709693
ACH-000769,-0.0572024216098
ACH-000770,-0.15248280634400002
ACH-000771,-0.33835614670599995
ACH-000773,-0.22939784867600002
ACH-000776,-0.158579219234
ACH-000777,-0.158055234405
ACH-000778,0.155544114016
ACH-000781,-0.166453964169
ACH-000782,-0.20660668662300002
ACH-000783,-0.246158364346
ACH-000784,-0.123413133672
ACH-000785,-0.31124760713599997
ACH-000787,-0.0177041149299
ACH-000788,-0.304316955685
ACH-000791,-0.282588489088
ACH-000792,-0.313594586055
ACH-000794,-0.355936697304
ACH-000796,-0.178675649466
ACH-000799,-0.129916235758
ACH-000800,0.20824433064599998
ACH-000802,-0.169469311132
ACH-000804,-0.182968937908
ACH-000805,-0.264712006364
ACH-000809,0.0594313723493
ACH-000810,-0.132313090954
ACH-000811,-0.152245821098
ACH-000817,-0.11451151500800001
ACH-000819,-0.44594729416900003
ACH-000820,-0.14189532222200002
ACH-000821,-0.133154030004
ACH-000822,-0.297959047502
ACH-000823,0.16472271459
ACH-000824,-0.22429637421999998
ACH-000827,-0.314632771205
ACH-000829,-0.375143773961
ACH-000831,-0.147899954497
ACH-000832,-0.216004825901
ACH-000833,-0.0324818390657
ACH-000834,-0.046407311767600004
ACH-000835,-0.150177232779
ACH-000836,-0.204984734292
ACH-000837,-0.123401282788
ACH-000838,-0.19823872112500002
ACH-000839,-0.43776105089699996
ACH-000840,-0.412691411666
ACH-000841,-0.049772505587800005
ACH-000843,-0.36682304405599997
ACH-000846,0.00860445679092
ACH-000847,0.00464919354325
ACH-000848,-0.233044696069
