,PRKRA (8575)
ACH-000163,-1.32241349865
ACH-000167,-0.775958931789
ACH-000168,-0.8425829243199999
ACH-000169,-1.09442451767
ACH-000178,-0.528579394718
ACH-000182,-1.0970983868700002
ACH-000183,-0.55705248555
ACH-000188,-1.51003225931
ACH-000189,-0.9503427757449999
ACH-000190,-1.5155886122100002
ACH-000198,-0.675594981859
ACH-000204,-0.8905569040189999
ACH-000206,-1.1352152094299999
ACH-000207,-0.3283381152
ACH-000211,-0.453800301959
ACH-000215,-0.6724007610870001
ACH-000221,-0.671294669047
ACH-000222,-0.9072085477949999
ACH-000223,-0.784374480231
ACH-000226,-0.628472862525
ACH-000227,-0.372463264563
ACH-000228,-1.2102382781399998
ACH-000231,-1.37013062807
ACH-000232,-0.581431203381
ACH-000233,-1.04366906469
ACH-000234,-0.555656294458
ACH-000235,-0.399497663218
ACH-000237,-0.548492706106
ACH-000238,-0.6922684896510001
ACH-000243,-0.7370044760979999
ACH-000244,-1.2485334057200002
ACH-000246,-0.395117439653
ACH-000248,-0.49302511031400004
ACH-000250,-0.7467883011759999
ACH-000251,-1.1811149707700002
ACH-000253,-0.8684568023200001
ACH-000255,-0.303632619373
ACH-000256,-1.27652795072
ACH-000257,-0.48955566040200005
ACH-000258,-1.70935098773
ACH-000259,-0.6864179876100001
ACH-000260,-0.652513582789
ACH-000261,-0.282234349672
ACH-000262,-0.724315891514
ACH-000263,-0.853413055972
ACH-000264,-0.207098322479
ACH-000265,-1.5019917881
ACH-000266,-1.6283350527399998
ACH-000272,-0.21861301823399998
ACH-000273,-0.912597778407
ACH-000274,-0.670674752288
ACH-000277,-0.382422521825
ACH-000278,-0.829583082436
ACH-000279,-0.43535572576399995
ACH-000280,-0.534316457441
ACH-000281,-0.750199939525
ACH-000288,-0.47933072655500003
ACH-000291,-0.383572892477
ACH-000293,-2.2503478239200003
ACH-000294,-0.588744295651
ACH-000295,-0.425604571769
ACH-000296,-0.528858741928
ACH-000302,-0.279728041845
ACH-000304,-0.793038495667
ACH-000307,-0.185601944824
ACH-000308,-0.8399061483820001
ACH-000310,-0.89925898015
ACH-000311,-0.583164809827
ACH-000312,-1.29229836602
ACH-000315,-0.8140565717720001
ACH-000316,-0.902588152359
ACH-000317,-0.262375138118
ACH-000318,-0.510874277466
ACH-000319,-0.427351318072
ACH-000320,-1.00466499471
ACH-000322,-0.968520866407
ACH-000323,-0.396014153935
ACH-000324,-0.556416123806
ACH-000329,-1.11461555729
ACH-000330,-0.7482140620559999
ACH-000331,-1.13197324543
ACH-000332,-1.3202707641
ACH-000334,-0.0351921272167
ACH-000335,-0.806189305097
ACH-000336,-0.246136404474
ACH-000337,-0.49665193752899994
ACH-000339,-0.559655408394
ACH-000341,-1.3203469444700002
ACH-000348,-1.7508473751099998
ACH-000350,-0.07854939797110001
ACH-000352,-0.240938817409
ACH-000356,-0.177280231734
ACH-000361,-0.47864850264700004
ACH-000362,-0.480233408742
ACH-000363,-0.494527496775
ACH-000364,-0.703871711433
ACH-000365,-0.473525691451
ACH-000366,-0.487871851343
ACH-000368,-1.33720377311
ACH-000374,-0.625542855251
ACH-000375,-1.14759137917
ACH-000376,-0.8102011953489999
ACH-000381,-0.721607709554
ACH-000383,-0.67061857789
ACH-000387,-0.6995659556139999
ACH-000389,-0.39004375315800005
ACH-000390,-0.39615370075499995
ACH-000393,-0.73844450087
ACH-000395,-0.967191825906
ACH-000397,-0.8308728880290001
ACH-000401,-0.7136715244130001
ACH-000402,-0.448085637031
ACH-000403,-0.6852245699339999
ACH-000404,-0.237232952436
ACH-000406,-0.43018512994099994
ACH-000407,-0.910485273335
ACH-000408,-1.07739679829
ACH-000410,-0.47675776833899997
ACH-000411,-0.41126377020599997
ACH-000414,-0.587645320293
ACH-000415,-0.322228274627
ACH-000416,-0.40968825248
ACH-000420,-0.948841724491
ACH-000421,-0.862150598303
ACH-000424,-0.444676660913
ACH-000425,-0.719139751656
ACH-000426,-0.706694857879
ACH-000427,-0.861694638591
ACH-000433,-0.752296266863
ACH-000436,-0.7611884428919999
ACH-000444,-0.65678792603
ACH-000445,-1.40619322275
ACH-000448,-0.474217319917
ACH-000450,-0.335267505533
ACH-000452,-1.39497818738
ACH-000454,-0.827814930945
ACH-000458,-1.70808025065
ACH-000459,-1.02514310882
ACH-000460,-0.55974607406
ACH-000461,-0.165238449976
ACH-000463,-0.8119429106739999
ACH-000464,-0.506876979554
ACH-000466,-0.24775157474
ACH-000467,-0.676877632154
ACH-000468,-1.2727057879399999
ACH-000469,-1.02686928325
ACH-000470,-1.26768418527
ACH-000471,-0.333248956723
ACH-000472,-0.948437730501
ACH-000473,-0.590996228433
ACH-000475,-0.491090990131
ACH-000476,-0.612229132083
ACH-000477,0.046881030110800005
ACH-000480,-0.390234359168
ACH-000481,-0.60348920926
ACH-000483,-1.33532110323
ACH-000484,-0.267862025632
ACH-000485,-0.662501521342
ACH-000486,-0.510408140577
ACH-000487,-0.966842613376
ACH-000488,-0.811483881819
ACH-000490,-1.1490848922499999
ACH-000491,-1.83189475406
ACH-000495,-0.300598393824
ACH-000496,-0.6792828424189999
ACH-000499,-0.811895350935
ACH-000500,-0.8012163272059999
ACH-000502,-1.5124475275100002
ACH-000503,-1.7643160126400004
ACH-000505,-0.644380260792
ACH-000507,-0.657407233708
ACH-000510,-0.737895876588
ACH-000511,-0.801178640966
ACH-000512,-0.6624355689270001
ACH-000516,-1.65548530695
ACH-000517,-1.30293961833
ACH-000518,-0.890241139715
ACH-000520,-0.9171042505060001
ACH-000521,-0.714868347753
ACH-000522,-0.293034601894
ACH-000524,-0.43458711741899997
ACH-000527,-0.5165972659870001
ACH-000528,-0.535048344288
ACH-000537,-0.893731804705
ACH-000541,-0.5646404425980001
ACH-000542,-0.7534986947010001
ACH-000544,-0.602181646623
ACH-000545,-0.613092360513
ACH-000547,-0.645297483301
ACH-000548,-0.646758010352
ACH-000549,-0.640369537219
ACH-000550,-0.74611692705
ACH-000552,-0.8439042943639999
ACH-000556,-0.885410801833
ACH-000557,-0.107237821842
ACH-000570,-0.653154141405
ACH-000571,0.034300547130400004
ACH-000573,-1.29045506851
ACH-000576,-0.34371508539000006
ACH-000580,-0.533577123948
ACH-000584,-0.423523431215
ACH-000585,-1.06315531076
ACH-000588,-0.39245273632700006
ACH-000589,-0.39318411781999996
ACH-000591,-0.9084922661779999
ACH-000593,-0.550501415194
ACH-000600,-0.304164163662
ACH-000601,-0.705935369491
ACH-000604,-1.1497549056899998
ACH-000605,-0.345580175762
ACH-000606,-0.964312960694
ACH-000608,-0.994676183642
ACH-000614,-0.557601668382
ACH-000616,-0.401004915123
ACH-000618,-1.7395241974200002
ACH-000619,-0.5661962932329999
ACH-000620,-0.323371008053
ACH-000621,-1.9192861738799998
ACH-000622,-0.8087330461660001
ACH-000623,-0.8423096568189999
ACH-000624,-1.6053690115900001
ACH-000627,-0.870299689841
ACH-000630,-1.03845589442
ACH-000632,-1.01238923528
ACH-000633,-0.412873222638
ACH-000637,-1.51183354162
ACH-000638,-1.2826507102
ACH-000646,-1.3159531817299999
ACH-000647,-0.336561841123
ACH-000648,-0.482539410213
ACH-000649,-0.42402642265600005
ACH-000651,-1.2701226706
ACH-000652,-1.20724871233
ACH-000653,-0.488361432208
ACH-000657,-0.652764730061
ACH-000658,-0.516788556287
ACH-000661,-0.495125424376
ACH-000662,-0.803060589954
ACH-000663,-1.3627351652700002
ACH-000665,-0.439911296706
ACH-000671,-0.525860870935
ACH-000673,-1.7348696252400002
ACH-000676,-0.668577953015
ACH-000677,-1.1741719475299999
ACH-000681,-0.618012243143
ACH-000682,-0.654892917592
ACH-000683,-0.19304034942200002
ACH-000684,-0.741830267732
ACH-000688,-1.4595160648199998
ACH-000693,-0.6444148191719999
ACH-000694,-1.28078110642
ACH-000695,-1.9559984371999999
ACH-000696,-0.90587327787
ACH-000697,-0.8753375016320001
ACH-000699,-0.7131742642739999
ACH-000701,-0.6460178544749999
ACH-000706,-0.21666622246999998
ACH-000711,-1.63955681088
ACH-000713,-0.583551874077
ACH-000714,-0.793786295248
ACH-000718,-0.744114211446
ACH-000720,-0.64624105909
ACH-000721,-0.618836716653
ACH-000724,-0.028573247031
ACH-000725,-0.40470804152500006
ACH-000732,-1.2459471493
ACH-000734,-0.440150385202
ACH-000735,-0.52936383351
ACH-000736,-1.0770516555299998
ACH-000738,-0.679266415118
ACH-000746,-0.41521319587
ACH-000747,-1.2575001639
ACH-000748,-1.0445494073000001
ACH-000753,-0.7015953410410001
ACH-000756,-0.571471103516
ACH-000757,-0.418578735188
ACH-000758,-0.45359989863999994
ACH-000760,-1.68105251937
ACH-000763,-0.533359842861
ACH-000764,-0.7575909896240001
ACH-000765,-1.11675034399
ACH-000766,-0.56731013154
ACH-000767,-0.524681405648
ACH-000768,-1.1614259344700002
ACH-000769,-1.06003387464
ACH-000770,-0.962382468486
ACH-000771,-0.4341221818
ACH-000773,-0.503606451904
ACH-000776,-1.22400416753
ACH-000777,-0.829935383997
ACH-000778,-0.176798775533
ACH-000781,-0.48942153819300005
ACH-000782,-0.533035130236
ACH-000783,-0.8568368401540001
ACH-000784,-1.30959771534
ACH-000785,-0.40122752217
ACH-000787,-0.575672816273
ACH-000788,-0.5749309310540001
ACH-000791,-0.616300604946
ACH-000792,-0.293589876069
ACH-000794,-0.647338821931
ACH-000796,-0.36779605369400004
ACH-000799,-0.767257403221
ACH-000800,-1.5583542424399999
ACH-000802,-1.33664943567
ACH-000804,-0.693956811336
ACH-000805,-0.623148599878
ACH-000809,-0.42377101275300005
ACH-000810,-0.8204504577330001
ACH-000811,-0.9868302321600001
ACH-000817,-0.76463782608
ACH-000819,-0.9050159567180001
ACH-000820,-0.8472898686660001
ACH-000821,-0.595339319397
ACH-000822,-0.90315668442
ACH-000823,-1.35972001609
ACH-000824,-0.334188422799
ACH-000827,-0.46289470431999996
ACH-000829,-0.741413679258
ACH-000831,-0.761726662787
ACH-000832,-0.862190154618
ACH-000833,-1.0694574488500002
ACH-000834,-0.509147426549
ACH-000835,-0.930276046568
ACH-000836,-1.10910111426
ACH-000837,-0.708910270609
ACH-000838,-0.283350621739
ACH-000839,-0.342152357334
ACH-000840,-0.805050162911
ACH-000841,-0.788862661778
ACH-000843,-1.13895953769
ACH-000846,-0.8864725643889999
ACH-000847,-1.38137026494
ACH-000848,-0.577251818356
ACH-000849,-1.51031543317
ACH-000851,-0.948481997519
ACH-000855,-0.603340898909
ACH-000856,-0.5552934920629999
ACH-000858,-0.387833365701
ACH-000859,-0.445278730384
ACH-000861,-0.981516599498
ACH-000862,-0.362753424296
ACH-000865,-0.749567516374
ACH-000866,-0.720176064245
ACH-000867,-0.619430921094
ACH-000869,-0.255627542
ACH-000872,-0.38147300823299995
ACH-000873,-1.55240501887
ACH-000876,-0.51383376664
ACH-000878,-0.779468763924
ACH-000880,-0.37243791959600003
ACH-000881,-0.865183436753
ACH-000882,-0.921872164132
ACH-000884,-1.3490138628400001
ACH-000885,-0.655844964199
ACH-000887,-0.38281747629199997
ACH-000888,-1.09467461325
ACH-000889,-0.644972242362
ACH-000890,-1.7577286439
ACH-000896,-0.452199272154
ACH-000898,-0.527785916401
ACH-000900,-0.565998298291
ACH-000901,-1.5381363246200002
ACH-000905,-0.7539416374369999
ACH-000906,-1.29669245659
ACH-000907,-0.8236928177689999
ACH-000910,-0.34068359421300004
ACH-000911,-0.784570344868
ACH-000912,-1.32609871389
ACH-000913,-1.88759120902
ACH-000915,-1.02148392442
ACH-000916,-1.28175022659
ACH-000917,-1.15994659279
ACH-000921,-1.17320673024
ACH-000924,-0.315381272889
ACH-000926,-0.840731755025
ACH-000928,-0.8110609319259999
ACH-000929,-0.32914486217300004
ACH-000932,-0.848012861038
ACH-000935,-0.444871669331
ACH-000936,-1.2210326752
ACH-000937,-1.0503262402700002
ACH-000938,-0.480681378032
ACH-000939,-0.45980838951499997
ACH-000941,-0.588586517463
ACH-000943,-0.965006241761
ACH-000946,-0.7681007116930001
ACH-000947,-0.6983408905130001
ACH-000948,-0.46347401847900005
ACH-000950,-0.675357162263
ACH-000953,-0.793713633025
ACH-000957,-1.01217458138
ACH-000958,-0.7327503390719999
ACH-000960,-0.536333412911
ACH-000963,-0.392019738725
ACH-000968,-0.5268734164419999
ACH-000969,-1.06191353327
ACH-000973,-1.21902025005
ACH-000974,-0.744638669509
ACH-000975,-0.851422974384
ACH-000976,-1.3946833901700002
ACH-000978,-1.44813326445
ACH-000980,-1.07559346126
ACH-000984,-0.9305536556999999
ACH-000986,-1.24074266781
ACH-000988,-0.20391592693
ACH-000993,-0.503149056202
ACH-000994,-1.1644843281100001
ACH-000996,-1.47170276425
ACH-001001,-1.16875060944
ACH-001020,-0.9729192548280001
ACH-001028,-0.683867231855
ACH-001031,-0.7730794405179999
ACH-001038,-0.39437448188900004
ACH-001048,-0.6794475857960001
ACH-001050,-0.35146707215800005
ACH-001053,-0.9199181105069999
ACH-001054,-1.0808232322799998
ACH-001061,-0.677834812288
ACH-001067,-0.6078906458560001
ACH-001075,-0.7065839226530001
ACH-001096,-0.512035329541
ACH-001128,-0.891098845935
ACH-001134,-0.580591441855
ACH-001151,-0.540067799362
ACH-001163,-0.539287831217
ACH-001164,-1.01853237815
ACH-001173,-0.577818971762
ACH-001183,-0.680647925148
ACH-001184,-0.8365913325769999
ACH-001190,-0.492929524843
ACH-001192,-0.310753746105
ACH-001193,-0.462821187869
ACH-001196,-0.9373308762989999
ACH-001197,-0.780483500933
ACH-001205,-0.6907722085
ACH-001211,-0.541155570718
ACH-001212,-0.957469883788
ACH-001228,-0.104010059036
ACH-001232,-0.47398545893
ACH-001239,-0.843100043986
ACH-001274,-0.692144057774
ACH-001275,-0.7342630602779999
ACH-001277,-0.42150771817599997
ACH-001278,-1.0220900243100002
ACH-001280,-0.740248676735
ACH-001283,-0.460356660643
ACH-001289,-0.754904450127
ACH-001295,-0.6087755198520001
ACH-001300,-0.841585541264
ACH-001301,-0.884199447474
ACH-001302,-1.53938828294
ACH-001303,-1.40970754472
ACH-001306,-1.46134701204
ACH-001318,-1.11753594061
ACH-001322,-0.817586393415
ACH-001328,-0.433935215494
ACH-001332,-0.8097803075100001
ACH-001333,-0.516008000382
ACH-001336,-1.4293703297799998
ACH-001340,-0.567892506234
ACH-001346,-0.590920584697
ACH-001353,-0.321806209229
ACH-001354,-0.789478421324
ACH-001367,-1.0315330599799999
ACH-001368,-0.769001352152
ACH-001374,-0.608434499441
ACH-001375,-0.510564074809
ACH-001377,-0.298800855461
ACH-001380,-0.6737866450069999
ACH-001391,-1.0303667755700001
ACH-001407,-0.706958082126
ACH-001408,-0.534661359181
ACH-001413,-0.984019768822
ACH-001430,-0.648940263159
ACH-001431,-0.9033731219939999
ACH-001450,-0.30641612353799996
ACH-001496,-1.0009317361399999
ACH-001500,-0.761316160534
ACH-001521,-0.7282291415019999
ACH-001523,-0.61001190859
ACH-001532,-0.959964561936
ACH-001536,-1.0294947911499999
ACH-001550,-1.05682018127
ACH-001552,-0.236148124274
ACH-001554,-0.677510548128
ACH-001645,-1.01053918726
ACH-001654,-1.27504896922
ACH-001715,-0.877195208933
ACH-001735,-0.376844848464
ACH-001736,-0.606168077789
ACH-001737,-0.899740230197
ACH-001740,-0.308390897029
ACH-001745,-0.5094133763490001
ACH-001750,-0.683622600578
ACH-001765,-0.836078296555
ACH-001956,-1.67473014345
ACH-001957,-1.60966978868
