,KNDC1 (85442)
ACH-000004,0.22640828033100002
ACH-000007,-0.0346251586008
ACH-000009,-0.033925659673299996
ACH-000011,-0.07504607311269999
ACH-000012,0.00222032387294
ACH-000013,0.121039839221
ACH-000014,0.016872281575799997
ACH-000015,0.0511969561657
ACH-000017,0.11700245488
ACH-000018,0.121309929848
ACH-000019,-0.0117957556966
ACH-000021,0.016532200007499998
ACH-000022,-0.203157182592
ACH-000025,-0.0360826781813
ACH-000028,0.17946352960099998
ACH-000030,-7.64169055614e-05
ACH-000035,0.030175496786
ACH-000036,0.0844061176476
ACH-000037,-0.0358689668778
ACH-000039,-0.141880611461
ACH-000040,-0.219629780162
ACH-000041,-0.0384713936386
ACH-000042,-0.199721018523
ACH-000045,0.0496176968124
ACH-000047,0.06348070715990001
ACH-000052,0.054471388790600005
ACH-000053,-0.0518356170354
ACH-000054,-0.151023163268
ACH-000055,0.210727749288
ACH-000060,-0.221176902492
ACH-000067,0.148675989976
ACH-000070,-0.170966232088
ACH-000075,0.0172626851886
ACH-000078,-0.06989594224560002
ACH-000082,0.0349245530745
ACH-000085,-0.12065948584000001
ACH-000086,0.05343180571819999
ACH-000087,-0.185095408243
ACH-000092,0.0411332854105
ACH-000095,-0.0246794844812
ACH-000097,0.10904068565
ACH-000098,0.0238010334245
ACH-000099,-0.00232061258704
ACH-000108,-0.044604458578399994
ACH-000113,0.14030891427699999
ACH-000115,-0.111522253783
ACH-000116,-0.0029667897869800003
ACH-000118,-0.0382353807494
ACH-000120,-0.16228442060999998
ACH-000123,-0.0924720223845
ACH-000127,0.0101502240799
ACH-000128,0.149680001925
ACH-000132,0.017916557768900002
ACH-000133,-0.075026883775
ACH-000137,0.0228085342161
ACH-000138,0.0393437361312
ACH-000142,-0.0599283595663
ACH-000143,0.08815776932080001
ACH-000146,0.00654908068249
ACH-000148,-0.055654523161500005
ACH-000150,-0.22127223386300002
ACH-000152,-0.059680216263499994
ACH-000153,0.152371920932
ACH-000159,0.0199510086048
ACH-000160,0.0121026228132
ACH-000163,-0.0786063999905
ACH-000167,0.1876091389
ACH-000168,-0.182478667924
ACH-000169,-0.105830177699
ACH-000178,0.000310789664916
ACH-000182,-0.22589749874200002
ACH-000183,-0.0645422043927
ACH-000188,-0.0241088750774
ACH-000189,-0.10202498522299999
ACH-000190,0.337357295361
