,FOXG1 (2290)
ACH-000004,0.0535701257757
ACH-000007,0.035632238443900004
ACH-000009,0.34298803841
ACH-000011,-0.10087964608899999
ACH-000012,0.09282934723269999
ACH-000013,-0.123387007787
ACH-000014,0.11869726159800001
ACH-000015,0.0150972317365
ACH-000017,0.00538292434211
ACH-000018,-0.217634334672
ACH-000019,0.21302271756900001
ACH-000021,0.115975079089
ACH-000022,-0.07824863965989999
ACH-000025,0.194847424923
ACH-000028,0.036214557106
ACH-000030,0.0108240990224
ACH-000035,0.061094527988599996
ACH-000036,-0.361558256189
ACH-000037,-0.0843964086242
ACH-000039,0.26914736917300003
ACH-000040,-0.109941548383
ACH-000041,0.239996681835
ACH-000042,0.271812332454
ACH-000045,0.0422734548489
ACH-000047,0.0770847809708
ACH-000052,0.0837859789534
ACH-000053,0.121332054946
ACH-000054,0.06530901809419999
ACH-000055,-0.635465203871
ACH-000060,-0.264234260863
ACH-000067,0.16301495824
ACH-000070,0.0706251421262
ACH-000075,-0.177316117876
ACH-000078,0.2646637428
ACH-000082,-0.20179536510499999
ACH-000085,0.122050428471
ACH-000086,0.0190893794974
ACH-000087,0.129932274078
ACH-000092,-0.06757211559219999
ACH-000095,-0.23383880434999998
ACH-000097,-0.10843738296399999
ACH-000098,-0.170548975651
ACH-000099,0.255900437166
ACH-000108,0.144267171174
ACH-000113,-0.0461257068626
ACH-000115,-0.10369774285599999
ACH-000116,0.0604794514933
ACH-000118,0.186674305257
ACH-000120,0.139267626945
ACH-000123,0.0130599821352
ACH-000127,0.0273008900752
ACH-000128,-0.550418782622
ACH-000132,0.164664990683
ACH-000133,-0.015223626280100001
ACH-000137,-0.18897370197799998
ACH-000138,0.21763968370499998
ACH-000142,0.0407152974437
ACH-000143,-0.15866515878100002
ACH-000146,0.0792311156842
ACH-000148,0.0964882299522
ACH-000150,0.228657862428
ACH-000152,-0.207771968998
ACH-000153,0.0789041188419
ACH-000159,0.0277774880131
ACH-000160,0.112378756155
ACH-000163,-0.130792199677
ACH-000167,-0.0780361430911
ACH-000168,0.0400229931584
ACH-000169,-0.0571317301616
ACH-000178,0.0180980403152
ACH-000182,-0.0563929337496
ACH-000183,-0.0226718523969
ACH-000188,-0.08985932068980002
ACH-000189,-0.38581545765299996
ACH-000190,-0.0264976198911
ACH-000198,0.104045958764
ACH-000204,-0.382336654098
ACH-000206,-0.0414882571076
ACH-000207,0.12149093880999999
ACH-000211,0.07980759040850001
ACH-000215,0.0977613674883
ACH-000221,-0.339216135162
ACH-000222,-0.058906908489899996
ACH-000223,0.056472748408699994
ACH-000226,-0.009472581699629999
ACH-000227,0.488850568966
ACH-000228,-0.04566444248269999
