,CBWD3 (445571)
ACH-000004,-0.786794605486
ACH-000007,-0.758452446875
ACH-000009,-0.7309575773639999
ACH-000011,-0.602542055175
ACH-000012,-0.807764681064
ACH-000013,-0.667453736824
ACH-000014,-0.688971955846
ACH-000015,-0.713100440851
ACH-000017,-0.6786464556399999
ACH-000018,-0.8888117323829999
ACH-000019,-0.553619982404
ACH-000021,-0.823648904516
ACH-000022,-0.727476898372
ACH-000025,-0.7777706162100001
ACH-000028,-0.659666297862
ACH-000030,-0.7333324210879999
ACH-000035,-0.7085802370440001
ACH-000036,-0.616154355526
ACH-000037,-0.800598160362
ACH-000039,-0.550540277166
ACH-000040,-0.6806535071150001
ACH-000041,-0.669677847069
ACH-000042,-0.827324071314
ACH-000045,-0.670323274521
ACH-000047,-0.8512992172849999
ACH-000052,-0.667566879001
ACH-000053,-0.521711083957
ACH-000054,-0.752526550889
ACH-000055,-0.702599714986
ACH-000060,-0.755579522374
ACH-000067,-0.71788881082
ACH-000070,-0.710598087923
ACH-000075,-0.666925584446
ACH-000078,-0.513923735376
ACH-000082,-0.644645866726
ACH-000085,-0.617202800804
ACH-000086,-0.687539722078
ACH-000087,-1.02905464484
ACH-000092,-0.811633187763
ACH-000095,-0.749752381947
ACH-000097,-0.785217886559
ACH-000098,-0.7716047130050001
ACH-000099,-0.659425530982
ACH-000108,-0.826884882075
ACH-000113,-0.658569857951
ACH-000115,-0.681116330193
ACH-000116,-0.5914075388800001
ACH-000118,-0.666152847041
ACH-000120,-0.643197900659
ACH-000123,-0.692038391077
ACH-000127,-0.7273762296199999
ACH-000128,-0.670266566165
ACH-000132,-0.786426978267
ACH-000133,-0.533977615249
ACH-000137,-0.654273556277
ACH-000138,-0.875880143054
ACH-000142,-0.608408048987
ACH-000143,-0.79729208597
ACH-000146,-0.653217008044
ACH-000148,-0.784888588034
ACH-000150,-0.631689294503
ACH-000152,-0.748738802729
ACH-000153,-0.825891104512
ACH-000159,-0.890243569323
ACH-000160,-0.585022072664
ACH-000163,-0.942477601813
ACH-000167,-0.751555518313
ACH-000168,-0.707165748372
ACH-000169,-0.670867369446
ACH-000178,-0.7438248268109999
ACH-000182,-0.610826147529
ACH-000183,-0.612177521471
ACH-000188,-0.675509149224
ACH-000189,-0.55047021057
ACH-000190,-0.8794453981129999
ACH-000198,-0.710419281635
ACH-000204,-0.720643478696
ACH-000206,-0.6653347997
ACH-000207,-0.595485917911
ACH-000211,-0.680803656668
ACH-000215,-0.718880043121
ACH-000221,-0.721808307428
ACH-000222,-0.826049230316
ACH-000223,-0.7909533040710001
ACH-000226,-0.608448926638
ACH-000227,-0.609005784026
ACH-000228,-0.764361298051
ACH-000231,-0.569605077017
ACH-000232,-0.733548603046
ACH-000233,-0.720365469755
ACH-000234,-0.65692454369
ACH-000235,-0.736385147253
ACH-000237,-0.734836224889
ACH-000238,-0.892045548705
ACH-000243,-0.5887715051210001
ACH-000244,-0.725345933001
ACH-000246,-0.7747410053399999
ACH-000248,-0.754577382758
ACH-000250,-0.639503219305
ACH-000251,-0.8549599082289999
ACH-000253,-0.568475153688
ACH-000255,-0.6861755192710001
ACH-000256,-0.798843627438
ACH-000257,-0.616872372518
ACH-000258,-0.651971464807
ACH-000259,-0.6355742380830001
ACH-000260,-0.633320077394
ACH-000261,-0.633945130213
ACH-000262,-0.800493210359
ACH-000263,-0.7443081589589999
ACH-000264,-0.516092773307
ACH-000265,-0.674027281382
ACH-000266,-0.74268392015
